time_ms,pressure_mpa,target_mpa,inflow_mm3_per_ms,outflow_mm3_per_ms,relief_mm3_per_ms
545.0,97.316578,100.0,0.0,0.0,0.0
546.0,97.316578,100.0,0.0,0.0,0.0
547.0,97.316578,100.0,0.0,0.0,0.0
548.0,97.316578,100.0,0.0,0.0,0.0
549.0,97.316578,100.0,0.0,0.0,0.0
550.0,97.316578,100.0,0.0,0.0,0.0
551.0,97.316578,100.0,0.0,0.0,0.0
552.0,97.316578,100.0,0.0,0.0,0.0
553.0,97.316578,100.0,0.0,0.0,0.0
554.0,97.316578,100.0,0.0,0.0,0.0
555.0,97.316578,100.0,0.0,0.0,0.0
556.0,97.316578,100.0,0.0,0.0,0.0
557.0,97.316578,100.0,0.0,0.0,0.0
558.0,97.316578,100.0,0.0,0.0,0.0
559.0,97.316578,100.0,0.0,0.0,0.0
560.0,97.316578,100.0,0.0,0.0,0.0
561.0,97.316578,100.0,0.0,0.0,0.0
562.0,97.316578,100.0,0.0,0.0,0.0
563.0,97.316578,100.0,0.0,0.0,0.0
564.0,97.316578,100.0,0.0,0.0,0.0
565.0,97.316578,100.0,0.0,0.0,0.0
566.0,97.316578,100.0,0.0,0.0,0.0
567.0,97.316578,100.0,0.0,0.0,0.0
568.0,97.316578,100.0,0.0,0.0,0.0
569.0,97.316578,100.0,0.0,0.0,0.0
570.0,97.316578,100.0,0.0,0.0,0.0
571.0,97.316578,100.0,0.0,0.0,0.0
572.0,97.316578,100.0,0.0,0.0,0.0
573.0,97.316578,100.0,0.0,0.0,0.0
574.0,97.316578,100.0,0.0,0.0,0.0
575.0,97.316578,100.0,0.0,0.0,0.0
576.0,97.316578,100.0,0.0,0.0,0.0
577.0,97.316578,100.0,0.0,0.0,0.0
578.0,97.316578,100.0,0.0,0.0,0.0
579.0,97.316578,100.0,0.0,0.0,0.0
580.0,97.316578,100.0,0.0,0.0,0.0
581.0,97.316578,100.0,0.0,0.0,0.0
582.0,97.316782,100.0,0.007461,0.0,0.0
583.0,97.318628,100.0,0.042019,0.0,0.0
584.0,97.322324,100.0,0.07638,0.0,0.0
585.0,97.32798,100.0,0.112164,0.0,0.0
586.0,97.33551,100.0,0.145298,0.0,0.0
587.0,97.344872,100.0,0.178432,0.0,0.0
588.0,97.356122,100.0,0.214217,0.0,0.0
589.0,97.369239,100.0,0.247351,0.0,0.0
590.0,97.384268,100.0,0.283136,0.0,0.0
591.0,97.401062,100.0,0.313619,0.0,0.0
592.0,97.419725,100.0,0.349404,0.0,0.0
593.0,97.440159,100.0,0.381114,0.0,0.0
594.0,97.462519,100.0,0.41524,0.0,0.0
595.0,97.486526,100.0,0.446155,0.0,0.0
596.0,97.512374,100.0,0.479289,0.0,0.0
597.0,97.540038,100.0,0.511726,0.0,0.0
598.0,97.569351,100.0,0.542906,0.0,0.0
599.0,97.600361,100.0,0.573389,0.0,0.0
600.0,97.633115,100.0,0.605561,0.0,0.0
601.0,96.585314,100.0,0.634356,19.740914,0.0
602.0,95.548953,100.0,0.663445,19.638937,0.0
603.0,95.586316,100.0,0.694095,0.0,0.0
604.0,95.625307,100.0,0.722723,0.0,0.0
605.0,95.665864,100.0,0.751351,0.0,0.0
606.0,95.707883,100.0,0.77882,0.0,0.0
607.0,95.75138,100.0,0.804002,0.0,0.0
608.0,95.796422,100.0,0.832031,0.0,0.0
609.0,95.842813,100.0,0.85791,0.0,0.0
610.0,95.890627,100.0,0.883887,0.0,0.0
611.0,95.939814,100.0,0.907213,0.0,0.0
612.0,95.99032,100.0,0.931168,0.0,0.0
613.0,96.042151,100.0,0.955289,0.0,0.0
614.0,96.095162,100.0,0.97676,0.0,0.0
615.0,96.149417,100.0,1.000518,0.0,0.0
616.0,96.204849,100.0,1.019702,0.0,0.0
617.0,96.261472,100.0,1.041173,0.0,0.0
618.0,96.319142,100.0,1.060091,0.0,0.0
619.0,96.377873,100.0,1.079706,0.0,0.0
620.0,96.437593,100.0,1.099322,0.0,0.0
621.0,96.498323,100.0,1.116286,0.0,0.0
622.0,96.55992,100.0,1.1306,0.0,0.0
623.0,96.622457,100.0,1.147565,0.0,0.0
624.0,96.685849,100.0,1.161879,0.0,0.0
625.0,96.749978,100.0,1.176193,0.0,0.0
626.0,96.814857,100.0,1.189348,0.0,0.0
627.0,96.880489,100.0,1.201473,0.0,0.0
628.0,96.94672,100.0,1.213833,0.0,0.0
629.0,97.013556,100.0,1.223739,0.0,0.0
630.0,97.080922,100.0,1.233546,0.0,0.0
631.0,97.14884,100.0,1.243354,0.0,0.0
632.0,97.217191,100.0,1.249883,0.0,0.0
633.0,97.285949,100.0,1.256244,0.0,0.0
634.0,97.35509,100.0,1.262174,0.0,0.0
635.0,97.424504,100.0,1.267044,0.0,0.0
636.0,97.494203,100.0,1.272345,0.0,0.0
637.0,97.564068,100.0,1.275693,0.0,0.0
638.0,97.63403,100.0,1.274996,0.0,0.0
639.0,97.704223,100.0,1.27854,0.0,0.0
640.0,97.77441,100.0,1.280297,0.0,0.0
641.0,97.84456,100.0,1.277646,0.0,0.0
642.0,97.914705,100.0,1.277646,0.0,0.0
643.0,97.984786,100.0,1.274996,0.0,0.0
644.0,98.054673,100.0,1.269694,0.0,0.0
645.0,98.124368,100.0,1.267407,0.0,0.0
646.0,98.19381,100.0,1.262901,0.0,0.0
647.0,98.262931,100.0,1.255744,0.0,0.0
648.0,98.331723,100.0,1.248685,0.0,0.0
649.0,98.400089,100.0,1.24143,0.0,0.0
650.0,98.468004,100.0,1.231622,0.0,0.0
651.0,98.535395,100.0,1.221815,0.0,0.0
652.0,98.602279,100.0,1.212635,0.0,0.0
653.0,98.668466,100.0,1.199548,0.0,0.0
654.0,98.734125,100.0,1.189309,0.0,0.0
655.0,98.799023,100.0,1.174995,0.0,0.0
656.0,98.863147,100.0,1.160681,0.0,0.0
657.0,98.926496,100.0,1.146367,0.0,0.0
658.0,98.988951,100.0,1.129403,0.0,0.0
659.0,99.050603,100.0,1.115089,0.0,0.0
660.0,99.111258,100.0,1.095473,0.0,0.0
661.0,99.170986,100.0,1.078342,0.0,0.0
662.0,99.229619,100.0,1.058894,0.0,0.0
663.0,99.287203,100.0,1.039278,0.0,0.0
664.0,99.343727,100.0,1.019231,0.0,0.0
665.0,99.399076,100.0,0.99776,0.0,0.0
666.0,99.45325,100.0,0.976289,0.0,0.0
667.0,99.506176,100.0,0.952168,0.0,0.0
668.0,99.557782,100.0,0.928145,0.0,0.0
669.0,99.608135,100.0,0.906575,0.0,0.0
670.0,99.65709,100.0,0.879803,0.0,0.0
671.0,99.704718,100.0,0.855515,0.0,0.0
672.0,99.750896,100.0,0.829538,0.0,0.0
673.0,99.795623,100.0,0.803561,0.0,0.0
674.0,99.838902,100.0,0.777152,0.0,0.0
675.0,99.880607,100.0,0.748593,0.0,0.0
676.0,99.920818,100.0,0.720328,0.0,0.0
677.0,99.959331,100.0,0.689747,0.0,0.0
678.0,99.996387,100.0,0.663073,0.0,0.0
679.0,100.031718,100.0,0.631794,0.0,0.0
680.0,100.065398,100.0,0.603166,0.0,0.0
681.0,100.097373,100.0,0.569237,0.0,0.0
682.0,100.127617,100.0,0.538587,0.0,0.0
683.0,100.156191,100.0,0.509331,0.0,0.0
684.0,100.182978,100.0,0.475402,0.0,0.0
685.0,100.208033,100.0,0.444487,0.0,0.0
686.0,100.231234,100.0,0.411353,0.0,0.0
687.0,100.252608,100.0,0.378916,0.0,0.0
688.0,100.272203,100.0,0.345085,0.0,0.0
689.0,100.289966,100.0,0.311951,0.0,0.0
690.0,100.305895,100.0,0.278817,0.0,0.0
691.0,100.31985,100.0,0.243199,0.0,0.0
692.0,100.331966,100.0,0.209898,0.0,0.0
693.0,100.342248,100.0,0.176764,0.0,0.0
694.0,100.35067,100.0,0.143198,0.0,0.0
695.0,100.357101,100.0,0.107845,0.0,0.0
696.0,100.361675,100.0,0.074711,0.0,0.0
697.0,100.364326,100.0,0.038927,0.0,0.0
698.0,100.365585,100.0,0.021206,0.0,0.0
699.0,100.365585,100.0,0.0,0.0,0.0
700.0,100.365585,100.0,0.0,0.0,0.0
701.0,99.257695,100.0,0.0,20.002606,0.0
702.0,98.160306,100.0,0.0,19.896319,0.0
703.0,98.160306,100.0,0.0,0.0,0.0
704.0,98.160306,100.0,0.0,0.0,0.0
705.0,98.160306,100.0,0.0,0.0,0.0
706.0,98.160306,100.0,0.0,0.0,0.0
707.0,98.160306,100.0,0.0,0.0,0.0
708.0,98.160306,100.0,0.0,0.0,0.0
709.0,98.160306,100.0,0.0,0.0,0.0
710.0,98.160306,100.0,0.0,0.0,0.0
711.0,98.160306,100.0,0.0,0.0,0.0
712.0,98.160306,100.0,0.0,0.0,0.0
713.0,98.160306,100.0,0.0,0.0,0.0
714.0,98.160306,100.0,0.0,0.0,0.0
715.0,98.160306,100.0,0.0,0.0,0.0
716.0,98.160306,100.0,0.0,0.0,0.0
717.0,98.160306,100.0,0.0,0.0,0.0
718.0,98.160306,100.0,0.0,0.0,0.0
719.0,98.160306,100.0,0.0,0.0,0.0
720.0,98.160306,100.0,0.0,0.0,0.0
721.0,98.160306,100.0,0.0,0.0,0.0
722.0,98.160306,100.0,0.0,0.0,0.0
723.0,98.160306,100.0,0.0,0.0,0.0
724.0,98.160306,100.0,0.0,0.0,0.0
725.0,98.160306,100.0,0.0,0.0,0.0
726.0,98.160306,100.0,0.0,0.0,0.0
727.0,98.160306,100.0,0.0,0.0,0.0
728.0,98.160306,100.0,0.0,0.0,0.0
729.0,98.160306,100.0,0.0,0.0,0.0
730.0,98.160306,100.0,0.0,0.0,0.0
731.0,98.160306,100.0,0.0,0.0,0.0
732.0,98.160306,100.0,0.0,0.0,0.0
733.0,98.160306,100.0,0.0,0.0,0.0
734.0,98.160306,100.0,0.0,0.0,0.0
735.0,98.160306,100.0,0.0,0.0,0.0
736.0,98.160306,100.0,0.0,0.0,0.0
737.0,98.160306,100.0,0.0,0.0,0.0
738.0,98.160306,100.0,0.0,0.0,0.0
739.0,98.160306,100.0,0.0,0.0,0.0
740.0,98.160306,100.0,0.0,0.0,0.0
741.0,98.160306,100.0,0.0,0.0,0.0
742.0,98.160306,100.0,0.0,0.0,0.0
743.0,98.160306,100.0,0.0,0.0,0.0
744.0,98.160306,100.0,0.0,0.0,0.0
745.0,98.160306,100.0,0.0,0.0,0.0
746.0,98.160306,100.0,0.0,0.0,0.0
747.0,98.160306,100.0,0.0,0.0,0.0
748.0,98.160306,100.0,0.0,0.0,0.0
749.0,98.160306,100.0,0.0,0.0,0.0
750.0,98.160306,100.0,0.0,0.0,0.0
751.0,98.160306,100.0,0.0,0.0,0.0
752.0,98.160306,100.0,0.0,0.0,0.0
753.0,98.160306,100.0,0.0,0.0,0.0
754.0,98.160306,100.0,0.0,0.0,0.0
755.0,98.160306,100.0,0.0,0.0,0.0
756.0,98.160306,100.0,0.0,0.0,0.0
757.0,98.160306,100.0,0.0,0.0,0.0
758.0,98.160306,100.0,0.0,0.0,0.0
759.0,98.160306,100.0,0.0,0.0,0.0
760.0,98.160306,100.0,0.0,0.0,0.0
761.0,98.160306,100.0,0.0,0.0,0.0
762.0,98.160306,100.0,0.0,0.0,0.0
763.0,98.160306,100.0,0.0,0.0,0.0
764.0,98.160306,100.0,0.0,0.0,0.0
765.0,98.160306,100.0,0.0,0.0,0.0
766.0,98.160306,100.0,0.0,0.0,0.0
767.0,98.160306,100.0,0.0,0.0,0.0
768.0,98.160306,100.0,0.0,0.0,0.0
769.0,98.160306,100.0,0.0,0.0,0.0
770.0,98.160306,100.0,0.0,0.0,0.0
771.0,98.160306,100.0,0.0,0.0,0.0
772.0,98.160306,100.0,0.0,0.0,0.0
773.0,98.160306,100.0,0.0,0.0,0.0
774.0,98.160306,100.0,0.0,0.0,0.0
775.0,98.160306,100.0,0.0,0.0,0.0
776.0,98.160306,100.0,0.0,0.0,0.0
777.0,98.160306,100.0,0.0,0.0,0.0
778.0,98.160306,100.0,0.0,0.0,0.0
779.0,98.160306,100.0,0.0,0.0,0.0
780.0,98.160306,100.0,0.0,0.0,0.0
781.0,98.160306,100.0,0.0,0.0,0.0
782.0,98.160306,100.0,0.0,0.0,0.0
783.0,98.160306,100.0,0.0,0.0,0.0
784.0,98.160306,100.0,0.0,0.0,0.0
785.0,98.160306,100.0,0.0,0.0,0.0
786.0,98.160306,100.0,0.0,0.0,0.0
787.0,98.160306,100.0,0.0,0.0,0.0
788.0,98.160306,100.0,0.0,0.0,0.0
789.0,98.160306,100.0,0.0,0.0,0.0
790.0,98.160306,100.0,0.0,0.0,0.0
791.0,98.160306,100.0,0.0,0.0,0.0
792.0,98.160306,100.0,0.0,0.0,0.0
793.0,98.160306,100.0,0.0,0.0,0.0
794.0,98.160306,100.0,0.0,0.0,0.0
795.0,98.160306,100.0,0.0,0.0,0.0
796.0,98.160306,100.0,0.0,0.0,0.0
797.0,98.160306,100.0,0.0,0.0,0.0
798.0,98.160306,100.0,0.0,0.0,0.0
799.0,98.160306,100.0,0.0,0.0,0.0
800.0,98.160306,100.0,0.0,0.0,0.0
801.0,97.073287,100.0,0.0,19.790385,0.0
802.0,95.996527,100.0,0.0,19.684801,0.0
803.0,95.996527,100.0,0.0,0.0,0.0
804.0,95.996527,100.0,0.0,0.0,0.0
805.0,95.996527,100.0,0.0,0.0,0.0
806.0,95.996527,100.0,0.0,0.0,0.0
807.0,95.996527,100.0,0.0,0.0,0.0
808.0,95.996527,100.0,0.0,0.0,0.0
809.0,95.996527,100.0,0.0,0.0,0.0
810.0,95.996527,100.0,0.0,0.0,0.0
811.0,95.996527,100.0,0.0,0.0,0.0
812.0,95.996527,100.0,0.0,0.0,0.0
813.0,95.996527,100.0,0.0,0.0,0.0
814.0,95.996527,100.0,0.0,0.0,0.0
815.0,95.997013,100.0,0.017818,0.0,0.0
816.0,95.999378,100.0,0.050952,0.0,0.0
817.0,96.003622,100.0,0.086737,0.0,0.0
818.0,96.009819,100.0,0.122522,0.0,0.0
819.0,96.017825,100.0,0.155656,0.0,0.0
820.0,96.02766,100.0,0.18879,0.0,0.0
821.0,96.039427,100.0,0.224574,0.0,0.0
822.0,96.053002,100.0,0.257708,0.0,0.0
823.0,96.06852,100.0,0.29311,0.0,0.0
824.0,96.085749,100.0,0.323976,0.0,0.0
825.0,96.104857,100.0,0.358318,0.0,0.0
826.0,96.125749,100.0,0.392895,0.0,0.0
827.0,96.148477,100.0,0.423526,0.0,0.0
828.0,96.17291,100.0,0.456512,0.0,0.0
829.0,96.199154,100.0,0.489646,0.0,0.0
830.0,96.227156,100.0,0.520012,0.0,0.0
831.0,96.256824,100.0,0.55129,0.0,0.0
832.0,96.288182,100.0,0.582569,0.0,0.0
833.0,96.321291,100.0,0.613464,0.0,0.0
834.0,96.356018,100.0,0.644713,0.0,0.0
835.0,96.392346,100.0,0.671103,0.0,0.0
836.0,96.430322,100.0,0.702381,0.0,0.0
837.0,96.469874,100.0,0.731009,0.0,0.0
838.0,96.510949,100.0,0.757929,0.0,0.0
839.0,96.553544,100.0,0.787352,0.0,0.0
840.0,96.597612,100.0,0.814242,0.0,0.0
841.0,96.643147,100.0,0.838245,0.0,0.0
842.0,96.690088,100.0,0.865018,0.0,0.0
843.0,96.738478,100.0,0.89179,0.0,0.0
844.0,96.788199,100.0,0.915499,0.0,0.0
845.0,96.839227,100.0,0.938825,0.0,0.0
846.0,96.891543,100.0,0.961504,0.0,0.0
847.0,96.945044,100.0,0.982975,0.0,0.0
848.0,96.999824,100.0,1.007096,0.0,0.0
849.0,97.05572,100.0,1.026829,0.0,0.0
850.0,97.1128,100.0,1.047387,0.0,0.0
851.0,97.170943,100.0,1.066207,0.0,0.0
852.0,97.230118,100.0,1.083849,0.0,0.0
853.0,97.29035,100.0,1.103465,0.0,0.0
854.0,97.351517,100.0,1.120429,0.0,0.0
855.0,97.413557,100.0,1.136186,0.0,0.0
856.0,97.476518,100.0,1.152356,0.0,0.0
857.0,97.540289,100.0,1.166022,0.0,0.0
858.0,97.604829,100.0,1.180335,0.0,0.0
859.0,97.670097,100.0,1.194649,0.0,0.0
860.0,97.73604,100.0,1.203662,0.0,0.0
861.0,97.802634,100.0,1.216002,0.0,0.0
862.0,97.869826,100.0,1.22581,0.0,0.0
863.0,97.937557,100.0,1.235618,0.0,0.0
864.0,98.005819,100.0,1.245425,0.0,0.0
865.0,98.074468,100.0,1.252582,0.0,0.0
866.0,98.14352,100.0,1.259739,0.0,0.0
867.0,98.212931,100.0,1.264246,0.0,0.0
868.0,98.282627,100.0,1.268752,0.0,0.0
869.0,98.352583,100.0,1.272345,0.0,0.0
870.0,98.422749,100.0,1.277529,0.0,0.0
871.0,98.492993,100.0,1.278942,0.0,0.0
872.0,98.563356,100.0,1.277646,0.0,0.0
873.0,98.633791,100.0,1.279914,0.0,0.0
874.0,98.704121,100.0,1.277646,0.0,0.0
875.0,98.774468,100.0,1.277646,0.0,0.0
876.0,98.844693,100.0,1.274996,0.0,0.0
877.0,98.914694,100.0,1.269694,0.0,0.0
878.0,98.984511,100.0,1.265335,0.0,0.0
879.0,99.054095,100.0,1.260829,0.0,0.0
880.0,99.123304,100.0,1.25379,0.0,0.0
881.0,99.192176,100.0,1.246515,0.0,0.0
882.0,99.260624,100.0,1.239358,0.0,0.0
883.0,99.328562,100.0,1.229551,0.0,0.0
884.0,99.395996,100.0,1.219743,0.0,0.0
885.0,99.462886,100.0,1.208492,0.0,0.0
886.0,99.529092,100.0,1.197477,0.0,0.0
887.0,99.594723,100.0,1.185166,0.0,0.0
888.0,99.659579,100.0,1.170852,0.0,0.0
889.0,99.723658,100.0,1.156538,0.0,0.0
890.0,99.786956,100.0,1.142107,0.0,0.0
891.0,99.849333,100.0,1.12526,0.0,0.0
892.0,99.9109,100.0,1.109768,0.0,0.0
893.0,99.971442,100.0,1.091331,0.0,0.0
894.0,100.031019,100.0,1.072128,0.0,0.0
895.0,100.089509,100.0,1.053308,0.0,0.0
896.0,100.146957,100.0,1.034487,0.0,0.0
897.0,100.203303,100.0,1.013017,0.0,0.0
898.0,100.258473,100.0,0.991546,0.0,0.0
899.0,100.312466,100.0,0.970075,0.0,0.0
900.0,100.365157,100.0,0.945953,0.0,0.0
901.0,99.308484,100.0,0.921832,20.00505,0.0
902.0,98.260386,100.0,0.899183,19.903635,0.0
903.0,98.308724,100.0,0.873589,0.0,0.0
904.0,98.355703,100.0,0.847229,0.0,0.0
905.0,98.401262,100.0,0.821252,0.0,0.0
906.0,98.44539,100.0,0.795275,0.0,0.0
907.0,98.488005,100.0,0.766795,0.0,0.0
908.0,98.529098,100.0,0.74067,0.0,0.0
909.0,98.568648,100.0,0.711129,0.0,0.0
910.0,98.60658,100.0,0.683415,0.0,0.0
911.0,98.642959,100.0,0.652814,0.0,0.0
912.0,98.677643,100.0,0.62233,0.0,0.0
913.0,98.710761,100.0,0.594498,0.0,0.0
914.0,98.742078,100.0,0.560951,0.0,0.0
915.0,98.771697,100.0,0.529673,0.0,0.0
916.0,98.799666,100.0,0.500397,0.0,0.0
917.0,98.825816,100.0,0.467116,0.0,0.0
918.0,98.850221,100.0,0.434129,0.0,0.0
919.0,98.872802,100.0,0.400995,0.0,0.0
920.0,98.89361,100.0,0.370512,0.0,0.0
921.0,98.912599,100.0,0.336701,0.0,0.0
922.0,98.92974,100.0,0.302771,0.0,0.0
923.0,98.945025,100.0,0.268459,0.0,0.0
924.0,98.9584,100.0,0.234913,0.0,0.0
925.0,98.969929,100.0,0.200984,0.0,0.0
926.0,98.979609,100.0,0.167055,0.0,0.0
927.0,98.987378,100.0,0.130769,0.0,0.0
928.0,98.993243,100.0,0.097488,0.0,0.0
929.0,98.997282,100.0,0.064354,0.0,0.0
930.0,98.999356,100.0,0.028805,0.0,0.0
931.0,98.999941,100.0,0.0,0.0,0.0
932.0,98.999941,100.0,0.0,0.0,0.0
933.0,98.999941,100.0,0.0,0.0,0.0
934.0,98.999941,100.0,0.0,0.0,0.0
935.0,98.999941,100.0,0.0,0.0,0.0
936.0,98.999941,100.0,0.0,0.0,0.0
937.0,98.999941,100.0,0.0,0.0,0.0
938.0,98.999941,100.0,0.0,0.0,0.0
939.0,98.999941,100.0,0.0,0.0,0.0
940.0,98.999941,100.0,0.0,0.0,0.0
941.0,98.999941,100.0,0.0,0.0,0.0
942.0,98.999941,100.0,0.0,0.0,0.0
943.0,98.999941,100.0,0.0,0.0,0.0
944.0,98.999941,100.0,0.0,0.0,0.0
945.0,98.999941,100.0,0.0,0.0,0.0
946.0,98.999941,100.0,0.0,0.0,0.0
947.0,98.999941,100.0,0.0,0.0,0.0
948.0,98.999941,100.0,0.0,0.0,0.0
949.0,98.999941,100.0,0.0,0.0,0.0
950.0,98.999941,100.0,0.0,0.0,0.0
951.0,98.999941,100.0,0.0,0.0,0.0
952.0,98.999941,100.0,0.0,0.0,0.0
953.0,98.999941,100.0,0.0,0.0,0.0
954.0,98.999941,100.0,0.0,0.0,0.0
955.0,98.999941,100.0,0.0,0.0,0.0
956.0,98.999941,100.0,0.0,0.0,0.0
957.0,98.999941,100.0,0.0,0.0,0.0
958.0,98.999941,100.0,0.0,0.0,0.0
959.0,98.999941,100.0,0.0,0.0,0.0
960.0,98.999941,100.0,0.0,0.0,0.0
961.0,98.999941,100.0,0.0,0.0,0.0
962.0,98.999941,100.0,0.0,0.0,0.0
963.0,98.999941,100.0,0.0,0.0,0.0
964.0,98.999941,100.0,0.0,0.0,0.0
965.0,98.999941,100.0,0.0,0.0,0.0
966.0,98.999941,100.0,0.0,0.0,0.0
967.0,98.999941,100.0,0.0,0.0,0.0
968.0,98.999941,100.0,0.0,0.0,0.0
969.0,98.999941,100.0,0.0,0.0,0.0
970.0,98.999941,100.0,0.0,0.0,0.0
971.0,98.999941,100.0,0.0,0.0,0.0
972.0,98.999941,100.0,0.0,0.0,0.0
973.0,98.999941,100.0,0.0,0.0,0.0
974.0,98.999941,100.0,0.0,0.0,0.0
975.0,98.999941,100.0,0.0,0.0,0.0
976.0,98.999941,100.0,0.0,0.0,0.0
977.0,98.999941,100.0,0.0,0.0,0.0
978.0,98.999941,100.0,0.0,0.0,0.0
979.0,98.999941,100.0,0.0,0.0,0.0
980.0,98.999941,100.0,0.0,0.0,0.0
981.0,98.999941,100.0,0.0,0.0,0.0
982.0,98.999941,100.0,0.0,0.0,0.0
983.0,98.999941,100.0,0.0,0.0,0.0
984.0,98.999941,100.0,0.0,0.0,0.0
985.0,98.999941,100.0,0.0,0.0,0.0
986.0,98.999941,100.0,0.0,0.0,0.0
987.0,98.999941,100.0,0.0,0.0,0.0
988.0,98.999941,100.0,0.0,0.0,0.0
989.0,98.999941,100.0,0.0,0.0,0.0
990.0,98.999941,100.0,0.0,0.0,0.0
991.0,98.999941,100.0,0.0,0.0,0.0
992.0,98.999941,100.0,0.0,0.0,0.0
993.0,98.999941,100.0,0.0,0.0,0.0
994.0,98.999941,100.0,0.0,0.0,0.0
995.0,98.999941,100.0,0.0,0.0,0.0
996.0,98.999941,100.0,0.0,0.0,0.0
997.0,98.999941,100.0,0.0,0.0,0.0
998.0,98.999941,100.0,0.0,0.0,0.0
999.0,98.999941,100.0,0.0,0.0,0.0
1000.0,98.999941,100.0,0.0,0.0,0.0
1001.0,97.904988,100.0,0.0,19.871496,0.0
1002.0,96.82038,100.0,0.0,19.765645,0.0
1003.0,96.82038,100.0,0.0,0.0,0.0
1004.0,96.82038,100.0,0.0,0.0,0.0
1005.0,96.82038,100.0,0.0,0.0,0.0
1006.0,96.82038,100.0,0.0,0.0,0.0
1007.0,96.82038,100.0,0.0,0.0,0.0
1008.0,96.82038,100.0,0.0,0.0,0.0
1009.0,96.82038,100.0,0.0,0.0,0.0
1010.0,96.82038,100.0,0.0,0.0,0.0
1011.0,96.82038,100.0,0.0,0.0,0.0
1012.0,96.82038,100.0,0.0,0.0,0.0
1013.0,96.82038,100.0,0.0,0.0,0.0
1014.0,96.82038,100.0,0.0,0.0,0.0
1015.0,96.82038,100.0,0.0,0.0,0.0
1016.0,96.82038,100.0,0.0,0.0,0.0
1017.0,96.82038,100.0,0.0,0.0,0.0
1018.0,96.82038,100.0,0.0,0.0,0.0
1019.0,96.82038,100.0,0.0,0.0,0.0
1020.0,96.82038,100.0,0.0,0.0,0.0
1021.0,96.82038,100.0,0.0,0.0,0.0
1022.0,96.82038,100.0,0.0,0.0,0.0
1023.0,96.82038,100.0,0.0,0.0,0.0
1024.0,96.82038,100.0,0.0,0.0,0.0
1025.0,96.82038,100.0,0.0,0.0,0.0
1026.0,96.82038,100.0,0.0,0.0,0.0
1027.0,96.82038,100.0,0.0,0.0,0.0
1028.0,96.82038,100.0,0.0,0.0,0.0
1029.0,96.82038,100.0,0.0,0.0,0.0
1030.0,96.82038,100.0,0.0,0.0,0.0
1031.0,96.82038,100.0,0.0,0.0,0.0
1032.0,96.82038,100.0,0.0,0.0,0.0
1033.0,96.82038,100.0,0.0,0.0,0.0
1034.0,96.82038,100.0,0.0,0.0,0.0
1035.0,96.82038,100.0,0.0,0.0,0.0
1036.0,96.82038,100.0,0.0,0.0,0.0
1037.0,96.82038,100.0,0.0,0.0,0.0
1038.0,96.82038,100.0,0.0,0.0,0.0
1039.0,96.82038,100.0,0.0,0.0,0.0
1040.0,96.82038,100.0,0.0,0.0,0.0
1041.0,96.82038,100.0,0.0,0.0,0.0
1042.0,96.82038,100.0,0.0,0.0,0.0
1043.0,96.82038,100.0,0.0,0.0,0.0
1044.0,96.82038,100.0,0.0,0.0,0.0
1045.0,96.82038,100.0,0.0,0.0,0.0
1046.0,96.82038,100.0,0.0,0.0,0.0
1047.0,96.82038,100.0,0.0,0.0,0.0
1048.0,96.821432,100.0,0.028176,0.0,0.0
1049.0,96.82432,100.0,0.061309,0.0,0.0
1050.0,96.829143,100.0,0.097094,0.0,0.0
1051.0,96.835893,100.0,0.13175,0.0,0.0
1052.0,96.844477,100.0,0.165679,0.0,0.0
1053.0,96.854884,100.0,0.199147,0.0,0.0
1054.0,96.867212,100.0,0.233538,0.0,0.0
1055.0,96.881391,100.0,0.268066,0.0,0.0
1056.0,96.897461,100.0,0.301396,0.0,0.0
1057.0,96.915268,100.0,0.334334,0.0,0.0
1058.0,96.934939,100.0,0.366604,0.0,0.0
1059.0,96.956495,100.0,0.403184,0.0,0.0
1060.0,96.979739,100.0,0.431811,0.0,0.0
1061.0,97.004776,100.0,0.465741,0.0,0.0
1062.0,97.03165,100.0,0.49967,0.0,0.0
1063.0,97.060183,100.0,0.528298,0.0,0.0
1064.0,97.090431,100.0,0.559576,0.0,0.0
1065.0,97.122403,100.0,0.591453,0.0,0.0
1066.0,97.156017,100.0,0.619679,0.0,0.0
1067.0,97.191362,100.0,0.653411,0.0,0.0
1068.0,97.228213,100.0,0.680252,0.0,0.0
1069.0,97.266757,100.0,0.710667,0.0,0.0
1070.0,97.306874,100.0,0.739295,0.0,0.0
1071.0,97.348487,100.0,0.765272,0.0,0.0
1072.0,97.391656,100.0,0.793566,0.0,0.0
1073.0,97.436314,100.0,0.822527,0.0,0.0
1074.0,97.482357,100.0,0.845854,0.0,0.0
1075.0,97.529843,100.0,0.871831,0.0,0.0
1076.0,97.578768,100.0,0.898004,0.0,0.0
1077.0,97.629001,100.0,0.922126,0.0,0.0
1078.0,97.680547,100.0,0.946247,0.0,0.0
1079.0,97.733352,100.0,0.967718,0.0,0.0
1080.0,97.787345,100.0,0.989189,0.0,0.0
1081.0,97.842641,100.0,1.012182,0.0,0.0
1082.0,97.899075,100.0,1.034448,0.0,0.0
1083.0,97.956635,100.0,1.053601,0.0,0.0
1084.0,98.01524,100.0,1.072422,0.0,0.0
1085.0,98.074843,100.0,1.08919,0.0,0.0
1086.0,98.135503,100.0,1.107608,0.0,0.0
