task_id,lat,lon,price,nearest_member_km,members_within_3km,members_within_5km,quota_within_3km,credit_within_3km,credit_within_5km,task_density_1km,supply_score,original_or_base_price,recommended_price,recommended_completion_prob
C0181,22.5809504614158,113.899861085801,55.0,0.7651379327134049,19,37,188.0,7881.9571,9274.117699999999,47,5.131587880609951,67.0,55.0,0.866418
C0182,22.5775684065172,113.902646142796,55.0,0.6039660827505724,23,43,236.0,9040.5383,10151.6486,41,5.4374827781724315,67.0,55.0,0.80257
C0183,22.569757183652,113.910432640581,60.0,0.3238367595388513,23,48,235.0,9022.243,10231.76,30,5.530933799187013,67.0,60.0,0.724328
C0184,22.5861061960744,113.894354853908,55.0,0.6285813464274831,21,38,176.0,7621.6762,9298.0254,38,5.10857978532421,67.0,55.0,0.767555
C0185,22.5816684121868,113.880397763526,55.0,0.12856046256414685,19,35,94.0,1073.8542,9214.3482,44,4.530357813703089,67.0,55.0,0.807422
C0186,22.5554462408022,113.899186345176,81.0,0.8879038867565737,17,48,134.0,2372.721,10435.2207,9,4.6419628380736295,67.0,81.0,0.720611
C0187,22.5544304411662,113.89434665687,81.0,1.2141972266230818,14,43,124.0,2330.8825,10084.2734,6,4.449962357984223,67.0,81.0,0.723746
C0188,22.573526986679,113.875152066282,57.0,0.6317667375972773,14,33,73.0,952.3154999999999,9192.4328,29,4.101993045045123,67.0,57.0,0.724113
C0189,22.7469085876985,114.02461963424,91.5,0.4264132151910431,11,13,24.0,150.663,172.5784,1,3.0726444595513356,67.0,91.5,0.723405
C0190,22.555925726357,113.891894943083,82.0,1.2223822820993704,16,41,126.0,2333.2383999999997,10024.504,7,4.463018055723812,67.0,82.0,0.722804
C0191,22.5772137768748,113.881824839506,55.0,0.6399290873797037,17,36,89.0,1051.9311,9272.1253,49,4.296873111747368,67.0,55.0,0.868231
C0192,22.5623365149921,113.907643949042,66.0,0.6806867732124573,25,50,240.0,9084.0048,10459.1284,26,5.428236658866295,67.0,66.0,0.723146
C0193,22.5748354924953,113.881197282379,55.0,0.83839257667696,16,36,81.0,992.1616999999999,9272.1253,42,4.133125079427317,67.0,55.0,0.824698
C0194,22.5684043654969,113.895501940637,55.0,0.621016159011233,20,41,218.0,8941.2863,10010.1943,41,5.35054180016257,67.0,55.0,0.821285
C0195,22.5717973676629,113.893852887077,55.0,0.33689721517822346,22,42,228.0,8982.8533,10010.5656,39,5.495465044241862,67.0,55.0,0.78379
C0196,22.5799145606133,113.918650625943,73.0,0.22103674078382265,21,50,200.0,7945.339,48222.426199999994,19,5.384848828784738,67.0,73.0,0.720915
C0197,22.5811877342739,113.919614955111,69.0,0.12162833832198638,19,48,195.0,7923.4236,48220.0626,21,5.394013212817821,67.0,69.0,0.724409
C0198,22.5869958653817,113.870993589094,55.0,0.15214569280804613,18,30,60.0,293.8124,1261.8692,40,4.063499119690495,67.0,55.0,0.764462
C0199,22.7074327930824,113.930013135693,84.0,1.5365032218740933,14,35,73.0,4562.8578,5369.4535,6,3.857546121548238,67.0,84.0,0.723944
C0200,22.5902678882692,113.871680232267,65.5,0.08350409207808873,18,30,60.0,293.8124,1261.8692,28,4.08752367994598,67.0,65.5,0.724401
C0201,22.5672337869065,113.897744797494,55.0,0.411293003824553,22,44,229.0,9001.0557,10054.066200000001,45,5.474147871584601,67.0,55.0,0.837729
C0202,22.5814828378094,113.919896147193,71.0,0.12028534044860198,20,48,199.0,7943.3467,48220.062600000005,20,5.415084431391025,67.0,71.0,0.722151
C0203,22.5663424852007,113.899718091733,55.0,0.2517593649994234,22,45,229.0,9002.6921,10093.9125,48,5.530017373173398,67.0,55.0,0.857009
C0204,22.5869958653817,113.870993589094,55.0,0.15214569280804613,18,30,60.0,293.8124,1261.8692,40,4.063499119690495,67.0,55.0,0.764462
C0205,22.5670259823022,113.910527189033,58.5,0.24242562190940498,24,49,236.0,9062.0893,10233.7523,32,5.56445295946684,67.0,58.5,0.720218
C0206,22.5794214834612,113.891657202039,55.0,0.36903626925177707,22,39,182.0,7641.691400000001,9317.9562,46,5.2331572866033,67.0,55.0,0.828456
C0207,22.5902163614689,113.903646490422,55.0,0.39777197939786757,18,37,168.0,7577.8376,9313.9562,32,5.14223527413382,67.0,55.0,0.725406
C0208,22.5712981627698,113.892023224703,55.0,0.4806930154172423,23,42,231.0,9004.7765,10010.5656,37,5.458590346270275,67.0,55.0,0.758541
C0209,22.5648393883595,113.914270919465,79.5,0.22282956452214578,25,51,243.0,9101.9356,21567.805699999997,16,5.601216589710451,67.0,79.5,0.722467
C0210,22.5664885374929,113.88112508287,64.5,1.3161732029917907,14,35,76.0,970.2463,9234.2791,21,3.902549726806557,67.0,64.5,0.721708
C0211,22.5347001431838,113.934484982603,95.0,0.4123974868368662,31,58,259.0,12656.804999999997,21403.237899999996,3,5.669478610622624,67.0,95.0,0.647428
C0212,22.5635670746006,113.883479856018,77.5,1.682095380739864,15,39,112.0,2067.0580999999997,10012.1944,9,4.179995597453389,67.0,77.5,0.720587
C0213,22.5882967436449,113.87082170103,60.0,0.20591950381313018,18,30,60.0,293.8124,1261.8692,32,4.044678285838716,67.0,60.0,0.722817
C0214,22.5713445752704,113.894242979838,55.0,0.37419748694952615,21,43,222.0,8961.2094,10034.4734,38,5.455426839027785,67.0,55.0,0.781767
C0215,22.564381401486,113.908912110286,56.5,0.44454460298184556,26,49,244.0,9103.9279,10540.1052,35,5.527746157501081,67.0,56.5,0.723111
C0216,22.5639236907497,113.90689519523,55.0,0.5194574819876038,24,48,239.0,9082.0125,10440.4895,38,5.48046905464633,67.0,55.0,0.763463
C0217,22.5641731577473,113.908002951449,56.0,0.5383634183128996,26,48,244.0,9103.9279,10440.4895,35,5.494909572135212,67.0,56.0,0.721028
C0218,22.5843389061873,113.880990891298,59.5,0.2335603540131092,19,35,91.0,1054.2947,9214.3482,32,4.461128347144452,67.0,59.5,0.723655
C0219,22.5900167868769,113.866987643069,72.0,0.43380232413970937,17,28,59.0,293.7208,1222.023,21,3.948388164773202,67.0,72.0,0.724444
C0220,23.1250518701036,113.426117921006,62.0,0.1742486608407696,28,59,136.0,5546.3715,8607.010599999998,38,4.969921324533856,67.0,62.0,0.724445
C0221,23.1328338008373,113.434364335941,83.0,0.35161297596734165,21,55,77.0,3040.4780999999994,6084.093599999999,16,4.294453847101022,67.0,83.0,0.723486
C0222,23.1290814565242,113.425453991488,63.5,0.36445160401596416,29,60,141.0,5590.174800000001,8646.856899999999,37,4.940072492195673,67.0,63.5,0.723237
C0223,23.1556896728855,113.414429184985,81.5,1.9024573366623019,13,62,63.0,3040.8304999999996,23500.1178,6,3.553839625527866,67.0,81.5,0.720488
C0224,23.1268912156425,113.426147051257,62.0,0.13737121020942725,28,59,136.0,5546.3715,8607.010599999998,38,4.982828432254826,67.0,62.0,0.723464
C0225,23.1340570111301,113.401952999744,69.5,0.5957034745045274,44,77,296.0,23237.5953,24021.632000000005,43,5.949987828726115,67.0,69.5,0.723298
C0226,23.1268912156425,113.426147051257,62.0,0.13737121020942725,28,59,136.0,5546.3715,8607.010599999998,38,4.982828432254826,67.0,62.0,0.723464
C0227,23.131464487123,113.39953610877,60.0,0.49543033987965907,42,78,290.0,23197.7491,24081.40140000001,49,5.963877630213612,67.0,60.0,0.721388
C0228,23.1243926020944,113.426206577471,61.5,0.20628091129855025,28,59,136.0,5546.3715,8607.010599999998,38,4.958710036873633,67.0,61.5,0.720716
C0229,23.1292206226463,113.422685966365,55.0,0.392064561437977,29,62,139.0,5570.6139,23543.438000000002,47,4.915832104106013,67.0,55.0,0.757362
C0230,23.1241114831405,113.426098711641,63.0,0.21392825424423909,28,59,136.0,5546.3715,8607.010599999998,37,4.956033466842642,67.0,63.0,0.723282
C0231,23.2044142314153,113.373234601091,70.0,0.11105070480434655,15,40,290.0,39990.0581,52437.950499999984,19,6.434256682489972,67.0,70.0,0.72429
C0232,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.980599999999,73469.6633,44,5.020472505026403,67.0,55.0,0.846801
C0233,23.129232716755,113.428573851439,65.5,0.17704545594791166,28,57,136.0,5546.3715,8581.102799999999,35,4.9689424462463565,67.0,65.5,0.722434
C0234,23.134385258672,113.386983912511,71.5,0.03304255232194114,43,87,291.0,23150.316400000003,24454.75180000001,42,6.1281952369556025,67.0,71.5,0.724003
C0235,23.180177570872,113.357571765089,70.0,0.16057185111214772,19,59,369.0,50182.9055,71617.90419999999,21,6.860960967749018,67.0,70.0,0.720767
C0236,23.1630620678497,113.348986654841,90.5,1.259960907172764,20,77,148.0,10995.2804,82911.66149999999,5,4.782865596434992,67.0,90.5,0.722461
C0237,23.1795751738139,113.357331780976,69.0,0.11856057038802652,19,60,369.0,50182.9055,71625.9628,22,6.87566491600246,67.0,69.0,0.721873
C0238,23.1415118408748,113.362219848423,95.0,0.3827993283522647,36,91,234.0,18276.815499999997,35117.846900000004,10,5.691142059220866,67.0,95.0,0.638203
C0239,23.1740206603861,113.36582515357,83.5,0.9481490791874218,22,66,375.0,50247.900100000006,74206.68689999999,11,6.602694967674298,67.0,83.5,0.720603
C0240,23.128201236725,113.409803875492,55.0,0.18359453351358698,42,70,165.0,5862.3074,23846.141900000006,57,5.164975849626789,67.0,55.0,0.732723
C0241,23.1777345430501,113.359246266746,74.5,0.16490345475683313,22,62,380.0,50264.5674,71685.7322,20,6.8903745139618096,67.0,74.5,0.722585
C0242,23.1719624673318,113.353351492567,75.5,0.9104979032079952,22,69,372.0,50339.5942,73817.2946,18,6.609696037521018,67.0,75.5,0.724014
C0243,23.1415118408748,113.362219848423,95.0,0.3827993283522647,36,91,234.0,18276.8155,35117.846900000004,10,5.691142059220867,67.0,95.0,0.638203
C0244,23.1763082931536,113.357708334476,70.5,0.28610832978909867,21,66,377.0,50244.6443,73688.54189999998,22,6.839649166193404,67.0,70.5,0.721686
C0245,23.1182280466779,113.36543614147,91.5,0.0952110638945962,32,98,130.0,3375.7551999999996,24663.2912,18,4.909388554838042,67.0,91.5,0.721582
C0246,23.1912179032022,113.335667565287,57.5,0.2783052522897941,27,42,493.0,55839.8883,56509.9103,34,7.2219264448864955,67.0,57.5,0.722413
C0247,23.1205956000301,113.364407400204,87.5,0.27414462093080805,34,98,236.0,18351.4824,24642.11010000001,21,5.739139171809349,67.0,87.5,0.721954
C0248,23.1210796042825,113.370599152387,89.5,0.09271235205063992,40,89,231.0,18387.1816,24484.0797,26,5.782031680448585,67.0,89.5,0.720759
C0249,23.1582894042246,113.358834134957,91.0,0.9245781824364879,23,89,240.0,25719.4612,73134.67229999999,7,5.675583793637884,67.0,91.0,0.720039
C0250,23.1215784975876,113.377123412355,95.0,0.27111007600104603,45,83,283.0,20821.196500000002,24455.451600000008,13,5.97050964156084,67.0,95.0,0.578598
C0251,23.1264107257778,113.366470565417,94.5,0.20900301588824824,40,93,247.0,18452.7627,24633.038099999998,21,5.809332944604096,67.0,94.5,0.721861
C0252,23.1630241001727,113.335031733867,81.0,0.701003050211611,27,74,222.0,14897.770199999999,81290.48799999998,18,5.4597761078860545,67.0,81.0,0.720914
C0253,23.1217331740149,113.364276871024,85.0,0.40114745440632865,33,95,233.0,18327.5746,24616.210100000008,22,5.681470998315487,67.0,85.0,0.723577
C0254,23.1179790164898,113.363421242212,85.0,0.11067210017193724,25,100,113.0,3277.8652,24664.025499999996,17,4.763020517334318,67.0,85.0,0.721442
C0255,23.218508012637,113.385470000032,84.0,0.3416716337343594,7,21,30.0,294.954,40124.6007,3,3.32030121267812,67.0,84.0,0.724149
C0256,23.1665919430413,113.338238864198,89.0,0.6922906944238398,26,68,213.0,14848.6302,81088.0374,11,5.420646875973507,67.0,89.0,0.720619
C0257,23.2166450125323,113.391511000381,85.0,0.4085105581347806,8,15,31.0,296.954,419.2787,3,3.3286962874525536,67.0,85.0,0.724252
C0258,23.1211649729133,113.425949917214,63.5,0.48247824977836784,28,59,136.0,5546.3715,8607.010599999998,36,4.862040968405696,67.0,63.5,0.723639
C0259,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.9806,73469.6633,44,5.020472505026403,67.0,55.0,0.846801
C0260,23.1197443204996,113.424246945561,64.0,0.6150491734428034,28,60,136.0,5546.3715,8587.813299999998,35,4.815641145123144,67.0,64.0,0.720363
C0261,23.2032567952229,113.371017996314,69.5,0.17273482547727398,15,41,290.0,39990.0581,52442.2253,19,6.412667240254447,67.0,69.5,0.721354
C0262,23.194885276175,113.348248881916,89.5,0.23808027710992094,27,44,441.0,52023.740300000005,56650.948300000004,10,7.048456591089225,67.0,89.5,0.721521
C0263,23.2171910595958,113.384233722345,85.0,0.16378558092183604,8,23,35.0,334.8003,40144.499599999996,3,3.5328899911334672,67.0,85.0,0.720004
C0264,23.2077430032348,113.387109341112,82.0,0.7404138164273101,11,33,39.0,344.5055,50694.9475,7,3.436624728364378,67.0,82.0,0.721493
C0265,23.1679190117722,113.333968000008,82.5,0.23142846450752183,24,67,204.0,14767.375699999999,66271.1488,16,5.537357530560776,67.0,82.5,0.723566
C0266,23.1205451124871,113.378608785668,95.0,0.0848147032304728,46,79,284.0,20821.2212,24353.481500000005,10,6.039228458137985,67.0,95.0,0.516883
C0267,23.2066358047385,113.33019508363,64.5,0.46455435543087226,19,46,345.0,41688.658299999996,61738.178199999995,24,6.51761791665692,67.0,64.5,0.721804
C0268,23.1638901330298,113.416325148594,76.5,1.827409863902456,7,59,18.0,125.58070000000001,23418.3589,6,2.3073571408005806,67.0,76.5,0.722416
C0269,23.1682530621741,113.338145461984,88.0,0.6469551159552389,29,66,455.0,54393.0128,81047.8289,12,6.983918774930053,67.0,88.0,0.720252
C0270,23.1276863061694,113.337074115884,95.0,0.40226243058191347,37,89,127.0,1132.6041999999998,33050.42199999999,12,4.733890497215947,67.0,95.0,0.633811
C0271,23.13175467031,113.408301926646,57.5,0.24134261468677043,43,76,198.0,8339.3935,23966.0484,54,5.3756227795841225,67.0,57.5,0.72415
C0272,23.1265268056626,113.339728161309,95.0,0.2512567845662258,37,92,119.0,1039.7816,33112.1836,13,4.720347500183866,67.0,95.0,0.637216
C0273,23.1225217925568,113.335543055652,95.0,0.3951188991763301,39,93,139.0,1451.4569,31514.0101,12,4.832379945897588,67.0,95.0,0.613984
C0274,23.1276935062527,113.337540701156,95.0,0.3844988333019403,38,90,130.0,1152.5273,33070.34509999999,12,4.763673277545473,67.0,95.0,0.621901
C0275,23.1651511165794,113.4156572836,79.5,1.9459718250681346,9,56,22.0,141.54670000000002,23378.369700000003,5,2.4572350111553023,67.0,79.5,0.721199
C0276,23.1615612343775,113.304000129358,88.5,0.7499299022993577,18,82,212.0,13700.415,20068.3147,3,5.37282499990465,67.0,88.5,0.720502
C0277,23.1996540489449,113.347128721895,93.0,0.3227000693918951,27,36,441.0,52023.7403,56365.87509999999,7,7.018839663790534,67.0,93.0,0.721689
C0278,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.9806,73469.6633,44,5.020472505026403,67.0,55.0,0.846801
C0279,23.1307505546616,113.335756320566,90.0,0.377200499959355,33,91,115.0,964.0507,37192.1267,20,4.64085103012059,67.0,90.0,0.724497
C0280,23.156182875043,113.312235008253,95.0,0.6412469461262582,26,76,233.0,13829.405999999999,15599.512499999999,4,5.507472804213511,67.0,95.0,0.708714
C0281,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.9806,73469.6633,44,5.020472505026403,67.0,55.0,0.846801
C0282,23.1254415610074,113.412167259796,63.0,0.14115779591610186,41,66,162.0,5842.718699999999,23592.175700000003,49,5.161199346236127,67.0,63.0,0.723659
C0283,23.2020938755295,113.405699278669,82.0,0.6584672127263257,7,21,27.0,272.1117,540.8097,4,3.10718321972099,67.0,82.0,0.72392
C0284,23.1481146084808,113.352760205423,93.0,0.17343511552088434,32,88,204.0,15797.6445,82379.4687,16,5.578260578706099,67.0,93.0,0.72395
C0285,23.1463440912481,113.32741078211,95.0,0.34424953988965784,35,80,211.0,10288.6732,26569.1767,15,5.441872399710632,67.0,95.0,0.720173
C0286,23.147446529181,113.351151436374,89.0,0.1452937428722699,32,83,204.0,15797.6445,42769.422699999996,19,5.588110059133114,67.0,89.0,0.720704
C0287,23.2046780123776,113.432874000388,83.5,0.05495697785127007,3,8,6.0,36.927,212.4853,1,1.9274137468073687,67.0,83.5,0.720759
C0288,23.1368957171242,113.351127852261,89.5,0.781135046532219,38,85,213.0,15896.5799,39211.1464,23,5.410510346735575,67.0,89.5,0.724141
C0289,23.1408063470102,113.345880474287,74.0,0.15088898043406265,31,85,102.0,865.2017000000001,43001.094699999994,32,4.599221879077715,67.0,74.0,0.724039
C0290,23.1502971172742,113.34642531724,85.0,0.4166776967545292,27,87,93.0,821.0073,82274.7925,19,4.413877734405919,67.0,85.0,0.724494
C0291,23.1398082620373,113.327699177704,91.0,0.15090050639223274,34,87,207.0,10230.8961,34796.5297,18,5.489340824464036,67.0,91.0,0.721798
C0292,23.1274162841109,113.415821352813,62.0,0.232982677582889,38,67,151.0,5763.0262,23687.596900000004,47,5.057597107692265,67.0,62.0,0.72229
C0293,23.1347198980372,113.369256150616,92.5,0.5933789208478741,39,93,221.0,18320.987699999998,24720.2624,22,5.5614145135755235,67.0,92.5,0.721863
C0294,23.1370846778693,113.334185837298,89.0,0.43468385022390976,32,86,108.0,1585.6745999999998,37099.186799999996,20,4.570922026650774,67.0,89.0,0.722529
C0295,23.1332527454854,113.392758289496,56.0,0.16888427054151195,43,82,292.0,23178.181900000003,24218.79280000001,54,6.084626752327539,67.0,56.0,0.722741
C0296,23.1404378235577,113.385656714629,77.0,0.08443710483777983,39,83,278.0,23032.408000000003,24433.7293,34,6.062306955128142,67.0,77.0,0.723197
C0297,23.1302005301029,113.375604489128,95.0,0.6725207701196557,45,91,280.0,20783.3149,24561.4405,17,5.818638697791865,67.0,95.0,0.643271
C0298,23.1320866665037,113.389765308911,76.0,0.0757839686495485,44,85,294.0,23178.549700000003,24340.60480000001,39,6.1240219613124784,67.0,76.0,0.722448
C0299,23.1374623672538,113.393966324458,78.5,0.08555234706994805,43,79,292.0,23178.181900000003,24216.504999999997,36,6.113792925542586,67.0,78.5,0.721731
C0300,23.1332381032347,113.386050366476,75.0,0.17074907210112095,45,89,306.0,23382.3749,24554.3675,40,6.134733070351804,67.0,75.0,0.722177
C0301,23.1158731632186,113.413816391509,89.0,0.2758265099051138,27,64,131.0,5505.263,23663.958100000003,15,4.896367904119581,67.0,89.0,0.721302
C0302,23.1752833428778,113.359174294508,80.0,0.40894849159162655,24,66,383.0,50288.499299999996,73726.3959,17,6.813280566530658,67.0,80.0,0.724133
C0303,23.1360076870702,113.385907421815,70.0,0.0824729828563951,42,87,288.0,23118.557399999998,24514.147600000004,42,6.099932292112694,67.0,70.0,0.721356
C0304,23.1361230943147,113.396369381527,73.5,0.23932411635043369,40,81,286.0,23155.9029,24101.83110000001,37,6.03883683303697,67.0,73.5,0.722288
C0305,23.1140157061116,113.417233751379,89.5,0.18892238049978016,28,61,132.0,5507.2553,8767.0134,16,4.934371401046831,67.0,89.5,0.724095
C0306,23.11486722257,113.419026670363,86.0,0.10458314271848847,27,62,131.0,5506.893099999999,8767.106099999999,18,4.9563356846349,67.0,86.0,0.723403
C0307,23.1164001918642,113.417752590184,86.0,0.11613564158856894,28,62,132.0,5507.2553,8767.106099999999,19,4.959846759665755,67.0,86.0,0.724242
C0308,23.1488970922941,113.314152388591,95.0,0.9605633526113239,33,81,270.0,14256.241899999999,19016.1239,3,5.551046485465737,67.0,95.0,0.640317
C0309,23.1409765065116,113.38272845965,75.0,0.2955035496509886,39,82,278.0,23032.407999999996,34861.4514,35,5.98843369944352,67.0,75.0,0.721885
C0310,23.1355432789837,113.349949100263,89.5,0.7743459686767179,38,87,213.0,15896.5799,39485.691199999994,23,5.412886523985001,67.0,89.5,0.72396
C0311,23.1388267999575,113.385409245834,66.5,0.07822705699701023,40,84,282.0,23078.711200000005,24453.652400000006,43,6.079641651694285,67.0,66.5,0.720049
C0312,23.1584355029268,113.350471164883,91.0,0.7236754216818838,26,86,168.0,11097.2561,81561.9917,11,5.098557439334415,67.0,91.0,0.723814
C0313,23.1140157061116,113.417233751379,89.5,0.18892238049978016,28,61,132.0,5507.2553,8767.0134,16,4.934371401046831,67.0,89.5,0.724095
C0314,23.1518175188293,113.317038758051,95.0,0.983230950303276,33,71,262.0,14018.362,15479.8129,4,5.508390439571619,67.0,95.0,0.649453
C0315,23.1428132590326,113.376373999187,87.5,0.06253201237350581,33,85,203.0,17999.661500000002,34923.0417,22,5.656227019513489,67.0,87.5,0.720912
C0316,23.1651851796552,113.325169857507,77.0,0.4100410188008025,16,67,191.0,12773.3816,66602.1739,12,5.369448647447501,67.0,77.0,0.721728
C0317,23.1417947416074,113.376959553345,88.5,0.11187693555951775,34,85,206.0,18019.584600000002,34923.0417,22,5.653953557819538,67.0,88.5,0.721648
C0318,23.1381658955335,113.372836112767,89.0,0.5955058143912271,39,91,218.0,18285.0985,35145.2835,25,5.546346664779572,67.0,89.0,0.722363
C0319,23.1381658955335,113.372836112767,89.0,0.5955058143912271,39,91,218.0,18285.0985,35145.2835,25,5.546346664779572,67.0,89.0,0.722363
C0320,23.1417412086734,113.377657988574,93.0,0.10248784954542607,37,84,216.0,18128.3013,34922.33380000001,21,5.70659263219956,67.0,93.0,0.722457
C0321,23.1422949979975,113.378844187225,91.0,0.1405018010892419,35,82,209.0,18088.4551,34900.3775,21,5.659701002336234,67.0,91.0,0.724053
C0322,23.1692249862081,113.329677608453,78.0,0.23061847696858684,19,65,107.0,4203.435,66229.3103,17,4.685483460185215,67.0,78.0,0.723093
C0323,23.1403363421547,113.374239074634,90.5,0.3988339586535251,38,86,223.0,18387.338,34925.034,23,5.639800926326306,67.0,90.5,0.722152
C0324,23.1885950051963,113.342459513858,81.0,0.31332973788142465,27,47,497.0,55877.74229999999,56697.4025,15,7.218489514766154,67.0,81.0,0.724549
C0325,23.1420532499102,113.379121766622,86.0,0.17625510261540717,36,83,238.0,20237.1789,34941.508299999994,25,5.819517844016119,67.0,86.0,0.72431
C0326,23.1299183952726,113.386262366576,82.5,0.07456844912092903,46,89,314.0,23470.004000000004,24536.436700000006,35,6.195873761633307,67.0,82.5,0.724369
C0327,23.1972818628505,113.373590214192,77.0,0.5418730608412357,19,43,383.0,50418.9673,52446.20989999999,14,6.7693663272932945,67.0,77.0,0.722852
C0328,23.1302810640989,113.38630207168,82.5,0.03755921728190034,46,89,314.0,23470.003999999997,24536.4367,35,6.2088269927769675,67.0,82.5,0.723385
C0329,23.1759880119021,113.35947200014,79.0,0.34415911029459784,23,65,382.0,50286.507,73668.6188,17,6.833309440577536,67.0,79.0,0.724103
C0330,23.1721295687677,113.326701600452,82.5,0.37875367476769217,19,62,110.0,4222.9959,66150.88769999999,13,4.661426333143642,67.0,82.5,0.724427
C0331,23.1475000031533,113.443910853168,85.5,1.1858144956978924,11,37,21.0,126.00300000000001,5583.474899999999,4,2.678527439864054,67.0,85.5,0.721085
C0332,23.1883187448893,113.34235264859,82.0,0.3331768041150372,27,47,497.0,55877.7423,56697.4025,14,7.21154304158439,67.0,82.0,0.722858
C0333,23.1748031559868,113.332229783339,79.5,0.6912032272881573,26,61,476.0,54922.162099999994,66148.88769999999,15,7.024038603337487,67.0,79.5,0.722749
C0334,23.1965048440288,113.373191690834,77.0,0.44922689104996866,19,43,383.0,50418.967300000004,52446.2099,14,6.801792486720238,67.0,77.0,0.720375
C0335,23.1611480116097,113.407645000318,78.0,1.88204240596783,11,61,31.0,207.26550000000003,23498.1178,8,2.8111663707109864,67.0,78.0,0.722278
C0336,23.1449450113552,113.342239999582,81.0,0.4231399386485743,32,75,112.0,944.5305999999999,42910.7491,26,4.59817945218534,67.0,81.0,0.721311
C0337,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.9806,73469.6633,44,5.020472505026403,67.0,55.0,0.846801
C0338,23.1597205639146,113.404628851535,88.0,1.6869116870183314,16,62,38.0,330.8266,23498.4856,5,3.07975908767323,67.0,88.0,0.721205
C0339,23.1589232837543,113.401055841371,92.0,1.4562019986263595,19,66,47.0,451.4004,33968.434700000005,5,3.3705583193886652,67.0,92.0,0.722411
C0340,23.1268844070247,113.419048258441,55.0,0.3207867116153138,36,63,148.0,5755.4021999999995,23545.4303,55,5.006779000880099,67.0,55.0,0.76987
C0341,23.1185926586028,113.363084018324,84.5,0.10275127993390606,26,101,122.0,3366.0228,24666.0178,18,4.84354186339555,67.0,84.5,0.721613
C0342,23.1292922200762,113.422565614088,55.0,0.3787212162100355,29,62,139.0,5570.6139,23543.438000000002,47,4.920502274935792,67.0,55.0,0.757036
C0343,23.1222070647353,113.403883785268,68.5,0.19601873670969797,44,71,199.0,8345.3782,23959.870500000008,46,5.396618372699642,67.0,68.5,0.721774
C0344,23.2068186871541,113.371994310674,73.0,0.2680719461088337,15,41,290.0,39990.0581,52457.8736,16,6.379299248033401,67.0,73.0,0.721809
C0345,23.1758544962636,113.398655180083,84.0,1.1809184396880146,10,46,28.0,183.3003,28226.851899999998,4,2.957640382095669,67.0,84.0,0.722716
C0346,23.2081929506383,113.378243822105,70.0,0.15056218870104285,10,40,38.0,342.5055,51882.4991,17,3.617714990084281,67.0,70.0,0.720513
C0347,23.2004412350427,113.373559832601,70.0,0.3140319710118084,18,42,382.0,50418.875700000004,52444.217599999996,19,6.846501313326513,67.0,70.0,0.720416
C0348,23.1784317242067,113.404449454535,83.0,1.8091323119171059,11,36,32.0,216.2273,26080.4025,4,2.867635798295493,67.0,83.0,0.721174
C0349,23.1744284593286,113.405518627634,82.5,1.6609626764183083,10,44,28.0,183.3003,30973.957800000004,4,2.7896248992400663,67.0,82.5,0.721772
C0350,23.2025618048406,113.373031110639,69.5,0.19499113969243123,15,41,290.0,39990.0581,52442.2253,19,6.404877530279142,67.0,69.5,0.721949
C0351,23.135099854086,113.331428181315,89.5,0.25532248845443545,31,89,107.0,1585.3067999999998,34881.625499999995,19,4.6244744921651675,67.0,89.5,0.721792
C0352,23.2083778833953,113.375999404891,71.0,0.37846965694093554,10,40,38.0,342.5055,52457.5322,16,3.537947376200319,67.0,71.0,0.72437
C0353,23.2015648000555,113.372893514489,69.0,0.25769923831583424,17,41,381.0,50418.505,52442.225299999984,19,6.863595975196033,67.0,69.0,0.720608
C0354,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.980599999999,73469.66329999999,44,5.020472505026403,67.0,55.0,0.846801
C0355,23.152439011452,113.335161999844,83.0,0.15470366318782505,26,74,150.0,4654.7182999999995,80107.859,18,5.056227920699185,67.0,83.0,0.722071
C0356,23.2020082371942,113.392327455886,80.0,0.6640578386558854,9,30,36.0,336.8003,50617.271499999995,7,3.3852336751146646,67.0,80.0,0.722239
C0357,23.141836430132,113.378175134073,92.0,0.11258994446038058,36,82,212.0,18108.3782,34901.702999999994,21,5.684053249148292,67.0,92.0,0.722728
C0358,23.2015723567683,113.393217317324,80.5,0.570364766188849,9,30,36.0,336.8003,50617.271499999995,7,3.4180262504781274,67.0,80.5,0.72432
C0359,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.9806,73469.6633,44,5.020472505026403,67.0,55.0,0.846801
C0360,23.1526315749439,113.331979797491,81.5,0.1715844029624521,27,71,235.0,13204.676599999999,80318.42629999999,18,5.667870795988753,67.0,81.5,0.723533
C0361,23.1334902129303,113.417472723103,77.5,0.4390112304884814,38,63,151.0,5763.0262,23487.276199999997,34,4.985487114175308,67.0,77.5,0.721788
C0362,23.1157516618098,113.431733465899,92.5,0.6344591695386512,23,52,90.0,3225.3101999999994,6028.271199999999,9,4.353305001178321,67.0,92.5,0.722615
