task_id,lat,lon,price,completed,nearest_member_km,members_within_3km,members_within_5km,quota_within_3km,credit_within_3km,credit_within_5km,task_density_1km,supply_score,predicted_completion_prob
A0187,23.1291226806063,113.350269600398,65.5,0,0.793797325593735,29,92,91.0,852.1956,21099.9535,2,4.261003425091233,0.27662477097753485
A0188,23.1355991942272,113.350753117381,65.5,0,0.8316284157358989,37,84,209.0,15876.656799999999,39210.43869999999,2,5.373570721209903,0.2186621473717784
A0189,22.8914003692739,113.463408611086,69.5,1,2.6128991923502634,1,1,1.0,0.3693,0.3693,2,-0.2213601507626468,0.6902848053174796
A0190,23.1324472006173,113.339825712796,65.5,1,0.13936776140512475,37,93,134.0,1230.9062,36903.7099,2,4.881114185946636,0.20024048635242123
A0191,23.1378221906984,113.391320724901,65.0,0,0.19294422063016417,42,81,287.0,23130.399100000002,24297.7595,2,6.058037984915388,0.1766759418346148
A0192,23.1370846778693,113.334185837298,65.0,0,0.43468385022390976,32,86,108.0,1585.6745999999998,37099.186799999996,4,4.570922026650774,0.25925525652138576
A0193,23.1996540489449,113.347128721895,65.5,0,0.3227000693918951,27,36,441.0,52023.7403,56365.87509999999,0,7.018839663790534,0.33123046107539095
A0194,23.1628186802684,113.418328010558,66.0,1,1.5933195471875186,6,59,13.0,81.77740000000001,22940.0679,1,2.083031036099627,0.5506338810629771
A0195,23.1621334712159,113.33624247722,65.5,0,0.8487457163432734,26,73,221.0,14897.428799999998,81190.8723,3,5.403564957152133,0.3685407203460494
A0196,23.1745217883214,113.359043890192,66.5,0,0.488818436571988,25,67,384.0,50288.64229999999,73728.42909999998,0,6.787929727487589,0.34028803788916284
A0197,23.1396300112367,113.373441000257,65.0,0,0.509487446105417,38,89,217.0,18269.3612,35105.063599999994,2,5.571561680652193,0.19693755039816335
A0198,22.8292607570027,113.512806615216,75.0,1,4.2366498419601175,0,1,0.0,0.0,19.9231,1,-1.482827444686041,0.779756157316639
A0199,22.7740343384781,113.563484892444,74.5,1,2.8772144130425534,1,3,3.0,1.9923,478.7295,0,0.3793091625549969,0.723042513274813
A0200,22.7609687421639,113.567051785148,75.0,1,1.511822293643037,1,1,3.0,1.9923,1.9923,0,0.8571964043448276,0.6901329466899446
A0201,23.06873265818,113.259724537227,67.0,1,0.16448405589359502,12,49,39.0,239.1472,2682.1215,1,3.636092978551178,0.4483344566981009
A0202,23.3804385369808,113.214808316726,70.0,1,0.34593670395743575,11,19,74.0,209.5735,804.3523,1,4.200601737151208,0.5285745817231369
A0203,23.0683224425615,113.259826043953,67.0,0,0.14914168276619286,12,49,39.0,239.1472,2662.5748,1,3.641462809145769,0.4478294544639053
A0204,22.8066172363972,113.553841124661,66.5,1,1.5996766849371669,2,2,72.0,476.7372,476.7372,4,3.740107345420382,0.6890954657431226
A0205,22.8080831187483,113.554093517069,66.5,1,1.6990178727276202,2,2,72.0,476.7372,476.7372,4,3.705337929693724,0.6919210857435056
A0206,22.807546702812,113.552166166666,70.0,1,1.4990795240704389,2,2,72.0,476.7372,476.7372,3,3.7753163517237374,0.7080105596582991
A0207,22.7515565254918,113.582300593937,70.0,1,0.4369412799734031,1,1,3.0,1.9923,1.9923,2,1.2334047591291994,0.632433501052879
A0208,22.7372249570996,113.493320018744,75.0,1,8.48596399369078,0,0,0.0,0.0,0.0,0,-2.9700873977917728,0.8548287738975839
A0209,22.7514939634161,113.583011167968,70.0,1,0.5101368208168903,1,1,3.0,1.9923,1.9923,2,1.2077863198339789,0.6346952311335065
A0210,23.1087118142391,113.492884574249,67.0,1,0.6268665938088561,4,17,92.0,15020.0245,15289.5201,3,4.613596675320157,0.5937607877805369
A0211,23.1438110113331,113.225977000331,66.0,0,0.3091338386581089,20,68,158.0,2387.3086,8794.4208,2,5.008453530689893,0.421895408482246
A0212,23.452313317277,113.18650320598,70.0,0,1.0462915036983274,3,9,48.0,171.907,381.09990000000005,2,3.529056411816212,0.6559240651488022
A0213,23.3387320144502,113.28750899998,68.0,1,0.9068658074405442,7,9,35.0,194.73540000000003,234.5816,0,3.270010613851919,0.5385232935592712
A0214,23.4663327934283,113.159491967779,70.0,0,0.4597479266517421,5,8,47.0,87.6617,261.561,5,3.7120424705797817,0.6505939680725935
A0215,23.1421736666503,113.225830285482,66.0,0,0.4822015263177295,21,69,165.0,2425.1625,8854.190200000001,2,4.991720504145339,0.418431984405588
A0216,23.374775772357,113.178884764987,70.5,1,1.8784290155371064,2,13,20.0,39.8462,267.44329999999997,0,2.3878692062854356,0.6548678611939078
A0217,23.4707976950687,113.162317292602,70.0,0,0.20384598438706436,5,9,47.0,87.6617,363.169,6,3.801608150372419,0.6557522689010656
A0218,23.1369726166487,113.251180512779,66.0,1,0.10243990764926625,44,111,262.0,7120.6106,10882.3718,0,5.678712276500521,0.16960450031962174
A0219,23.4567319436188,113.281831122566,70.5,1,0.19956609603942752,3,8,11.0,40.8705,200.2554,1,2.4158759261742007,0.5960511470427382
A0220,23.3928644657187,113.216877071196,65.0,1,0.3145274979572084,15,19,111.0,329.4628,804.3523,5,4.615003503010071,0.49675513095323687
A0221,23.4594832741594,113.190665542288,70.0,0,0.34840218580573534,3,8,48.0,171.907,341.2536,2,3.773317673078619,0.6346680180529529
A0222,22.7102301705629,113.552891213297,75.0,1,5.305999820422212,0,0,0.0,0.0,0.0,0,-1.857099937147774,0.7940876261165505
A0223,23.466897437603,113.156847690528,70.0,0,0.3780018727717766,4,8,37.0,67.7386,261.561,4,3.506640276256264,0.6414544837413898
A0224,23.3948402819022,113.221447149273,70.0,0,0.3181626603027497,15,18,111.0,329.4628,784.4292,3,4.613731196189131,0.5256052457202324
A0225,23.3388714432594,113.111064901651,75.0,1,4.304195576985011,0,1,0.0,0.0,0.0927,0,-1.5064684519447538,0.771430421916651
A0226,23.4739306979279,113.228661761516,75.0,0,1.0138757698369194,4,7,50.0,161.37730000000002,333.28430000000003,0,3.580196659281404,0.6692606783931213
A0227,23.415362495971,113.255981176897,70.0,1,2.069652556663116,4,13,42.0,152.7568,640.6019,0,3.039876856861472,0.644095551856841
A0228,23.3962014611059,113.214823185478,65.5,1,0.05770780750882485,16,19,126.0,369.30909999999994,804.3523,5,4.831375535830503,0.49044478093738425
A0229,23.4049935441326,113.218564358435,70.0,1,0.7321091950280489,14,19,112.0,325.4782,896.5668000000001,2,4.477659164452524,0.5401177156517948
A0230,23.0756222678072,113.288290696452,66.0,1,0.03184936826100812,27,74,129.0,1901.2945,7119.051599999999,0,4.894413061564229,0.28033415333560996
A0231,23.3724341706871,113.207607097319,70.0,1,0.35767160434155176,9,18,57.0,169.72729999999999,711.3648000000001,1,3.9386524950268758,0.5450766705304566
A0232,23.425831172849,113.208056767498,70.0,1,2.2727025031996786,3,14,48.0,171.90699999999998,377.84650000000005,1,3.0998125619907393,0.6795237884631629
A0233,23.3984107824574,113.25153069652,70.0,1,0.40808724441038047,8,17,99.0,556.9248,744.5829,0,4.473478146444458,0.5757690023879274
A0234,23.3895943664696,113.209449233563,70.0,1,0.17678960857147732,15,19,111.0,329.4628,804.3523,3,4.6632117642950766,0.5209113717533953
A0235,23.4038021496939,113.209090840207,70.0,1,0.42076431069364023,14,19,115.0,347.39369999999997,594.3573,3,4.61327055636359,0.5460319017541269
A0236,23.3950883145195,113.209232887461,70.0,1,0.6393211524752228,16,19,126.0,369.30909999999994,804.3523,4,4.627810865092264,0.5469006149527801
A0237,23.0969280105105,113.239735000161,66.0,1,0.39129037224085955,24,77,70.0,416.1793,5068.455899999999,0,4.134051832757015,0.29405405838850257
A0238,23.4084128090178,113.212755376026,70.0,1,0.7603922416476545,12,19,88.0,225.8626,594.3573,2,4.227016337155461,0.5523240090891242
A0239,23.0918714635254,113.337875769111,65.0,1,0.09829911574186834,26,65,83.0,982.5501999999999,5472.636199999999,5,4.416063112333659,0.3186172796904824
A0240,23.3948402819022,113.221447149273,70.0,0,0.3181626603027497,15,18,111.0,329.4628,784.4292,3,4.613731196189131,0.5256052457202324
A0241,23.0953786446699,113.340585953241,65.5,0,0.38421011491275175,26,69,80.0,979.9930999999999,5506.9662,3,4.279575476452976,0.30542173934778144
A0242,23.4064905563046,113.169637572138,71.5,1,1.8149376293911437,2,6,25.0,59.769400000000005,101.98870000000001,0,2.624063755734582,0.6665515385048757
A0243,23.1002261378906,113.272654115225,65.5,0,0.45929699442503424,45,113,163.0,2723.7387,14282.800599999999,1,4.993587253775437,0.14287976051173534
A0244,23.1140539351209,113.268162269676,66.0,0,0.3563388679759586,62,124,224.0,3691.4520999999995,15360.9823,0,5.365210840412835,0.06626129996468792
A0245,23.4260402551923,113.205743562539,70.0,1,2.128919043185156,3,14,48.0,171.90699999999998,377.84650000000005,1,3.150136772995822,0.6753420249963688
A0246,23.0914437936008,113.361995204673,66.5,0,0.49855150683803734,23,47,67.0,725.4184,1810.65,1,4.059523045782794,0.3235035025483289
A0247,23.0725067756973,113.323263141182,66.0,1,0.8474486746120308,20,63,66.0,695.3243,6667.493499999999,1,3.921992069276755,0.36692025045965154
A0248,23.0987470300923,113.314500058647,65.0,0,0.31256618339785,30,94,159.0,4495.749199999999,8136.618699999999,3,5.055690635044579,0.2890777570968657
A0249,23.0922354401604,113.361821053777,66.5,0,0.43338819623411173,23,50,67.0,725.4184,2242.5611,1,4.082330204494168,0.3216083271168058
A0250,23.0922576316007,113.309217218266,65.5,1,0.28034485396494035,33,89,211.0,5628.840399999999,7627.856799999999,2,5.371042383784284,0.27413035395285434
A0251,23.0781382751711,113.356352889423,66.5,0,1.4743885046180343,16,50,41.0,332.7257,2044.3474,1,3.2282881556670566,0.4305617298634087
A0252,23.0720749507871,113.357390647834,67.0,0,1.2911235982282978,9,50,36.0,684.7482,1850.5049999999999,1,3.17271961726432,0.5246849616941847
A0253,23.0868626906769,113.332467287231,65.0,1,0.18655325309708654,26,65,84.0,942.3301999999999,6703.374599999999,5,4.396204221906337,0.3219295697036099
A0254,23.0934910827144,113.279266420157,65.5,1,0.12323278528686152,45,107,204.0,5154.729899999999,9654.3606,0,5.382973102288007,0.14099003064675208
A0255,23.0888786540514,113.328379781568,65.0,1,0.18021509460233173,29,67,107.0,1263.4446,6773.113999999999,3,4.6443248360134035,0.2753058296312298
A0256,23.0869086308023,113.343204462598,65.5,1,0.18980602518714904,23,61,56.0,403.80899999999997,5735.575999999999,4,3.984695339019048,0.33581620007834406
A0257,23.0876292287885,113.333841266126,65.0,1,0.3103677957700566,25,62,80.0,922.4070999999999,6595.096999999999,6,4.304268568152919,0.3484269031575154
A0258,23.0688473269984,113.322619933776,66.5,1,0.788716390776606,19,67,60.0,655.4703,20245.9045,1,3.847932533401499,0.379799086692401
A0259,23.0140365266132,113.399594747459,68.0,1,0.7093126235223964,1,14,3.0,19.9231,128.0727,2,1.1384334048870517,0.6194495882421941
A0260,23.0830827872767,113.339986287601,65.5,1,0.06442035450354672,24,59,55.0,364.32629999999995,5758.379199999999,3,4.010091092658908,0.3068274596032259
A0261,23.0479763966089,113.289293329367,69.0,0,0.8850620055908275,7,38,26.0,304.8798,15810.4791,1,2.9921627600475396,0.5561812190058891
A0262,23.0923158175952,113.333797010249,65.0,1,0.06292332512839224,26,65,94.0,1177.3871,6143.9962,5,4.555401469805603,0.32402148051006274
A0263,22.941040742845,113.364357668065,65.0,1,0.3627492971134235,19,28,63.0,976.6850000000001,1672.7606999999998,4,4.051454529369973,0.39156172399872186
A0264,23.0960712672027,113.321480990538,65.5,1,0.5328277805114452,33,86,169.0,4541.220099999999,7811.287799999998,1,5.040133115871257,0.24896621965889432
A0265,23.0191955713843,113.325271269013,65.5,1,0.5961724833910637,23,40,288.0,14599.3665,15544.9225,1,5.7497536489255605,0.4215698554509697
A0266,22.814592396584,113.419107833613,75.0,0,4.168955511961824,0,4,0.0,0.0,62.1253,1,-1.4591344291866382,0.7782049253581268
A0267,22.9663956802127,113.418650592067,67.0,1,1.2771138827440698,7,13,17.0,125.5156,898.1456000000001,0,2.44589221093574,0.5261582334402243
A0268,22.9345907957979,113.416799529649,70.0,1,1.0405551568389506,4,14,10.0,83.6771,882.2071,2,2.035374509904738,0.6163578309995197
A0269,22.9910604358432,113.405244729793,70.5,1,2.6932019919286936,1,9,2.0,19.9231,587.2042,0,0.156390053493067,0.6787710345204785
A0270,22.9617871362599,113.442038240113,66.0,1,1.1781982431399693,3,10,7.0,23.907700000000002,187.27730000000003,3,1.6675503105808467,0.6021766143050118
A0271,22.889927928137,113.461447492481,72.0,1,2.408739420401524,1,1,1.0,0.3693,0.3693,2,-0.149904230580588,0.7086035630488643
A0272,23.0217001615757,113.357449441031,68.0,1,0.4113512541587518,14,39,71.0,667.3413,16269.234699999997,0,4.146040006060493,0.447350211565636
A0273,22.8100654032477,113.414159872993,75.0,0,3.4724444161861037,0,4,0.0,0.0,62.1253,1,-1.2153555456651361,0.7617925570869263
A0274,23.0074313211394,113.320175523213,67.0,1,1.3236564117527208,23,40,286.0,14584.7438,15385.537400000001,0,5.487897347646169,0.4468685773536168
A0275,22.9419492749117,113.371203549402,65.5,0,0.8429262251074394,18,29,62.0,974.6850000000001,1674.7529999999997,1,3.8676042476039285,0.3845448370305246
A0276,22.9442835155064,113.404493207404,65.0,1,0.12302055106911905,9,21,34.0,854.3148,1040.0563,2,3.5293771646152217,0.4751365226680821
A0277,22.9648193856445,113.35658051101,66.5,1,0.4638237476329841,14,28,46.0,700.7767999999999,1709.7501000000002,0,3.7018248260385143,0.4141217575252358
A0278,22.9345907957979,113.416799529649,70.0,1,1.0405551568389506,4,14,10.0,83.6771,882.2071,2,2.035374509904738,0.6163578309995197
A0279,22.9803507142826,113.322274897324,66.0,1,0.29914161403092726,7,23,20.0,195.60500000000002,1320.7309,2,2.9437349728125985,0.5126695785619864
A0280,22.9570529358364,113.423847297525,67.0,1,1.129854113947524,7,13,17.0,125.5156,898.1456000000001,0,2.497433130014531,0.5212693308699192
A0281,22.9685945194393,113.408129594819,65.5,1,0.513021104973205,7,14,17.0,125.5156,916.1694,2,2.713324683155543,0.5120202867289707
A0282,22.954544920309,113.345148218755,66.5,1,0.5280808420342002,14,27,41.0,296.8652,1651.6686,0,3.5587786275713986,0.41393832487932425
A0283,22.9226513421145,113.37549023365,68.0,1,0.3766333469181438,9,24,42.0,836.3068,1153.6468,0,3.646104580272212,0.4954363465693946
A0284,22.9422816695258,113.36044210182,65.0,1,0.18535305686150477,19,26,63.0,976.6850000000001,1650.8453,4,4.113543213458145,0.38595125353205617
A0285,22.9532139767131,113.365905849252,65.5,0,0.35176332087436596,17,30,69.0,1433.7846,1676.7453,3,4.154053771743332,0.4132290821952647
A0286,22.9543575536001,113.368049181045,65.5,1,0.28698615128098354,17,30,69.0,1433.7846,1676.7453,4,4.176725781101015,0.42496508354881807
A0287,22.9677616002698,113.404437697513,65.5,1,0.13813309073591937,10,17,21.0,183.73340000000002,1415.8460999999998,2,3.046370539600744,0.45967984022196623
A0288,22.9541090079089,113.35841800032,65.5,0,0.7028562169996279,19,29,77.0,1526.9584,1676.7453,3,4.141248318739722,0.40230174308346794
A0289,22.9400120209537,113.360734032246,65.0,0,0.07671208911455449,19,26,63.0,976.6850000000001,1650.8453,3,4.151567552169578,0.36919931038430925
A0290,23.0539947236249,113.269913812089,69.0,1,1.0212732811635303,9,34,31.0,311.1608,2316.1014999999998,0,3.114513470392491,0.5219149394850772
A0291,22.9428917947507,113.360686171427,65.0,0,0.2550935792128029,17,26,59.0,972.7004000000001,1650.8453,4,4.02451581749762,0.4127451296284396
A0292,23.5552806571256,113.598866296147,70.0,1,0.48026718927336615,6,8,98.0,213.0879,233.3732,8,4.431288091888912,0.7079751085706528
A0293,22.9454816134881,113.403309240742,65.0,1,0.09644055989185087,10,21,37.0,874.2379,1040.0563,3,3.621316721764238,0.47635077339046644
A0294,22.9695087864523,113.382774251672,67.5,1,1.2949192563280827,11,27,48.0,1292.3228,1674.3895,0,3.4644450143957974,0.4946247814224316
A0295,23.5634113272119,113.580384782268,70.0,1,1.124166930627681,3,7,40.0,52.8543,213.45010000000002,0,3.3211707269846196,0.6271123070021408
A0296,23.625476281953,113.431395570977,70.0,1,0.5312269216503683,1,1,13.0,219.9701,219.9701,0,2.45752730903763,0.6157305863193959
A0297,23.8783980646874,113.539711364689,70.0,1,29.88807197697278,0,0,0.0,0.0,0.0,0,-10.460825191940472,0.9877859582371995
A0298,23.7231177315918,113.739427045502,75.0,1,10.76177217765918,0,0,0.0,0.0,0.0,0,-3.7666202621807128,0.8885377185352858
A0299,23.5603869306323,113.601878162707,70.0,1,0.7280358493938427,5,8,84.0,193.1648,233.3732,3,4.191702005202472,0.657203317306755
A0300,23.5443598586509,113.592683288069,70.0,1,0.777421879442148,7,7,112.0,233.011,233.011,4,4.459950380907589,0.6640231022209578
A0301,23.5445699394393,113.592693395803,70.0,1,0.8001778148261758,7,7,112.0,233.011,233.011,4,4.451985803523179,0.6646984695027036
A0302,23.5507963621779,113.596300622424,70.0,1,0.34191270781365657,7,8,112.0,233.011,233.3732,10,4.612378590977561,0.7239801371764713
A0303,23.8161076699866,113.957929440388,75.0,1,33.93434963247885,0,0,0.0,0.0,0.0,0,-11.877022371367596,0.9942916174249563
A0304,23.5496608593721,113.592775572791,70.0,1,0.38001395250842324,6,7,98.0,213.0879,233.011,9,4.466376724756642,0.7168838796768401
A0305,23.2315862158006,113.264376444648,66.5,1,0.9703496903324494,17,54,67.0,590.3563,12739.9227,1,3.8916924395597494,0.41808215052032177
A0306,23.5565433531905,113.59466398704,70.0,1,0.4102016579209865,6,8,98.0,213.0879,233.3732,9,4.455811027862245,0.7176986466103209
A0307,23.5509090172857,113.602250999917,70.0,1,0.35991322307434387,7,8,112.0,233.011,233.3732,7,4.606078410636321,0.6891602104514417
A0308,23.451655228992,113.284509235392,70.0,1,0.6751662076571374,3,6,11.0,40.8705,160.4092,1,2.249415887108002,0.6057477060052232
A0309,23.2141768895224,113.283053118991,65.5,1,0.3974300570496153,26,56,153.0,6018.437599999999,12110.835899999998,5,5.018220834446264,0.3631219551485963
A0310,23.3433234671707,113.30125296199,66.5,1,0.3132990295757385,7,8,35.0,194.73540000000003,214.6585,0,3.477758986104601,0.5016992485165171
A0311,23.5584065115483,113.589514390519,70.0,1,0.612447733040108,5,8,84.0,193.1648,233.3732,4,4.232157845926278,0.6664787655955775
A0312,23.2410397884986,113.311197191406,65.5,1,0.43820912868633616,20,43,277.0,32835.9934,40245.6351,1,6.130967786650419,0.3904673235041975
A0313,23.1726853608924,113.282908079482,67.5,0,0.6053500740261453,20,77,72.0,604.5906,28863.1121,0,4.090678727239241,0.36654045296454385
A0314,23.1791674407324,113.25790735052,65.5,0,0.4960762139236359,34,71,191.0,4524.2755,11069.2363,1,5.174354207154509,0.24936528138186442
A0315,23.2290590127881,113.274368000391,66.0,1,0.3636499687416878,24,53,141.0,5900.898899999999,16479.273,2,4.9465675465416705,0.3468072152583379
A0316,23.1991462436325,113.259458632508,65.5,0,0.504248758408603,27,62,157.0,4451.0324,10554.650099999999,0,4.975128615583956,0.29818326667873285
A0317,23.21375407025,113.284813628909,65.5,1,0.2277161972168304,27,54,158.0,6048.3223,12128.7667,5,5.110169979194341,0.3481054860087896
A0318,23.2539606231786,113.3157819451,65.5,1,0.0393505919117793,14,43,246.0,32488.269200000002,38597.371999999996,1,6.145381013458855,0.4400140066872097
A0319,23.2138522396319,113.250263998616,65.5,1,0.5727876116809576,22,59,85.0,743.4644999999999,10441.545699999999,3,4.268740922165172,0.3657733066455405
A0320,23.2169617302372,113.286259611525,65.0,1,0.2954956362817394,26,54,154.0,6028.3992,11951.1041,5,5.060569628220638,0.35537336105492245
A0321,23.2945140830139,113.331306286413,69.0,1,1.3525465791685714,10,22,46.0,411.9339999999999,26966.381999999998,3,3.3849949790010583,0.5715968446759735
A0322,23.2418876586757,113.277071510111,66.0,0,0.4288773337259373,17,50,62.0,439.7348,38770.1721,2,4.001822355587454,0.40579298760937593
A0323,23.2422595225982,113.311166428036,65.5,1,0.5295995802017842,20,44,277.0,32835.9934,40246.5258,1,6.098981128620012,0.3933661679425743
A0324,23.1836503160286,113.23346030743,65.0,1,0.48137675235462196,28,64,208.0,5602.6938,6470.863299999999,1,5.285906264640693,0.320889262267973
A0325,23.1990704508838,113.238775254148,65.5,0,0.6978678058147956,26,55,148.0,4141.5535,6464.671899999999,1,4.842523643910281,0.32338714522860634
A0326,23.2370947579221,113.283780707827,65.5,1,0.23257861996673077,25,49,145.0,5817.144699999999,38844.96839999999,3,5.01854699871998,0.3405393360407159
A0327,23.1871881251048,113.33669812113,66.0,0,0.5800568203266583,26,44,492.0,55837.89599999999,56617.70999999999,1,7.114247206928359,0.3927351530537411
A0328,23.2203504832305,113.249281992413,66.0,0,1.2488093062450498,15,57,53.0,480.6196,10283.4327,1,3.5615131813785075,0.439804823239414
A0329,23.2184431225644,113.233372520524,65.0,1,0.40745203312619355,12,44,40.0,182.0222,4656.803599999999,4,3.5746042991101405,0.4769411414477744
A0330,23.2127790884372,113.264933810878,65.5,1,0.28964585151537064,25,63,210.0,9634.8778,10455.687999999998,4,5.443179641445687,0.38710015459478136
A0331,23.2278329763257,113.309807315155,65.5,0,0.19730979342988592,18,45,133.0,5840.5127999999995,40355.1516,1,4.945591628250451,0.3977257625400458
A0332,23.1780159610261,113.246117778807,65.0,1,0.1814173177962504,28,70,180.0,4434.1456,11138.7811,1,5.223683882037139,0.2983821729195918
A0333,23.2205046444513,113.282637918591,65.5,1,0.6239189867914008,25,51,146.0,5948.7067,16400.6767,6,4.891035075401746,0.39241031921078223
A0334,23.1862330842068,113.236325834633,65.0,1,0.7477208300580462,26,63,162.0,4216.6088,6450.940199999999,1,4.916380086286447,0.3285356324214151
A0335,23.2945140830139,113.331306286413,69.0,1,1.3525465791685714,10,22,46.0,411.9339999999999,26966.381999999998,3,3.3849949790010583,0.5715968446759735
A0336,23.1589895713282,113.227692632702,65.5,1,0.43896186451306524,23,66,137.0,1871.5696,11053.663799999998,1,4.811048424577632,0.353729532322321
A0337,23.2139486173374,113.28101500123,65.5,1,0.6069616031613517,26,54,153.0,6018.1653,10455.5764,6,4.944879347307157,0.38293303310533655
A0338,23.1788683820703,113.248234670775,65.0,1,0.4120411873283655,28,68,180.0,4434.1456,10943.009399999999,2,5.142965527700898,0.3170227359681363
A0339,23.2187216190125,113.232305309581,65.0,1,0.2941538335788989,12,41,40.0,182.0222,4557.0967,4,3.6142586689516936,0.4731806215309256
A0340,23.2179401249466,113.236867505669,65.5,1,0.6389801352057592,14,44,49.0,241.79160000000002,4656.803599999999,4,3.69321579010613,0.4682995814255248
A0341,23.2945140830139,113.331306286413,69.0,1,1.3525465791685714,10,22,46.0,411.9339999999999,26966.381999999998,3,3.3849949790010583,0.5715968446759735
A0342,23.2315862158006,113.264376444648,66.5,1,0.9703496903324494,17,54,67.0,590.3563,12739.9227,1,3.8916924395597494,0.41808215052032177
A0343,23.2315970128017,113.283056999671,65.5,0,0.5319628864825855,25,51,149.0,5854.998699999999,38884.906,3,4.941548257827351,0.35207519625041067
A0344,23.153345169411,113.239681806102,66.0,1,0.47155249574149916,31,86,254.0,6739.6297,13167.677899999999,0,5.511012765648902,0.30674774495018364
A0345,23.2127106445265,113.264474385999,65.5,1,0.26518850392929083,25,63,210.0,9634.8778,10455.687999999998,4,5.451739713100815,0.3863281302427713
A0346,23.2213710444092,113.236085547791,65.5,1,0.2599852088073246,12,44,40.0,201.9454,4656.795899999999,4,3.6266161516217443,0.4776818793640284
A0347,23.1728152741435,113.322414943153,66.0,0,0.17618822924669333,14,63,102.0,4199.9105,66208.66480000001,0,4.657061317993293,0.42764419242633406
A0348,23.206365215514,113.335895625293,65.5,0,0.11576578029274763,22,46,349.0,41696.4551,61815.87839999999,1,6.651344233380997,0.3742323048505229
A0349,23.2363716469651,113.279566039833,65.5,1,0.3270948768757092,24,52,141.0,5809.6756,38906.7301,4,4.9575373626947625,0.36680744690680406
A0350,23.1953868141147,113.24107025225,65.0,0,0.27114118479380883,27,56,151.0,4141.5534,6446.834099999999,2,5.011812174168443,0.3080109456905788
A0351,23.2262087621914,113.309597291327,65.5,0,0.01599643221310497,19,48,134.0,5842.5051,40419.1958,1,5.016526129163843,0.3791227241209031
A0352,23.1570952030703,113.229730924734,65.5,1,0.6968450913533576,26,67,143.0,1893.4850999999999,11105.576200000001,1,4.763787219602325,0.32685804553584635
A0353,23.1618569962278,113.267647183093,65.5,0,0.3563959301067323,29,101,202.0,8283.3754,22281.7469,0,5.354134911504431,0.28676994627034874
A0354,23.1564503764983,113.25493629847,66.5,0,0.7012387861735013,36,97,218.0,5436.761,14023.940999999999,0,5.252373374655775,0.243426114525566
A0355,22.6389990620084,114.067579305816,65.5,0,0.365672626904674,32,71,191.0,6771.1765,10834.211,2,5.264933482611145,0.2731189821367253
A0356,22.5192435219873,113.919528084477,65.5,1,0.05264262554545215,23,41,126.0,1515.5456,14256.032099999997,2,4.856073079517683,0.3487701652532905
A0357,22.6705773556367,113.873589422526,72.5,0,0.5583799913166854,2,16,4.0,13.4122,791.9635999999999,0,1.4142731594732603,0.6238397566397124
A0358,22.5878132063265,113.972902100183,66.5,0,0.15632538854130934,13,28,231.0,39103.1856,50622.485400000005,0,6.174087197676852,0.42244099290663184
A0359,22.5720465259862,114.118813432035,66.0,0,0.15695182403498764,37,87,141.0,3515.1892999999995,7705.6407,0,4.971197705189016,0.18484385769260664
A0360,22.5824326423416,113.959148610744,65.5,0,0.06631397389796159,15,35,239.0,38704.07629999999,57252.452099999995,1,6.231510558477704,0.40150797478799705
A0361,22.6800886065083,113.834786135085,65.5,0,0.17863901501190985,18,36,87.0,2279.6762,4174.3768,2,4.460406683224038,0.3902213398421122
A0362,22.5635259004334,113.989355615712,66.0,0,1.8568650263914177,12,32,224.0,39395.061799999996,51619.148400000005,3,5.554098878967424,0.5234874226799888
A0363,23.0121795664196,113.397404768457,68.0,0,0.6239071754412081,1,12,3.0,19.9231,127.34550000000002,2,1.1683253117154677,0.6167663582645039
A0364,22.6873086955968,113.945959701828,65.0,0,0.1932695637886899,22,35,68.0,566.1110000000001,5204.190199999999,2,4.177784377271219,0.3256440200924166
A0365,23.2177188982725,113.235560013017,65.5,0,0.6443176546187931,14,44,49.0,241.79160000000002,4656.803599999999,4,3.6913476583115683,0.46847647365324196
A0366,23.2737321369292,113.301097836307,66.0,0,0.4439123862368245,16,32,265.0,32757.446500000002,33045.649600000004,0,6.08327590359881,0.4294830709648158
A0367,23.3008098153715,113.362141773997,65.5,0,0.35319551930092846,6,10,38.0,313.1458,375.9105,2,3.5462061303743213,0.5360408146145076
A0368,23.2617227071835,113.278165851035,65.5,0,0.39225677262786174,13,41,110.0,6294.4828,33400.9762,1,4.6981299868925825,0.4559244107234187
A0369,22.5460535462053,114.025973657322,66.5,0,0.8712048002567926,9,34,40.0,1174.9519999999998,2873.372,1,3.4321494266144303,0.5063208590703814
A0370,23.1431172149711,113.225451178099,66.0,0,0.4026784075369808,20,68,160.0,2405.2394,8794.4208,2,4.98857171034652,0.426296089443666
A0371,23.300429499058,113.362121549546,65.5,0,0.376279995617923,6,10,38.0,313.1458,375.9105,2,3.538126563663373,0.5368048579323224
A0372,23.199247592595,113.334818026987,65.5,0,0.5839080204064986,23,43,340.0,41516.3086,61774.696699999986,2,6.457840842141243,0.38328090812105053
A0373,23.0970508132233,113.65815243231,68.0,1,3.3298672969755354,0,6,0.0,0.0,9556.6579,2,-1.1654535539414372,0.7068744819813744
A0374,23.1292895501859,113.660440161324,75.0,1,0.26255606392683983,3,5,11.0,20.999100000000002,60.8453,0,2.3934320094136066,0.6333607036220773
A0375,22.6415353446723,114.071911743459,65.5,0,0.5301711468438994,28,64,182.0,6652.1182,9614.4745,2,5.156968615446056,0.3201297583170316
