time_s,handle,x_m,y_m,speed_m_s,theta_rad
-39,第1节龙身前把手,1.200859,-27.587106,1.0,102.058259
-39,第51节龙身前把手,-6.753931,27.595575,1.0,105.003325
-39,第101节龙身前把手,14.423573,-25.371891,1.0,107.868021
-39,第151节龙身前把手,-22.844536,19.353051,1.0,110.658588
-39,第201节龙身前把手,29.454969,-8.570847,1.0,113.380498
-39,龙尾后把手,3.417329,-30.806146,1.0,114.557653
-38,龙头前把手,5.028465,-27.113029,1.0,101.918382
-38,第1节龙身前把手,2.198256,-27.51576,1.0,102.02204
-38,第51节龙身前把手,-7.718407,27.331601,1.0,104.968122
-38,第101节龙身前把手,15.279523,-24.854927,1.0,107.833753
-38,第151节龙身前把手,-23.471047,18.573698,1.0,110.625184
-38,第201节龙身前把手,29.710145,-7.603999,1.0,113.347896
-38,龙尾后把手,4.408141,-30.671223,1.0,114.525387
-37,龙头前把手,6.006165,-26.903284,1.0,101.882113
-37,第1节龙身前把手,3.192414,-27.408334,1.0,101.985808
-37,第51节龙身前把手,-8.672992,27.033837,1.0,104.932907
-37,第101节龙身前把手,16.117254,-24.308934,1.0,107.799474
-37,第151节龙身前把手,-24.071174,17.773852,1.0,110.59177
-37,第201节龙身前把手,29.933663,-6.629344,1.0,113.315285
-37,龙尾后把手,5.394084,-30.5044,1.0,114.493111
-36,龙头前把手,6.975614,-26.658215,1.0,101.845831
-36,第1节龙身前把手,4.182027,-27.264956,1.0,101.949563
-36,第51节龙身前把手,-9.616499,26.70264,1.0,104.897681
-36,第101节龙身前把手,16.935775,-23.734543,1.0,107.765185
-36,第151节龙身前把手,-24.644238,16.954398,1.0,110.558347
-36,第201节龙身前把手,30.125277,-5.647919,1.0,113.282665
-36,龙尾后把手,6.374128,-30.30584,1.0,114.460827
-35,龙头前把手,7.935533,-26.378132,1.0,101.809536
-35,第1节龙身前把手,5.165792,-27.085802,1.0,101.913305
-35,第51节龙身前把手,-10.547753,26.33841,1.0,104.862442
-35,第101节龙身前把手,17.734119,-23.132422,1.0,107.730884
-35,第151节龙身前把手,-25.189592,16.116248,1.0,110.524913
-35,第201节龙身前把手,30.284773,-4.660765,1.0,113.250035
-35,龙尾后把手,7.347251,-30.075742,1.0,114.428533
-34,龙头前把手,8.884653,-26.063391,1.0,101.773228
-34,第1节龙身前把手,6.142414,-26.871094,1.0,101.877034
-34,第51节龙身前把手,-11.465592,25.941589,1.0,104.827192
-34,第101节龙身前把手,18.511338,-22.50327,1.0,107.696572
-34,第151节龙身前把手,-25.706617,15.260332,1.0,110.491469
-34,第201节龙身前把手,30.411972,-3.668933,1.0,113.217396
-34,龙尾后把手,8.312435,-29.814336,1.0,114.39623
-33,龙头前把手,9.821719,-25.714396,1.0,101.736908
-33,第1节龙身前把手,7.110606,-26.621103,1.0,101.840751
-33,第51节龙身前把手,-12.368872,25.512658,1.0,104.791929
-33,第101节龙身前把手,19.266512,-21.84782,1.0,107.66225
-33,第151节龙身前把手,-26.194726,14.387603,1.0,110.458014
-33,第201节龙身前把手,30.506729,-2.673477,1.0,113.184748
-33,龙尾后把手,9.268671,-29.521888,1.0,114.363918
-32,龙头前把手,10.74549,-25.331594,1.0,101.700574
-32,第1节龙身前把手,8.069089,-26.336146,1.0,101.804454
-32,第51节龙身前把手,-13.256465,25.052141,1.0,104.756655
-32,第101节龙身前把手,19.998742,-21.166836,1.0,107.627916
-32,第151节龙身前把手,-26.653364,13.499032,1.0,110.42455
-32,第201节龙身前把手,30.568934,-1.675458,1.0,113.15209
-32,龙尾后把手,10.214957,-29.198693,1.0,114.331597
-31,龙头前把手,11.654741,-24.915479,1.0,101.664228
-31,第1节龙身前把手,9.016596,-26.016584,1.0,101.768144
-31,第51节龙身前把手,-14.127259,24.5606,1.0,104.721369
-31,第101节龙身前把手,20.707159,-20.461111,1.0,107.593572
-31,第151节龙身前把手,-27.082009,12.595611,1.0,110.391076
-31,第201节龙身前把手,30.598511,-0.67594,1.0,113.119423
-31,龙尾后把手,11.150303,-28.84508,1.0,114.299267
-30,龙头前把手,12.548267,-24.46659,1.0,101.627868
-30,第1节龙身前把手,9.951875,-25.662828,1.0,101.731822
-30,第51节龙身前把手,-14.980166,24.038636,1.0,104.686071
-30,第101节龙身前把手,21.390919,-19.731472,1.0,107.559216
-30,第151节龙身前把手,-27.48017,11.678346,1.0,110.357591
-30,第201节龙身前把手,30.595419,0.32401,1.0,113.086746
-30,龙尾后把手,12.073726,-28.461411,1.0,114.266927
-29,龙头前把手,13.424879,-23.985507,1.0,101.591495
-29,第1节龙身前把手,10.873687,-25.275332,1.0,101.695486
-29,第51节龙身前把手,-15.814116,23.486891,1.0,104.650762
-29,第101节龙身前把手,22.049207,-18.978771,1.0,107.52485
-29,第151节龙身前把手,-27.847392,10.748263,1.0,110.324096
-29,第201节龙身前把手,30.559652,1.323326,1.0,113.05406
-29,龙尾后把手,12.984259,-28.048079,1.0,114.234579
-28,龙头前把手,14.283412,-23.472856,1.0,101.55511
-28,第1节龙身前把手,11.780809,-24.854595,1.0,101.659138
-28,第51节龙身前把手,-16.628063,22.906041,1.0,104.61544
-28,第101节龙身前把手,22.681238,-18.203891,1.0,107.490473
-28,第151节龙身前把手,-28.183253,9.806401,1.0,110.290591
-28,第201节龙身前把手,30.49124,2.320938,1.0,113.021364
-28,龙尾后把手,13.880943,-27.605507,1.0,114.202221
-27,龙头前把手,15.122722,-22.929304,1.0,101.518711
-27,第1节龙身前把手,12.672038,-24.401162,1.0,101.622777
-27,第51节龙身前把手,-17.420985,22.296803,1.0,104.580106
-27,第101节龙身前把手,23.286255,-17.40774,1.0,107.456084
-27,第151节龙身前把手,-28.487368,8.853815,1.0,110.257076
-27,第201节龙身前把手,30.390244,3.315781,1.0,112.988659
-27,龙尾后把手,14.762836,-27.134151,1.0,114.169854
-26,龙头前把手,15.94169,-22.355562,1.0,101.482299
-26,第1节龙身前把手,13.546188,-23.915621,1.0,101.586402
-26,第51节龙身前把手,-18.191883,21.659926,1.0,104.544761
-26,第101节龙身前把手,23.863534,-16.591254,1.0,107.421685
-26,第151节龙身前把手,-28.759384,7.891571,1.0,110.223551
-26,第201节龙身前把手,30.256765,4.306787,1.0,112.955944
-26,龙尾后把手,15.629011,-26.634496,1.0,114.137478
-25,龙头前把手,16.739223,-21.752378,1.0,101.445874
-25,第1节龙身前把手,14.402098,-23.398603,1.0,101.550015
-25,第51节龙身前把手,-18.939788,20.996199,1.0,104.509403
-25,第101节龙身前把手,24.412384,-15.755392,1.0,107.387274
-25,第151节龙身前把手,-28.998986,6.920748,1.0,110.190016
-25,第201节龙身前把手,30.090935,5.292896,1.0,112.92322
-25,龙尾后把手,16.478554,-26.107059,1.0,114.105093
-24,龙头前把手,17.514254,-21.120542,1.0,101.409436
-24,第1节龙身前把手,15.238627,-22.850781,1.0,101.513614
-24,第51节龙身前把手,-19.663756,20.30644,1.0,104.474033
-24,第101节龙身前把手,24.932145,-14.901138,1.0,107.352853
-24,第151节龙身前把手,-29.205895,5.942436,1.0,110.15647
-24,第201节龙身前把手,29.892923,6.27305,1.0,112.890486
-24,龙尾后把手,17.310569,-25.552385,1.0,114.072698
-23,龙头前把手,18.265747,-20.460885,1.0,101.372985
-23,第1节龙身前把手,16.05466,-22.27287,1.0,101.4772
-23,第51节龙身前把手,-20.362873,19.591506,1.0,104.438652
-23,第101节龙身前把手,25.422192,-14.029499,1.0,107.318421
-23,第151节龙身前把手,-29.379868,4.957733,1.0,110.122914
-23,第201节龙身前把手,29.662932,7.246197,1.0,112.857743
-23,龙尾后把手,18.124178,-24.971048,1.0,114.040294
-22,龙头前把手,18.992693,-19.774271,1.0,101.336521
-22,第1节龙身前把手,16.849106,-21.665627,1.0,101.440774
-22,第51节龙身前把手,-21.036255,18.852283,1.0,104.403258
-22,第101节龙身前把手,25.881934,-13.141502,1.0,107.283977
-22,第151节龙身前把手,-29.520698,3.967747,1.0,110.089348
-22,第201节龙身前把手,29.401199,8.211291,1.0,112.824991
-22,龙尾后把手,18.918521,-24.363651,1.0,114.007882
-21,龙头前把手,19.694118,-19.061606,1.0,101.300044
-21,第1节龙身前把手,17.620903,-21.029846,1.0,101.404334
-21,第51节龙身前把手,-21.683051,18.089688,1.0,104.367853
-21,第101节龙身前把手,26.310816,-12.238196,1.0,107.249522
-21,第151节龙身前把手,-29.628218,2.973591,1.0,110.055771
-21,第201节龙身前把手,29.107996,9.167294,1.0,112.792229
-21,龙尾后把手,19.692759,-23.730826,1.0,113.975459
-20,龙头前把手,20.369079,-18.323827,1.0,101.263554
-20,第1节龙身前把手,18.369019,-20.366361,1.0,101.367881
-20,第51节龙身前把手,-22.30244,17.30467,1.0,104.332435
-20,第101节龙身前把手,26.708318,-11.320649,1.0,107.215057
-20,第151节龙身前把手,-29.702295,1.976386,1.0,110.022185
-20,第201节龙身前把手,28.783628,10.113178,1.0,112.759457
-20,龙尾后把手,20.446071,-23.073229,1.0,113.943028
-19,龙头前把手,21.016666,-17.561909,1.0,101.22705
-19,第1节龙身前把手,19.092451,-19.676045,1.0,101.331415
-19,第51节龙身前把手,-22.893635,16.498206,1.0,104.297006
-19,第101节龙身前把手,27.073959,-10.389946,1.0,107.18058
-19,第151节龙身前把手,-29.742836,0.977255,1.0,109.988588
-19,第201节龙身前把手,28.428435,11.047923,1.0,112.726676
-19,龙尾后把手,21.177659,-22.391547,1.0,113.910588
-18,龙头前把手,21.636008,-16.776858,1.0,101.190533
-18,第1节龙身前把手,19.790227,-18.959807,1.0,101.294936
-18,第51节龙身前把手,-23.455884,15.671302,1.0,104.261564
-18,第101节龙身前把手,27.407294,-9.44719,1.0,107.146092
-18,第151节龙身前把手,-29.749785,-0.022674,1.0,109.954981
-18,第201节龙身前把手,28.042789,11.970522,1.0,112.693885
-18,龙尾后把手,21.886748,-21.686489,1.0,113.878138
-17,龙头前把手,22.226267,-15.969713,1.0,101.154004
-17,第1节龙身前把手,20.461409,-18.218589,1.0,101.258444
-17,第51节龙身前把手,-23.988472,14.824989,1.0,104.226111
-17,第101节龙身前把手,27.707915,-8.493499,1.0,107.111593
-17,第151节龙身前把手,-29.723124,-1.022271,1.0,109.921363
-17,第201节龙身前把手,27.627097,12.879978,1.0,112.661085
-17,龙尾后把手,22.572582,-20.958792,1.0,113.845679
-16,龙头前把手,22.786646,-15.141544,1.0,101.11746
-16,第1节龙身前把手,21.105094,-17.453371,1.0,101.221939
-16,第51节龙身前把手,-24.490719,13.960325,1.0,104.190645
-16,第101节龙身前把手,27.975454,-7.530003,1.0,107.077083
-16,第151节龙身前把手,-29.662872,-2.020407,1.0,109.887736
-16,第201节龙身前把手,27.181796,13.775309,1.0,112.628275
-16,龙尾后把手,23.234434,-20.209216,1.0,113.81321
-15,龙头前把手,23.316385,-14.293449,1.0,101.080904
-15,第1节龙身前把手,21.720414,-16.665164,1.0,101.18542
-15,第51节龙身前把手,-24.961982,13.078392,1.0,104.155167
-15,第101节龙身前把手,28.209581,-6.557848,1.0,107.042562
-15,第151节龙身前把手,-29.569088,-3.015953,1.0,109.854098
-15,第201节龙身前把手,26.707359,14.655547,1.0,112.595456
-15,龙尾后把手,23.871598,-19.438545,1.0,113.780733
-14,龙头前把手,23.814765,-13.426555,1.0,101.044335
-14,第1节龙身前把手,22.306537,-15.855011,1.0,101.148888
-14,第51节龙身前把手,-25.401658,12.180294,1.0,104.119677
-14,第101节龙身前把手,28.410008,-5.57819,1.0,107.00803
-14,第151节龙身前把手,-29.441867,-4.007779,1.0,109.820449
-14,第201节龙身前把手,26.204287,15.51974,1.0,112.562627
-14,龙尾后把手,24.483395,-18.647586,1.0,113.748246
-13,龙头前把手,24.281108,-12.542014,1.0,101.007752
-13,第1节龙身前把手,22.862671,-15.023985,1.0,101.112343
-13,第51节龙身前把手,-25.809182,11.267157,1.0,104.084176
-13,第101节龙身前把手,28.576483,-4.592195,1.0,106.973486
-13,第151节龙身前把手,-29.281343,-4.994764,1.0,109.786791
-13,第201节龙身前把手,25.673114,16.36695,1.0,112.529788
-13,龙尾后把手,25.069173,-17.837168,1.0,113.71575
-12,龙头前把手,24.714778,-11.641004,1.0,100.971156
-12,第1节龙身前把手,23.388062,-14.17319,1.0,101.075785
-12,第51节龙身前把手,-26.184029,10.340127,1.0,104.048661
-12,第101节龙身前把手,28.708798,-3.601037,1.0,106.938932
-12,第151节龙身前把手,-29.087688,-5.975785,1.0,109.753122
-12,第201节龙身前把手,25.114406,17.19626,1.0,112.49694
-12,龙尾后把手,25.628304,-17.008142,1.0,113.683245
-11,龙头前把手,25.115182,-10.724726,1.0,100.934547
-11,第1节龙身前把手,23.881997,-13.303755,1.0,101.039214
-11,第51节龙身前把手,-26.525715,9.400369,1.0,104.013135
-11,第101节龙身前把手,28.806783,-2.6059,1.0,106.904366
-11,第151节龙身前把手,-28.861111,-6.94973,1.0,109.719442
-11,第201节龙身前把手,24.528757,18.006769,1.0,112.464083
-11,龙尾后把手,26.160191,-16.161379,1.0,113.65073
-10,龙头前把手,25.481771,-9.794403,1.0,100.897924
-10,第1节龙身前把手,24.343802,-12.416837,1.0,101.002629
-10,第51节龙身前把手,-26.833798,8.449065,1.0,103.977597
-10,第101节龙身前把手,28.87031,-1.607969,1.0,106.869789
-10,第151节龙身前把手,-28.60186,-7.915491,1.0,109.685753
-10,第201节龙身前把手,23.916791,18.797597,1.0,112.431216
-10,龙尾后把手,26.664264,-15.297769,1.0,113.618206
-9,龙头前把手,25.814042,-8.851279,1.0,100.861288
-9,第1节龙身前把手,24.77285,-11.513616,1.0,100.966031
-9,第51节龙身前把手,-27.107876,7.487412,1.0,103.942046
-9,第101节龙身前把手,28.899291,-0.608439,1.0,106.835201
-9,第151节龙身前把手,-28.310218,-8.871969,1.0,109.652053
-9,第201节龙身前把手,23.279163,19.567882,1.0,112.398339
-9,龙尾后把手,27.13998,-14.41822,1.0,113.585673
-8,龙头前把手,26.111536,-7.896614,1.0,100.824639
-8,第1节龙身前把手,25.168552,-10.595298,1.0,100.92942
-8,第51节龙身前把手,-27.347592,6.516623,1.0,103.906484
-8,第101节龙身前把手,28.893682,0.391495,1.0,106.800602
-8,第151节龙身前把手,-27.986507,-9.818075,1.0,109.618343
-8,第201节龙身前把手,22.616553,20.316787,1.0,112.365452
-8,龙尾后把手,27.586828,-13.52366,1.0,113.55313
-7,龙头前把手,26.37384,-6.931686,1.0,100.787977
-7,第1节龙身前把手,25.530366,-9.663108,1.0,100.892796
-7,第51节龙身前把手,-27.552631,5.537923,1.0,103.870909
-7,第101节龙身前把手,28.853477,1.390637,1.0,106.765991
-7,第151节龙身前把手,-27.631085,-10.75273,1.0,109.584622
-7,第201节龙身前把手,21.929673,21.043495,1.0,112.332556
-7,龙尾后把手,28.004327,-12.615031,1.0,113.520578
-6,龙头前把手,26.600589,-5.957791,1.0,100.751301
-6,第1节龙身前把手,25.857795,-8.718291,1.0,100.856158
-6,第51节龙身前把手,-27.722721,4.552548,1.0,103.835322
-6,第101节龙身前把手,28.778714,2.387788,1.0,106.731369
-6,第151节龙身前把手,-27.244347,-11.674868,1.0,109.550891
-6,第201节龙身前把手,21.219257,21.747213,1.0,112.29965
-6,龙尾后把手,28.392026,-11.693293,1.0,113.488017
-5,龙头前把手,26.791465,-4.976234,1.0,100.714612
-5,第1节龙身前把手,26.150386,-7.762112,1.0,100.819507
-5,第51节龙身前把手,-27.857635,3.561744,1.0,103.799723
-5,第101节龙身前把手,28.669471,3.381753,1.0,106.696736
-5,第151节龙身前把手,-26.826722,-12.583436,1.0,109.517149
-5,第201节龙身前把手,20.486068,22.427172,1.0,112.266735
-5,龙尾后把手,28.749505,-10.759419,1.0,113.455446
-4,龙头前把手,26.946198,-3.988334,1.0,100.677909
-4,第1节龙身前把手,26.407733,-6.795851,1.0,100.782843
-4,第51节龙身前把手,-27.95719,2.566765,1.0,103.764111
-4,第101节龙身前把手,28.525868,4.371337,1.0,106.662092
-4,第151节龙身前把手,-26.378678,-13.477394,1.0,109.483397
-4,第201节龙身前把手,19.730894,23.082628,1.0,112.23381
-4,龙尾后把手,29.076376,-9.814397,1.0,113.422866
-3,龙头前把手,27.064566,-2.995421,1.0,100.641193
-3,第1节龙身前把手,26.629478,-5.820804,1.0,100.746165
-3,第51节龙身前把手,-28.021248,1.568872,1.0,103.728488
-3,第101节龙身前把手,28.348065,5.355353,1.0,106.627436
-3,第151节龙身前把手,-25.900714,-14.355719,1.0,109.449635
-3,第201节龙身前把手,18.954549,23.712864,1.0,112.200875
-3,龙尾后把手,29.372284,-8.859226,1.0,113.390277
-2,龙头前把手,27.146397,-1.998831,1.0,100.604464
-2,第1节龙身前把手,26.815309,-4.838279,1.0,100.709474
-2,第51节龙身前把手,-28.049714,0.56933,1.0,103.692852
-2,第101节龙身前把手,28.136267,6.332615,1.0,106.59277
-2,第151节龙身前把手,-25.393367,-15.217406,1.0,109.415863
-2,第201节龙身前把手,18.157866,24.317187,1.0,112.167931
-2,龙尾后把手,29.636904,-7.89492,1.0,113.357678
-1,龙头前把手,27.191566,-0.999908,1.0,100.567721
-1,第1节龙身前把手,26.964963,-3.849598,1.0,100.67277
-1,第51节龙身前把手,-28.04254,-0.430591,1.0,103.657204
-1,第101节龙身前把手,27.890715,7.301947,1.0,106.558092
-1,第151节龙身前把手,-24.857207,-16.061466,1.0,109.382079
-1,第201节龙身前把手,17.341707,24.894935,1.0,112.134977
-1,龙尾后把手,29.869947,-6.922499,1.0,113.32507
0,龙头前把手,27.2,0.0,1.0,100.530965
0,第1节龙身前把手,27.078226,-2.856089,1.0,100.636052
0,第51节龙身前把手,-27.999724,-1.429621,1.0,103.621543
0,第101节龙身前把手,27.611695,8.26218,1.0,106.523402
0,第151节龙身前把手,-24.292837,-16.88693,1.0,109.348286
0,第201节龙身前把手,16.50695,25.445473,1.0,112.102013
0,龙尾后把手,30.071156,-5.942996,1.0,113.292452
1,龙头前把手,27.171673,0.999542,1.0,100.494195
1,第1节龙身前把手,27.15493,-1.859092,1.0,100.599321
1,第51节龙身前把手,-27.921308,-2.426488,1.0,103.585871
1,第101节龙身前把手,27.299531,9.212155,1.0,106.488702
1,第151节龙身前把手,-23.700893,-17.69285,1.0,109.314482
1,第201节龙身前把手,15.654499,25.968193,1.0,112.06904
1,龙尾后把手,30.240308,-4.957451,1.0,113.259825
2,龙头前把手,27.10661,1.997367,1.0,100.457412
2,第1节龙身前把手,27.19496,-0.859949,1.0,100.562576
2,第51节龙身前把手,-27.807378,-3.419924,1.0,103.550186
2,第101节龙身前把手,26.954589,10.150726,1.0,106.45399
2,第151节龙身前把手,-23.082042,-18.478298,1.0,109.280667
2,第201节龙身前把手,14.785275,26.462519,1.0,112.036056
2,龙尾后把手,30.377212,-3.966911,1.0,113.227189
3,龙头前把手,27.004887,2.992123,1.0,100.420616
3,第1节龙身前把手,27.198247,0.139989,1.0,100.525818
3,第51节龙身前把手,-27.658069,-4.408661,1.0,103.514489
3,第101节龙身前把手,26.577274,11.076756,1.0,106.419266
3,第151节龙身前把手,-22.436984,-19.242369,1.0,109.246843
3,第201节龙身前把手,13.900219,26.927906,1.0,112.003064
3,龙尾后把手,30.481715,-2.972431,1.0,113.194543
4,龙头前把手,26.866626,3.982462,1.0,100.383806
4,第1节龙身前把手,27.164775,1.139372,1.0,100.489046
4,第51节龙身前把手,-27.473558,-5.391437,1.0,103.478779
4,第101节龙身前把手,26.168029,11.989126,1.0,106.384532
4,第151节龙身前把手,-21.76645,-19.984184,1.0,109.213007
4,第201节龙身前把手,13.000289,27.363837,1.0,111.970061
4,龙尾后把手,30.553695,-1.97507,1.0,113.161888
5,龙头前把手,26.692003,4.96704,1.0,100.346982
5,第1节龙身前把手,27.094574,2.136848,1.0,100.452262
5,第51节龙身前把手,-27.254068,-6.366997,1.0,103.443057
5,第101节龙身前把手,25.72734,12.886729,1.0,106.349786
5,第151节龙身前把手,-21.071199,-20.702884,1.0,109.179161
5,第201节龙身前把手,12.086462,27.769829,1.0,111.937049
5,龙尾后把手,30.593067,-0.97589,1.0,113.129224
6,龙头前把手,26.48124,5.944519,1.0,100.310145
6,第1节龙身前把手,26.987726,3.131067,1.0,100.415463
6,第51节龙身前把手,-26.999867,-7.334094,1.0,103.407323
6,第101节龙身前把手,25.255726,13.768478,1.0,106.315029
6,第151节龙身前把手,-20.35202,-21.39764,1.0,109.145305
6,第201节龙身前把手,11.15973,28.145431,1.0,111.904027
6,龙尾后把手,30.599778,0.024043,1.0,113.09655
7,龙头前把手,26.234611,6.913571,1.0,100.273295
7,第1节龙身前把手,26.844363,4.12068,1.0,100.378651
7,第51节龙身前把手,-26.711269,-8.291488,1.0,103.371576
7,第101节龙身前把手,24.753749,14.6333,1.0,106.28026
7,第151节龙身前把手,-19.60973,-22.067648,1.0,109.111438
7,第201节龙身前把手,10.2211,28.490224,1.0,111.870995
7,龙尾后把手,30.573812,1.023662,1.0,113.063866
8,龙头前把手,25.952438,7.872875,1.0,100.23643
8,第1节龙身前把手,26.664666,5.104345,1.0,100.341826
8,第51节龙身前把手,-26.388629,-9.237954,1.0,103.335817
8,第101节龙身前把手,24.222006,15.480146,1.0,106.24548
8,第151节龙身前把手,-18.845174,-22.712132,1.0,109.077561
8,第201节龙身前把手,9.271592,28.803823,1.0,111.837953
8,龙尾后把手,30.515188,2.021897,1.0,113.031174
9,龙头前把手,25.63509,8.821125,1.0,100.199553
9,第1节龙身前把手,26.448865,6.080724,1.0,100.304987
9,第51节龙身前把手,-26.03235,-10.172276,1.0,103.300046
9,第101节龙身前把手,23.661129,16.307985,1.0,106.210688
9,第151节龙身前把手,-18.059223,-23.330342,1.0,109.043673
9,第201节龙身前把手,8.312241,29.085876,1.0,111.804902
9,龙尾后把手,30.423959,3.017682,1.0,112.998471
10,龙头前把手,25.282987,9.757025,1.0,100.162661
10,第1节龙身前把手,26.197239,7.04849,1.0,100.268134
10,第51节龙身前把手,-25.642875,-11.093255,1.0,103.264262
10,第101节龙身前把手,23.071789,17.115807,1.0,106.175886
10,第151节龙身前把手,-17.252772,-23.921563,1.0,109.009774
10,第201节龙身前把手,7.344091,29.336066,1.0,111.771841
10,龙尾后把手,30.300212,4.009951,1.0,112.965759
11,龙头前把手,24.896596,10.679299,1.0,100.125757
11,第1节龙身前把手,25.910118,8.006325,1.0,100.231268
11,第51节龙身前把手,-25.220692,-11.999707,1.0,103.228466
11,第101节龙身前把手,22.454689,17.902628,1.0,106.141071
11,第151节龙身前把手,-16.426743,-24.485104,1.0,108.975865
11,第201节龙身前把手,6.368199,29.554109,1.0,111.73877
11,龙尾后把手,30.144072,4.997641,1.0,112.933038
12,龙头前把手,24.476429,11.586683,1.0,100.088838
12,第1节龙身前把手,25.587878,8.952924,1.0,100.194389
12,第51节龙身前把手,-24.76633,-12.890464,1.0,103.192658
12,第101节龙身前把手,21.81057,18.667488,1.0,106.106246
12,第151节龙身前把手,-15.582078,-25.020311,1.0,108.941946
12,第201节龙身前把手,5.385629,29.739758,1.0,111.70569
12,龙尾后把手,29.955695,5.979692,1.0,112.900307
13,龙头前把手,24.023048,12.477936,1.0,100.051906
13,第1节龙身前把手,25.230946,9.886993,1.0,100.157496
13,第51节龙身前把手,-24.280361,-13.764379,1.0,103.156837
13,第101节龙身前把手,21.140204,19.40945,1.0,106.071409
13,第151节龙身前把手,-14.719745,-25.526557,1.0,108.908016
13,第201节龙身前把手,4.397456,29.8928,1.0,111.672599
13,龙尾后把手,29.735274,6.955051,1.0,112.867567
14,龙头前把手,23.537058,13.351835,1.0,100.01496
14,第1节龙身前把手,24.839793,10.807257,1.0,100.120589
14,第51节龙身前把手,-23.763398,-14.620324,1.0,103.121003
14,第101节龙身前把手,20.444396,20.127607,1.0,106.03656
14,第151节龙身前把手,-13.84073,-26.003251,1.0,108.874075
14,第201节龙身前把手,3.404759,30.013058,1.0,111.639499
14,龙尾后把手,29.483036,7.92267,1.0,112.834817
15,龙头前把手,23.019111,14.207182,1.0,99.978001
15,第1节龙身前把手,24.414942,11.712458,1.0,100.083668
15,第51节龙身前把手,-23.216093,-15.457194,1.0,103.085158
15,第101节龙身前把手,19.723982,20.821078,1.0,106.0017
15,第151节龙身前把手,-12.946042,-26.449835,1.0,108.840124
15,第201节龙身前把手,2.408625,30.100389,1.0,111.606389
15,龙尾后把手,29.199244,8.881509,1.0,112.802058
16,龙头前把手,22.469904,15.0428,1.0,99.941028
16,第1节龙身前把手,23.956958,12.601354,1.0,100.046734
16,第51节龙身前把手,-22.639141,-16.273906,1.0,103.049299
16,第101节龙身前把手,18.979831,21.489013,1.0,105.966829
16,第151节龙身前把手,-12.036707,-26.865784,1.0,108.806162
16,第201节龙身前把手,1.410147,30.154689,1.0,111.573269
16,龙尾后把手,28.884191,9.830536,1.0,112.769289
17,龙头前把手,21.890175,15.857539,1.0,99.904041
17,第1节龙身前把手,23.466454,13.472728,1.0,100.009787
17,第51节龙身前把手,-22.033273,-17.069404,1.0,103.013429
17,第101节龙身前把手,18.212839,22.130591,1.0,105.931946
17,第151节龙身前把手,-11.11377,-27.250609,1.0,108.772189
17,第201节龙身前把手,0.410417,30.175889,1.0,111.540139
17,龙尾后把手,28.538208,10.768729,1.0,112.736511
18,龙头前把手,21.280706,16.650277,1.0,99.867041
18,第1节龙身前把手,22.944088,14.325382,1.0,99.972826
18,第51节龙身前把手,-21.399257,-17.842655,1.0,102.977545
18,第101节龙身前把手,17.423932,22.745022,1.0,105.897051
18,第151节龙身前把手,-10.178291,-27.603856,1.0,108.738206
18,第201节龙身前把手,-0.589466,30.163954,1.0,111.507
18,龙尾后把手,28.161657,11.695077,1.0,112.703723
19,龙头前把手,20.642322,17.419921,1.0,99.830027
19,第1节龙身前把手,22.390562,15.158146,1.0,99.935851
19,第51节龙身前把手,-20.737902,-18.592656,1.0,102.941649
19,第101节龙身前把手,16.614065,23.331549,1.0,105.862145
19,第151节龙身前把手,-9.231348,-27.925107,1.0,108.704213
19,第201节龙身前把手,-1.588404,30.118889,1.0,111.47385
19,龙尾后把手,27.754934,12.608579,1.0,112.670926
20,龙头前把手,19.975886,18.165406,1.0,99.792999
20,第1节龙身前把手,21.806621,15.969872,1.0,99.898862
20,第51节龙身前把手,-20.05005,-19.318433,1.0,102.905741
20,第101节龙身前把手,15.784218,23.889448,1.0,105.827228
20,第151节龙身前把手,-8.274031,-28.21398,1.0,108.670208
20,第201节龙身前把手,-2.585299,30.040733,1.0,111.440691
20,龙尾后把手,27.318468,13.50825,1.0,112.638119
21,龙头前把手,19.282302,18.885702,1.0,99.755957
21,第1节龙身前把手,21.193054,16.759442,1.0,99.86186
21,第51节龙身前把手,-19.336578,-20.01904,1.0,102.86982
21,第101节龙身前把手,14.935395,24.418029,1.0,105.792299
21,第151节龙身前把手,-7.307444,-28.470132,1.0,108.636193
21,第201节龙身前把手,-3.579055,29.929562,1.0,111.407522
21,龙尾后把手,26.85272,14.393117,1.0,112.605303
22,龙头前把手,18.562511,19.579811,1.0,99.718902
22,第1节龙身前把手,20.550689,17.525767,1.0,99.824844
22,第51节龙身前把手,-18.5984,-20.693566,1.0,102.833887
22,第101节龙身前把手,14.068626,24.916637,1.0,105.757358
22,第151节龙身前把手,-6.332703,-28.693256,1.0,108.602168
22,第201节龙身前把手,-4.568575,29.785488,1.0,111.374343
22,龙尾后把手,26.358184,15.262223,1.0,112.572477
23,龙头前把手,17.817493,20.246769,1.0,99.681833
23,第1节龙身前把手,19.880397,18.267787,1.0,99.787814
23,第51节龙身前把手,-17.836459,-21.341129,1.0,102.797941
23,第101节龙身前把手,13.184964,25.384654,1.0,105.722406
23,第151节龙身前把手,-5.350935,-28.883083,1.0,108.568132
23,第201节龙身前把手,-5.55277,29.608661,1.0,111.341154
23,龙尾后把手,25.835384,16.114625,1.0,112.539641
