match_id,point_index,set_no,game_no,point_no,player1,player2,server,point_victor,expected_p1_win,serve_adjusted_residual,momentum_p1,better_player
2023-wimbledon-1701,171,3,5,171,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,-0.0958885434031761,Novak Djokovic
2023-wimbledon-1701,172,3,5,172,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.016681634226677646,balanced
2023-wimbledon-1701,173,3,5,173,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.1494229812941342,Carlos Alcaraz
2023-wimbledon-1701,174,3,5,174,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.03783708447847214,Carlos Alcaraz
2023-wimbledon-1701,175,3,5,175,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.12633664908962922,Carlos Alcaraz
2023-wimbledon-1701,176,3,5,176,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.05934009348175452,Carlos Alcaraz
2023-wimbledon-1701,177,3,5,177,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.18440291788329724,Carlos Alcaraz
2023-wimbledon-1701,178,3,5,178,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.28695443389256226,Carlos Alcaraz
2023-wimbledon-1701,179,3,5,179,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.19104667702015962,Carlos Alcaraz
2023-wimbledon-1701,180,3,5,180,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.07196851497381299,Carlos Alcaraz
2023-wimbledon-1701,181,3,5,181,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.19475822350678518,Carlos Alcaraz
2023-wimbledon-1701,182,3,5,182,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.2550119830928459,Carlos Alcaraz
2023-wimbledon-1701,183,3,5,183,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.1648538673643922,Carlos Alcaraz
2023-wimbledon-1701,184,3,5,184,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.09092421246706017,Carlos Alcaraz
2023-wimbledon-1701,185,3,5,185,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.1698680940402714,Carlos Alcaraz
2023-wimbledon-1701,186,3,5,186,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.2346020769303046,Carlos Alcaraz
2023-wimbledon-1701,187,3,5,187,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.14811774431110836,Carlos Alcaraz
2023-wimbledon-1701,188,3,5,188,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.07720059156336742,Carlos Alcaraz
2023-wimbledon-1701,189,3,5,189,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.19904852631021983,Carlos Alcaraz
2023-wimbledon-1701,190,3,5,190,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.2585300313916623,Carlos Alcaraz
2023-wimbledon-1701,191,3,5,191,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.16773866696942166,Carlos Alcaraz
2023-wimbledon-1701,192,3,5,192,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.23285594673220783,Carlos Alcaraz
2023-wimbledon-1701,193,3,5,193,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.146685917548669,Carlos Alcaraz
2023-wimbledon-1701,194,3,5,194,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.2560264936181671,Carlos Alcaraz
2023-wimbledon-1701,195,3,5,195,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.12525196458417912,Carlos Alcaraz
2023-wimbledon-1701,196,3,5,196,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.01801685077630897,balanced
2023-wimbledon-1701,197,3,5,197,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.11008405745385541,Carlos Alcaraz
2023-wimbledon-1701,198,3,5,198,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.22601296834041998,Carlos Alcaraz
2023-wimbledon-1701,199,3,5,199,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.3210746752674029,Carlos Alcaraz
2023-wimbledon-1701,200,3,6,200,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.30753719249101186,Carlos Alcaraz
2023-wimbledon-1701,201,3,6,201,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.2964364566143712,Carlos Alcaraz
2023-wimbledon-1701,202,3,6,202,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.28733385319552585,Carlos Alcaraz
2023-wimbledon-1701,203,3,6,203,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,0.09986971839207268,Carlos Alcaraz
2023-wimbledon-1701,204,3,6,204,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,0.16658292926421753,Carlos Alcaraz
2023-wimbledon-1701,205,3,7,205,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.2723420432249169,Carlos Alcaraz
2023-wimbledon-1701,206,3,7,206,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.31863071526171394,Carlos Alcaraz
2023-wimbledon-1701,207,3,7,207,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.39702122774286397,Carlos Alcaraz
2023-wimbledon-1701,208,3,7,208,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.281301447977407,Carlos Alcaraz
2023-wimbledon-1701,209,3,7,209,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.3664112285697323,Carlos Alcaraz
2023-wimbledon-1701,210,4,1,210,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,0.16471316619892198,Carlos Alcaraz
2023-wimbledon-1701,211,4,1,211,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,0.039754556465833986,Carlos Alcaraz
2023-wimbledon-1701,212,4,1,212,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.07685469507372532,Carlos Alcaraz
2023-wimbledon-1701,213,4,1,213,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.10727680873219621,Carlos Alcaraz
2023-wimbledon-1701,214,4,1,214,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.13222294193214235,Carlos Alcaraz
2023-wimbledon-1701,215,4,1,215,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.15267877115609818,Carlos Alcaraz
2023-wimbledon-1701,216,4,2,216,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.2609406335762591,Carlos Alcaraz
2023-wimbledon-1701,217,4,2,217,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.349715360760791,Carlos Alcaraz
2023-wimbledon-1701,218,4,2,218,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.2425106370521072,Carlos Alcaraz
2023-wimbledon-1701,219,4,2,219,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.29416896220001,Carlos Alcaraz
2023-wimbledon-1701,220,4,2,220,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.1565287888212903,Carlos Alcaraz
2023-wimbledon-1701,221,4,2,221,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.0840976480617166,Carlos Alcaraz
2023-wimbledon-1701,222,4,2,222,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.024704112638866172,balanced
2023-wimbledon-1701,223,4,2,223,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,-0.06443238781884765,Novak Djokovic
2023-wimbledon-1701,224,4,3,224,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,0.031855202171262836,Carlos Alcaraz
2023-wimbledon-1701,225,4,3,225,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.06918897403684653,Novak Djokovic
2023-wimbledon-1701,226,4,3,226,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.012478999938472709,balanced
2023-wimbledon-1701,227,4,3,227,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.03402317882219383,Carlos Alcaraz
2023-wimbledon-1701,228,4,3,228,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.0674112331830831,Novak Djokovic
2023-wimbledon-1701,229,4,3,229,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.1505874510274102,Novak Djokovic
2023-wimbledon-1701,230,4,3,230,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.07922575107073493,Novak Djokovic
2023-wimbledon-1701,231,4,3,231,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.1602753556952847,Novak Djokovic
2023-wimbledon-1701,232,4,3,232,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.08716983289839202,Novak Djokovic
2023-wimbledon-1701,233,4,3,233,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.1667895027939635,Novak Djokovic
2023-wimbledon-1701,234,4,3,234,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,-0.052077632108332175,Novak Djokovic
2023-wimbledon-1701,235,4,3,235,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.0015523004429090596,balanced
2023-wimbledon-1701,236,4,4,236,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.04298307240855602,Novak Djokovic
2023-wimbledon-1701,237,4,4,237,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.07950207814675739,Novak Djokovic
2023-wimbledon-1701,238,4,4,238,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.03011853573694099,Carlos Alcaraz
2023-wimbledon-1701,239,4,4,239,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.16044124053255016,Carlos Alcaraz
2023-wimbledon-1701,240,4,4,240,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.04687205705397322,Carlos Alcaraz
2023-wimbledon-1701,241,4,4,241,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.1741791280125166,Carlos Alcaraz
2023-wimbledon-1701,242,4,4,242,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.0581371247875457,Carlos Alcaraz
2023-wimbledon-1701,243,4,4,243,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.0034164835540460314,balanced
2023-wimbledon-1701,244,4,5,244,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,0.08749127669703566,Carlos Alcaraz
2023-wimbledon-1701,245,4,5,245,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.023567392925712808,balanced
2023-wimbledon-1701,246,4,5,246,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.02493069657265694,balanced
2023-wimbledon-1701,247,4,5,247,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.11530087003867984,Novak Djokovic
2023-wimbledon-1701,248,4,5,248,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.230290754659976,Novak Djokovic
2023-wimbledon-1701,249,4,5,249,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,-0.10414865863846243,Novak Djokovic
2023-wimbledon-1701,250,4,5,250,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.18071213990082124,Novak Djokovic
2023-wimbledon-1701,251,4,5,251,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.10392799594693199,Novak Djokovic
2023-wimbledon-1701,252,4,5,252,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.22096499790474278,Novak Djokovic
2023-wimbledon-1701,253,4,5,253,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.31693533951014763,Novak Djokovic
2023-wimbledon-1701,254,4,6,254,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.3041429371700625,Novak Djokovic
2023-wimbledon-1701,255,4,6,255,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,-0.11365316725119276,Novak Djokovic
2023-wimbledon-1701,256,4,6,256,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.13745155591771951,Novak Djokovic
2023-wimbledon-1701,257,4,6,257,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,-0.19740003603524792,Novak Djokovic
2023-wimbledon-1701,258,4,6,258,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,-0.06655778973162126,Novak Djokovic
2023-wimbledon-1701,259,4,6,259,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.09883334635167088,Novak Djokovic
2023-wimbledon-1701,260,4,7,260,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.03678738523662868,Novak Djokovic
2023-wimbledon-1701,261,4,7,261,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.12547589571131756,Novak Djokovic
2023-wimbledon-1701,262,4,7,262,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.058634275711538966,Novak Djokovic
2023-wimbledon-1701,263,4,7,263,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,0.036609654099255956,Carlos Alcaraz
2023-wimbledon-1701,264,4,7,264,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.07427587513313133,Carlos Alcaraz
2023-wimbledon-1701,265,4,8,265,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.016650258837426248,balanced
2023-wimbledon-1701,266,4,8,266,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,-0.07103654793602839,Novak Djokovic
2023-wimbledon-1701,267,4,8,267,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.10250592807928473,Novak Djokovic
2023-wimbledon-1701,268,4,8,268,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.12831081979675493,Novak Djokovic
2023-wimbledon-1701,269,4,9,269,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.2409589134615976,Novak Djokovic
2023-wimbledon-1701,270,4,9,270,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.2928965488557921,Novak Djokovic
2023-wimbledon-1701,271,4,9,271,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.3354854098790316,Novak Djokovic
2023-wimbledon-1701,272,4,9,272,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.23084207732906448,Novak Djokovic
2023-wimbledon-1701,273,4,9,273,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.2846007432271149,Novak Djokovic
2023-wimbledon-1701,274,5,1,274,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,-0.3180623696289522,Novak Djokovic
2023-wimbledon-1701,275,5,1,275,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,-0.3455009032784587,Novak Djokovic
2023-wimbledon-1701,276,5,1,276,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,-0.18800050087105413,Novak Djokovic
2023-wimbledon-1701,277,5,1,277,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,-0.05885017089698235,Novak Djokovic
2023-wimbledon-1701,278,5,1,278,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.08748690109273301,Carlos Alcaraz
2023-wimbledon-1701,279,5,1,279,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.027483300124299625,balanced
2023-wimbledon-1701,280,5,1,280,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.021719652669815754,balanced
2023-wimbledon-1701,281,5,1,281,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.07750012462803313,Carlos Alcaraz
2023-wimbledon-1701,282,5,1,282,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.019294143423245723,balanced
2023-wimbledon-1701,283,5,1,283,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,-0.06886856257565642,Novak Djokovic
2023-wimbledon-1701,284,5,2,284,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.1922162625402968,Novak Djokovic
2023-wimbledon-1701,285,5,2,285,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.11336137651130195,Novak Djokovic
2023-wimbledon-1701,286,5,2,286,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.18826656855654966,Novak Djokovic
2023-wimbledon-1701,287,5,2,287,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.11012262744462929,Novak Djokovic
2023-wimbledon-1701,288,5,2,288,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.18561079432187808,Novak Djokovic
2023-wimbledon-1701,289,5,2,289,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.10794489257219858,Novak Djokovic
2023-wimbledon-1701,290,5,2,290,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,-0.00382505172648493,balanced
2023-wimbledon-1701,291,5,2,291,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,0.08155321776700027,Carlos Alcaraz
2023-wimbledon-1701,292,5,3,292,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.20261767979719875,Carlos Alcaraz
2023-wimbledon-1701,293,5,3,293,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.12189053866196153,Carlos Alcaraz
2023-wimbledon-1701,294,5,3,294,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.1952604815200905,Carlos Alcaraz
2023-wimbledon-1701,295,5,3,295,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.11585763607473279,Carlos Alcaraz
2023-wimbledon-1701,296,5,3,296,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.23074730280953942,Carlos Alcaraz
2023-wimbledon-1701,297,5,3,297,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.3249568295320809,Carlos Alcaraz
2023-wimbledon-1701,298,5,4,298,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.3107205589880478,Carlos Alcaraz
2023-wimbledon-1701,299,5,4,299,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.29904681714194065,Carlos Alcaraz
2023-wimbledon-1701,300,5,4,300,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.2894743488281328,Carlos Alcaraz
2023-wimbledon-1701,301,5,4,301,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.28162492481081036,Carlos Alcaraz
2023-wimbledon-1701,302,5,5,302,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.1462426781621466,Carlos Alcaraz
2023-wimbledon-1701,303,5,5,303,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.07566303732121876,Carlos Alcaraz
2023-wimbledon-1701,304,5,5,304,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.017787731831657945,balanced
2023-wimbledon-1701,305,5,5,305,Carlos Alcaraz,Novak Djokovic,2,1,0.4704986676817663,0.5295013323182337,0.10989617991924157,Carlos Alcaraz
2023-wimbledon-1701,306,5,5,306,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.045858908762036646,Carlos Alcaraz
2023-wimbledon-1701,307,5,6,307,Carlos Alcaraz,Novak Djokovic,1,2,0.5295013323182337,-0.5295013323182337,-0.057705934632412,Novak Djokovic
2023-wimbledon-1701,308,5,6,308,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,0.03737089378414007,Carlos Alcaraz
2023-wimbledon-1701,309,5,6,309,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.10509990832526367,Novak Djokovic
2023-wimbledon-1701,310,5,6,310,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,-0.001492164643998302,balanced
2023-wimbledon-1701,311,5,6,311,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.04303238376366284,Carlos Alcaraz
2023-wimbledon-1701,312,5,6,312,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.07954251345794498,Carlos Alcaraz
2023-wimbledon-1701,313,5,7,313,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.020968902263773445,balanced
2023-wimbledon-1701,314,5,7,314,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.15293854108455276,Carlos Alcaraz
2023-wimbledon-1701,315,5,7,315,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.08115364491759183,Carlos Alcaraz
2023-wimbledon-1701,316,5,7,316,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.20229003006068383,Carlos Alcaraz
2023-wimbledon-1701,317,5,7,317,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.08118806446704284,Carlos Alcaraz
2023-wimbledon-1701,318,5,7,318,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.022318254091233686,balanced
2023-wimbledon-1701,319,5,8,319,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.11744307287344691,Novak Djokovic
2023-wimbledon-1701,320,5,8,320,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,-0.011613559573508559,balanced
2023-wimbledon-1701,321,5,8,321,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,0.0751666413324409,Carlos Alcaraz
2023-wimbledon-1701,322,5,8,322,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,0.10589260466434298,Carlos Alcaraz
2023-wimbledon-1701,323,5,8,323,Carlos Alcaraz,Novak Djokovic,1,1,0.5295013323182337,0.4704986676817663,0.17152169600747916,Carlos Alcaraz
2023-wimbledon-1701,324,5,9,324,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.09639183195439148,Carlos Alcaraz
2023-wimbledon-1701,325,5,9,325,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,0.034785343430859574,Carlos Alcaraz
2023-wimbledon-1701,326,5,9,326,Carlos Alcaraz,Novak Djokovic,2,2,0.24586643762078586,-0.24586643762078586,-0.015731977158436595,balanced
2023-wimbledon-1701,327,5,9,327,Carlos Alcaraz,Novak Djokovic,2,1,0.24586643762078586,0.7541335623792141,0.12284381995834052,Carlos Alcaraz
2023-wimbledon-1701,328,5,9,328,Carlos Alcaraz,Novak Djokovic,2,2,0.4704986676817663,-0.4704986676817663,0.016042172183121324,balanced
2023-wimbledon-1701,329,5,10,329,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.12258946003809905,Novak Djokovic
2023-wimbledon-1701,330,5,10,330,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.05626739845949978,Novak Djokovic
2023-wimbledon-1701,331,5,10,331,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.0018833079650483779,balanced
2023-wimbledon-1701,332,5,10,332,Carlos Alcaraz,Novak Djokovic,1,2,0.7541335623792141,-0.7541335623792141,-0.1372883537595982,Novak Djokovic
2023-wimbledon-1701,333,5,10,333,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.06832049131112908,Novak Djokovic
2023-wimbledon-1701,334,5,10,334,Carlos Alcaraz,Novak Djokovic,1,1,0.7541335623792141,0.24586643762078586,-0.011766844103384402,balanced
