week,supplier_id,material,order_volume_m3,expected_supply_m3,expected_received_m3,product_equivalent_m3
5,S317,A,0.476191,0.166667,0.166667,0.277778
5,S341,A,0.178571,0.0625,0.0625,0.104167
5,S145,A,0.267857,0.09375,0.09375,0.15625
5,S205,A,0.238094,0.083333,0.083333,0.138888
5,S278,A,0.14194,0.049679,0.049679,0.082798
5,S082,A,0.07716,0.044753,0.044753,0.074588
5,S243,A,0.171957,0.083333,0.083333,0.138888
5,S109,A,0.112783,0.039474,0.039474,0.06579
5,S242,A,0.178571,0.0625,0.0625,0.104167
5,S159,A,0.112145,0.095301,0.095301,0.158835
5,S163,A,0.652174,0.228261,0.228261,0.380435
5,S083,A,0.119049,0.041667,0.041667,0.069445
5,S187,A,0.135135,0.0625,0.0625,0.104167
5,S396,A,0.090477,0.031667,0.031667,0.052778
5,S185,A,0.29762,0.104167,0.104167,0.173612
5,S184,A,0.178571,0.0625,0.0625,0.104167
5,S043,A,0.128969,0.045139,0.045139,0.075232
5,S302,A,0.280951,0.098333,0.098333,0.163888
5,S130,A,0.357143,0.125,0.125,0.208333
5,S158,A,0.11012,0.038542,0.038542,0.064237
5,S198,A,0.146103,0.051136,0.051136,0.085227
5,S226,A,0.305147,0.245098,0.245098,0.408497
5,S096,A,0.155186,0.054315,0.054315,0.090525
5,S101,A,0.133334,0.046667,0.046667,0.077778
5,S354,A,0.147514,0.05163,0.05163,0.08605
5,S071,A,1.538394,0.895833,0.895833,1.493055
5,S148,A,0.390211,0.136574,0.136574,0.227623
5,S372,A,0.178571,0.0625,0.0625,0.104167
5,S394,A,1.714286,0.6,0.6,1.0
5,S051,A,0.11508,0.040278,0.040278,0.06713
5,S144,A,1.265626,0.5625,0.5625,0.9375
5,S104,A,2.142857,0.75,0.75,1.25
5,S119,A,0.575397,0.201389,0.201389,0.335648
5,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
5,S340,B,832.879318,830.1,830.1,1257.727273
5,S131,B,685.542439,676.35,676.35,1024.772727
5,S140,B,2046.758476,1285.0,1285.0,1946.969697
5,S308,B,776.15851,570.825,570.825,864.886364
5,S330,B,720.750257,569.383333,569.383333,862.70202
5,S031,B,176.704701,179.55,179.55,272.045455
5,S346,B,105.262039,99.0,99.0,150.0
5,S040,B,134.833392,132.9375,132.9375,201.420455
5,S139,B,767.380997,655.625,654.991286,992.41104
5,S367,B,155.543847,148.2,148.008081,224.254668
5,S364,B,122.144193,121.020833,120.864111,183.127441
5,S055,B,133.979126,100.170833,100.041112,151.577442
5,S397,B,0.192308,0.166667,0.166451,0.252199
5,S180,B,0.244391,0.208333,0.208063,0.315247
5,S098,B,1.612591,2.0,1.99741,3.026379
5,S366,B,0.241071,0.1875,0.187257,0.283723
5,S338,B,179.8682,141.875,141.691272,214.683745
5,S224,B,1.13426,0.416667,0.416127,0.630496
5,S260,B,2.857143,1.0,0.998705,1.513189
5,S176,B,0.357143,0.125,0.124838,0.189149
5,S138,B,4.428571,1.55,1.547993,2.345444
5,S214,B,0.357143,0.125,0.124838,0.189149
5,S092,B,1.61809,2.0,1.99741,3.026379
5,S392,B,2.461165,3.0,2.996115,4.539568
5,S175,B,1.486339,2.0,1.99741,3.026379
5,S360,B,2.138271,2.0,1.99741,3.026379
5,S174,B,1.481481,2.0,1.99741,3.026379
5,S172,B,1.041992,1.27474,1.273089,1.928923
5,S216,B,2.689411,3.0,2.996115,4.539568
5,S256,B,1.456979,1.601118,1.599045,2.422795
5,S202,B,5.714286,2.0,1.99741,3.026379
5,S258,B,2.975845,2.0,1.99741,3.026379
5,S088,B,2.701177,2.0,1.99741,3.026379
5,S324,B,1.599057,2.0,1.99741,3.026379
5,S169,B,1.896519,2.55,2.546698,3.858633
5,S376,B,4.184354,2.0,1.99741,3.026379
5,S141,B,2.076429,2.55,2.546698,3.858633
5,S310,B,1.630542,2.0,1.99741,3.026379
5,S191,B,5.714286,2.0,1.99741,3.026379
5,S197,B,3.316387,2.0,1.99741,3.026379
5,S388,B,1.54762,0.541667,0.540966,0.819645
5,S146,B,3.728797,1.648915,1.64678,2.495121
5,S333,B,5.714286,2.0,1.99741,3.026379
5,S054,B,1.843657,1.522861,1.520889,2.304377
5,S036,B,0.382653,0.47449,0.473876,0.717993
5,S069,B,0.666072,0.301786,0.301395,0.456659
5,S353,B,0.09038,0.104167,0.104032,0.157624
5,S050,B,0.080493,0.104167,0.104032,0.157624
5,S280,B,1.713491,0.599722,0.598945,0.907493
5,S233,B,0.807749,0.65424,0.653393,0.989989
5,S193,B,0.07,0.084167,0.084058,0.127361
5,S117,B,1.680329,0.588115,0.587353,0.889929
5,S386,B,0.055894,0.060467,0.060389,0.091498
5,S316,B,0.063406,0.0625,0.062419,0.094574
5,S286,B,0.041667,0.046528,0.046468,0.070406
5,S259,B,0.109723,0.046528,0.046468,0.070406
5,S230,B,0.178571,0.0625,0.062419,0.094574
5,S024,B,0.157929,0.083333,0.083225,0.126099
5,S389,B,0.238094,0.083333,0.083225,0.126099
5,S399,B,0.178571,0.0625,0.062419,0.094574
5,S322,B,0.267241,0.097701,0.097574,0.14784
5,S261,B,0.357143,0.125,0.124838,0.189149
5,S120,B,0.057292,0.042969,0.042913,0.06502
5,S321,B,0.340909,0.375,0.374514,0.567446
5,S249,B,0.29762,0.104167,0.104032,0.157624
5,S401,B,0.13752,0.048132,0.04807,0.072833
5,S048,B,0.074519,0.052083,0.052016,0.078811
5,S018,B,0.075941,0.044355,0.044298,0.067118
5,S311,B,0.124809,0.043683,0.043626,0.066101
5,S029,B,0.178571,0.0625,0.062419,0.094574
5,S235,B,0.413978,0.254032,0.253703,0.384399
5,S319,B,0.253457,0.08871,0.088595,0.134235
5,S134,B,0.147391,0.051587,0.05152,0.078061
5,S047,B,0.140306,0.049107,0.049043,0.074308
5,S248,B,0.136906,0.047917,0.047855,0.072507
5,S057,B,0.343749,0.142045,0.141861,0.214941
5,S004,B,0.11544,0.040404,0.040352,0.061139
5,S001,B,0.233334,0.081667,0.081561,0.123578
5,S385,B,0.394346,0.138021,0.137842,0.208852
5,S028,B,0.640351,0.464912,0.46431,0.7035
5,S166,B,0.119049,0.041667,0.041613,0.06305
5,S200,B,0.178571,0.0625,0.062419,0.094574
5,S118,B,0.238094,0.083333,0.083225,0.126099
5,S125,B,0.182291,0.063802,0.063719,0.096545
5,S045,B,0.092263,0.032292,0.03225,0.048864
5,S276,B,0.162909,0.057018,0.056944,0.086279
5,S371,B,0.267857,0.09375,0.093629,0.141862
5,S137,B,0.103383,0.036184,0.036137,0.054753
5,S335,B,0.165343,0.05787,0.057795,0.087568
5,S105,B,0.1475,0.1,0.099871,0.151319
5,S179,B,0.131803,0.046131,0.046071,0.069805
5,S240,B,1.190476,0.583333,0.582578,0.882693
5,S077,B,1.385417,0.666667,0.665804,1.008793
5,S153,B,2.403846,0.841346,0.840256,1.273116
5,S361,C,1512.567462,1488.2,1486.272781,2064.267751
5,S268,C,539.041443,540.775,540.074696,750.103745
5,S306,C,545.295073,547.1,546.391505,758.877091
5,S194,C,425.162924,425.1,424.549495,589.652077
5,S151,C,1110.458721,810.408333,809.358854,1124.10952
5,S356,C,786.928389,773.25,772.248641,1072.567557
5,S247,C,238.576384,241.55,241.237193,335.051657
5,S365,C,170.666639,173.4625,172.718972,239.887461
5,S294,C,78.373394,81.0,80.176311,111.355987
5,S284,C,189.645905,194.154167,192.179813,266.916407
5,S218,C,80.064204,84.1,83.244787,115.61776
5,S244,C,87.150078,84.1,83.244787,115.61776
5,S080,C,119.245193,121.5,120.264466,167.033981
5,S067,C,0.830128,1.062747,1.05194,1.461028
5,S314,C,12.910175,7.0,6.928817,9.623357
5,S003,C,54.511915,50.155977,49.645941,68.952696
5,S213,C,0.764826,1.006135,0.995904,1.383199
5,S076,C,1.481481,2.0,1.979662,2.749531
5,S374,C,965.407461,977.541667,967.601046,1343.890341
5,S037,C,260.434251,195.049628,193.066168,268.147456
5,S239,C,1.882183,1.54454,1.528834,2.12338
5,S339,C,0.416666,0.145833,0.14435,0.200486
5,S362,C,0.338164,0.384662,0.38075,0.52882
5,S086,C,147.25552,87.708333,86.816427,120.578371
5,S025,C,1.648,2.0,1.979662,2.749531
5,S351,C,0.153716,0.173423,0.171659,0.238416
5,S113,C,1.182705,1.46412,1.449231,2.012821
5,S110,C,1.99061,2.0,1.979662,2.749531
5,S263,C,2.210773,2.0,1.979662,2.749531
5,S186,C,5.714286,2.0,1.979662,2.749531
5,S059,C,0.476191,0.166667,0.164972,0.229128
5,S129,C,11.602707,7.354167,7.279382,10.110253
5,S074,C,103.385559,41.340887,40.920492,56.834016
5,S270,C,0.294181,0.297414,0.29439,0.408874
5,S234,C,0.714286,0.25,0.247458,0.343691
5,S245,C,2.289473,1.534265,1.518663,2.109254
5,S126,C,242.279944,87.069597,86.184186,119.700259
5,S210,C,248.551777,112.729167,111.582824,154.976145
5,S267,C,0.9447,0.330645,0.327283,0.454559
5,S253,C,0.708946,0.888174,0.879142,1.221031
5,S149,C,1.003902,1.229167,1.216668,1.689816
5,S331,C,0.833334,0.291667,0.288701,0.400974
5,S023,C,16.788846,5.876096,5.816342,8.078253
5,S342,C,0.327381,0.416667,0.41243,0.572819
5,S301,C,0.056452,0.059812,0.059204,0.082227
5,S070,C,0.149038,0.073718,0.072968,0.101345
5,S133,C,0.053697,0.0625,0.061864,0.085923
5,S349,C,0.086957,0.076087,0.075313,0.104602
5,S236,C,0.041666,0.036458,0.036087,0.050121
5,S379,C,0.126736,0.144097,0.142632,0.1981
5,S359,C,0.116793,0.054293,0.053741,0.07464
5,S060,C,0.370833,0.358333,0.354689,0.492624
5,S279,C,0.178571,0.0625,0.061864,0.085923
5,S011,C,0.144117,0.145833,0.14435,0.200486
5,S357,C,0.238426,0.25463,0.252041,0.350056
5,S094,C,0.203374,0.071181,0.070457,0.097857
5,S013,C,0.045833,0.045833,0.045367,0.06301
5,S032,C,0.067362,0.049306,0.048805,0.067784
5,S271,C,1.501276,1.155187,1.14344,1.588111
5,S041,C,0.178571,0.0625,0.061864,0.085923
5,S398,C,0.152529,0.053385,0.052842,0.073392
5,S171,C,0.143678,0.103448,0.102396,0.142217
5,S020,C,0.115531,0.045455,0.044993,0.06249
5,S107,C,0.238094,0.083333,0.082486,0.114563
5,S220,C,0.148809,0.052083,0.051553,0.071602
5,S085,C,0.09058,0.041667,0.041243,0.057282
5,S325,C,0.178571,0.0625,0.061864,0.085923
5,S061,C,0.178571,0.0625,0.061864,0.085923
5,S207,C,0.208334,0.072917,0.072176,0.100244
5,S063,C,0.238094,0.083333,0.082486,0.114563
5,S391,C,0.134409,0.047043,0.046565,0.064673
5,S313,C,1.117326,0.421053,0.416771,0.578849
5,S380,C,0.20238,0.070833,0.070113,0.097379
5,S334,C,1.761906,0.616667,0.610396,0.847772
5,S326,C,0.325397,0.113889,0.112731,0.156571
5,S177,C,0.13322,0.046627,0.046153,0.064101
5,S006,C,0.137363,0.048077,0.047588,0.066095
5,S164,C,0.29762,0.104167,0.103108,0.143205
5,S084,C,1.071429,0.375,0.371187,0.515537
5,S347,C,0.159226,0.122024,0.120783,0.167754
5,S384,C,0.117325,0.097588,0.096596,0.134161
5,S246,C,0.773809,0.270833,0.268079,0.372332
5,S160,C,0.133929,0.046875,0.046398,0.064442
5,S135,C,0.969828,1.041667,1.031074,1.432048
5,S183,C,0.119049,0.041667,0.041243,0.057282
5,S161,C,0.29762,0.104167,0.103108,0.143205
6,S229,A,1596.725321,1574.55,1574.55,2624.25
6,S275,A,706.948695,708.75,708.75,1181.25
6,S329,A,675.27408,676.0,676.0,1126.666667
6,S282,A,989.798965,994.55,994.55,1657.583333
6,S352,A,527.18789,525.6,525.6,876.0
6,S143,A,495.142814,433.45,433.45,722.416667
6,S266,A,23.750737,27.55,27.55,45.916667
6,S123,A,26.528139,28.0,28.0,46.666667
6,S348,A,628.094603,347.372745,347.372745,578.954575
6,S189,A,2.399833,2.453642,2.453642,4.089403
6,S307,A,488.095937,374.25,374.25,623.75
6,S395,A,296.835735,213.521959,213.521959,355.869932
6,S005,A,74.725408,79.0,79.0,131.666667
6,S007,A,28.595529,29.583333,29.583333,49.305555
6,S114,A,61.027872,45.744723,45.744723,76.241205
6,S046,A,1.126904,1.0,1.0,1.666667
6,S269,A,2.857143,1.0,1.0,1.666667
6,S211,A,0.895063,0.313272,0.313272,0.52212
6,S295,A,0.476191,0.166667,0.166667,0.277778
6,S291,A,61.104918,36.229167,36.229167,60.381945
6,S150,A,21.5,7.525,7.525,12.541667
6,S066,A,4.850519,2.0,2.0,3.333333
6,S273,A,158.14877,139.55,139.55,232.583333
6,S221,A,1.505102,2.0,2.0,3.333333
6,S064,A,5.714286,2.0,2.0,3.333333
6,S078,A,31.364471,26.46349,26.46349,44.105817
6,S299,A,0.595237,0.208333,0.208333,0.347222
6,S152,A,2.721106,3.0,3.0,5.0
6,S237,A,1.542683,2.0,2.0,3.333333
6,S115,A,3.974871,2.0,2.0,3.333333
6,S292,A,47.500583,39.333333,39.333333,65.555555
6,S157,A,5.714286,2.0,2.0,3.333333
6,S075,A,1.68718,2.0,2.0,3.333333
6,S304,A,0.809659,0.369318,0.369318,0.61553
6,S165,A,0.708617,0.248016,0.248016,0.41336
6,S154,A,187.498159,140.0,140.0,233.333333
6,S106,A,0.034347,0.043356,0.043356,0.07226
6,S053,A,0.040322,0.051747,0.051747,0.086245
6,S203,A,0.09838,0.104167,0.104167,0.173612
6,S318,A,3.150589,3.645833,3.645833,6.076388
6,S065,A,0.690477,0.604167,0.604167,1.006945
6,S219,A,0.342857,0.12,0.12,0.2
6,S016,A,0.046568,0.045343,0.045343,0.075572
6,S021,A,0.119049,0.041667,0.041667,0.069445
6,S178,A,0.888803,1.1875,1.1875,1.979167
6,S337,A,0.041667,0.041667,0.041667,0.069445
6,S265,A,2.276029,0.79661,0.79661,1.327683
6,S296,A,0.084596,0.078283,0.078283,0.130472
6,S128,A,0.051471,0.05433,0.05433,0.09055
6,S014,A,0.041666,0.036458,0.036458,0.060763
6,S274,A,0.193722,0.083333,0.083333,0.138888
6,S027,A,0.085391,0.083333,0.083333,0.138888
6,S052,A,0.105,0.09,0.09,0.15
6,S132,A,0.14881,0.125,0.125,0.208333
6,S122,A,0.046371,0.049059,0.049059,0.081765
6,S087,A,0.066358,0.049383,0.049383,0.082305
6,S309,A,0.122354,0.042824,0.042824,0.071373
6,S035,A,1.198485,0.763636,0.763636,1.272727
6,S312,A,0.173176,0.10026,0.10026,0.1671
6,S102,A,0.311906,0.109167,0.109167,0.181945
6,S002,A,1.697802,1.5,1.5,2.5
6,S049,A,0.116228,0.083333,0.083333,0.138888
6,S091,A,0.287672,0.166667,0.166667,0.277778
6,S255,A,0.055556,0.041667,0.041667,0.069445
6,S116,A,0.096666,0.083333,0.083333,0.138888
6,S056,A,0.067402,0.034314,0.034314,0.05719
6,S381,A,0.306548,0.299107,0.299107,0.498512
6,S196,A,0.061459,0.041667,0.041667,0.069445
6,S217,A,0.809952,0.583333,0.583333,0.972222
6,S038,A,0.178031,0.068182,0.068182,0.113637
6,S332,A,0.347826,0.276268,0.276268,0.460447
6,S317,A,0.476191,0.166667,0.166667,0.277778
6,S341,A,0.178571,0.0625,0.0625,0.104167
6,S145,A,0.267857,0.09375,0.09375,0.15625
6,S205,A,0.238094,0.083333,0.083333,0.138888
6,S278,A,0.14194,0.049679,0.049679,0.082798
6,S082,A,0.07716,0.044753,0.044753,0.074588
6,S243,A,0.171957,0.083333,0.083333,0.138888
6,S109,A,0.112783,0.039474,0.039474,0.06579
6,S242,A,0.178571,0.0625,0.0625,0.104167
6,S159,A,0.112145,0.095301,0.095301,0.158835
6,S163,A,0.652174,0.228261,0.228261,0.380435
6,S083,A,0.119049,0.041667,0.041667,0.069445
6,S187,A,0.135135,0.0625,0.0625,0.104167
6,S396,A,0.090477,0.031667,0.031667,0.052778
6,S185,A,0.29762,0.104167,0.104167,0.173612
6,S184,A,0.178571,0.0625,0.0625,0.104167
6,S043,A,0.128969,0.045139,0.045139,0.075232
6,S302,A,0.280951,0.098333,0.098333,0.163888
6,S130,A,0.357143,0.125,0.125,0.208333
6,S158,A,0.11012,0.038542,0.038542,0.064237
6,S198,A,0.146103,0.051136,0.051136,0.085227
6,S226,A,0.305147,0.245098,0.245098,0.408497
6,S096,A,0.155186,0.054315,0.054315,0.090525
6,S101,A,0.133334,0.046667,0.046667,0.077778
6,S354,A,0.147514,0.05163,0.05163,0.08605
6,S071,A,1.538394,0.895833,0.895833,1.493055
6,S148,A,0.390211,0.136574,0.136574,0.227623
6,S372,A,0.178571,0.0625,0.0625,0.104167
6,S394,A,1.714286,0.6,0.6,1.0
6,S051,A,0.11508,0.040278,0.040278,0.06713
6,S144,A,1.265626,0.5625,0.5625,0.9375
6,S104,A,2.142857,0.75,0.75,1.25
6,S119,A,0.575397,0.201389,0.201389,0.335648
6,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
6,S340,B,832.879318,830.1,830.1,1257.727273
6,S131,B,685.542439,676.35,676.35,1024.772727
6,S140,B,2046.758476,1285.0,1285.0,1946.969697
6,S308,B,776.15851,570.825,570.825,864.886364
6,S330,B,720.750257,569.383333,569.383333,862.70202
6,S031,B,176.704701,179.55,179.55,272.045455
6,S346,B,105.262039,99.0,99.0,150.0
6,S040,B,134.833392,132.9375,132.9375,201.420455
6,S139,B,767.380997,655.625,655.625,993.371212
6,S367,B,155.543847,148.2,148.2,224.545455
6,S364,B,122.144193,121.020833,121.020833,183.364898
6,S055,B,133.979126,100.170833,100.170833,151.773989
6,S397,B,0.192308,0.166667,0.166667,0.252526
6,S180,B,0.244391,0.208333,0.208333,0.315656
6,S098,B,1.612591,2.0,2.0,3.030303
6,S366,B,0.241071,0.1875,0.1875,0.284091
6,S338,B,179.8682,141.875,141.875,214.962121
6,S224,B,1.13426,0.416667,0.416667,0.631314
6,S260,B,2.857143,1.0,1.0,1.515152
6,S176,B,0.357143,0.125,0.125,0.189394
6,S138,B,4.428571,1.55,1.55,2.348485
6,S214,B,0.357143,0.125,0.125,0.189394
6,S092,B,1.61809,2.0,2.0,3.030303
6,S392,B,2.461165,3.0,3.0,4.545455
6,S175,B,1.486339,2.0,2.0,3.030303
6,S360,B,2.138271,2.0,2.0,3.030303
6,S174,B,1.481481,2.0,2.0,3.030303
6,S172,B,1.041992,1.27474,1.27474,1.931424
6,S216,B,2.689411,3.0,3.0,4.545455
6,S256,B,1.456979,1.601118,1.601118,2.425936
6,S202,B,5.714286,2.0,2.0,3.030303
6,S258,B,2.975845,2.0,2.0,3.030303
6,S088,B,2.701177,2.0,2.0,3.030303
6,S324,B,1.599057,2.0,2.0,3.030303
6,S169,B,1.896519,2.55,2.55,3.863636
6,S376,B,4.184354,2.0,2.0,3.030303
6,S141,B,2.076429,2.55,2.55,3.863636
6,S310,B,1.630542,2.0,2.0,3.030303
6,S191,B,5.714286,2.0,2.0,3.030303
6,S197,B,3.316387,2.0,2.0,3.030303
6,S388,B,1.54762,0.541667,0.541667,0.820708
6,S146,B,3.728797,1.648915,1.648915,2.498356
6,S333,B,5.714286,2.0,2.0,3.030303
6,S054,B,1.843657,1.522861,1.522861,2.307365
6,S036,B,0.382653,0.47449,0.47449,0.718924
6,S069,B,0.666072,0.301786,0.301786,0.457252
6,S353,B,0.09038,0.104167,0.104167,0.157829
6,S050,B,0.080493,0.104167,0.104167,0.157829
6,S280,B,1.713491,0.599722,0.599722,0.90867
6,S233,B,0.807749,0.65424,0.65424,0.991273
6,S193,B,0.07,0.084167,0.084167,0.127526
6,S117,B,1.680329,0.588115,0.588115,0.891083
6,S386,B,0.055894,0.060467,0.060467,0.091617
6,S316,B,0.063406,0.0625,0.0625,0.094697
6,S286,B,0.041667,0.046528,0.046528,0.070497
6,S259,B,0.109723,0.046528,0.046528,0.070497
6,S230,B,0.178571,0.0625,0.0625,0.094697
6,S024,B,0.157929,0.083333,0.083333,0.126262
6,S389,B,0.238094,0.083333,0.083333,0.126262
6,S399,B,0.178571,0.0625,0.0625,0.094697
6,S322,B,0.267241,0.097701,0.097701,0.148032
6,S261,B,0.357143,0.125,0.125,0.189394
6,S120,B,0.057292,0.042969,0.042969,0.065105
6,S321,B,0.340909,0.375,0.375,0.568182
6,S249,B,0.29762,0.104167,0.104167,0.157829
6,S401,B,0.13752,0.048132,0.048132,0.072927
6,S048,B,0.074519,0.052083,0.052083,0.078914
6,S018,B,0.075941,0.044355,0.044355,0.067205
6,S311,B,0.124809,0.043683,0.043683,0.066186
6,S029,B,0.178571,0.0625,0.0625,0.094697
6,S235,B,0.413978,0.254032,0.254032,0.384897
6,S319,B,0.253457,0.08871,0.08871,0.134409
6,S134,B,0.147391,0.051587,0.051587,0.078162
6,S047,B,0.140306,0.049107,0.049107,0.074405
6,S248,B,0.136906,0.047917,0.047917,0.072602
6,S057,B,0.343749,0.142045,0.142045,0.21522
6,S004,B,0.11544,0.040404,0.040404,0.061218
6,S001,B,0.233334,0.081667,0.081667,0.123738
6,S385,B,0.394346,0.138021,0.138021,0.209123
6,S028,B,0.640351,0.464912,0.464912,0.704412
6,S166,B,0.119049,0.041667,0.041667,0.063132
6,S200,B,0.178571,0.0625,0.0625,0.094697
6,S118,B,0.238094,0.083333,0.083333,0.126262
6,S125,B,0.182291,0.063802,0.063802,0.09667
6,S045,B,0.092263,0.032292,0.032292,0.048927
6,S276,B,0.162909,0.057018,0.057018,0.086391
6,S371,B,0.267857,0.09375,0.09375,0.142045
6,S137,B,0.103383,0.036184,0.036184,0.054824
6,S335,B,0.165343,0.05787,0.05787,0.087682
6,S105,B,0.1475,0.1,0.1,0.151515
6,S179,B,0.131803,0.046131,0.046131,0.069895
6,S240,B,1.190476,0.583333,0.583333,0.883838
6,S077,B,1.385417,0.666667,0.666667,1.010102
6,S153,B,2.403846,0.841346,0.841346,1.274767
6,S361,C,1512.567462,1488.2,1488.2,2066.944444
6,S268,C,539.041443,540.775,540.775,751.076389
6,S306,C,545.295073,547.1,547.1,759.861111
6,S194,C,425.162924,425.1,425.1,590.416667
6,S151,C,1110.458721,810.408333,810.408333,1125.567129
6,S356,C,786.928389,773.25,773.25,1073.958333
6,S247,C,238.576384,241.55,241.55,335.486111
6,S365,C,170.666639,173.4625,173.047806,240.344175
6,S294,C,78.373394,81.0,80.425548,111.70215
6,S284,C,189.645905,194.154167,192.777226,267.746147
6,S218,C,80.064204,84.1,83.503563,115.977171
6,S244,C,87.150078,84.1,83.503563,115.977171
6,S080,C,119.245193,121.5,120.638322,167.553225
6,S067,C,0.830128,1.062747,1.05521,1.465569
6,S314,C,12.910175,7.0,6.950356,9.653272
6,S003,C,54.511915,50.155977,49.800271,69.167043
6,S213,C,0.764826,1.006135,0.998999,1.387499
6,S076,C,1.481481,2.0,1.985816,2.758078
6,S374,C,965.407461,977.541667,970.608941,1348.067974
6,S037,C,260.434251,195.049628,193.666336,268.981022
6,S239,C,1.882183,1.54454,1.533586,2.129981
6,S339,C,0.416666,0.145833,0.144799,0.201109
6,S362,C,0.338164,0.384662,0.381934,0.530464
6,S086,C,147.25552,87.708333,87.086306,120.953202
6,S025,C,1.648,2.0,1.985816,2.758078
6,S351,C,0.153716,0.173423,0.172193,0.239157
6,S113,C,1.182705,1.46412,1.453736,2.019078
6,S110,C,1.99061,2.0,1.985816,2.758078
6,S263,C,2.210773,2.0,1.985816,2.758078
6,S186,C,5.714286,2.0,1.985816,2.758078
6,S059,C,0.476191,0.166667,0.165485,0.22984
6,S129,C,11.602707,7.354167,7.302011,10.141682
6,S074,C,103.385559,41.340887,41.047697,57.010691
6,S270,C,0.294181,0.297414,0.295305,0.410145
6,S234,C,0.714286,0.25,0.248227,0.34476
6,S245,C,2.289473,1.534265,1.523384,2.115811
6,S126,C,242.279944,87.069597,86.452099,120.07236
6,S210,C,248.551777,112.729167,111.929692,155.457905
6,S267,C,0.9447,0.330645,0.3283,0.455972
6,S253,C,0.708946,0.888174,0.881875,1.224826
6,S149,C,1.003902,1.229167,1.22045,1.695069
6,S331,C,0.833334,0.291667,0.289598,0.40222
6,S023,C,16.788846,5.876096,5.834423,8.103365
6,S342,C,0.327381,0.416667,0.413712,0.5746
6,S301,C,0.056452,0.059812,0.059388,0.082483
6,S070,C,0.149038,0.073718,0.073195,0.10166
6,S133,C,0.053697,0.0625,0.062057,0.08619
6,S349,C,0.086957,0.076087,0.075547,0.104927
6,S236,C,0.041666,0.036458,0.036199,0.050277
6,S379,C,0.126736,0.144097,0.143075,0.198715
6,S359,C,0.116793,0.054293,0.053908,0.074872
6,S060,C,0.370833,0.358333,0.355792,0.494155
6,S279,C,0.178571,0.0625,0.062057,0.08619
6,S011,C,0.144117,0.145833,0.144799,0.201109
6,S357,C,0.238426,0.25463,0.252824,0.351145
6,S094,C,0.203374,0.071181,0.070676,0.098161
6,S013,C,0.045833,0.045833,0.045508,0.063205
6,S032,C,0.067362,0.049306,0.048956,0.067995
6,S271,C,1.501276,1.155187,1.146994,1.593048
6,S041,C,0.178571,0.0625,0.062057,0.08619
6,S398,C,0.152529,0.053385,0.053006,0.07362
6,S171,C,0.143678,0.103448,0.102714,0.142659
6,S020,C,0.115531,0.045455,0.045133,0.062684
6,S107,C,0.238094,0.083333,0.082742,0.114919
6,S220,C,0.148809,0.052083,0.051714,0.071824
6,S085,C,0.09058,0.041667,0.041371,0.05746
6,S325,C,0.178571,0.0625,0.062057,0.08619
6,S061,C,0.178571,0.0625,0.062057,0.08619
6,S207,C,0.208334,0.072917,0.0724,0.100555
6,S063,C,0.238094,0.083333,0.082742,0.114919
6,S391,C,0.134409,0.047043,0.046709,0.064874
6,S313,C,1.117326,0.421053,0.418067,0.580648
6,S380,C,0.20238,0.070833,0.070331,0.097681
6,S334,C,1.761906,0.616667,0.612294,0.850408
6,S326,C,0.325397,0.113889,0.113081,0.157057
6,S177,C,0.13322,0.046627,0.046296,0.0643
6,S006,C,0.137363,0.048077,0.047736,0.0663
6,S164,C,0.29762,0.104167,0.103428,0.14365
6,S084,C,1.071429,0.375,0.372341,0.51714
6,S347,C,0.159226,0.122024,0.121159,0.168276
6,S384,C,0.117325,0.097588,0.096896,0.134578
6,S246,C,0.773809,0.270833,0.268912,0.373489
6,S160,C,0.133929,0.046875,0.046543,0.064642
6,S135,C,0.969828,1.041667,1.034279,1.436499
6,S183,C,0.119049,0.041667,0.041371,0.05746
6,S161,C,0.29762,0.104167,0.103428,0.14365
7,S229,A,1596.725321,1574.55,1574.55,2624.25
7,S275,A,706.948695,708.75,708.75,1181.25
7,S329,A,675.27408,676.0,676.0,1126.666667
7,S282,A,989.798965,994.55,994.55,1657.583333
7,S352,A,527.18789,525.6,525.6,876.0
7,S143,A,495.142814,433.45,433.45,722.416667
7,S266,A,23.750737,27.55,27.55,45.916667
7,S123,A,26.528139,28.0,28.0,46.666667
7,S348,A,628.094603,347.372745,347.372745,578.954575
7,S189,A,2.399833,2.453642,2.453642,4.089403
7,S307,A,488.095937,374.25,374.25,623.75
7,S395,A,296.835735,213.521959,213.521959,355.869932
7,S005,A,74.725408,79.0,79.0,131.666667
7,S007,A,28.595529,29.583333,29.583333,49.305555
7,S114,A,61.027872,45.744723,45.744723,76.241205
7,S046,A,1.126904,1.0,1.0,1.666667
7,S269,A,2.857143,1.0,1.0,1.666667
7,S211,A,0.895063,0.313272,0.313272,0.52212
7,S295,A,0.476191,0.166667,0.166667,0.277778
7,S291,A,61.104918,36.229167,36.229167,60.381945
7,S150,A,21.5,7.525,7.525,12.541667
7,S066,A,4.850519,2.0,2.0,3.333333
7,S273,A,158.14877,139.55,139.55,232.583333
7,S221,A,1.505102,2.0,2.0,3.333333
7,S064,A,5.714286,2.0,2.0,3.333333
7,S078,A,31.364471,26.46349,26.46349,44.105817
