section,week,supplier_count_used,order_volume_m3,expected_supply_m3,expected_received_m3,product_equivalent_m3,demand_satisfaction_ratio,weighted_loss_rate_pct,cost_proxy,A_supply_m3,B_supply_m3,C_supply_m3,supplier_id,material,importance_score,rank,total_supplied_m3,total_product_equivalent_m3,robust_weekly_supply_m3,robust_weekly_product_m3,fulfillment_ratio,reliability_score,stability_score,active_week_ratio,unit_raw_cost_index,raw_per_product_m3,transporter,transport_volume_m3,loss_rate_pct
transport_plan_sample,1,,,,213.521959,,,,,,,,S395,A,,,,,,,,,,,,,T3,213.521959,0.0
transport_plan_sample,1,,,,79.0,,,,,,,,S005,A,,,,,,,,,,,,,T3,79.0,0.0
transport_plan_sample,1,,,,14.951654,,,,,,,,S007,A,,,,,,,,,,,,,T3,14.951654,0.0
transport_plan_sample,1,,,,14.631679,,,,,,,,S007,A,,,,,,,,,,,,,T4,14.631679,0.0
transport_plan_sample,1,,,,45.744723,,,,,,,,S114,A,,,,,,,,,,,,,T4,45.744723,0.0
transport_plan_sample,1,,,,1.0,,,,,,,,S046,A,,,,,,,,,,,,,T4,1.0,0.0
transport_plan_sample,1,,,,1.0,,,,,,,,S269,A,,,,,,,,,,,,,T4,1.0,0.0
transport_plan_sample,1,,,,0.313272,,,,,,,,S211,A,,,,,,,,,,,,,T4,0.313272,0.0
transport_plan_sample,1,,,,0.166667,,,,,,,,S295,A,,,,,,,,,,,,,T4,0.166667,0.0
transport_plan_sample,1,,,,36.229167,,,,,,,,S291,A,,,,,,,,,,,,,T4,36.229167,0.0
transport_plan_sample,1,,,,7.525,,,,,,,,S150,A,,,,,,,,,,,,,T4,7.525,0.0
transport_plan_sample,1,,,,2.0,,,,,,,,S066,A,,,,,,,,,,,,,T4,2.0,0.0
transport_plan_sample,1,,,,139.55,,,,,,,,S273,A,,,,,,,,,,,,,T4,139.55,0.0
transport_plan_sample,1,,,,2.0,,,,,,,,S221,A,,,,,,,,,,,,,T4,2.0,0.0
transport_plan_sample,1,,,,2.0,,,,,,,,S064,A,,,,,,,,,,,,,T4,2.0,0.0
transport_plan_sample,1,,,,26.46349,,,,,,,,S078,A,,,,,,,,,,,,,T4,26.46349,0.0
transport_plan_sample,1,,,,0.208333,,,,,,,,S299,A,,,,,,,,,,,,,T4,0.208333,0.0
transport_plan_sample,1,,,,3.0,,,,,,,,S152,A,,,,,,,,,,,,,T4,3.0,0.0
transport_plan_sample,1,,,,2.0,,,,,,,,S237,A,,,,,,,,,,,,,T4,2.0,0.0
transport_plan_sample,1,,,,2.0,,,,,,,,S115,A,,,,,,,,,,,,,T4,2.0,0.0
transport_plan_sample,1,,,,39.333333,,,,,,,,S292,A,,,,,,,,,,,,,T4,39.333333,0.0
transport_plan_sample,1,,,,2.0,,,,,,,,S157,A,,,,,,,,,,,,,T4,2.0,0.0
transport_plan_sample,1,,,,2.0,,,,,,,,S075,A,,,,,,,,,,,,,T4,2.0,0.0
transport_plan_sample,1,,,,0.369318,,,,,,,,S304,A,,,,,,,,,,,,,T4,0.369318,0.0
transport_plan_sample,1,,,,0.248016,,,,,,,,S165,A,,,,,,,,,,,,,T4,0.248016,0.0
transport_plan_sample,1,,,,140.0,,,,,,,,S154,A,,,,,,,,,,,,,T4,140.0,0.0
transport_plan_sample,1,,,,0.043356,,,,,,,,S106,A,,,,,,,,,,,,,T4,0.043356,0.0
transport_plan_sample,1,,,,0.051747,,,,,,,,S053,A,,,,,,,,,,,,,T4,0.051747,0.0
transport_plan_sample,1,,,,0.104167,,,,,,,,S203,A,,,,,,,,,,,,,T4,0.104167,0.0
transport_plan_sample,1,,,,3.645833,,,,,,,,S318,A,,,,,,,,,,,,,T4,3.645833,0.0
transport_plan_sample,1,,,,0.604167,,,,,,,,S065,A,,,,,,,,,,,,,T4,0.604167,0.0
transport_plan_sample,1,,,,0.12,,,,,,,,S219,A,,,,,,,,,,,,,T4,0.12,0.0
transport_plan_sample,1,,,,0.045343,,,,,,,,S016,A,,,,,,,,,,,,,T4,0.045343,0.0
transport_plan_sample,1,,,,0.041667,,,,,,,,S021,A,,,,,,,,,,,,,T4,0.041667,0.0
transport_plan_sample,1,,,,1.1875,,,,,,,,S178,A,,,,,,,,,,,,,T4,1.1875,0.0
transport_plan_sample,1,,,,0.041667,,,,,,,,S337,A,,,,,,,,,,,,,T4,0.041667,0.0
transport_plan_sample,1,,,,0.79661,,,,,,,,S265,A,,,,,,,,,,,,,T4,0.79661,0.0
transport_plan_sample,1,,,,0.078283,,,,,,,,S296,A,,,,,,,,,,,,,T4,0.078283,0.0
transport_plan_sample,1,,,,0.05433,,,,,,,,S128,A,,,,,,,,,,,,,T4,0.05433,0.0
transport_plan_sample,1,,,,0.036458,,,,,,,,S014,A,,,,,,,,,,,,,T4,0.036458,0.0
transport_plan_sample,1,,,,0.083333,,,,,,,,S274,A,,,,,,,,,,,,,T4,0.083333,0.0
transport_plan_sample,1,,,,0.083333,,,,,,,,S027,A,,,,,,,,,,,,,T4,0.083333,0.0
transport_plan_sample,1,,,,0.09,,,,,,,,S052,A,,,,,,,,,,,,,T4,0.09,0.0
transport_plan_sample,1,,,,0.125,,,,,,,,S132,A,,,,,,,,,,,,,T4,0.125,0.0
transport_plan_sample,1,,,,0.049059,,,,,,,,S122,A,,,,,,,,,,,,,T4,0.049059,0.0
transport_plan_sample,1,,,,0.049383,,,,,,,,S087,A,,,,,,,,,,,,,T4,0.049383,0.0
transport_plan_sample,1,,,,0.042824,,,,,,,,S309,A,,,,,,,,,,,,,T4,0.042824,0.0
transport_plan_sample,1,,,,0.763636,,,,,,,,S035,A,,,,,,,,,,,,,T4,0.763636,0.0
transport_plan_sample,1,,,,0.10026,,,,,,,,S312,A,,,,,,,,,,,,,T4,0.10026,0.0
transport_plan_sample,1,,,,0.109167,,,,,,,,S102,A,,,,,,,,,,,,,T4,0.109167,0.0
transport_plan_sample,1,,,,1.5,,,,,,,,S002,A,,,,,,,,,,,,,T4,1.5,0.0
transport_plan_sample,1,,,,0.083333,,,,,,,,S049,A,,,,,,,,,,,,,T4,0.083333,0.0
transport_plan_sample,1,,,,0.166667,,,,,,,,S091,A,,,,,,,,,,,,,T4,0.166667,0.0
transport_plan_sample,1,,,,0.041667,,,,,,,,S255,A,,,,,,,,,,,,,T4,0.041667,0.0
transport_plan_sample,1,,,,0.083333,,,,,,,,S116,A,,,,,,,,,,,,,T4,0.083333,0.0
transport_plan_sample,1,,,,0.034314,,,,,,,,S056,A,,,,,,,,,,,,,T4,0.034314,0.0
transport_plan_sample,1,,,,0.299107,,,,,,,,S381,A,,,,,,,,,,,,,T4,0.299107,0.0
transport_plan_sample,1,,,,0.041667,,,,,,,,S196,A,,,,,,,,,,,,,T4,0.041667,0.0
transport_plan_sample,1,,,,0.583333,,,,,,,,S217,A,,,,,,,,,,,,,T4,0.583333,0.0
transport_plan_sample,1,,,,0.068182,,,,,,,,S038,A,,,,,,,,,,,,,T4,0.068182,0.0
transport_plan_sample,1,,,,0.276268,,,,,,,,S332,A,,,,,,,,,,,,,T4,0.276268,0.0
transport_plan_sample,1,,,,0.166667,,,,,,,,S317,A,,,,,,,,,,,,,T4,0.166667,0.0
transport_plan_sample,1,,,,0.0625,,,,,,,,S341,A,,,,,,,,,,,,,T4,0.0625,0.0
transport_plan_sample,1,,,,0.09375,,,,,,,,S145,A,,,,,,,,,,,,,T4,0.09375,0.0
transport_plan_sample,1,,,,0.083333,,,,,,,,S205,A,,,,,,,,,,,,,T4,0.083333,0.0
transport_plan_sample,1,,,,0.049679,,,,,,,,S278,A,,,,,,,,,,,,,T4,0.049679,0.0
transport_plan_sample,1,,,,0.044753,,,,,,,,S082,A,,,,,,,,,,,,,T4,0.044753,0.0
transport_plan_sample,1,,,,0.083333,,,,,,,,S243,A,,,,,,,,,,,,,T4,0.083333,0.0
transport_plan_sample,1,,,,0.039474,,,,,,,,S109,A,,,,,,,,,,,,,T4,0.039474,0.0
transport_plan_sample,1,,,,0.0625,,,,,,,,S242,A,,,,,,,,,,,,,T4,0.0625,0.0
transport_plan_sample,1,,,,0.095301,,,,,,,,S159,A,,,,,,,,,,,,,T4,0.095301,0.0
transport_plan_sample,1,,,,0.228261,,,,,,,,S163,A,,,,,,,,,,,,,T4,0.228261,0.0
transport_plan_sample,1,,,,0.041667,,,,,,,,S083,A,,,,,,,,,,,,,T4,0.041667,0.0
transport_plan_sample,1,,,,0.0625,,,,,,,,S187,A,,,,,,,,,,,,,T4,0.0625,0.0
transport_plan_sample,1,,,,0.031667,,,,,,,,S396,A,,,,,,,,,,,,,T4,0.031667,0.0
transport_plan_sample,1,,,,0.104167,,,,,,,,S185,A,,,,,,,,,,,,,T4,0.104167,0.0
transport_plan_sample,1,,,,0.0625,,,,,,,,S184,A,,,,,,,,,,,,,T4,0.0625,0.0
transport_plan_sample,1,,,,0.045139,,,,,,,,S043,A,,,,,,,,,,,,,T4,0.045139,0.0
transport_plan_sample,1,,,,0.098333,,,,,,,,S302,A,,,,,,,,,,,,,T4,0.098333,0.0
transport_plan_sample,1,,,,0.125,,,,,,,,S130,A,,,,,,,,,,,,,T4,0.125,0.0
transport_plan_sample,1,,,,0.038542,,,,,,,,S158,A,,,,,,,,,,,,,T4,0.038542,0.0
transport_plan_sample,1,,,,0.051136,,,,,,,,S198,A,,,,,,,,,,,,,T4,0.051136,0.0
transport_plan_sample,1,,,,0.245098,,,,,,,,S226,A,,,,,,,,,,,,,T4,0.245098,0.0
transport_plan_sample,1,,,,0.054315,,,,,,,,S096,A,,,,,,,,,,,,,T4,0.054315,0.0
transport_plan_sample,1,,,,0.046667,,,,,,,,S101,A,,,,,,,,,,,,,T4,0.046667,0.0
transport_plan_sample,1,,,,0.05163,,,,,,,,S354,A,,,,,,,,,,,,,T4,0.05163,0.0
transport_plan_sample,1,,,,0.895833,,,,,,,,S071,A,,,,,,,,,,,,,T4,0.895833,0.0
transport_plan_sample,1,,,,0.136574,,,,,,,,S148,A,,,,,,,,,,,,,T4,0.136574,0.0
transport_plan_sample,1,,,,0.0625,,,,,,,,S372,A,,,,,,,,,,,,,T4,0.0625,0.0
transport_plan_sample,1,,,,0.6,,,,,,,,S394,A,,,,,,,,,,,,,T4,0.6,0.0
transport_plan_sample,1,,,,0.040278,,,,,,,,S051,A,,,,,,,,,,,,,T4,0.040278,0.0
transport_plan_sample,1,,,,0.5625,,,,,,,,S144,A,,,,,,,,,,,,,T4,0.5625,0.0
transport_plan_sample,1,,,,0.75,,,,,,,,S104,A,,,,,,,,,,,,,T4,0.75,0.0
transport_plan_sample,1,,,,0.201389,,,,,,,,S119,A,,,,,,,,,,,,,T4,0.201389,0.0
transport_plan_sample,1,,,,1003.958333,,,,,,,,S108,B,,,,,,,,,,,,,T4,1003.958333,0.0
transport_plan_sample,1,,,,830.1,,,,,,,,S340,B,,,,,,,,,,,,,T4,830.1,0.0
transport_plan_sample,1,,,,676.35,,,,,,,,S131,B,,,,,,,,,,,,,T4,676.35,0.0
transport_plan_sample,1,,,,1285.0,,,,,,,,S140,B,,,,,,,,,,,,,T4,1285.0,0.0
transport_plan_sample,1,,,,570.825,,,,,,,,S308,B,,,,,,,,,,,,,T4,570.825,0.0
transport_plan_sample,1,,,,569.383333,,,,,,,,S330,B,,,,,,,,,,,,,T4,569.383333,0.0
transport_plan_sample,1,,,,179.55,,,,,,,,S031,B,,,,,,,,,,,,,T4,179.55,0.0
transport_plan_sample,1,,,,99.0,,,,,,,,S346,B,,,,,,,,,,,,,T4,99.0,0.0
transport_plan_sample,1,,,,132.9375,,,,,,,,S040,B,,,,,,,,,,,,,T4,132.9375,0.0
transport_plan_sample,1,,,,166.270856,,,,,,,,S139,B,,,,,,,,,,,,,T4,166.270856,0.0
transport_plan_sample,1,,,,489.354144,,,,,,,,S139,B,,,,,,,,,,,,,T5,489.354144,0.0
transport_plan_sample,1,,,,148.2,,,,,,,,S367,B,,,,,,,,,,,,,T5,148.2,0.0
transport_plan_sample,1,,,,121.020833,,,,,,,,S364,B,,,,,,,,,,,,,T5,121.020833,0.0
transport_plan_sample,1,,,,100.170833,,,,,,,,S055,B,,,,,,,,,,,,,T5,100.170833,0.0
transport_plan_sample,1,,,,0.166667,,,,,,,,S397,B,,,,,,,,,,,,,T5,0.166667,0.0
