week,supplier_id,material,transporter,transport_volume_m3,loss_rate_pct,expected_received_m3
7,S054,B,T3,1.522861,0.0324,1.522368
7,S036,B,T3,0.47449,0.0324,0.474336
7,S069,B,T3,0.301786,0.0324,0.301688
7,S353,B,T3,0.104167,0.0324,0.104133
7,S050,B,T3,0.104167,0.0324,0.104133
7,S280,B,T3,0.599722,0.0324,0.599528
7,S233,B,T3,0.65424,0.0324,0.654028
7,S193,B,T3,0.084167,0.0324,0.08414
7,S117,B,T3,0.588115,0.0324,0.587924
7,S386,B,T3,0.060467,0.0324,0.060447
7,S316,B,T3,0.0625,0.0324,0.06248
7,S286,B,T3,0.046528,0.0324,0.046513
7,S259,B,T3,0.046528,0.0324,0.046513
7,S230,B,T3,0.0625,0.0324,0.06248
7,S024,B,T3,0.083333,0.0324,0.083306
7,S389,B,T3,0.083333,0.0324,0.083306
7,S399,B,T3,0.0625,0.0324,0.06248
7,S322,B,T3,0.097701,0.0324,0.097669
7,S261,B,T3,0.125,0.0324,0.12496
7,S120,B,T3,0.042969,0.0324,0.042955
7,S321,B,T3,0.375,0.0324,0.374879
7,S249,B,T3,0.104167,0.0324,0.104133
7,S401,B,T3,0.048132,0.0324,0.048116
7,S048,B,T3,0.052083,0.0324,0.052066
7,S018,B,T3,0.044355,0.0324,0.044341
7,S311,B,T3,0.043683,0.0324,0.043669
7,S029,B,T3,0.0625,0.0324,0.06248
7,S235,B,T3,0.254032,0.0324,0.25395
7,S319,B,T3,0.08871,0.0324,0.088681
7,S134,B,T3,0.051587,0.0324,0.05157
7,S047,B,T3,0.049107,0.0324,0.049091
7,S248,B,T3,0.047917,0.0324,0.047901
7,S057,B,T3,0.142045,0.0324,0.141999
7,S004,B,T3,0.040404,0.0324,0.040391
7,S001,B,T3,0.081667,0.0324,0.081641
7,S385,B,T3,0.138021,0.0324,0.137976
7,S028,B,T3,0.464912,0.0324,0.464761
7,S166,B,T3,0.041667,0.0324,0.041653
7,S200,B,T3,0.0625,0.0324,0.06248
7,S118,B,T3,0.083333,0.0324,0.083306
7,S125,B,T3,0.063802,0.0324,0.063781
7,S045,B,T3,0.032292,0.0324,0.032282
7,S276,B,T3,0.057018,0.0324,0.057
7,S371,B,T3,0.09375,0.0324,0.09372
7,S137,B,T3,0.036184,0.0324,0.036172
7,S335,B,T3,0.05787,0.0324,0.057851
7,S105,B,T3,0.1,0.0324,0.099968
7,S179,B,T3,0.046131,0.0324,0.046116
7,S240,B,T3,0.583333,0.0324,0.583144
7,S077,B,T3,0.666667,0.0324,0.666451
7,S153,B,T3,0.841346,0.0324,0.841073
7,S361,C,T3,1488.2,0.0324,1487.717823
7,S268,C,T3,540.775,0.0324,540.599789
7,S306,C,T3,547.1,0.0324,546.92274
7,S194,C,T3,425.1,0.0324,424.962268
7,S151,C,T3,810.408333,0.0324,810.145761
7,S356,C,T3,773.25,0.0324,772.999467
7,S247,C,T3,241.55,0.0324,241.471738
7,S365,C,T3,114.988961,0.0324,114.951705
7,S365,C,T6,58.473539,0.0412,58.449448
7,S294,C,T6,81.0,0.0412,80.966628
7,S284,C,T6,194.154167,0.0412,194.074175
7,S218,C,T6,84.1,0.0412,84.065351
7,S244,C,T6,84.1,0.0412,84.065351
7,S080,C,T6,121.5,0.0412,121.449942
7,S067,C,T6,1.062747,0.0412,1.062309
7,S314,C,T6,7.0,0.0412,6.997116
7,S003,C,T6,50.155977,0.0412,50.135313
7,S213,C,T6,1.006135,0.0412,1.00572
7,S076,C,T6,2.0,0.0412,1.999176
7,S374,C,T6,977.541667,0.0412,977.13892
7,S037,C,T6,195.049628,0.0412,194.969268
7,S239,C,T6,1.54454,0.0412,1.543904
7,S339,C,T6,0.145833,0.0412,0.145773
7,S362,C,T6,0.384662,0.0412,0.384504
7,S086,C,T6,87.708333,0.0412,87.672197
7,S025,C,T6,2.0,0.0412,1.999176
7,S351,C,T6,0.173423,0.0412,0.173352
7,S113,C,T6,1.46412,0.0412,1.463517
7,S110,C,T6,2.0,0.0412,1.999176
7,S263,C,T6,2.0,0.0412,1.999176
7,S186,C,T6,2.0,0.0412,1.999176
7,S059,C,T6,0.166667,0.0412,0.166598
7,S129,C,T6,7.354167,0.0412,7.351137
7,S074,C,T6,41.340887,0.0412,41.323855
7,S270,C,T6,0.297414,0.0412,0.297291
7,S234,C,T6,0.25,0.0412,0.249897
7,S245,C,T6,1.534265,0.0412,1.533633
7,S126,C,T6,87.069597,0.0412,87.033724
7,S210,C,T6,112.729167,0.0412,112.682723
7,S267,C,T6,0.330645,0.0412,0.330509
7,S253,C,T6,0.888174,0.0412,0.887808
7,S149,C,T6,1.229167,0.0412,1.228661
7,S331,C,T6,0.291667,0.0412,0.291547
7,S023,C,T6,5.876096,0.0412,5.873675
7,S342,C,T6,0.416667,0.0412,0.416495
7,S301,C,T6,0.059812,0.0412,0.059787
7,S070,C,T6,0.073718,0.0412,0.073688
7,S133,C,T6,0.0625,0.0412,0.062474
7,S349,C,T6,0.076087,0.0412,0.076056
7,S236,C,T6,0.036458,0.0412,0.036443
7,S379,C,T6,0.144097,0.0412,0.144038
7,S359,C,T6,0.054293,0.0412,0.054271
7,S060,C,T6,0.358333,0.0412,0.358185
7,S279,C,T6,0.0625,0.0412,0.062474
7,S011,C,T6,0.145833,0.0412,0.145773
7,S357,C,T6,0.25463,0.0412,0.254525
7,S094,C,T6,0.071181,0.0412,0.071152
7,S013,C,T6,0.045833,0.0412,0.045814
7,S032,C,T6,0.049306,0.0412,0.049286
7,S271,C,T6,1.155187,0.0412,1.154711
7,S041,C,T6,0.0625,0.0412,0.062474
7,S398,C,T6,0.053385,0.0412,0.053363
7,S171,C,T6,0.103448,0.0412,0.103405
7,S020,C,T6,0.045455,0.0412,0.045436
7,S107,C,T6,0.083333,0.0412,0.083299
7,S220,C,T6,0.052083,0.0412,0.052062
7,S085,C,T6,0.041667,0.0412,0.04165
7,S325,C,T6,0.0625,0.0412,0.062474
7,S061,C,T6,0.0625,0.0412,0.062474
7,S207,C,T6,0.072917,0.0412,0.072887
7,S063,C,T6,0.083333,0.0412,0.083299
7,S391,C,T6,0.047043,0.0412,0.047024
7,S313,C,T6,0.421053,0.0412,0.42088
7,S380,C,T6,0.070833,0.0412,0.070804
7,S334,C,T6,0.616667,0.0412,0.616413
7,S326,C,T6,0.113889,0.0412,0.113842
7,S177,C,T6,0.046627,0.0412,0.046608
7,S006,C,T6,0.048077,0.0412,0.048057
7,S164,C,T6,0.104167,0.0412,0.104124
7,S084,C,T6,0.375,0.0412,0.374845
7,S347,C,T6,0.122024,0.0412,0.121974
7,S384,C,T6,0.097588,0.0412,0.097548
7,S246,C,T6,0.270833,0.0412,0.270721
7,S160,C,T6,0.046875,0.0412,0.046856
7,S135,C,T6,1.041667,0.0412,1.041238
7,S183,C,T6,0.041667,0.0412,0.04165
7,S161,C,T6,0.104167,0.0412,0.104124
8,S229,A,T3,1574.55,0.0,1574.55
8,S275,A,T3,708.75,0.0,708.75
8,S329,A,T3,676.0,0.0,676.0
8,S282,A,T3,994.55,0.0,994.55
8,S352,A,T3,525.6,0.0,525.6
8,S143,A,T3,433.45,0.0,433.45
8,S266,A,T3,27.55,0.0,27.55
8,S123,A,T3,28.0,0.0,28.0
8,S348,A,T3,347.372745,0.0,347.372745
8,S189,A,T3,2.453642,0.0,2.453642
8,S307,A,T3,374.25,0.0,374.25
8,S395,A,T3,213.521959,0.0,213.521959
8,S005,A,T3,79.0,0.0,79.0
8,S007,A,T3,14.951654,0.0,14.951654
8,S007,A,T4,14.631679,0.0,14.631679
8,S114,A,T4,45.744723,0.0,45.744723
8,S046,A,T4,1.0,0.0,1.0
8,S269,A,T4,1.0,0.0,1.0
8,S211,A,T4,0.313272,0.0,0.313272
8,S295,A,T4,0.166667,0.0,0.166667
8,S291,A,T4,36.229167,0.0,36.229167
8,S150,A,T4,7.525,0.0,7.525
8,S066,A,T4,2.0,0.0,2.0
8,S273,A,T4,139.55,0.0,139.55
8,S221,A,T4,2.0,0.0,2.0
8,S064,A,T4,2.0,0.0,2.0
8,S078,A,T4,26.46349,0.0,26.46349
8,S299,A,T4,0.208333,0.0,0.208333
8,S152,A,T4,3.0,0.0,3.0
8,S237,A,T4,2.0,0.0,2.0
8,S115,A,T4,2.0,0.0,2.0
8,S292,A,T4,39.333333,0.0,39.333333
8,S157,A,T4,2.0,0.0,2.0
8,S075,A,T4,2.0,0.0,2.0
8,S304,A,T4,0.369318,0.0,0.369318
8,S165,A,T4,0.248016,0.0,0.248016
8,S154,A,T4,140.0,0.0,140.0
8,S106,A,T4,0.043356,0.0,0.043356
8,S053,A,T4,0.051747,0.0,0.051747
8,S203,A,T4,0.104167,0.0,0.104167
8,S318,A,T4,3.645833,0.0,3.645833
8,S065,A,T4,0.604167,0.0,0.604167
8,S219,A,T4,0.12,0.0,0.12
8,S016,A,T4,0.045343,0.0,0.045343
8,S021,A,T4,0.041667,0.0,0.041667
8,S178,A,T4,1.1875,0.0,1.1875
8,S337,A,T4,0.041667,0.0,0.041667
8,S265,A,T4,0.79661,0.0,0.79661
8,S296,A,T4,0.078283,0.0,0.078283
8,S128,A,T4,0.05433,0.0,0.05433
8,S014,A,T4,0.036458,0.0,0.036458
8,S274,A,T4,0.083333,0.0,0.083333
8,S027,A,T4,0.083333,0.0,0.083333
8,S052,A,T4,0.09,0.0,0.09
8,S132,A,T4,0.125,0.0,0.125
8,S122,A,T4,0.049059,0.0,0.049059
8,S087,A,T4,0.049383,0.0,0.049383
8,S309,A,T4,0.042824,0.0,0.042824
8,S035,A,T4,0.763636,0.0,0.763636
8,S312,A,T4,0.10026,0.0,0.10026
8,S102,A,T4,0.109167,0.0,0.109167
8,S002,A,T4,1.5,0.0,1.5
8,S049,A,T4,0.083333,0.0,0.083333
8,S091,A,T4,0.166667,0.0,0.166667
8,S255,A,T4,0.041667,0.0,0.041667
8,S116,A,T4,0.083333,0.0,0.083333
8,S056,A,T4,0.034314,0.0,0.034314
8,S381,A,T4,0.299107,0.0,0.299107
8,S196,A,T4,0.041667,0.0,0.041667
8,S217,A,T4,0.583333,0.0,0.583333
8,S038,A,T4,0.068182,0.0,0.068182
8,S332,A,T4,0.276268,0.0,0.276268
8,S317,A,T4,0.166667,0.0,0.166667
8,S341,A,T4,0.0625,0.0,0.0625
8,S145,A,T4,0.09375,0.0,0.09375
8,S205,A,T4,0.083333,0.0,0.083333
8,S278,A,T4,0.049679,0.0,0.049679
8,S082,A,T4,0.044753,0.0,0.044753
8,S243,A,T4,0.083333,0.0,0.083333
8,S109,A,T4,0.039474,0.0,0.039474
8,S242,A,T4,0.0625,0.0,0.0625
8,S159,A,T4,0.095301,0.0,0.095301
8,S163,A,T4,0.228261,0.0,0.228261
8,S083,A,T4,0.041667,0.0,0.041667
8,S187,A,T4,0.0625,0.0,0.0625
8,S396,A,T4,0.031667,0.0,0.031667
8,S185,A,T4,0.104167,0.0,0.104167
8,S184,A,T4,0.0625,0.0,0.0625
8,S043,A,T4,0.045139,0.0,0.045139
8,S302,A,T4,0.098333,0.0,0.098333
8,S130,A,T4,0.125,0.0,0.125
8,S158,A,T4,0.038542,0.0,0.038542
8,S198,A,T4,0.051136,0.0,0.051136
8,S226,A,T4,0.245098,0.0,0.245098
8,S096,A,T4,0.054315,0.0,0.054315
8,S101,A,T4,0.046667,0.0,0.046667
8,S354,A,T4,0.05163,0.0,0.05163
8,S071,A,T4,0.895833,0.0,0.895833
8,S148,A,T4,0.136574,0.0,0.136574
8,S372,A,T4,0.0625,0.0,0.0625
8,S394,A,T4,0.6,0.0,0.6
8,S051,A,T4,0.040278,0.0,0.040278
8,S144,A,T4,0.5625,0.0,0.5625
8,S104,A,T4,0.75,0.0,0.75
8,S119,A,T4,0.201389,0.0,0.201389
8,S108,B,T4,1003.958333,0.0,1003.958333
8,S340,B,T4,830.1,0.0,830.1
8,S131,B,T4,676.35,0.0,676.35
8,S140,B,T4,1285.0,0.0,1285.0
8,S308,B,T4,570.825,0.0,570.825
8,S330,B,T4,569.383333,0.0,569.383333
8,S031,B,T4,179.55,0.0,179.55
8,S346,B,T4,99.0,0.0,99.0
8,S040,B,T4,132.9375,0.0,132.9375
8,S139,B,T4,166.270856,0.0,166.270856
8,S139,B,T5,489.354144,0.0,489.354144
8,S367,B,T5,148.2,0.0,148.2
8,S364,B,T5,121.020833,0.0,121.020833
8,S055,B,T5,100.170833,0.0,100.170833
8,S397,B,T5,0.166667,0.0,0.166667
8,S180,B,T5,0.208333,0.0,0.208333
8,S098,B,T5,2.0,0.0,2.0
8,S366,B,T5,0.1875,0.0,0.1875
8,S338,B,T5,141.875,0.0,141.875
8,S224,B,T5,0.416667,0.0,0.416667
8,S260,B,T5,1.0,0.0,1.0
8,S176,B,T5,0.125,0.0,0.125
8,S138,B,T5,1.55,0.0,1.55
8,S214,B,T5,0.125,0.0,0.125
8,S092,B,T5,2.0,0.0,2.0
8,S392,B,T5,3.0,0.0,3.0
8,S175,B,T5,2.0,0.0,2.0
8,S360,B,T5,2.0,0.0,2.0
8,S174,B,T5,2.0,0.0,2.0
8,S172,B,T5,1.27474,0.0,1.27474
8,S216,B,T5,3.0,0.0,3.0
8,S256,B,T5,1.601118,0.0,1.601118
8,S202,B,T5,2.0,0.0,2.0
8,S258,B,T5,2.0,0.0,2.0
8,S088,B,T5,2.0,0.0,2.0
8,S324,B,T5,2.0,0.0,2.0
8,S169,B,T5,2.55,0.0,2.55
8,S376,B,T5,2.0,0.0,2.0
8,S141,B,T5,2.55,0.0,2.55
8,S310,B,T5,2.0,0.0,2.0
8,S191,B,T5,2.0,0.0,2.0
8,S197,B,T5,2.0,0.0,2.0
8,S388,B,T5,0.541667,0.0,0.541667
8,S146,B,T5,1.648915,0.0,1.648915
8,S333,B,T5,2.0,0.0,2.0
8,S054,B,T5,1.522861,0.0,1.522861
8,S036,B,T5,0.47449,0.0,0.47449
8,S069,B,T5,0.301786,0.0,0.301786
8,S353,B,T5,0.104167,0.0,0.104167
8,S050,B,T5,0.104167,0.0,0.104167
8,S280,B,T5,0.599722,0.0,0.599722
8,S233,B,T5,0.65424,0.0,0.65424
8,S193,B,T5,0.084167,0.0,0.084167
8,S117,B,T5,0.588115,0.0,0.588115
8,S386,B,T5,0.060467,0.0,0.060467
8,S316,B,T5,0.0625,0.0,0.0625
8,S286,B,T5,0.046528,0.0,0.046528
8,S259,B,T5,0.046528,0.0,0.046528
8,S230,B,T5,0.0625,0.0,0.0625
8,S024,B,T5,0.083333,0.0,0.083333
8,S389,B,T5,0.083333,0.0,0.083333
8,S399,B,T5,0.0625,0.0,0.0625
8,S322,B,T5,0.097701,0.0,0.097701
8,S261,B,T5,0.125,0.0,0.125
8,S120,B,T5,0.042969,0.0,0.042969
8,S321,B,T5,0.375,0.0,0.375
8,S249,B,T5,0.104167,0.0,0.104167
8,S401,B,T5,0.048132,0.0,0.048132
8,S048,B,T5,0.052083,0.0,0.052083
8,S018,B,T5,0.044355,0.0,0.044355
8,S311,B,T5,0.043683,0.0,0.043683
8,S029,B,T5,0.0625,0.0,0.0625
8,S235,B,T5,0.254032,0.0,0.254032
8,S319,B,T5,0.08871,0.0,0.08871
8,S134,B,T5,0.051587,0.0,0.051587
8,S047,B,T5,0.049107,0.0,0.049107
8,S248,B,T5,0.047917,0.0,0.047917
8,S057,B,T5,0.142045,0.0,0.142045
8,S004,B,T5,0.040404,0.0,0.040404
8,S001,B,T5,0.081667,0.0,0.081667
8,S385,B,T5,0.138021,0.0,0.138021
8,S028,B,T5,0.464912,0.0,0.464912
8,S166,B,T5,0.041667,0.0,0.041667
8,S200,B,T5,0.0625,0.0,0.0625
8,S118,B,T5,0.083333,0.0,0.083333
8,S125,B,T5,0.063802,0.0,0.063802
8,S045,B,T5,0.032292,0.0,0.032292
8,S276,B,T5,0.057018,0.0,0.057018
8,S371,B,T5,0.09375,0.0,0.09375
8,S137,B,T5,0.036184,0.0,0.036184
8,S335,B,T5,0.05787,0.0,0.05787
8,S105,B,T5,0.1,0.0,0.1
8,S179,B,T5,0.046131,0.0,0.046131
8,S240,B,T5,0.583333,0.0,0.583333
8,S077,B,T5,0.666667,0.0,0.666667
8,S153,B,T5,0.841346,0.0,0.841346
8,S361,C,T5,1488.2,0.0,1488.2
8,S268,C,T5,540.775,0.0,540.775
8,S306,C,T5,547.1,0.0,547.1
8,S194,C,T5,425.1,0.0,425.1
8,S151,C,T5,810.408333,0.0,810.408333
8,S356,C,T5,773.25,0.0,773.25
8,S247,C,T5,241.55,0.0,241.55
8,S365,C,T5,114.988961,0.0,114.988961
8,S365,C,T6,58.473539,0.0264,58.458102
8,S294,C,T6,81.0,0.0264,80.978616
8,S284,C,T6,194.154167,0.0264,194.10291
8,S218,C,T6,84.1,0.0264,84.077798
8,S244,C,T6,84.1,0.0264,84.077798
8,S080,C,T6,121.5,0.0264,121.467924
8,S067,C,T6,1.062747,0.0264,1.062466
8,S314,C,T6,7.0,0.0264,6.998152
8,S003,C,T6,50.155977,0.0264,50.142736
8,S213,C,T6,1.006135,0.0264,1.005869
8,S076,C,T6,2.0,0.0264,1.999472
8,S374,C,T6,977.541667,0.0264,977.283596
8,S037,C,T6,195.049628,0.0264,194.998135
8,S239,C,T6,1.54454,0.0264,1.544132
8,S339,C,T6,0.145833,0.0264,0.145795
8,S362,C,T6,0.384662,0.0264,0.38456
8,S086,C,T6,87.708333,0.0264,87.685178
8,S025,C,T6,2.0,0.0264,1.999472
8,S351,C,T6,0.173423,0.0264,0.173377
8,S113,C,T6,1.46412,0.0264,1.463733
8,S110,C,T6,2.0,0.0264,1.999472
8,S263,C,T6,2.0,0.0264,1.999472
8,S186,C,T6,2.0,0.0264,1.999472
8,S059,C,T6,0.166667,0.0264,0.166623
8,S129,C,T6,7.354167,0.0264,7.352225
8,S074,C,T6,41.340887,0.0264,41.329973
8,S270,C,T6,0.297414,0.0264,0.297335
8,S234,C,T6,0.25,0.0264,0.249934
8,S245,C,T6,1.534265,0.0264,1.53386
8,S126,C,T6,87.069597,0.0264,87.046611
8,S210,C,T6,112.729167,0.0264,112.699406
8,S267,C,T6,0.330645,0.0264,0.330558
8,S253,C,T6,0.888174,0.0264,0.88794
8,S149,C,T6,1.229167,0.0264,1.228842
8,S331,C,T6,0.291667,0.0264,0.29159
8,S023,C,T6,5.876096,0.0264,5.874545
8,S342,C,T6,0.416667,0.0264,0.416557
8,S301,C,T6,0.059812,0.0264,0.059796
8,S070,C,T6,0.073718,0.0264,0.073699
8,S133,C,T6,0.0625,0.0264,0.062483
8,S349,C,T6,0.076087,0.0264,0.076067
8,S236,C,T6,0.036458,0.0264,0.036448
8,S379,C,T6,0.144097,0.0264,0.144059
8,S359,C,T6,0.054293,0.0264,0.054279
8,S060,C,T6,0.358333,0.0264,0.358238
8,S279,C,T6,0.0625,0.0264,0.062483
8,S011,C,T6,0.145833,0.0264,0.145795
8,S357,C,T6,0.25463,0.0264,0.254563
8,S094,C,T6,0.071181,0.0264,0.071162
8,S013,C,T6,0.045833,0.0264,0.045821
8,S032,C,T6,0.049306,0.0264,0.049293
8,S271,C,T6,1.155187,0.0264,1.154882
8,S041,C,T6,0.0625,0.0264,0.062483
8,S398,C,T6,0.053385,0.0264,0.053371
8,S171,C,T6,0.103448,0.0264,0.103421
8,S020,C,T6,0.045455,0.0264,0.045443
8,S107,C,T6,0.083333,0.0264,0.083311
8,S220,C,T6,0.052083,0.0264,0.052069
8,S085,C,T6,0.041667,0.0264,0.041656
8,S325,C,T6,0.0625,0.0264,0.062483
8,S061,C,T6,0.0625,0.0264,0.062483
8,S207,C,T6,0.072917,0.0264,0.072898
8,S063,C,T6,0.083333,0.0264,0.083311
8,S391,C,T6,0.047043,0.0264,0.047031
8,S313,C,T6,0.421053,0.0264,0.420942
8,S380,C,T6,0.070833,0.0264,0.070814
8,S334,C,T6,0.616667,0.0264,0.616504
8,S326,C,T6,0.113889,0.0264,0.113859
8,S177,C,T6,0.046627,0.0264,0.046615
8,S006,C,T6,0.048077,0.0264,0.048064
8,S164,C,T6,0.104167,0.0264,0.104139
8,S084,C,T6,0.375,0.0264,0.374901
8,S347,C,T6,0.122024,0.0264,0.121992
8,S384,C,T6,0.097588,0.0264,0.097562
8,S246,C,T6,0.270833,0.0264,0.270762
8,S160,C,T6,0.046875,0.0264,0.046863
8,S135,C,T6,1.041667,0.0264,1.041392
8,S183,C,T6,0.041667,0.0264,0.041656
8,S161,C,T6,0.104167,0.0264,0.104139
9,S229,A,T3,1574.55,0.0,1574.55
9,S275,A,T3,708.75,0.0,708.75
9,S329,A,T3,676.0,0.0,676.0
9,S282,A,T3,994.55,0.0,994.55
9,S352,A,T3,525.6,0.0,525.6
9,S143,A,T3,433.45,0.0,433.45
9,S266,A,T3,27.55,0.0,27.55
9,S123,A,T3,28.0,0.0,28.0
9,S348,A,T3,347.372745,0.0,347.372745
9,S189,A,T3,2.453642,0.0,2.453642
9,S307,A,T3,374.25,0.0,374.25
9,S395,A,T3,213.521959,0.0,213.521959
9,S005,A,T3,79.0,0.0,79.0
9,S007,A,T3,14.951654,0.0,14.951654
9,S007,A,T4,14.631679,0.0,14.631679
9,S114,A,T4,45.744723,0.0,45.744723
9,S046,A,T4,1.0,0.0,1.0
9,S269,A,T4,1.0,0.0,1.0
9,S211,A,T4,0.313272,0.0,0.313272
9,S295,A,T4,0.166667,0.0,0.166667
9,S291,A,T4,36.229167,0.0,36.229167
9,S150,A,T4,7.525,0.0,7.525
9,S066,A,T4,2.0,0.0,2.0
9,S273,A,T4,139.55,0.0,139.55
9,S221,A,T4,2.0,0.0,2.0
9,S064,A,T4,2.0,0.0,2.0
9,S078,A,T4,26.46349,0.0,26.46349
9,S299,A,T4,0.208333,0.0,0.208333
9,S152,A,T4,3.0,0.0,3.0
9,S237,A,T4,2.0,0.0,2.0
9,S115,A,T4,2.0,0.0,2.0
9,S292,A,T4,39.333333,0.0,39.333333
9,S157,A,T4,2.0,0.0,2.0
9,S075,A,T4,2.0,0.0,2.0
9,S304,A,T4,0.369318,0.0,0.369318
9,S165,A,T4,0.248016,0.0,0.248016
9,S154,A,T4,140.0,0.0,140.0
9,S106,A,T4,0.043356,0.0,0.043356
9,S053,A,T4,0.051747,0.0,0.051747
9,S203,A,T4,0.104167,0.0,0.104167
9,S318,A,T4,3.645833,0.0,3.645833
9,S065,A,T4,0.604167,0.0,0.604167
9,S219,A,T4,0.12,0.0,0.12
9,S016,A,T4,0.045343,0.0,0.045343
9,S021,A,T4,0.041667,0.0,0.041667
9,S178,A,T4,1.1875,0.0,1.1875
9,S337,A,T4,0.041667,0.0,0.041667
9,S265,A,T4,0.79661,0.0,0.79661
9,S296,A,T4,0.078283,0.0,0.078283
9,S128,A,T4,0.05433,0.0,0.05433
9,S014,A,T4,0.036458,0.0,0.036458
9,S274,A,T4,0.083333,0.0,0.083333
9,S027,A,T4,0.083333,0.0,0.083333
9,S052,A,T4,0.09,0.0,0.09
9,S132,A,T4,0.125,0.0,0.125
9,S122,A,T4,0.049059,0.0,0.049059
9,S087,A,T4,0.049383,0.0,0.049383
9,S309,A,T4,0.042824,0.0,0.042824
9,S035,A,T4,0.763636,0.0,0.763636
9,S312,A,T4,0.10026,0.0,0.10026
9,S102,A,T4,0.109167,0.0,0.109167
9,S002,A,T4,1.5,0.0,1.5
9,S049,A,T4,0.083333,0.0,0.083333
9,S091,A,T4,0.166667,0.0,0.166667
9,S255,A,T4,0.041667,0.0,0.041667
9,S116,A,T4,0.083333,0.0,0.083333
9,S056,A,T4,0.034314,0.0,0.034314
9,S381,A,T4,0.299107,0.0,0.299107
9,S196,A,T4,0.041667,0.0,0.041667
9,S217,A,T4,0.583333,0.0,0.583333
9,S038,A,T4,0.068182,0.0,0.068182
9,S332,A,T4,0.276268,0.0,0.276268
9,S317,A,T4,0.166667,0.0,0.166667
9,S341,A,T4,0.0625,0.0,0.0625
9,S145,A,T4,0.09375,0.0,0.09375
9,S205,A,T4,0.083333,0.0,0.083333
9,S278,A,T4,0.049679,0.0,0.049679
9,S082,A,T4,0.044753,0.0,0.044753
9,S243,A,T4,0.083333,0.0,0.083333
9,S109,A,T4,0.039474,0.0,0.039474
9,S242,A,T4,0.0625,0.0,0.0625
9,S159,A,T4,0.095301,0.0,0.095301
9,S163,A,T4,0.228261,0.0,0.228261
9,S083,A,T4,0.041667,0.0,0.041667
9,S187,A,T4,0.0625,0.0,0.0625
9,S396,A,T4,0.031667,0.0,0.031667
9,S185,A,T4,0.104167,0.0,0.104167
9,S184,A,T4,0.0625,0.0,0.0625
9,S043,A,T4,0.045139,0.0,0.045139
9,S302,A,T4,0.098333,0.0,0.098333
9,S130,A,T4,0.125,0.0,0.125
9,S158,A,T4,0.038542,0.0,0.038542
9,S198,A,T4,0.051136,0.0,0.051136
9,S226,A,T4,0.245098,0.0,0.245098
9,S096,A,T4,0.054315,0.0,0.054315
9,S101,A,T4,0.046667,0.0,0.046667
9,S354,A,T4,0.05163,0.0,0.05163
9,S071,A,T4,0.895833,0.0,0.895833
9,S148,A,T4,0.136574,0.0,0.136574
9,S372,A,T4,0.0625,0.0,0.0625
9,S394,A,T4,0.6,0.0,0.6
9,S051,A,T4,0.040278,0.0,0.040278
9,S144,A,T4,0.5625,0.0,0.5625
9,S104,A,T4,0.75,0.0,0.75
9,S119,A,T4,0.201389,0.0,0.201389
9,S108,B,T4,1003.958333,0.0,1003.958333
9,S340,B,T4,830.1,0.0,830.1
9,S131,B,T4,676.35,0.0,676.35
9,S140,B,T4,1285.0,0.0,1285.0
9,S308,B,T4,570.825,0.0,570.825
9,S330,B,T4,569.383333,0.0,569.383333
9,S031,B,T4,179.55,0.0,179.55
9,S346,B,T4,99.0,0.0,99.0
9,S040,B,T4,132.9375,0.0,132.9375
9,S139,B,T4,166.270856,0.0,166.270856
9,S139,B,T6,489.354144,0.0254,489.229848
9,S367,B,T6,148.2,0.0254,148.162357
9,S364,B,T6,121.020833,0.0254,120.990094
9,S055,B,T6,100.170833,0.0254,100.14539
9,S397,B,T6,0.166667,0.0254,0.166625
9,S180,B,T6,0.208333,0.0254,0.20828
9,S098,B,T6,2.0,0.0254,1.999492
9,S366,B,T6,0.1875,0.0254,0.187452
9,S338,B,T6,141.875,0.0254,141.838964
9,S224,B,T6,0.416667,0.0254,0.416561
9,S260,B,T6,1.0,0.0254,0.999746
9,S176,B,T6,0.125,0.0254,0.124968
9,S138,B,T6,1.55,0.0254,1.549606
9,S214,B,T6,0.125,0.0254,0.124968
9,S092,B,T6,2.0,0.0254,1.999492
9,S392,B,T6,3.0,0.0254,2.999238
9,S175,B,T6,2.0,0.0254,1.999492
9,S360,B,T6,2.0,0.0254,1.999492
9,S174,B,T6,2.0,0.0254,1.999492
9,S172,B,T6,1.27474,0.0254,1.274416
9,S216,B,T6,3.0,0.0254,2.999238
9,S256,B,T6,1.601118,0.0254,1.600711
9,S202,B,T6,2.0,0.0254,1.999492
9,S258,B,T6,2.0,0.0254,1.999492
9,S088,B,T6,2.0,0.0254,1.999492
9,S324,B,T6,2.0,0.0254,1.999492
9,S169,B,T6,2.55,0.0254,2.549352
9,S376,B,T6,2.0,0.0254,1.999492
9,S141,B,T6,2.55,0.0254,2.549352
9,S310,B,T6,2.0,0.0254,1.999492
9,S191,B,T6,2.0,0.0254,1.999492
9,S197,B,T6,2.0,0.0254,1.999492
9,S388,B,T6,0.541667,0.0254,0.541529
9,S146,B,T6,1.648915,0.0254,1.648496
9,S333,B,T6,2.0,0.0254,1.999492
9,S054,B,T6,1.522861,0.0254,1.522474
9,S036,B,T6,0.47449,0.0254,0.474369
9,S069,B,T6,0.301786,0.0254,0.301709
9,S353,B,T6,0.104167,0.0254,0.104141
9,S050,B,T6,0.104167,0.0254,0.104141
