route_id,start_milepost,end_milepost,av_share,mixed_vc_ratio,mixed_speed_mph,vehicle_hours_saved
405,2.26,2.8,0.1,0.5993233446109232,58.86089721210769,0.09414744412674025
405,2.8,3.3,0.1,0.9795392299017238,52.719666871002524,1.0166886516181535
405,3.3,3.69,0.1,1.6626389560173997,27.955608931261423,7.448552954497345
405,3.69,4.5,0.1,1.2566457225712904,43.666176615863485,3.815635216984518
405,4.5,4.79,0.1,1.3339777670372162,40.67820695268944,1.8414439233162625
405,4.79,5.19,0.1,1.4789753504108265,34.93069718824864,4.254830007992155
405,5.19,5.89,0.1,1.2856452392460125,42.559117483222394,3.695909369320745
405,5.89,6.34,0.1,1.430642822619623,36.846639757826225,4.054022538656966
405,6.34,6.72,0.1,1.3919768003866602,38.3841863863248,2.9851154017181614
405,6.72,7.2,0.1,1.4886418559690673,34.54958064423946,5.27484751591625
405,7.2,7.69,0.1,1.401643305944901,37.999929296669485,3.98475073410836
405,7.69,8.98,0.1,1.4693088448525857,35.31266784634102,13.27922465094764
405,8.98,9.59,0.1,1.4596423392943452,35.69537192411986,6.075466626849959
405,9.59,9.96,0.1,1.556307394876752,31.915233778269595,5.078040641006524
405,9.96,10.56,0.1,1.4209763170613823,37.231020749602415,5.225200890993307
405,10.56,10.93,0.1,1.7109714838086032,26.252792207329623,8.155171978313689
405,10.93,11.69,0.1,0.4929917834702755,59.473049054798004,0.06653643633897133
405,11.69,12.44,0.1,0.9424842919284678,53.65021254251718,1.6767928199639073
405,12.44,12.99,0.1,0.9776979907477733,52.76767243679643,1.2925337579460887
405,12.99,13.42,0.1,1.0605537526755506,50.430017974654994,1.5177053759152273
405,13.42,13.78,0.1,0.9086515224746254,54.43390999947093,0.50280327284311
405,13.78,14.83,0.1,1.0182052521346867,51.66956969332501,2.591043866811532
405,14.83,15.76,0.1,0.837763815047527,55.87171515183609,0.8653658288177013
405,15.76,17.05,0.1,1.1922023521830192,46.04638596657181,7.0056491593625765
405,17.05,17.62,0.1,1.1019816336394392,49.13192832335868,2.088600797604869
405,17.62,17.78,0.1,1.1922023521830192,46.04638596657181,0.8689177251922544
405,17.78,18.6,0.1,1.037538263251168,51.115023007137765,2.2230194597933064
405,18.6,19.51,0.1,1.2437570484936362,44.151747652817214,6.1070006925374685
405,19.51,20.27,0.1,1.082648622522958,49.74783563068491,2.5489424659186852
405,20.27,21.28,0.1,0.8506524891251812,55.6306754898612,1.0143575398013525
405,21.28,22.32,0.1,1.0568712743676494,50.54139921081094,3.092093454445461
405,22.32,23.47,0.1,0.9795392299017238,52.719666871002524,2.3383838987217587
405,23.47,23.88,0.1,0.7217657483486386,57.65307708636458,0.1810814660648319
405,23.88,24.09,0.1,0.7990977928145642,56.541721155506515,0.15428643792877494
405,24.09,24.28,0.1,0.7475430965039471,57.31523500206554,0.10001003493273153
405,24.28,24.83,0.1,0.689544063154503,58.032079776439225,0.1933221470523776
405,24.83,26.31,0.1,0.8248751409698727,56.103840625607376,1.2744171157514756
405,26.31,27.4,0.1,0.5864346705332689,58.95411499538662,0.17046432041486526
405,27.4,29.88,0.1,0.7668761076204286,57.04077811822671,1.4831549299351536
405,29.88,30.21,0.1,0.3222168519413565,59.9031423639802,0.002584425356932485
405,30.21,30.32,0.1,0.22555179635894956,59.9767159189638,0.00014478812324636436
520,0.0,0.36,0.1,0.4639922667955534,59.5857366229563,0.011637876809816206
520,0.36,0.85,0.1,0.763653939101015,57.08780157243149,0.19129191047944616
520,0.85,1.43,0.1,0.43499275012083133,59.67948790562754,0.013578619870671105
520,1.43,1.63,0.1,0.5896568390526824,58.931351162423944,0.021431088949189103
520,1.63,4.4,0.1,0.6573223779603673,58.36558707468526,0.5109629384523657
520,4.4,5.39,0.1,0.5896568390526824,58.931351162423944,0.10608389029848553
520,5.39,5.6,0.1,0.7443209279845336,57.35920143042452,0.07211705588166772
520,5.6,6.52,0.1,0.5993233446109232,58.86089721210769,0.10693289950197027
520,6.52,6.93,0.1,0.7443209279845336,57.35920143042452,0.14079996624516156
520,6.93,9.6,0.1,1.0536491058482358,50.63830603394207,5.212052950625804
520,9.6,9.72,0.1,0.9183180280328661,54.216446594268874,0.11780516736183522
520,9.72,11.35,0.1,0.6573223779603673,58.36558707468526,0.3006749421218018
520,11.35,12.05,0.1,0.8796520057999033,55.05536232637975,0.5542045279543402
520,12.05,12.38,0.1,0.7539874335427743,57.225789063280786,0.12087932367407106
520,12.38,12.83,0.1,0.35766070565490576,59.85308615545668,0.0039590063854060276
5,100.93,101.87,0.5,0.3180428134556575,59.90805696412011,0.15292671498261967
5,101.87,103.17,0.5,0.41590214067278286,59.7319212647783,0.8087731103158546
5,103.17,103.42,0.5,0.5284403669724771,59.306293153169264,0.5150477672688645
5,103.42,104.81,0.5,0.4941896024464832,59.46795462102779,2.0483793637033756
5,104.81,105.63,0.5,0.6039318479685453,58.82614785186364,3.8426238775648898
5,105.63,106.23,0.5,0.5158584534731324,59.36936816121482,1.2784341754314994
5,106.23,107.09,0.5,0.599737876802097,58.85780247814372,3.8920660586581732
5,107.09,107.74,0.5,0.45504587155963305,59.61657625530948,0.8453869875618238
5,107.74,108.46,0.5,0.4954128440366973,59.46271460121303,1.4323037046012672
5,108.46,108.94,0.5,0.48650065530799474,59.50003203639232,0.7630144236577721
5,108.94,109.52,0.5,0.4892966360856269,59.488537880603,0.8132362260892165
5,109.52,111.43,0.5,0.582262996941896,58.98306001328258,6.390824580997105
5,111.43,112.43,0.5,0.43547400611620796,59.67807477353294,0.7829585228556084
5,112.43,113.85,0.5,0.5137614678899083,59.379454573141814,2.541110568736073
5,113.85,114.65,0.5,0.4941896024464832,59.46795462102779,1.178923374793328
5,114.65,116.42,0.5,0.5773700305810398,59.016260977272665,5.677694564298349
5,116.42,117.25,0.5,0.5773700305810398,59.016260977272665,2.6624217448404863
5,117.25,117.78,0.5,0.6262996941896024,58.64648813109523,2.553374051499432
5,117.78,118.4,0.5,0.5871559633027523,58.94905019193513,2.1631500327300657
5,118.4,118.67,0.5,0.6311926605504588,58.6046878457813,1.3523871587937961
5,118.67,119.38,0.5,0.5675840978593272,59.08028198058372,2.0909180783076664
5,119.38,120.46,0.5,0.6116207951070336,58.76646966878038,4.621282770492812
5,120.46,121.4,0.5,0.5675840978593272,59.08028198058372,2.7682577374777964
5,121.4,122.4,0.5,0.6654434250764526,58.28565780417483,6.5235390224813585
5,122.4,123.09,0.5,0.6067278287461774,58.804694500193634,2.8362613007202597
5,123.09,123.28,0.5,0.6801223241590214,58.13417505891507,1.3823446147305631
5,123.28,123.94,0.5,0.4954128440366973,59.46271460121303,1.3129450625511652
5,123.94,124.33,0.5,0.5577981651376147,59.14120452024012,1.4038358312017465
5,124.33,125.09,0.5,0.5027522935779817,59.43046992129384,1.6272347283612163
5,125.09,125.6,0.5,0.5467889908256881,59.2061523840567,1.661633710773387
5,125.6,126.2,0.5,0.48440366972477067,59.50852644575558,1.0667304265228594
5,126.2,127.13,0.5,0.5431192660550459,59.226978326927124,2.929714508870717
5,127.13,128.06,0.5,0.4036697247706422,59.761975905689006,0.6644773024009965
5,128.06,128.59,0.5,0.6495412844036698,58.43963642573428,4.0848487236972915
5,128.59,129.36,0.5,0.6201834862385321,58.69745914742128,4.709318076709394
5,129.36,130.02,0.5,0.5908256880733945,58.92300515372865,3.167430483000274
5,130.02,130.31,0.5,0.7302752293577982,57.54503450151775,4.015107303403035
5,130.31,131.22,0.5,0.6605504587155964,58.334141669179374,7.628474417556291
5,131.22,131.35,0.5,0.7229357798165138,57.63842239037325,1.7112295037854715
5,131.35,132.89,0.5,0.5619921363040629,59.11546840745423,5.03554262882281
5,132.89,133.66,0.5,0.6878112712975099,58.05114641003664,6.913715902909715
5,133.66,134.18,0.5,0.7129750982961992,57.76115228337619,5.587911442069213
5,134.18,134.61,0.5,0.9436435124508519,53.62224167073452,18.766470927574105
5,134.61,134.97,0.5,0.8765399737876802,55.119302636773504,10.865144224403195
5,134.97,135.32,0.5,0.7507208387942332,57.27138159351106,4.8678228329887006
5,135.32,136.51,0.5,0.7522935779816514,57.24949561540925,19.113932279637027
5,136.51,137.15,0.5,0.708256880733945,57.817695993940426,7.603267939764521
5,137.15,138.04,0.5,0.6238532110091743,58.667046068834374,5.606197454102883
5,138.04,141.64,0.5,0.6972477064220184,57.9457137782673,39.54615660311424
5,141.64,142.76,0.5,0.4022018348623853,59.765405772428046,0.9822331396120632
5,142.76,143.67,0.5,0.5284403669724771,59.306293153169264,3.1246231214310853
5,143.67,144.61,0.5,0.4726605504587156,59.5541378289654,1.847782961040508
5,144.61,146.49,0.5,0.5636697247706423,59.10501769853322,8.91369391855153
5,146.49,147.28,0.5,0.5284403669724771,59.306293153169264,2.7125849076159767
5,147.28,149.83,0.5,0.5959633027522936,58.885757805054375,15.974015234054491
5,149.83,151.5,0.5,0.6223853211009174,58.67927213002138,12.995395463214976
5,151.5,152.03,0.5,0.6311926605504588,58.6046878457813,4.424476507164968
5,152.03,152.72,0.5,0.5724770642201835,59.04866449459715,3.535215330028919
5,152.72,155.18,0.5,0.6576146788990825,58.36275732644569,25.20977229960016
5,155.18,155.59,0.5,1.0023591087811272,52.109547239841234,24.19774666769709
5,155.59,156.29,0.5,0.5610601427115188,59.12123564442579,2.918528650739077
5,156.29,157.7,0.5,0.7009174311926606,57.903646042899766,15.900827464645403
5,157.7,157.85,0.5,0.708256880733945,57.817695993940426,1.7820159233823354
5,157.85,158.32,0.5,0.689908256880734,58.02805567667017,4.896895999607402
5,158.32,160.74,0.5,0.7559633027522936,57.197958012791695,39.82770155562008
5,160.74,162.24,0.5,0.708256880733945,57.817695993940426,17.820159233822693
5,162.24,162.79,0.5,0.8660550458715597,55.33082263354894,17.863085652505873
5,162.79,163.36,0.5,0.9100917431192661,54.401837219156306,17.792144599763603
5,163.36,163.48,0.5,1.3974311926605505,38.16739648818954,26.642792245249737
5,163.48,164.22,0.5,1.4209174311926605,37.23336272222558,178.5756569771804
5,164.22,165.29,0.5,0.8748623853211009,55.15355029037602,22.846981323547766
5,165.29,165.67,0.5,0.45504587155963305,59.61657625530948,0.49422623888230177
5,165.67,165.96,0.5,0.6752293577981652,58.18568506085939,2.713444163724944
5,165.96,166.15,0.5,0.7596330275229358,57.145759128722034,3.2036060454815427
5,166.15,166.66,0.5,0.708256880733945,57.817695993940426,6.058854139499601
5,166.66,167.35,0.5,0.7009174311926606,57.903646042899766,7.781255993337112
5,167.35,167.39,0.5,0.8036697247706422,56.46659597409483,0.8939522912404527
5,167.39,167.8,0.5,0.7706422018348624,56.985160561636896,7.428722005962207
5,167.8,168.31,0.5,0.5761467889908257,59.02443617136714,2.1582523101805933
5,168.31,168.56,0.5,0.6972477064220184,57.9457137782673,2.7462608752162723
5,168.56,169.01,0.5,0.7559633027522936,57.197958012791695,7.405977561995229
5,169.01,169.71,0.5,0.634862385321101,58.57273329118923,4.812406801963519
5,169.71,170.04,0.5,0.6275229357798165,58.63612387246929,2.140564251152419
5,170.04,170.5,0.5,0.6935779816513762,57.987182243528395,4.921535576483421
5,170.5,170.91,0.5,0.7779816513761468,56.87472671774675,5.841954915762145
5,170.91,171.22,0.5,0.8415902140672783,55.801089253309605,6.543237001791084
5,171.22,171.76,0.5,0.7584097859327217,57.16323244667468,6.773934195206905
5,171.76,172.52,0.5,0.8660550458715597,55.33082263354894,18.512652403507133
5,172.52,173.15,0.5,0.9149847094801223,54.292018063209795,20.199345836153242
5,173.15,173.51,0.5,0.781651376146789,56.81848971196115,7.002196503615785
5,173.51,174.27,0.5,0.726605504587156,57.59204432407829,10.260613290116936
5,174.27,175.1,0.5,0.634862385321101,58.57273329118923,5.7061394937564955
5,175.1,175.28,0.5,0.9492354740061162,53.48627456743459,6.9353738642452
5,175.28,175.52,0.5,0.94434250764526,53.605339845593846,9.01128052120253
5,175.52,175.79,0.5,0.9492354740061162,53.48627456743459,10.403060796366702
5,175.79,176.55,0.5,0.8464831804281345,55.7096289138117,16.513260447795844
5,176.55,177.17,0.5,0.9198776758409786,54.18087615905591,20.415953061666883
5,177.17,178.61,0.5,0.7926605504587156,56.64566147747972,22.528189340340276
5,178.61,179.17,0.5,0.8954128440366973,54.72336190917793,16.115070076943326
5,179.17,179.61,0.5,0.8122324159021407,56.32296280095507,7.7764581552950816
5,179.61,180.36,0.5,0.9541284403669725,53.36589390056948,29.649887027215257
5,180.36,181.31,0.5,0.8366972477064221,55.891261226037095,19.47569120390149
5,181.31,182.59,0.5,0.7730886850152905,56.9486504356355,17.67193588267375
5,182.59,183.19,0.5,0.689908256880734,58.02805567667017,4.688517446432584
5,183.19,183.59,0.5,0.9590214067278288,53.244200187600306,16.222921654580865
5,183.59,184.47,0.5,0.7926605504587156,56.64566147747972,13.767226819096521
5,184.47,186.18,0.5,0.9100917431192661,54.401837219156306,53.37643379928906
5,186.18,186.87,0.5,0.7437308868501529,57.3671981758005,7.849748693367431
5,186.87,187.55,0.5,0.8709480122324159,55.23286188115438,17.03717745733833
5,187.55,188.69,0.5,0.8464831804281345,55.7096289138117,24.76989067169285
5,188.69,189.97,0.5,0.6311926605504588,58.6046878457813,6.411316900948464
5,189.97,192.47,0.5,0.7229357798165138,57.63842239037325,32.90825968818331
5,192.47,192.94,0.5,0.6794233289646133,58.141596430397804,3.968939646382232
5,192.94,193.35,0.5,0.7842726081258191,56.777901703733214,7.095670721523675
5,193.35,193.65,0.5,0.7297509829619921,57.55178901641971,3.6213379872821463
5,193.65,194.44,0.5,0.6311926605504588,58.6046878457813,3.956984649804099
5,194.44,194.56,0.5,0.7584097859327217,57.16323244667468,1.50531871004606
5,194.56,198.61,0.5,0.65565749235474,58.38163808773892,24.53396479667947
5,198.61,198.95,0.5,0.7437308868501529,57.3671981758005,3.867992109774981
5,198.95,199.58,0.5,0.5920489296636086,58.914220111049474,2.291163720190461
5,199.58,200.25,0.5,0.6654434250764526,58.28565780417483,4.37077114506242
5,200.25,201.19,0.5,0.5480122324159021,59.19911986845396,2.322772575092671
5,201.19,202.18,0.5,0.5969418960244648,58.878558380895214,3.751656525849455
5,202.18,202.87,0.5,0.46972477064220186,59.56503281238239,0.7888491804519902
5,202.87,205.53,0.5,0.5284403669724771,59.306293153169264,5.480108243740659
5,205.53,206.6,0.5,0.3620795107033639,59.8457091840422,0.3329132642497399
5,206.6,208.46,0.5,0.43547400611620796,59.67807477353294,1.4563028525114419
5,208.46,209.09,0.5,0.3620795107033639,59.8457091840422,0.19601435184797822
5,209.09,210.05,0.5,0.40611620795107034,59.756176618102934,0.5302130560428182
5,210.05,210.79,0.5,0.381651376146789,59.80966006185843,0.2995666452498895
5,210.79,212.37,0.5,0.40122324159021405,59.76767180027399,0.8213250553325935
5,212.37,213.08,0.5,0.2984709480122324,59.928659839030566,0.08408068602756202
5,213.08,214.8,0.5,0.3131498470948012,59.91357779762068,0.25895067031716223
5,214.8,215.51,0.5,0.29357798165137616,59.93321902047065,0.07741111508257603
5,215.51,218.33,0.5,0.3033639143730887,59.923871582573966,0.36223989438545345
90,1.94,2.04,0.5,0.0763302752293578,59.999694488465565,1.07951944234852e-05
90,2.04,2.4,0.5,0.3229357798165138,59.90227644705802,0.04214243660337047
90,2.4,2.54,0.5,0.1688073394495413,59.992692734035934,0.000639618438377898
90,2.54,2.79,0.5,0.1688073394495413,59.992692734035934,0.0011421757828178336
90,2.79,3.94,0.5,0.44403669724770645,59.65214935703217,1.323300474551914
90,3.94,5.82,0.5,0.6458715596330276,58.473711731042435,10.56370410857852
90,5.82,6.56,0.5,0.6458715596330276,58.473711731042435,4.1580537448660095
90,6.56,6.85,0.5,0.6409785932721712,58.51831070834938,1.5687119284113535
90,6.85,7.64,0.5,0.6067278287461774,58.804694500193634,3.247313663143501
90,7.64,8.7,0.5,0.7388379204892966,57.43286646174935,11.667540698811592
90,8.7,9.61,0.5,0.7926605504587156,56.64566147747972,14.236564097020334
90,9.61,9.87,0.5,0.4892966360856269,59.488537880603,0.3645541703158557
90,9.87,10.15,0.5,0.3669724770642202,59.83722164592357,0.09316506065313312
90,10.15,11.64,0.5,0.7143730886850153,57.74420310543451,13.85923535927759
90,11.64,12.34,0.5,0.4941896024464832,59.46795462102779,1.0315579529441479
90,12.34,13.3,0.5,0.636085626911315,58.561965734929096,4.997775196027732
90,13.3,14.32,0.5,0.5773700305810398,59.016260977272665,3.271891782816013
90,14.32,15.36,0.5,0.6262996941896024,58.64648813109523,5.010394365206409
90,15.37,16.31,0.5,0.42079510703363915,59.71914152072352,0.6200244739600294
90,16.31,16.85,0.5,0.4746177370030581,59.5467630851657,0.6501912997729633
90,16.85,18.0,0.5,0.3376146788990826,59.883296939650016,0.25219241284618477
90,18.0,18.38,0.5,0.30825688073394497,59.91884676757552,0.05287800561511702
90,18.38,19.97,0.5,0.3474006116207951,59.86919720966769,0.40223290047697446
90,19.97,20.75,0.5,0.3376146788990826,59.883296939650016,0.17105224523480445
90,20.75,22.22,0.5,0.3376146788990826,59.883296939650016,0.322367692942521
90,22.22,22.86,0.5,0.2837920489296636,59.94167952389944,0.05889910079739735
90,22.86,25.37,0.5,0.30825688073394497,59.91884676757552,0.3492731423525015
405,0.0,0.09,0.5,0.3669724770642202,59.83722164592357,0.02994591235279298
405,0.09,0.37,0.5,0.5382262996941896,59.25411913465731,0.6322810704381041
405,0.37,0.54,0.5,0.8269113149847095,56.06775842210666,3.2860272999581532
405,0.54,0.75,0.5,0.8611620795107033,55.42747639660605,4.972460667867814
405,0.75,1.22,0.5,0.763302752293578,57.09289551184649,6.088489654808818
405,1.22,2.26,0.5,0.8269113149847095,56.06775842210666,20.10275524680283
405,2.26,2.8,0.5,0.45504587155963305,59.61657625530948,0.526741123019292
405,2.8,3.3,0.5,0.7437308868501529,57.3671981758005,5.68822369084598
405,3.3,3.69,0.5,1.2623853211009175,43.44859846521181,41.673559856165035
405,3.69,4.5,0.5,0.9541284403669725,53.36589390056948,21.34791865959498
405,4.5,4.79,0.5,1.0128440366972478,51.8199078316413,10.302608309142421
405,4.79,5.19,0.5,1.1229357798165138,48.44521591923656,23.805149013380863
405,5.19,5.89,0.5,0.9761467889908257,52.807973470983455,20.678070125332425
405,5.89,6.34,0.5,1.0862385321100918,49.63478683623638,22.6816607138379
405,6.34,6.72,0.5,1.0568807339449542,50.54111395407128,16.70128226663816
405,6.72,7.2,0.5,1.1302752293577982,48.20014996062595,29.511997166369667
405,7.2,7.69,0.5,1.0642201834862386,50.31845773576559,22.294095140922387
405,7.69,8.98,0.5,1.1155963302752294,48.68795549563902,74.29531168206213
405,8.98,9.59,0.5,1.108256880733945,48.928324501460615,33.99134350992216
405,9.59,9.96,0.5,1.181651376146789,46.42352961772491,28.410891605093568
405,9.96,10.56,0.5,1.0788990825688074,49.865259409773486,29.23423159122717
405,10.56,10.93,0.5,1.2990825688073395,42.04015485332834,45.62698951752421
405,10.93,11.69,0.5,0.3743119266055046,59.82384286970507,0.3722615895096695
405,11.69,12.44,0.5,0.7155963302752294,57.729298945757094,9.381409567204841
405,12.44,12.99,0.5,0.7423328964613368,57.38607796395616,7.231536549036349
405,12.99,13.42,0.5,0.8052424639580603,56.4405016150378,8.491338681970227
405,13.42,13.78,0.5,0.689908256880734,58.02805567667017,2.8131104678595733
405,13.78,14.83,0.5,0.7730886850152905,56.9486504356355,14.496509903755808
405,14.83,15.76,0.5,0.636085626911315,58.561965734929096,4.84159472115185
405,15.76,17.05,0.5,0.9051987767584098,54.51033384334012,39.19557816900681
405,17.05,17.62,0.5,0.8366972477064221,55.891261226037095,11.68541472234105
405,17.62,17.78,0.5,0.9051987767584098,54.51033384334012,4.861467059721775
405,17.78,18.6,0.5,0.7877675840978593,56.72323943486965,12.437467396023578
405,18.6,19.51,0.5,0.94434250764526,53.605339845593846,34.16777197622494
405,19.51,20.27,0.5,0.8220183486238533,56.15409345792972,14.26095874894007
405,20.27,21.28,0.5,0.6458715596330276,58.473711731042435,5.6751814625874175
405,21.28,22.32,0.5,0.8024464831804281,56.486802516065076,17.299808760423105
405,22.32,23.47,0.5,0.7437308868501529,57.3671981758005,13.082914488945747
405,23.47,23.88,0.5,0.5480122324159021,59.19911986845396,1.013124208285106
405,23.88,24.09,0.5,0.6067278287461774,58.804694500193634,0.8632099610887813
405,24.09,24.28,0.5,0.5675840978593272,59.08028198058372,0.5595414575752979
405,24.28,24.83,0.5,0.5235474006116208,59.3313489783696,1.0816090206950761
405,24.83,26.31,0.5,0.6262996941896024,58.64648813109523,7.130176596639899
405,26.31,27.4,0.5,0.4452599388379205,59.648322983564086,0.953722837650048
405,27.4,29.88,0.5,0.582262996941896,58.98306001328258,8.298034010928149
405,29.88,30.21,0.5,0.24464831804281345,59.967776097136856,0.014459480313007589
405,30.21,30.32,0.5,0.1712538226299694,59.992259882058676,0.000810068285402199
520,0.0,0.36,0.5,0.3522935779816514,59.86168823432459,0.06511221156584135
520,0.36,0.85,0.5,0.5798165137614679,58.99976088943281,1.070250145238223
520,0.85,1.43,0.5,0.3302752293577982,59.89310138641762,0.07597038396604461
520,1.43,1.63,0.5,0.44770642201834865,59.64057656651313,0.11990379521535743
520,1.63,4.4,0.5,0.4990825688073395,59.44676570119341,2.858762598582288
520,4.4,5.39,0.5,0.44770642201834865,59.64057656651313,0.5935237863160125
520,5.39,5.6,0.5,0.5651376146788991,59.095799529443916,0.40348433625896085
520,5.6,6.52,0.5,0.45504587155963305,59.61657625530948,0.5982738681206783
520,6.52,6.93,0.5,0.5651376146788991,59.095799529443916,0.7877551326960663
520,6.93,9.6,0.5,0.8,56.52698221284293,29.160670795830015
520,9.6,9.72,0.5,0.6972477064220184,57.9457137782673,0.6591026100519102
520,9.72,11.35,0.5,0.4990825688073395,59.44676570119341,1.6822321428480649
520,11.35,12.05,0.5,0.6678899082568808,58.26104223563506,3.100692941213204
520,12.05,12.38,0.5,0.5724770642201835,59.04866449459715,0.6763020631359709
520,12.38,12.83,0.5,0.27155963302752295,59.951095453647916,0.02215005929085656
5,100.93,101.87,0.9,0.2172641430600819,59.97995298996092,0.2018273761658378
5,101.87,103.17,0.9,0.2841146486170302,59.94141414831785,1.0673907092497785
5,103.17,103.42,0.9,0.3609927300075207,59.84754858903242,0.6797421855282941
5,103.42,104.81,0.9,0.3375950530625888,59.88332402072325,2.7033800628980487
5,104.81,105.63,0.9,0.4125631200085951,59.740390293790774,5.07136176232693
5,105.63,106.23,0.9,0.3523976650073416,59.861525079476586,1.6872330989219506
5,106.23,107.09,0.9,0.4096980983418687,59.74749686953351,5.136613838676766
5,107.09,107.74,0.9,0.31085485083980946,59.91608004413957,1.11571243496428
5,107.74,108.46,0.9,0.33843068438205065,59.88216679392235,1.8903047685627712
5,108.46,108.94,0.9,0.33234251334025716,59.89040465551626,1.0069999811415684
5,108.94,109.52,0.9,0.33425252778474135,59.88786816894657,1.0732809747024845
5,109.52,111.43,0.9,0.3977605080638422,59.77555933107886,8.434388699615965
5,111.43,112.43,0.9,0.2974847497284198,59.92959695490847,1.0333215117619545
5,112.43,113.85,0.9,0.35096515417397844,59.86375793027491,3.35366962334588
5,113.85,114.65,0.9,0.3375950530625888,59.88332402072325,1.5559021944737168
5,114.65,116.42,0.9,0.3944179827859948,59.78298204644099,7.4932244291889845
5,116.42,117.25,0.9,0.3944179827859948,59.78298204644099,3.5137719074728153
5,117.25,117.78,0.9,0.42784323556446896,59.699942936421756,3.369854542698036
5,117.78,118.4,0.9,0.4011030333416897,59.767949025041816,2.8548504125559617
5,118.4,118.67,0.9,0.43118576084231636,59.69050463319324,1.784833682268971
5,118.67,119.38,0.9,0.3877329322303,59.79727681366312,2.759521183532378
5,119.38,120.46,0.9,0.4178156597309267,59.726976116405226,6.099008771586895
5,120.46,121.4,0.9,0.3877329322303,59.79727681366312,3.6534505810147664
5,121.4,122.4,0.9,0.45458343778724825,59.61812257160293,8.609540618017661
5,122.4,123.09,0.9,0.4144731344530793,59.73557055283998,3.743199325965648
5,123.09,123.28,0.9,0.4646110136207905,59.58353783966009,1.824370493930747
5,123.28,123.94,0.9,0.33843068438205065,59.88216679392235,1.732779371182545
5,123.94,124.33,0.9,0.3810478816746052,59.81085733961595,1.8527338562869247
5,124.33,125.09,0.9,0.34344447229882175,59.87504224464256,2.1475679750814294
5,125.09,125.6,0.9,0.3735271997994485,59.825311162957085,2.192966559389035
5,125.6,126.2,0.9,0.33091000250689395,59.89227867782333,1.4078338312952496
5,126.2,127.13,0.9,0.37102030584106294,59.82994063725432,3.8665356298771627
5,127.13,128.06,0.9,0.2757583354224116,59.948002726376885,0.8769541049815217
5,128.06,128.59,0.9,0.44372023063424415,59.653134228467636,5.39104171584345
5,128.59,129.36,0.9,0.4236650789671597,59.71143778635916,6.215194716375336
5,129.36,130.02,0.9,0.4036099273000752,59.76211635375522,4.180264930455735
5,130.02,130.31,0.9,0.4988718977187265,59.44769063439643,5.298999407410506
5,130.31,131.22,0.9,0.45124091250940085,59.629162330896555,10.067796042167018
5,131.22,131.35,0.9,0.4938581098019554,59.469368115239234,2.2584213674232494
5,131.35,132.89,0.9,0.38391290334133155,59.805123045720826,6.64573456941153
5,132.89,133.66,0.9,0.46986355334312213,59.56452226360584,9.124482536611694
5,133.66,134.18,0.9,0.48705368334348026,59.49777387068787,7.374731777427364
5,134.18,134.61,0.9,0.6446298750134298,58.485119566180515,24.7673376599717
5,134.61,134.97,0.9,0.5987895283458081,58.864873503450596,14.33944063157277
5,134.97,135.32,0.9,0.5128388783440174,59.38385432008642,6.424383798042946
5,135.32,136.51,0.9,0.5139132614690398,59.378728471275195,25.225905105259898
5,136.51,137.15,0.9,0.48383053396841313,59.510829393743215,10.034529406735288
5,137.15,138.04,0.9,0.42617197292554526,59.70458097936978,7.398865022097638
5,138.04,141.64,0.9,0.47630985209325644,59.54031467114109,52.191646342217325
5,141.64,142.76,0.9,0.2747555778390574,59.94875429248754,1.2963172417165225
5,142.76,143.67,0.9,0.3609927300075207,59.84754858903242,4.123769258871619
5,143.67,144.61,0.9,0.32288794184006014,59.9023342449326,2.4386398857330818
5,144.61,146.49,0.9,0.38505891200802206,59.80279339933623,11.763984178507485
5,146.49,147.28,0.9,0.3609927300075207,59.84754858903242,3.5799755104489606
5,147.28,149.83,0.9,0.407119578841815,59.75376799018818,21.081951455563342
5,149.83,151.5,0.9,0.42516921534219104,59.707338081606665,17.15087235658089
5,151.5,152.03,0.9,0.43118576084231636,59.69050463319324,5.839270688904762
5,152.03,152.72,0.9,0.39107545750814743,59.790220203329724,4.665654619744373
5,152.72,155.18,0.9,0.4492353973426924,59.63567141397325,33.27098340891473
5,155.18,155.59,0.9,0.6847401783475987,58.0846169699312,31.935347068836506
5,155.59,156.29,0.9,0.3832762318598368,59.80640838905834,3.8517729221506016
5,156.29,157.7,0.9,0.47881674605164204,59.53063671967561,20.9853607750604
5,157.7,157.85,0.9,0.48383053396841313,59.510829393743215,2.3518428297036174
5,157.85,158.32,0.9,0.47129606417648534,59.559226415759575,6.46275355532277
5,158.32,160.74,0.9,0.5164201554274254,59.3666460127937,52.56321960882053
5,160.74,162.24,0.9,0.48383053396841313,59.510829393743215,23.518428297035285
5,162.24,162.79,0.9,0.5916269741789922,58.91725636275844,23.575081096070534
5,162.79,163.36,0.9,0.6217097016796189,58.684872075575335,23.481455554326274
5,163.36,163.48,0.9,0.9546252193532213,53.35359828119719,35.16223344757958
5,163.48,164.22,0.9,0.9706693406868889,52.94923559824233,235.67796051129147
5,164.22,165.29,0.9,0.5976435196791176,58.873375847402976,30.152653801303828
5,165.29,165.67,0.9,0.31085485083980946,59.91608004413957,0.6522626542868082
5,165.67,165.96,0.9,0.4612684883429431,59.595313687298415,3.5811095268695112
5,165.96,166.15,0.9,0.518927049385811,59.354391333836325,4.228008183541025
