date,brand,config,power,drive,color,model_id,global_sequence,date_position,shift,shift_position,brand_block,paint_line
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1628,248,晚班,2,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1629,249,晚班,3,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1630,250,晚班,4,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1631,251,晚班,5,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1632,252,晚班,6,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1633,253,晚班,7,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1634,254,晚班,8,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1635,255,晚班,9,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1636,256,晚班,10,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1637,257,晚班,11,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1638,258,晚班,12,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1639,259,晚班,13,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1640,260,晚班,14,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1641,261,晚班,15,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1642,262,晚班,16,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1643,263,晚班,17,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1644,264,晚班,18,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1645,265,晚班,19,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1646,266,晚班,20,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1647,267,晚班,21,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1648,268,晚班,22,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1649,269,晚班,23,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1650,270,晚班,24,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1651,271,晚班,25,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1652,272,晚班,26,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1653,273,晚班,27,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1654,274,晚班,28,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1655,275,晚班,29,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1656,276,晚班,30,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1657,277,晚班,31,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1658,278,晚班,32,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1659,279,晚班,33,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1660,280,晚班,34,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1661,281,晚班,35,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1662,282,晚班,36,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1663,283,晚班,37,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1664,284,晚班,38,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1665,285,晚班,39,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1666,286,晚班,40,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1667,287,晚班,41,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1668,288,晚班,42,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1669,289,晚班,43,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1670,290,晚班,44,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1671,291,晚班,45,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1672,292,晚班,46,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1673,293,晚班,47,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1674,294,晚班,48,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1675,295,晚班,49,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1676,296,晚班,50,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1677,297,晚班,51,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1678,298,晚班,52,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1679,299,晚班,53,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1680,300,晚班,54,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1681,301,晚班,55,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1682,302,晚班,56,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1683,303,晚班,57,A1,C1
2018-09-20,A1,B1,汽油,两驱,蓝,A1-B1-汽油-两驱-蓝,1684,304,晚班,58,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1685,305,晚班,59,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1686,306,晚班,60,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1687,307,晚班,61,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1688,308,晚班,62,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1689,309,晚班,63,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1690,310,晚班,64,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1691,311,晚班,65,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1692,312,晚班,66,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1693,313,晚班,67,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1694,314,晚班,68,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1695,315,晚班,69,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1696,316,晚班,70,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1697,317,晚班,71,A1,C1
2018-09-20,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,1698,318,晚班,72,A1,C2
2018-09-20,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,1699,319,晚班,73,A1,C2
2018-09-20,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,1700,320,晚班,74,A1,C2
2018-09-20,A1,B1,汽油,两驱,黄,A1-B1-汽油-两驱-黄,1701,321,晚班,75,A1,C1
2018-09-20,A1,B1,汽油,两驱,黄,A1-B1-汽油-两驱-黄,1702,322,晚班,76,A1,C1
2018-09-20,A1,B1,汽油,两驱,银,A1-B1-汽油-两驱-银,1703,323,晚班,77,A1,C1
2018-09-20,A1,B1,汽油,四驱,银,A1-B1-汽油-四驱-银,1704,324,晚班,78,A1,C1
2018-09-20,A1,B1,汽油,两驱,红,A1-B1-汽油-两驱-红,1705,325,晚班,79,A1,C1
2018-09-20,A1,B3,汽油,两驱,灰,A1-B3-汽油-两驱-灰,1706,326,晚班,80,A1,C2
2018-09-20,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,1707,327,晚班,81,A1,C1
2018-09-20,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,1708,328,晚班,82,A1,C1
2018-09-20,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,1709,329,晚班,83,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1710,330,晚班,84,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1711,331,晚班,85,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1712,332,晚班,86,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1713,333,晚班,87,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1714,334,晚班,88,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1715,335,晚班,89,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1716,336,晚班,90,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1717,337,晚班,91,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1718,338,晚班,92,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1719,339,晚班,93,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1720,340,晚班,94,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1721,341,晚班,95,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1722,342,晚班,96,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1723,343,晚班,97,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1724,344,晚班,98,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1725,345,晚班,99,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1726,346,晚班,100,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1727,347,晚班,101,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1728,348,晚班,102,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1729,349,晚班,103,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1730,350,晚班,104,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1731,351,晚班,105,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1732,352,晚班,106,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1733,353,晚班,107,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1734,354,晚班,108,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1735,355,晚班,109,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1736,356,晚班,110,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1737,357,晚班,111,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1738,358,晚班,112,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1739,359,晚班,113,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1740,360,晚班,114,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1741,361,晚班,115,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1742,362,晚班,116,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1743,363,晚班,117,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1744,364,晚班,118,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1745,365,晚班,119,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1746,366,晚班,120,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1747,367,晚班,121,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1748,368,晚班,122,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1749,369,晚班,123,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1750,370,晚班,124,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1751,371,晚班,125,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1752,372,晚班,126,A1,C1
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1753,373,晚班,127,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1754,374,晚班,128,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1755,375,晚班,129,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1756,376,晚班,130,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1757,377,晚班,131,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1758,378,晚班,132,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1759,379,晚班,133,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1760,380,晚班,134,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1761,381,晚班,135,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1762,382,晚班,136,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1763,383,晚班,137,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1764,384,晚班,138,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1765,385,晚班,139,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1766,386,晚班,140,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1767,387,晚班,141,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1768,388,晚班,142,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1769,389,晚班,143,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1770,390,晚班,144,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1771,391,晚班,145,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1772,392,晚班,146,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1773,393,晚班,147,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1774,394,晚班,148,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1775,395,晚班,149,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1776,396,晚班,150,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1777,397,晚班,151,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1778,398,晚班,152,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1779,399,晚班,153,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1780,400,晚班,154,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1781,401,晚班,155,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1782,402,晚班,156,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1783,403,晚班,157,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1784,404,晚班,158,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1785,405,晚班,159,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1786,406,晚班,160,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1787,407,晚班,161,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1788,408,晚班,162,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1789,409,晚班,163,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1790,410,晚班,164,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1791,411,晚班,165,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1792,412,晚班,166,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1793,413,晚班,167,A1,C1
2018-09-20,A1,B2,汽油,四驱,黑,A1-B2-汽油-四驱-黑,1794,414,晚班,168,A1,C1
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1795,415,晚班,169,A1,C1
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1796,416,晚班,170,A1,C1
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1797,417,晚班,171,A1,C1
2018-09-20,A1,B5,汽油,四驱,黑,A1-B5-汽油-四驱-黑,1798,418,晚班,172,A1,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1799,419,晚班,173,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1800,420,晚班,174,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1801,421,晚班,175,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1802,422,晚班,176,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1803,423,晚班,177,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1804,424,晚班,178,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1805,425,晚班,179,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1806,426,晚班,180,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1807,427,晚班,181,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1808,428,晚班,182,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1809,429,晚班,183,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1810,430,晚班,184,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1811,431,晚班,185,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1812,432,晚班,186,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1813,433,晚班,187,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1814,434,晚班,188,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1815,435,晚班,189,A2,C1
2018-09-20,A2,B1,柴油,两驱,黑,A2-B1-柴油-两驱-黑,1816,436,晚班,190,A2,C1
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1817,437,晚班,191,A2,C1
2018-09-20,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,1818,438,晚班,192,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1819,439,晚班,193,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1820,440,晚班,194,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1821,441,晚班,195,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1822,442,晚班,196,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1823,443,晚班,197,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1824,444,晚班,198,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1825,445,晚班,199,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1826,446,晚班,200,A2,C1
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1827,447,晚班,201,A2,C1
2018-09-20,A2,B6,汽油,两驱,黑,A2-B6-汽油-两驱-黑,1828,448,晚班,202,A2,C1
2018-09-20,A2,B6,汽油,两驱,黑,A2-B6-汽油-两驱-黑,1829,449,晚班,203,A2,C1
2018-09-20,A2,B1,汽油,四驱,白,A2-B1-汽油-四驱-白,1830,450,晚班,204,A2,C2
2018-09-20,A2,B4,汽油,两驱,白,A2-B4-汽油-两驱-白,1831,451,晚班,205,A2,C2
2018-09-20,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,1832,452,晚班,206,A2,C2
2018-09-20,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,1833,453,晚班,207,A2,C2
2018-09-20,A2,B4,汽油,两驱,红,A2-B4-汽油-两驱-红,1834,454,晚班,208,A2,C1
2018-09-20,A2,B4,汽油,两驱,银,A2-B4-汽油-两驱-银,1835,455,晚班,209,A2,C1
2018-09-20,A2,B1,汽油,两驱,红,A2-B1-汽油-两驱-红,1836,456,晚班,210,A2,C1
2018-09-20,A2,B1,汽油,两驱,金,A2-B1-汽油-两驱-金,1837,457,晚班,211,A2,C2
2018-09-20,A2,B1,汽油,四驱,白,A2-B1-汽油-四驱-白,1838,458,晚班,212,A2,C2
2018-09-20,A2,B1,汽油,四驱,白,A2-B1-汽油-四驱-白,1839,459,晚班,213,A2,C2
2018-09-20,A2,B1,汽油,四驱,白,A2-B1-汽油-四驱-白,1840,460,晚班,214,A2,C2
