daily_cap,visitor_fee_usd,conservation_share,annual_visitors,business_revenue_usd,fee_revenue_usd,total_revenue_usd,hidden_cost_usd,net_benefit_usd,conservation_spend_usd,infrastructure_spend_usd,community_spend_usd,projected_glacier_recession_fields_per_year,economic_index,environment_index,resident_acceptance_index,sustainability_score
11500.0,0.0,0.45,1600000.0,375000000.0,0.0,375000000.0,130754000.0,244246000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
11500.0,0.0,0.5,1600000.0,375000000.0,0.0,375000000.0,130754000.0,244246000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
11500.0,0.0,0.55,1600000.0,375000000.0,0.0,375000000.0,130754000.0,244246000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
11500.0,0.0,0.6,1600000.0,375000000.0,0.0,375000000.0,130754000.0,244246000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
11500.0,5.0,0.2,1580800.0,370500000.0,7904000.0,378404000.0,125219714.176,253184285.824,1580800.0,2845440.0000000005,3477760.0,0.488061496,1.0090773333333334,0.445729252,0.666944,0.73542698568
11500.0,5.0,0.25,1580800.0,370500000.0,7904000.0,378404000.0,125469607.04,252934392.95999998,1976000.0,2667600.0,3260400.0,0.48560187000000005,1.0090773333333334,0.4518990650000001,0.6615099999999999,0.7362205621
11500.0,5.0,0.3,1580800.0,370500000.0,7904000.0,378404000.0,125719499.904,252684500.09600002,2371200.0,2489760.0,3043039.9999999995,0.483142244,1.0090773333333334,0.45806887800000007,0.656076,0.73701413852
11500.0,5.0,0.35,1580800.0,370500000.0,7904000.0,378404000.0,125969392.76799999,252434607.232,2766400.0,2311920.0000000005,2825680.0,0.480682618,1.0090773333333334,0.464238691,0.6506419999999999,0.73780771494
11500.0,5.0,0.4,1580800.0,370500000.0,7904000.0,378404000.0,126219285.632,252184714.368,3161600.0,2134080.0,2608319.9999999995,0.478222992,1.0090773333333334,0.470408504,0.645208,0.73860129136
11500.0,5.0,0.45,1580800.0,370500000.0,7904000.0,378404000.0,126469178.496,251934821.504,3556800.0,1956240.0000000002,2390960.0,0.475763366,1.0090773333333334,0.4765783170000001,0.639774,0.7393948677800001
11500.0,5.0,0.5,1580800.0,370500000.0,7904000.0,378404000.0,126719071.36,251684928.64,3952000.0,1778400.0,2173600.0,0.47330374000000003,1.0090773333333334,0.48274813000000005,0.6343399999999999,0.7401884442
11500.0,5.0,0.55,1580800.0,370500000.0,7904000.0,378404000.0,126968964.22399999,251435035.77600002,4347200.0,1600560.0,1956239.9999999998,0.470844114,1.0090773333333334,0.488917943,0.628906,0.74098202062
11500.0,5.0,0.6,1580800.0,370500000.0,7904000.0,378404000.0,127218857.088,251185142.912,4742400.0,1422720.0000000002,1738880.0,0.468384488,1.0090773333333334,0.49508775600000005,0.6234719999999999,0.74177559704
11500.0,10.0,0.2,1561600.0,366000000.0,15616000.0,381616000.0,119878497.408,261737502.592,3123200.0,5621760.000000001,6871040.0,0.47644396800000005,1.0176426666666667,0.47081801599999995,0.751776,0.76791428544
11500.0,10.0,0.25,1561600.0,366000000.0,15616000.0,381616000.0,120366216.32000001,261249783.68,3904000.0,5270400.0,6441600.0,0.47160496,1.0176426666666667,0.48299751999999996,0.7410399999999999,0.7694786767999999
11500.0,10.0,0.3,1561600.0,366000000.0,15616000.0,381616000.0,120853935.232,260762064.768,4684800.0,4919040.0,6012159.999999999,0.46676595200000004,1.0176426666666667,0.4951770240000001,0.730304,0.77104306816
11500.0,10.0,0.35,1561600.0,366000000.0,15616000.0,381616000.0,121341654.144,260274345.856,5465600.0,4567680.000000001,5582720.0,0.461926944,1.0176426666666667,0.5073565280000001,0.719568,0.7726074595200001
11500.0,10.0,0.4,1561600.0,366000000.0,15616000.0,381616000.0,121829373.056,259786626.944,6246400.0,4216320.0,5153279.999999999,0.457087936,1.0176426666666667,0.5195360320000001,0.7088319999999999,0.7741718508800001
11500.0,10.0,0.45,1561600.0,366000000.0,15616000.0,381616000.0,122317091.96800001,259298908.032,7027200.0,3864960.0000000005,4723840.0,0.452248928,1.0176426666666667,0.5317155360000001,0.6980959999999999,0.77573624224
11500.0,10.0,0.5,1561600.0,366000000.0,15616000.0,381616000.0,122804810.88000001,258811189.12,7808000.0,3513600.0,4294400.0,0.44740992,1.0176426666666667,0.54389504,0.68736,0.7773006335999999
11500.0,10.0,0.55,1561600.0,366000000.0,15616000.0,381616000.0,123292529.792,258323470.208,8588800.0,3162240.0,3864959.9999999995,0.44257091200000004,1.0176426666666667,0.556074544,0.6766239999999999,0.77886502496
11500.0,10.0,0.6,1561600.0,366000000.0,15616000.0,381616000.0,123780248.704,257835751.296,9369600.0,2810880.0000000005,3435520.0,0.437731904,1.0176426666666667,0.568254048,0.6658879999999999,0.7804294163200001
11500.0,15.0,0.2,1542400.0,361500000.0,23136000.0,384636000.0,114726810.752,269909189.248,4627200.0,8328960.000000001,10179840.0,0.465144392,1.025696,0.49526780400000003,0.78,0.78638337336
11500.0,15.0,0.25,1542400.0,361500000.0,23136000.0,384636000.0,115440510.08000001,269195489.91999996,5784000.0,7808400.000000001,9543600.0,0.45800549,1.025696,0.5132972550000001,0.78,0.7925133867
11500.0,15.0,0.3,1542400.0,361500000.0,23136000.0,384636000.0,116154209.40799999,268481790.592,6940800.0,7287840.0,8907359.999999998,0.45086658800000007,1.025696,0.5313267060000001,0.78,0.79864340004
11500.0,15.0,0.35,1542400.0,361500000.0,23136000.0,384636000.0,116867908.736,267768091.264,8097599.999999999,6767280.000000001,8271120.0,0.443727686,1.025696,0.5493561570000001,0.78,0.80477341338
11500.0,15.0,0.4,1542400.0,361500000.0,23136000.0,384636000.0,117581608.064,267054391.936,9254400.0,6246720.0,7634879.999999999,0.436588784,1.025696,0.567385608,0.770872,0.80871270672
11500.0,15.0,0.45,1542400.0,361500000.0,23136000.0,384636000.0,118295307.392,266340692.60799998,10411200.0,5726160.000000001,6998640.0,0.429449882,1.025696,0.585415059,0.754966,0.81102528006
11500.0,15.0,0.5,1542400.0,361500000.0,23136000.0,384636000.0,119009006.72,265626993.28,11568000.0,5205600.0,6362400.000000001,0.42231098,1.025696,0.60344451,0.73906,0.8133378534
11500.0,15.0,0.55,1542400.0,361500000.0,23136000.0,384636000.0,119722706.04800001,264913293.952,12724800.000000002,4685040.0,5726159.999999999,0.41517207800000006,1.025696,0.6214739610000001,0.723154,0.81565042674
11500.0,15.0,0.6,1542400.0,361500000.0,23136000.0,384636000.0,120436405.376,264199594.624,13881600.0,4164480.0000000005,5089920.0,0.408033176,1.025696,0.639503412,0.707248,0.81796300008
11500.0,20.0,0.2,1523200.0,357000000.0,30464000.0,387464000.0,109761115.264,277702884.736,6092800.0,10967040.000000002,13404160.0,0.454159744,1.0332373333333333,0.519080128,0.78,0.7976469235200001
11500.0,20.0,0.25,1523200.0,357000000.0,30464000.0,387464000.0,110689170.56,276774829.44,7616000.0,10281600.0,12566400.0,0.44479968000000003,1.0332373333333333,0.5428001600000001,0.78,0.8057117344000001
11500.0,20.0,0.3,1523200.0,357000000.0,30464000.0,387464000.0,111617225.85599999,275846774.144,9139200.0,9596160.0,11728639.999999998,0.435439616,1.0332373333333333,0.566520192,0.78,0.8137765452800001
11500.0,20.0,0.35,1523200.0,357000000.0,30464000.0,387464000.0,112545281.152,274918718.848,10662400.0,8910720.000000002,10890880.0,0.426079552,1.0332373333333333,0.590240224,0.78,0.8218413561600001
11500.0,20.0,0.4,1523200.0,357000000.0,30464000.0,387464000.0,113473336.448,273990663.552,12185600.0,8225280.000000001,10053119.999999998,0.41671948799999997,1.0332373333333333,0.613960256,0.78,0.8299061670400001
11500.0,20.0,0.45,1523200.0,357000000.0,30464000.0,387464000.0,114401391.74399999,273062608.25600004,13708800.0,7539840.000000001,9215360.0,0.407359424,1.0332373333333333,0.6376802880000001,0.78,0.8379709779200001
11500.0,20.0,0.5,1523200.0,357000000.0,30464000.0,387464000.0,115329447.04,272134552.96,15232000.0,6854400.0,8377600.000000001,0.39799935999999997,1.0332373333333333,0.66140032,0.78,0.8460357888000001
11500.0,20.0,0.55,1523200.0,357000000.0,30464000.0,387464000.0,116257502.33600001,271206497.664,16755200.000000002,6168960.0,7539839.999999999,0.38863929599999997,1.0332373333333333,0.685120352,0.768496,0.85133963968
11500.0,20.0,0.6,1523200.0,357000000.0,30464000.0,387464000.0,117185557.632,270278442.36800003,18278400.0,5483520.000000001,6702080.0,0.37927923199999997,1.0332373333333333,0.708840384,0.747552,0.85437789056
11500.0,25.0,0.2,1504000.0,352500000.0,37600000.0,390100000.0,104977871.99999999,285122128.0,7520000.0,13536000.000000002,16544000.0,0.443487,1.0402666666666667,0.5422565,0.78,0.80847921
11500.0,25.0,0.25,1504000.0,352500000.0,37600000.0,390100000.0,106108880.0,283991120.0,9400000.0,12690000.0,15510000.0,0.43198375,1.0402666666666667,0.571508125,0.78,0.8184247625000001
11500.0,25.0,0.3,1504000.0,352500000.0,37600000.0,390100000.0,107239888.0,282860112.0,11280000.0,11844000.0,14475999.999999998,0.4204805,1.0402666666666667,0.60075975,0.78,0.828370315
11500.0,25.0,0.35,1504000.0,352500000.0,37600000.0,390100000.0,108370896.0,281729104.0,13160000.0,10998000.000000002,13442000.0,0.40897725,1.0402666666666667,0.630011375,0.78,0.8383158675
11500.0,25.0,0.4,1504000.0,352500000.0,37600000.0,390100000.0,109501904.0,280598096.0,15040000.0,10152000.0,12407999.999999998,0.397474,1.0402666666666667,0.6592630000000002,0.78,0.84826142
11500.0,25.0,0.45,1504000.0,352500000.0,37600000.0,390100000.0,110632912.0,279467088.0,16920000.0,9306000.000000002,11374000.0,0.38597075,1.0402666666666667,0.688514625,0.78,0.8582069725
11500.0,25.0,0.5,1504000.0,352500000.0,37600000.0,390100000.0,111763920.0,278336080.0,18800000.0,8460000.0,10340000.0,0.3744675,1.0402666666666667,0.71776625,0.78,0.8681525250000001
11500.0,25.0,0.55,1504000.0,352500000.0,37600000.0,390100000.0,112894928.0,277205072.0,20680000.0,7613999.999999999,9305999.999999998,0.36296425000000004,1.0402666666666667,0.747017875,0.78,0.8780980775
11500.0,25.0,0.6,1504000.0,352500000.0,37600000.0,390100000.0,114025936.0,276074064.0,22560000.0,6768000.000000001,8272000.0,0.35146099999999997,1.0402666666666667,0.7762695,0.78,0.8880436300000001
11500.0,30.0,0.2,1484800.0,348000000.0,44544000.0,392544000.0,100373542.016,292170457.98399997,8908800.0,16035840.000000002,19599360.0,0.433123136,1.046784,0.564798432,0.78,0.81888074688
11500.0,30.0,0.25,1484800.0,348000000.0,44544000.0,392544000.0,101696320.63999999,290847679.36,11136000.0,15033600.000000002,18374400.0,0.41955392,1.046784,0.59942304,0.78,0.8306531136
11500.0,30.0,0.3,1484800.0,348000000.0,44544000.0,392544000.0,103019099.264,289524900.736,13363200.0,14031360.0,17149439.999999996,0.40598470400000003,1.046784,0.634047648,0.78,0.84242548032
11500.0,30.0,0.35,1484800.0,348000000.0,44544000.0,392544000.0,104341877.888,288202122.112,15590399.999999998,13029120.000000002,15924480.0,0.39241548800000003,1.046784,0.668672256,0.78,0.85419784704
11500.0,30.0,0.4,1484800.0,348000000.0,44544000.0,392544000.0,105664656.51200001,286879343.488,17817600.0,12026880.0,14699519.999999998,0.378846272,1.046784,0.7032968640000001,0.78,0.86597021376
11500.0,30.0,0.45,1484800.0,348000000.0,44544000.0,392544000.0,106987435.13599999,285556564.864,20044800.0,11024640.000000002,13474560.0,0.365277056,1.046784,0.737921472,0.78,0.8777425804800001
11500.0,30.0,0.5,1484800.0,348000000.0,44544000.0,392544000.0,108310213.76,284233786.24,22272000.0,10022400.0,12249600.000000002,0.35170784,1.046784,0.77254608,0.78,0.8895149472
11500.0,30.0,0.55,1484800.0,348000000.0,44544000.0,392544000.0,109632992.384,282911007.616,24499200.000000004,9020160.0,11024639.999999998,0.34118,1.046784,0.79941,0.78,0.89864868
11500.0,30.0,0.6,1484800.0,348000000.0,44544000.0,392544000.0,110955771.00799999,281588228.992,26726400.0,8017920.000000001,9799680.0,0.34118,1.046784,0.79941,0.78,0.89864868
11500.0,35.0,0.2,1465600.0,343500000.0,51296000.0,394796000.0,95944586.368,298851413.63199997,10259200.0,18466560.000000004,22570240.0,0.423065128,1.0527893333333334,0.5867074360000001,0.78,0.82885204824
11500.0,35.0,0.25,1465600.0,343500000.0,51296000.0,394796000.0,97448174.72,297347825.28,12824000.0,17312400.0,21159600.0,0.40750641,1.0527893333333334,0.6265467950000001,0.78,0.8423974303
11500.0,35.0,0.3,1465600.0,343500000.0,51296000.0,394796000.0,98951763.072,295844236.928,15388800.0,16158240.0,19748959.999999996,0.391947692,1.0527893333333334,0.666386154,0.78,0.85594281236
11500.0,35.0,0.35,1465600.0,343500000.0,51296000.0,394796000.0,100455351.42400001,294340648.576,17953600.0,15004080.000000002,18338320.0,0.376388974,1.0527893333333334,0.706225513,0.78,0.86948819442
11500.0,35.0,0.4,1465600.0,343500000.0,51296000.0,394796000.0,101958939.776,292837060.224,20518400.0,13849920.0,16927679.999999996,0.36083025599999996,1.0527893333333334,0.746064872,0.78,0.88303357648
11500.0,35.0,0.45,1465600.0,343500000.0,51296000.0,394796000.0,103462528.12799999,291333471.872,23083200.0,12695760.000000002,15517040.0,0.345271538,1.0527893333333334,0.7859042310000001,0.78,0.8965789585400001
11500.0,35.0,0.5,1465600.0,343500000.0,51296000.0,394796000.0,104966116.48,289829883.52,25648000.0,11541600.0,14106400.000000002,0.33971,1.0527893333333334,0.800145,0.78,0.90142082
11500.0,35.0,0.55,1465600.0,343500000.0,51296000.0,394796000.0,106469704.832,288326295.168,28212800.000000004,10387440.0,12695759.999999998,0.33971,1.0527893333333334,0.800145,0.78,0.90142082
11500.0,35.0,0.6,1465600.0,343500000.0,51296000.0,394796000.0,107973293.184,286822706.816,30777600.0,9233280.000000002,11285120.0,0.33971,1.0527893333333334,0.800145,0.78,0.90142082
11500.0,40.0,0.2,1446400.0,339000000.0,57856000.0,396856000.0,91687466.11199999,305168533.888,11571200.0,20828160.000000004,25456640.0,0.41330995200000004,1.0582826666666667,0.607985024,0.78,0.8383936281600001
11500.0,40.0,0.25,1446400.0,339000000.0,57856000.0,396856000.0,93361124.47999999,303494875.52,14464000.0,19526400.0,23865600.0,0.39583744000000004,1.0582826666666667,0.65288128,0.78,0.8536583552000001
11500.0,40.0,0.3,1446400.0,339000000.0,57856000.0,396856000.0,95034782.848,301821217.152,17356800.0,18224640.0,22274559.999999996,0.378364928,1.0582826666666667,0.697777536,0.78,0.86892308224
11500.0,40.0,0.35,1446400.0,339000000.0,57856000.0,396856000.0,96708441.216,300147558.784,20249600.0,16922880.000000004,20683520.0,0.360892416,1.0582826666666667,0.742673792,0.78,0.8841878092800001
11500.0,40.0,0.4,1446400.0,339000000.0,57856000.0,396856000.0,98382099.58399999,298473900.416,23142400.0,15621120.000000002,19092479.999999996,0.343419904,1.0582826666666667,0.7875700480000001,0.78,0.8994525363200001
11500.0,40.0,0.45,1446400.0,339000000.0,57856000.0,396856000.0,100055757.95199999,296800242.048,26035200.0,14319360.000000002,17501440.0,0.33824,1.0582826666666667,0.80088,0.78,0.90397792
11500.0,40.0,0.5,1446400.0,339000000.0,57856000.0,396856000.0,101729416.32000001,295126583.68,28928000.0,13017600.0,15910400.000000002,0.33824,1.0582826666666667,0.80088,0.78,0.90397792
11500.0,40.0,0.55,1446400.0,339000000.0,57856000.0,396856000.0,103403074.68800001,293452925.312,31820800.000000004,11715840.0,14319359.999999998,0.33824,1.0582826666666667,0.80088,0.78,0.90397792
11500.0,40.0,0.6,1446400.0,339000000.0,57856000.0,396856000.0,105076733.056,291779266.944,34713600.0,10414080.000000002,12728320.0,0.33824,1.0582826666666667,0.80088,0.78,0.90397792
11500.0,45.0,0.2,1427200.0,334500000.0,64224000.0,398724000.0,87598642.304,311125357.696,12844800.0,23120640.000000004,28258560.0,0.40385458399999996,1.063264,0.628632708,0.78,0.84750600072
11500.0,45.0,0.25,1427200.0,334500000.0,64224000.0,398724000.0,89431852.16000001,309292147.84,16056000.0,21675600.0,26492400.0,0.38454322999999996,1.063264,0.678428385,0.78,0.8644365309
11500.0,45.0,0.3,1427200.0,334500000.0,64224000.0,398724000.0,91265062.016,307458937.98399997,19267200.0,20230560.0,24726239.999999996,0.365231876,1.063264,0.7282240620000001,0.78,0.8813670610800001
11500.0,45.0,0.35,1427200.0,334500000.0,64224000.0,398724000.0,93098271.872,305625728.128,22478400.0,18785520.000000004,22960080.0,0.34592052199999995,1.063264,0.7780197390000001,0.78,0.8982975912600001
11500.0,45.0,0.4,1427200.0,334500000.0,64224000.0,398724000.0,94931481.728,303792518.272,25689600.0,17340480.0,21193919.999999996,0.33676999999999996,1.063264,0.801615,0.78,0.90631998
11500.0,45.0,0.45,1427200.0,334500000.0,64224000.0,398724000.0,96764691.584,301959308.416,28900800.0,15895440.000000002,19427760.0,0.33676999999999996,1.063264,0.801615,0.78,0.90631998
11500.0,45.0,0.5,1427200.0,334500000.0,64224000.0,398724000.0,98597901.44,300126098.56,32112000.0,14450400.0,17661600.0,0.33676999999999996,1.063264,0.801615,0.78,0.90631998
11500.0,45.0,0.55,1427200.0,334500000.0,64224000.0,398724000.0,100431111.296,298292888.704,35323200.0,13005360.0,15895439.999999998,0.33676999999999996,1.063264,0.801615,0.78,0.90631998
11500.0,45.0,0.6,1427200.0,334500000.0,64224000.0,398724000.0,102264321.152,296459678.848,38534400.0,11560320.000000002,14129280.0,0.33676999999999996,1.063264,0.801615,0.78,0.90631998
11500.0,50.0,0.2,1408000.0,330000000.0,70400000.0,400400000.0,83674575.99999999,316725424.0,14080000.0,25344000.000000004,30976000.0,0.394696,1.0677333333333334,0.6486520000000001,0.78,0.8561896800000001
11500.0,50.0,0.25,1408000.0,330000000.0,70400000.0,400400000.0,85657040.0,314742960.0,17600000.0,23760000.0,29040000.0,0.37362,1.0677333333333334,0.70319,0.78,0.8747326000000001
11500.0,50.0,0.3,1408000.0,330000000.0,70400000.0,400400000.0,87639504.0,312760496.0,21120000.0,22176000.0,27103999.999999996,0.35254399999999997,1.0677333333333334,0.7577280000000001,0.78,0.8932755200000001
11500.0,50.0,0.35,1408000.0,330000000.0,70400000.0,400400000.0,89621968.0,310778032.0,24640000.0,20592000.000000004,25168000.0,0.3353,1.0677333333333334,0.80235,0.78,0.908447
11500.0,50.0,0.4,1408000.0,330000000.0,70400000.0,400400000.0,91604432.0,308795568.0,28160000.0,19008000.0,23231999.999999996,0.3353,1.0677333333333334,0.80235,0.78,0.908447
11500.0,50.0,0.45,1408000.0,330000000.0,70400000.0,400400000.0,93586896.0,306813104.0,31680000.0,17424000.0,21296000.0,0.3353,1.0677333333333334,0.80235,0.78,0.908447
11500.0,50.0,0.5,1408000.0,330000000.0,70400000.0,400400000.0,95569360.0,304830640.0,35200000.0,15840000.0,19360000.0,0.3353,1.0677333333333334,0.80235,0.78,0.908447
11500.0,50.0,0.55,1408000.0,330000000.0,70400000.0,400400000.0,97551824.0,302848176.0,38720000.0,14255999.999999998,17423999.999999996,0.3353,1.0677333333333334,0.80235,0.78,0.908447
11500.0,50.0,0.6,1408000.0,330000000.0,70400000.0,400400000.0,99534288.0,300865712.0,42240000.0,12672000.000000002,15488000.0,0.3353,1.0677333333333334,0.80235,0.78,0.908447
12000.0,0.0,0.2,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,0.0,0.25,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,0.0,0.3,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,0.0,0.35,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,0.0,0.4,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,0.0,0.45,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,0.0,0.5,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,0.0,0.55,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,0.0,0.6,1600000.0,375000000.0,0.0,375000000.0,132131000.0,242869000.0,0.0,0.0,0.0,0.5,1.0,0.42000000000000004,0.58,0.702
12000.0,5.0,0.2,1580800.0,370500000.0,7904000.0,378404000.0,126596714.176,251807285.824,1580800.0,2845440.0000000005,3477760.0,0.488061496,1.0090773333333334,0.445729252,0.666944,0.73542698568
12000.0,5.0,0.25,1580800.0,370500000.0,7904000.0,378404000.0,126846607.04,251557392.95999998,1976000.0,2667600.0,3260400.0,0.48560187000000005,1.0090773333333334,0.4518990650000001,0.6615099999999999,0.7362205621
12000.0,5.0,0.3,1580800.0,370500000.0,7904000.0,378404000.0,127096499.904,251307500.09600002,2371200.0,2489760.0,3043039.9999999995,0.483142244,1.0090773333333334,0.45806887800000007,0.656076,0.73701413852
12000.0,5.0,0.35,1580800.0,370500000.0,7904000.0,378404000.0,127346392.76799999,251057607.232,2766400.0,2311920.0000000005,2825680.0,0.480682618,1.0090773333333334,0.464238691,0.6506419999999999,0.73780771494
12000.0,5.0,0.4,1580800.0,370500000.0,7904000.0,378404000.0,127596285.632,250807714.368,3161600.0,2134080.0,2608319.9999999995,0.478222992,1.0090773333333334,0.470408504,0.645208,0.73860129136
12000.0,5.0,0.45,1580800.0,370500000.0,7904000.0,378404000.0,127846178.496,250557821.504,3556800.0,1956240.0000000002,2390960.0,0.475763366,1.0090773333333334,0.4765783170000001,0.639774,0.7393948677800001
12000.0,5.0,0.5,1580800.0,370500000.0,7904000.0,378404000.0,128096071.36,250307928.64,3952000.0,1778400.0,2173600.0,0.47330374000000003,1.0090773333333334,0.48274813000000005,0.6343399999999999,0.7401884442
12000.0,5.0,0.55,1580800.0,370500000.0,7904000.0,378404000.0,128345964.22399999,250058035.77600002,4347200.0,1600560.0,1956239.9999999998,0.470844114,1.0090773333333334,0.488917943,0.628906,0.74098202062
12000.0,5.0,0.6,1580800.0,370500000.0,7904000.0,378404000.0,128595857.088,249808142.912,4742400.0,1422720.0000000002,1738880.0,0.468384488,1.0090773333333334,0.49508775600000005,0.6234719999999999,0.74177559704
12000.0,10.0,0.2,1561600.0,366000000.0,15616000.0,381616000.0,121255497.408,260360502.592,3123200.0,5621760.000000001,6871040.0,0.47644396800000005,1.0176426666666667,0.47081801599999995,0.751776,0.76791428544
12000.0,10.0,0.25,1561600.0,366000000.0,15616000.0,381616000.0,121743216.32000001,259872783.68,3904000.0,5270400.0,6441600.0,0.47160496,1.0176426666666667,0.48299751999999996,0.7410399999999999,0.7694786767999999
12000.0,10.0,0.3,1561600.0,366000000.0,15616000.0,381616000.0,122230935.232,259385064.768,4684800.0,4919040.0,6012159.999999999,0.46676595200000004,1.0176426666666667,0.4951770240000001,0.730304,0.77104306816
12000.0,10.0,0.35,1561600.0,366000000.0,15616000.0,381616000.0,122718654.144,258897345.856,5465600.0,4567680.000000001,5582720.0,0.461926944,1.0176426666666667,0.5073565280000001,0.719568,0.7726074595200001
12000.0,10.0,0.4,1561600.0,366000000.0,15616000.0,381616000.0,123206373.056,258409626.944,6246400.0,4216320.0,5153279.999999999,0.457087936,1.0176426666666667,0.5195360320000001,0.7088319999999999,0.7741718508800001
12000.0,10.0,0.45,1561600.0,366000000.0,15616000.0,381616000.0,123694091.96800001,257921908.032,7027200.0,3864960.0000000005,4723840.0,0.452248928,1.0176426666666667,0.5317155360000001,0.6980959999999999,0.77573624224
12000.0,10.0,0.5,1561600.0,366000000.0,15616000.0,381616000.0,124181810.88000001,257434189.12,7808000.0,3513600.0,4294400.0,0.44740992,1.0176426666666667,0.54389504,0.68736,0.7773006335999999
12000.0,10.0,0.55,1561600.0,366000000.0,15616000.0,381616000.0,124669529.792,256946470.208,8588800.0,3162240.0,3864959.9999999995,0.44257091200000004,1.0176426666666667,0.556074544,0.6766239999999999,0.77886502496
12000.0,10.0,0.6,1561600.0,366000000.0,15616000.0,381616000.0,125157248.704,256458751.296,9369600.0,2810880.0000000005,3435520.0,0.437731904,1.0176426666666667,0.568254048,0.6658879999999999,0.7804294163200001
12000.0,15.0,0.2,1542400.0,361500000.0,23136000.0,384636000.0,116103810.752,268532189.248,4627200.0,8328960.000000001,10179840.0,0.465144392,1.025696,0.49526780400000003,0.78,0.78638337336
12000.0,15.0,0.25,1542400.0,361500000.0,23136000.0,384636000.0,116817510.08000001,267818489.92,5784000.0,7808400.000000001,9543600.0,0.45800549,1.025696,0.5132972550000001,0.78,0.7925133867
12000.0,15.0,0.3,1542400.0,361500000.0,23136000.0,384636000.0,117531209.40799999,267104790.592,6940800.0,7287840.0,8907359.999999998,0.45086658800000007,1.025696,0.5313267060000001,0.78,0.79864340004
12000.0,15.0,0.35,1542400.0,361500000.0,23136000.0,384636000.0,118244908.736,266391091.264,8097599.999999999,6767280.000000001,8271120.0,0.443727686,1.025696,0.5493561570000001,0.78,0.80477341338
12000.0,15.0,0.4,1542400.0,361500000.0,23136000.0,384636000.0,118958608.064,265677391.936,9254400.0,6246720.0,7634879.999999999,0.436588784,1.025696,0.567385608,0.770872,0.80871270672
12000.0,15.0,0.45,1542400.0,361500000.0,23136000.0,384636000.0,119672307.392,264963692.60799998,10411200.0,5726160.000000001,6998640.0,0.429449882,1.025696,0.585415059,0.754966,0.81102528006
12000.0,15.0,0.5,1542400.0,361500000.0,23136000.0,384636000.0,120386006.72,264249993.28,11568000.0,5205600.0,6362400.000000001,0.42231098,1.025696,0.60344451,0.73906,0.8133378534
12000.0,15.0,0.55,1542400.0,361500000.0,23136000.0,384636000.0,121099706.04800001,263536293.952,12724800.000000002,4685040.0,5726159.999999999,0.41517207800000006,1.025696,0.6214739610000001,0.723154,0.81565042674
12000.0,15.0,0.6,1542400.0,361500000.0,23136000.0,384636000.0,121813405.376,262822594.624,13881600.0,4164480.0000000005,5089920.0,0.408033176,1.025696,0.639503412,0.707248,0.81796300008
12000.0,20.0,0.2,1523200.0,357000000.0,30464000.0,387464000.0,111138115.264,276325884.736,6092800.0,10967040.000000002,13404160.0,0.454159744,1.0332373333333333,0.519080128,0.78,0.7976469235200001
12000.0,20.0,0.25,1523200.0,357000000.0,30464000.0,387464000.0,112066170.56,275397829.44,7616000.0,10281600.0,12566400.0,0.44479968000000003,1.0332373333333333,0.5428001600000001,0.78,0.8057117344000001
12000.0,20.0,0.3,1523200.0,357000000.0,30464000.0,387464000.0,112994225.85599999,274469774.144,9139200.0,9596160.0,11728639.999999998,0.435439616,1.0332373333333333,0.566520192,0.78,0.8137765452800001
12000.0,20.0,0.35,1523200.0,357000000.0,30464000.0,387464000.0,113922281.152,273541718.848,10662400.0,8910720.000000002,10890880.0,0.426079552,1.0332373333333333,0.590240224,0.78,0.8218413561600001
12000.0,20.0,0.4,1523200.0,357000000.0,30464000.0,387464000.0,114850336.448,272613663.552,12185600.0,8225280.000000001,10053119.999999998,0.41671948799999997,1.0332373333333333,0.613960256,0.78,0.8299061670400001
