hour,national_PM2.5,national_PM10,national_CO,national_NO2,national_SO2,national_O3,self_PM2.5,self_PM10,self_CO,self_NO2,self_SO2,self_O3,weather_风速,weather_压强,weather_降水量,weather_温度,weather_湿度,residual_PM2.5,residual_PM10,residual_CO,residual_NO2,residual_SO2,residual_O3
2018-12-03 22:00:00,33,37,1.377,7,36,2,53.55,102.03333333333333,0.7799999999999999,72.3,16.55,78.93333333333334,0.495,1014.935,147.61666666666667,13.916666666666666,100.0,20.549999999999997,65.03333333333333,-0.5970000000000001,65.3,-19.45,76.93333333333334
2018-12-03 23:00:00,6,21,1.343,7,31,3,33.666666666666664,64.9,0.7683333333333333,65.33333333333333,16.2,76.3,0.6950000000000001,1015.5566666666667,154.55666666666667,13.0,99.71666666666667,27.666666666666664,43.900000000000006,-0.5746666666666667,58.33333333333333,-14.8,73.3
2018-12-04 00:00:00,22,6,1.39,7,30,4,41.75,83.38333333333334,0.78,63.05,16.266666666666666,75.95,0.6733333333333333,1015.5966666666667,155.1,13.0,99.71666666666667,19.75,77.38333333333334,-0.6099999999999999,56.05,-13.733333333333334,71.95
2018-12-04 01:00:00,40,28,2.011,6,37,2,37.05,72.61666666666666,0.9066666666666667,70.05,16.933333333333334,78.43333333333334,0.9683333333333334,1016.0583333333333,155.1,12.783333333333333,97.63333333333334,-2.950000000000003,44.61666666666666,-1.1043333333333334,64.05,-20.066666666666666,76.43333333333334
2018-12-04 02:00:00,13,15,2.123,6,33,4,30.266666666666666,56.233333333333334,0.9083333333333333,62.78333333333333,16.916666666666668,75.56666666666666,1.1033333333333333,1016.8050000000001,155.1,11.466666666666667,94.4,17.266666666666666,41.233333333333334,-1.214666666666667,56.78333333333333,-16.083333333333332,71.56666666666666
2018-12-04 03:00:00,12,10,1.743,6,29,5,33.016666666666666,63.28333333333333,0.8266666666666667,58.71666666666667,16.15,74.1,0.9533333333333334,1018.1833333333333,155.1,10.883333333333333,94.21666666666667,21.016666666666666,53.28333333333333,-0.9163333333333334,52.71666666666667,-12.850000000000001,69.1
2018-12-04 04:00:00,12,9,1.032,7,18,17,31.033333333333335,57.333333333333336,0.6916666666666667,45.266666666666666,15.383333333333333,73.71666666666667,0.9783333333333334,1018.9150000000001,152.765,10.0,96.01666666666667,19.033333333333335,48.333333333333336,-0.3403333333333334,38.266666666666666,-2.616666666666667,56.71666666666667
2018-12-04 05:00:00,10,8,0.974,7,20,19,34.60526315789474,66.86842105263158,0.6921052631578947,47.21052631578947,15.236842105263158,74.13157894736842,0.8263157894736842,1019.7236842105264,155.1,9.81578947368421,95.13157894736842,24.60526315789474,58.868421052631575,-0.2818947368421053,40.21052631578947,-4.7631578947368425,55.131578947368425
2018-12-04 06:00:00,11,12,0.949,6,23,18,35.291666666666664,69.45833333333333,0.6958333333333333,52.125,14.958333333333334,75.58333333333333,0.7833333333333333,1021.0166666666668,155.24166666666667,9.0,96.83333333333333,24.291666666666664,57.45833333333333,-0.25316666666666665,46.125,-8.041666666666666,57.58333333333333
2018-12-04 07:00:00,12,12,0.964,6,27,19,38.388888888888886,75.88888888888889,0.6888888888888888,55.388888888888886,15.277777777777779,79.22222222222223,0.8555555555555556,1022.1500000000001,157.1,9.0,97.27777777777777,26.388888888888886,63.888888888888886,-0.2751111111111112,49.388888888888886,-11.722222222222221,60.22222222222223
2018-12-04 08:00:00,7,13,0.974,6,27,22,49.90163934426229,101.49180327868852,0.6901639344262294,57.540983606557376,15.78688524590164,79.93442622950819,0.8852459016393442,1022.9770491803279,157.1,9.0,96.68852459016394,42.90163934426229,88.49180327868852,-0.2838360655737706,51.540983606557376,-11.21311475409836,57.93442622950819
2018-12-04 09:00:00,33,33,0.929,6,27,25,58.425,115.625,0.6875,61.25,15.725,81.25,0.925,1023.5225,157.1,9.0,94.925,25.424999999999997,82.625,-0.24150000000000005,55.25,-11.275,56.25
2018-12-04 10:00:00,47,62,0.868,6,24,32,54.31578947368421,110.12280701754386,0.6631578947368421,50.78947368421053,15.614035087719298,74.36842105263158,1.4912280701754386,1023.9087719298245,154.60701754385966,9.0,90.45614035087719,7.315789473684212,48.12280701754386,-0.20484210526315794,44.78947368421053,-8.385964912280702,42.368421052631575
2018-12-04 11:00:00,49,78,0.803,7,27,29,56.28333333333333,111.13333333333334,0.6433333333333333,55.3,15.4,74.2,1.0583333333333333,1023.8683333333333,157.1,9.0,88.18333333333334,7.283333333333331,33.13333333333334,-0.15966666666666673,48.3,-11.6,45.2
2018-12-04 12:00:00,54,95,0.744,7,23,32,51.083333333333336,107.0,0.6166666666666666,51.416666666666664,15.583333333333334,79.16666666666667,0.9333333333333332,1023.4333333333334,157.1,9.0,86.5,-2.9166666666666643,12.0,-0.1273333333333334,44.416666666666664,-7.416666666666666,47.16666666666667
2018-12-04 13:00:00,48,79,0.732,7,25,27,42.125,88.0,0.6124999999999999,55.625,15.0,79.125,0.9750000000000001,1023.1875,157.1,9.0,84.75,-5.875,9.0,-0.11950000000000005,48.625,-10.0,52.125
2018-12-04 14:00:00,38,74,0.654,7,25,29,33.0,64.75,0.6,53.0,15.5,80.0,0.725,1022.975,157.275,8.0,84.25,-5.0,-9.25,-0.05400000000000005,46.0,-9.5,51.0
2018-12-04 15:00:00,24,56,0.631,7,32,24,30.333333333333332,59.666666666666664,0.6,61.166666666666664,15.0,81.66666666666667,0.3833333333333333,1023.5500000000001,157.48333333333332,8.166666666666666,84.16666666666667,6.333333333333332,3.6666666666666643,-0.031000000000000028,54.166666666666664,-17.0,57.66666666666667
2018-12-04 16:00:00,26,53,0.651,7,34,21,32.0,65.16666666666667,0.6,64.16666666666667,15.5,81.16666666666667,1.4666666666666668,1023.9,157.5,9.0,81.5,6.0,12.166666666666671,-0.051000000000000045,57.16666666666667,-18.5,60.16666666666667
2018-12-04 17:00:00,24,62,0.663,7,32,24,32.333333333333336,63.833333333333336,0.6166666666666666,64.33333333333333,15.333333333333334,81.66666666666667,1.9666666666666668,1024.4666666666667,157.71666666666667,8.666666666666666,80.83333333333333,8.333333333333336,1.8333333333333357,-0.04633333333333345,57.33333333333333,-16.666666666666664,57.66666666666667
2018-12-04 18:00:00,24,62,0.639,9,28,29,38.875,77.125,0.6124999999999999,60.0,15.125,82.375,0.65,1025.275,158.21249999999998,8.25,82.0,14.875,15.125,-0.02650000000000008,51.0,-12.875,53.375
2018-12-04 19:00:00,21,54,0.598,11,27,32,38.666666666666664,77.5,0.6,54.833333333333336,15.0,82.33333333333333,1.2,1026.0166666666667,158.3,9.0,79.16666666666667,17.666666666666664,23.5,0.0020000000000000018,43.833333333333336,-12.0,50.33333333333333
2018-12-04 20:00:00,21,56,0.607,8,22,36,32.333333333333336,67.16666666666667,0.6,51.166666666666664,14.5,72.5,1.05,1026.2166666666667,158.3,9.0,78.5,11.333333333333336,11.166666666666671,-0.007000000000000006,43.166666666666664,-7.5,36.5
2018-12-04 21:00:00,19,48,0.694,7,22,36,27.428571428571427,53.0,0.6,51.714285714285715,14.571428571428571,79.14285714285714,1.1142857142857143,1026.5428571428572,158.3,9.0,78.14285714285714,8.428571428571427,5.0,-0.09399999999999997,44.714285714285715,-7.428571428571429,43.14285714285714
2018-12-04 22:00:00,27,54,0.629,7,20,39,24.77777777777778,44.0,0.6111111111111112,48.666666666666664,14.555555555555555,59.22222222222222,0.8999999999999999,1026.3666666666668,158.3,8.222222222222221,77.11111111111111,-2.2222222222222214,-10.0,-0.017888888888888843,41.666666666666664,-5.444444444444445,20.22222222222222
2018-12-04 23:00:00,27,57,0.572,6,20,38,22.0,40.25,0.6,48.25,15.0,73.5,0.9375,1026.0,158.3,8.0,77.125,-5.0,-16.75,0.028000000000000025,42.25,-5.0,35.5
2018-12-05 00:00:00,17,62,0.548,7,18,38,19.0,36.666666666666664,0.6,47.5,14.833333333333334,57.833333333333336,1.2333333333333334,1026.05,131.91666666666666,8.0,75.16666666666667,2.0,-25.333333333333336,0.051999999999999935,40.5,-3.166666666666666,19.833333333333336
2018-12-05 01:00:00,21,66,0.571,7,17,40,18.5,34.833333333333336,0.5833333333333334,44.833333333333336,14.666666666666666,45.166666666666664,0.9666666666666667,1026.0166666666667,158.3,8.0,74.33333333333333,-2.5,-31.166666666666664,0.012333333333333418,37.833333333333336,-2.333333333333334,5.166666666666664
2018-12-05 02:00:00,20,67,0.533,7,14,45,17.833333333333332,36.0,0.6,39.666666666666664,14.5,41.166666666666664,0.9333333333333332,1025.6166666666666,158.3,8.0,73.16666666666667,-2.166666666666668,-31.0,0.06699999999999995,32.666666666666664,0.5,-3.8333333333333357
2018-12-05 03:00:00,19,74,0.527,7,15,43,18.5,37.5,0.6,42.5,14.75,40.5,0.675,1025.0125,158.3,8.0,74.375,-0.5,-36.5,0.07299999999999995,35.5,-0.25,-2.5
2018-12-05 04:00:00,22,80,0.541,7,16,43,16.0,30.833333333333332,0.5666666666666667,43.5,13.833333333333334,39.333333333333336,0.7166666666666667,1024.6833333333332,158.3,8.0,74.83333333333333,-6.0,-49.16666666666667,0.025666666666666615,36.5,-2.166666666666666,-3.6666666666666643
2018-12-05 05:00:00,13,79,0.559,8,18,40,17.25,32.75,0.6,47.0,14.0,51.0,0.925,1024.55,158.3,8.0,75.25,4.25,-46.25,0.040999999999999925,39.0,-4.0,11.0
2018-12-05 06:00:00,20,79,0.598,9,25,36,24.2,45.0,0.6,54.0,15.2,81.2,0.78,1024.7,158.3,8.0,75.6,4.199999999999999,-34.0,0.0020000000000000018,45.0,-9.8,45.2
2018-12-05 07:00:00,23,83,0.634,10,27,37,18.833333333333332,36.666666666666664,0.6,56.666666666666664,14.666666666666666,84.16666666666667,0.8666666666666667,1024.9166666666667,158.3,8.166666666666666,75.0,-4.166666666666668,-46.333333333333336,-0.03400000000000003,46.666666666666664,-12.333333333333334,47.16666666666667
2018-12-05 08:00:00,25,88,0.624,9,27,39,17.6,35.2,0.6,60.4,14.8,85.8,0.86,1024.6399999999999,158.3,9.0,73.4,-7.399999999999999,-52.8,-0.02400000000000002,51.4,-12.2,46.8
2018-12-05 09:00:00,20,86,0.578,8,20,49,15.333333333333334,28.666666666666668,0.6,49.5,14.666666666666666,62.166666666666664,1.4833333333333334,1023.5333333333333,158.38333333333335,9.666666666666666,67.83333333333333,-4.666666666666666,-57.33333333333333,0.02200000000000002,41.5,-5.333333333333334,13.166666666666664
2018-12-05 10:00:00,21,82,0.602,7,19,50,16.3,31.3,0.6,45.9,15.2,47.9,1.15,1023.2,158.4,9.5,68.0,-4.699999999999999,-50.7,-0.0020000000000000018,38.9,-3.8000000000000007,-2.1000000000000014
2018-12-05 11:00:00,19,74,0.67,8,21,47,20.307692307692307,37.69230769230769,0.6076923076923076,50.38461538461539,14.846153846153847,52.0,1.1538461538461537,1022.1461538461538,158.40000000000003,10.0,68.46153846153847,1.3076923076923066,-36.30769230769231,-0.0623076923076924,42.38461538461539,-6.153846153846153,5.0
2018-12-05 12:00:00,24,72,0.686,7,24,46,21.357142857142858,42.285714285714285,0.6142857142857142,54.285714285714285,15.071428571428571,69.42857142857143,0.85,1021.3857142857142,158.4,10.0,68.42857142857143,-2.6428571428571423,-29.714285714285715,-0.07171428571428584,47.285714285714285,-8.928571428571429,23.42857142857143
2018-12-05 13:00:00,20,70,0.717,8,27,43,20.666666666666668,37.916666666666664,0.6166666666666666,57.083333333333336,14.916666666666666,81.0,0.8833333333333333,1020.65,158.4,10.0,69.5,0.6666666666666679,-32.083333333333336,-0.10033333333333339,49.083333333333336,-12.083333333333334,38.0
2018-12-05 14:00:00,20,68,0.691,8,32,36,25.25,47.875,0.625,67.0,15.125,89.375,1.125,1019.0125,158.4,10.0,70.75,5.25,-20.125,-0.06599999999999995,59.0,-16.875,53.375
2018-12-05 15:00:00,21,66,0.717,9,30,37,30.428571428571427,58.42857142857143,0.6190476190476191,66.14285714285714,15.0,88.33333333333333,1.0666666666666667,1017.6857142857143,158.4,10.0,72.71428571428571,9.428571428571427,-7.571428571428569,-0.0979523809523809,57.14285714285714,-15.0,51.33333333333333
2018-12-05 16:00:00,19,73,0.785,8,36,32,33.916666666666664,66.77777777777777,0.6388888888888888,74.02777777777777,15.13888888888889,87.80555555555556,0.9277777777777777,1017.5972222222222,158.6861111111111,9.88888888888889,78.33333333333333,14.916666666666664,-6.2222222222222285,-0.1461111111111112,66.02777777777777,-20.86111111111111,55.80555555555556
2018-12-05 17:00:00,21,69,0.858,8,44,20,36.44736842105263,73.0,0.6605263157894736,84.44736842105263,15.421052631578947,87.86842105263158,0.6210526315789474,1017.4236842105263,159.26315789473685,9.342105263157896,84.6842105263158,15.44736842105263,4.0,-0.19747368421052636,76.44736842105263,-28.578947368421055,67.86842105263158
2018-12-05 18:00:00,29,65,0.895,7,47,12,39.06666666666667,79.4,0.6599999999999999,87.86666666666666,14.933333333333334,86.6,0.8933333333333333,1018.2,163.72666666666666,8.866666666666667,93.53333333333333,10.06666666666667,14.400000000000006,-0.2350000000000001,80.86666666666666,-32.06666666666666,74.6
2018-12-05 19:00:00,28,44,0.728,6,42,16,48.361111111111114,98.41666666666667,0.6194444444444445,81.75,15.083333333333334,86.02777777777777,1.1583333333333334,1018.1527777777778,169.92777777777778,8.0,95.88888888888889,20.361111111111114,54.41666666666667,-0.10855555555555552,75.75,-26.916666666666664,70.02777777777777
2018-12-05 20:00:00,24,29,0.666,6,35,20,41.52777777777778,82.16666666666667,0.6027777777777777,74.22222222222223,15.027777777777779,83.94444444444444,1.0972222222222223,1018.4250000000001,172.9388888888889,8.0,96.27777777777777,17.52777777777778,53.16666666666667,-0.06322222222222229,68.22222222222223,-19.97222222222222,63.94444444444444
2018-12-05 21:00:00,16,20,0.605,6,25,31,37.6551724137931,73.0,0.596551724137931,61.689655172413794,14.655172413793103,82.65517241379311,1.6241379310344828,1019.1551724137931,177.26896551724138,8.0,96.65517241379311,21.655172413793103,53.0,-0.008448275862068977,55.689655172413794,-10.344827586206897,51.65517241379311
2018-12-05 22:00:00,10,15,0.579,7,16,46,25.194444444444443,43.583333333333336,0.6,51.02777777777778,14.666666666666666,61.666666666666664,1.4416666666666667,1019.5833333333334,181.075,8.0,95.88888888888889,15.194444444444443,28.583333333333336,0.02100000000000002,44.02777777777778,-1.333333333333334,15.666666666666664
2018-12-05 23:00:00,8,6,0.547,6,13,51,23.1,39.666666666666664,0.5866666666666666,45.733333333333334,14.466666666666667,42.833333333333336,1.0733333333333335,1019.8933333333333,182.17000000000002,8.0,96.06666666666666,15.100000000000001,33.666666666666664,0.03966666666666652,39.733333333333334,1.4666666666666668,-8.166666666666664
2018-12-06 00:00:00,15,6,0.512,6,9,55,15.35483870967742,26.322580645161292,0.5806451612903226,40.935483870967744,14.483870967741936,44.67741935483871,1.4387096774193548,1019.6612903225806,183.0935483870968,7.290322580645161,95.70967741935483,0.35483870967741993,20.322580645161292,0.06864516129032261,34.935483870967744,5.483870967741936,-10.322580645161288
2018-12-06 01:00:00,8,6,0.506,6,10,54,19.46875,33.4375,0.584375,40.8125,14.4375,44.40625,1.2249999999999999,1019.975,183.440625,7.0,94.71875,11.46875,27.4375,0.07837499999999997,34.8125,4.4375,-9.59375
2018-12-06 02:00:00,3,6,0.512,5,8,57,20.147058823529413,35.23529411764706,0.5794117647058823,37.970588235294116,14.764705882352942,46.205882352941174,1.3911764705882352,1020.7235294117646,184.41176470588235,7.0,94.32352941176471,17.147058823529413,29.235294117647058,0.06741176470588228,32.970588235294116,6.764705882352942,-10.794117647058826
2018-12-06 03:00:00,3,6,0.481,5,8,57,15.928571428571429,27.0,0.5785714285714285,37.0,14.785714285714286,47.07142857142857,1.0142857142857142,1020.8071428571428,186.72857142857143,7.0,94.78571428571429,12.928571428571429,21.0,0.09757142857142853,32.0,6.7857142857142865,-9.92857142857143
2018-12-06 04:00:00,13,6,0.496,5,12,52,17.416666666666668,29.916666666666668,0.5916666666666667,40.916666666666664,14.666666666666666,43.5,1.5916666666666668,1021.4833333333332,187.29166666666666,7.0,93.58333333333333,4.416666666666668,23.916666666666668,0.09566666666666668,35.916666666666664,2.666666666666666,-8.5
2018-12-06 05:00:00,7,6,0.472,6,11,56,17.733333333333334,30.466666666666665,0.58,38.53333333333333,14.4,45.93333333333333,1.3266666666666667,1022.1,187.3,7.0,91.53333333333333,10.733333333333334,24.466666666666665,0.10799999999999998,32.53333333333333,3.4000000000000004,-10.06666666666667
2018-12-06 06:00:00,3,8,0.503,6,17,48,19.75,34.666666666666664,0.575,46.25,14.833333333333334,59.083333333333336,0.8333333333333334,1023.25,187.30000000000004,7.0,94.5,16.75,26.666666666666664,0.07199999999999995,40.25,-2.166666666666666,11.083333333333336
2018-12-06 07:00:00,9,6,0.573,7,21,46,19.95,34.416666666666664,0.5916666666666667,54.266666666666666,14.666666666666666,76.06666666666666,1.1849999999999998,1023.4916666666667,187.3,7.0,94.7,10.95,28.416666666666664,0.01866666666666672,47.266666666666666,-6.333333333333334,30.066666666666663
2018-12-06 08:00:00,7,7,0.57,7,19,48,22.716666666666665,39.78333333333333,0.5966666666666666,49.916666666666664,15.016666666666667,53.766666666666666,1.2633333333333332,1024.075,187.3,7.0,93.16666666666667,15.716666666666665,32.78333333333333,0.026666666666666616,42.916666666666664,-3.9833333333333325,5.766666666666666
2018-12-06 09:00:00,3,9,0.534,7,25,40,27.616666666666667,48.53333333333333,0.6,59.36666666666667,14.916666666666666,82.36666666666666,0.8833333333333333,1024.8366666666666,187.3,7.0,92.08333333333333,24.616666666666667,39.53333333333333,0.06599999999999995,52.36666666666667,-10.083333333333334,42.36666666666666
2018-12-06 10:00:00,16,16,0.549,6,29,36,26.770491803278688,47.459016393442624,0.601639344262295,61.22950819672131,14.885245901639344,83.68852459016394,0.9032786885245901,1025.1901639344262,187.3,7.0,93.60655737704919,10.770491803278688,31.459016393442624,0.052639344262294996,55.22950819672131,-14.114754098360656,47.68852459016394
2018-12-06 11:00:00,3,16,0.568,6,29,34,30.25,56.07142857142857,0.5982142857142857,61.035714285714285,14.946428571428571,84.26785714285714,1.1392857142857145,1024.7821428571428,187.3,7.0,92.10714285714286,27.25,40.07142857142857,0.03021428571428575,55.035714285714285,-14.053571428571429,50.26785714285714
2018-12-07 00:00:00,49,86,0.793,8,27,20,76.1311475409836,152.78688524590163,0.6737704918032786,53.83606557377049,15.245901639344263,74.88524590163935,1.0245901639344261,1031.1049180327868,195.38852459016394,4.163934426229508,86.63934426229508,27.131147540983605,66.78688524590163,-0.1192295081967214,45.83606557377049,-11.754098360655737,54.88524590163935
2018-12-07 01:00:00,63,89,0.93,8,33,15,87.88333333333334,174.78333333333333,0.6966666666666667,58.93333333333333,15.65,73.98333333333333,1.815,1031.65,195.4,4.316666666666666,79.45,24.88333333333334,85.78333333333333,-0.2333333333333334,50.93333333333333,-17.35,58.983333333333334
2018-12-07 02:00:00,71,110,1.002,8,30,16,87.83333333333333,169.8,0.6983333333333334,57.483333333333334,15.583333333333334,75.11666666666666,1.5283333333333333,1031.9983333333334,195.4,4.0,78.51666666666667,16.83333333333333,59.80000000000001,-0.30366666666666664,49.483333333333334,-14.416666666666666,59.11666666666666
2018-12-07 03:00:00,61,100,0.707,9,21,22,63.645833333333336,127.4375,0.6479166666666666,47.354166666666664,15.354166666666666,67.6875,1.5062499999999999,1032.25,195.4,3.8958333333333335,75.14583333333333,2.6458333333333357,27.4375,-0.05908333333333338,38.354166666666664,-5.645833333333334,45.6875
2018-12-07 04:00:00,46,73,0.474,8,15,26,45.68333333333333,93.83333333333333,0.6033333333333333,39.75,14.983333333333333,53.31666666666667,1.7583333333333333,1032.27,195.4,3.0,70.96666666666667,-0.31666666666667,20.83333333333333,0.1293333333333333,31.75,-0.016666666666667496,27.31666666666667
2018-12-07 05:00:00,26,60,0.366,8,16,28,37.114754098360656,73.62295081967213,0.5967213114754099,39.442622950819676,15.065573770491802,49.80327868852459,1.3491803278688523,1032.6131147540984,195.4,3.0,69.39344262295081,11.114754098360656,13.622950819672127,0.23072131147540986,31.442622950819676,-0.9344262295081975,21.803278688524593
2018-12-07 06:00:00,12,50,0.383,8,18,28,36.21666666666667,70.76666666666667,0.6016666666666667,41.86666666666667,15.05,57.36666666666667,2.0,1033.2366666666667,195.4,2.3333333333333335,68.18333333333334,24.21666666666667,20.766666666666666,0.21866666666666668,33.86666666666667,-2.9499999999999993,29.366666666666667
2018-12-07 07:00:00,27,47,0.422,9,25,26,38.6,77.51666666666667,0.595,52.43333333333333,15.116666666666667,76.4,1.4966666666666666,1033.7666666666667,195.42333333333332,2.0166666666666666,69.95,11.600000000000001,30.516666666666666,0.173,43.43333333333333,-9.883333333333333,50.400000000000006
2018-12-07 08:00:00,19,44,0.416,8,25,26,34.56666666666667,66.66666666666667,0.6033333333333333,50.28333333333333,14.95,76.61666666666666,1.6016666666666666,1034.4716666666668,195.5,2.316666666666667,69.26666666666667,15.56666666666667,22.66666666666667,0.1873333333333333,42.28333333333333,-10.05,50.61666666666666
2018-12-07 09:00:00,17,56,0.356,8,24,27,28.15,51.833333333333336,0.6,52.95,14.966666666666667,78.51666666666667,1.3233333333333335,1035.155,195.5,2.6666666666666665,66.41666666666667,11.149999999999999,-4.166666666666664,0.244,44.95,-9.033333333333333,51.516666666666666
2018-12-07 10:00:00,18,43,0.331,8,27,28,23.18032786885246,42.09836065573771,0.5934426229508196,54.22950819672131,15.0,79.45901639344262,1.1967213114754098,1034.872131147541,195.5,2.901639344262295,64.22950819672131,5.1803278688524586,-0.9016393442622928,0.2624426229508196,46.22950819672131,-12.0,51.459016393442624
2018-12-07 11:00:00,11,28,0.303,7,25,30,21.593220338983052,39.05084745762712,0.5864406779661017,52.45762711864407,15.033898305084746,78.05084745762711,1.5830508474576273,1034.2,195.5,2.406779661016949,63.30508474576271,10.593220338983052,11.050847457627121,0.2834406779661017,45.45762711864407,-9.966101694915254,48.050847457627114
2018-12-07 12:00:00,11,28,0.252,8,24,31,24.96,44.94,0.6,50.18,14.98,75.5,1.642,1033.604,195.5,2.12,63.24,13.96,16.939999999999998,0.348,42.18,-9.02,44.5
2018-12-07 13:00:00,14,31,0.272,10,27,31,29.846153846153847,53.88461538461539,0.6,53.69230769230769,14.923076923076923,78.57692307692308,0.9576923076923076,1033.123076923077,195.5,2.576923076923077,64.88461538461539,15.846153846153847,22.884615384615387,0.32799999999999996,43.69230769230769,-12.076923076923077,47.57692307692308
2018-12-07 14:00:00,18,38,0.284,9,27,29,32.64,59.48,0.616,57.28,14.92,80.12,1.224,1033.04,195.5,2.68,63.48,14.64,21.479999999999997,0.332,48.28,-12.08,51.120000000000005
2018-12-07 15:00:00,16,42,0.302,8,31,28,34.36,63.24,0.6,58.6,15.16,80.0,1.3559999999999999,1033.432,195.5,2.0,64.96,18.36,21.240000000000002,0.298,50.6,-15.84,52.0
2018-12-07 16:00:00,16,42,0.265,8,26,31,34.08571428571429,61.97142857142857,0.5942857142857143,55.31428571428572,14.8,78.8,1.2714285714285714,1033.8400000000001,195.5,2.0,65.94285714285714,18.08571428571429,19.971428571428568,0.3292857142857143,47.31428571428572,-11.2,47.8
2018-12-07 17:00:00,15,39,0.255,8,26,34,31.0,56.983050847457626,0.5796610169491525,52.42372881355932,14.864406779661017,76.2542372881356,1.1779661016949152,1034.0745762711865,195.5,2.0,63.440677966101696,16.0,17.983050847457626,0.3246610169491525,44.42372881355932,-11.135593220338983,42.2542372881356
2018-12-07 18:00:00,22,45,0.267,8,29,33,34.45762711864407,64.96610169491525,0.5847457627118644,57.71186440677966,14.796610169491526,78.89830508474576,1.2389830508474575,1034.3728813559321,192.20338983050848,2.0,62.932203389830505,12.45762711864407,19.966101694915253,0.3177457627118644,49.71186440677966,-14.203389830508474,45.89830508474576
2018-12-07 19:00:00,17,43,0.299,8,31,30,36.766666666666666,71.01666666666667,0.5933333333333334,58.516666666666666,14.933333333333334,77.35,0.9566666666666667,1034.6333333333334,195.5,2.0,64.73333333333333,19.766666666666666,28.016666666666666,0.2943333333333334,50.516666666666666,-16.066666666666666,47.349999999999994
2018-12-07 20:00:00,17,43,0.264,9,30,30,35.733333333333334,67.3,0.595,58.6,14.983333333333333,76.83333333333333,0.8049999999999999,1035.0916666666667,195.5,1.3166666666666667,62.96666666666667,18.733333333333334,24.299999999999997,0.33099999999999996,49.6,-15.016666666666667,46.83333333333333
2018-12-07 21:00:00,20,39,0.24,10,33,29,35.11666666666667,65.26666666666667,0.5966666666666666,60.983333333333334,14.9,76.91666666666667,0.9433333333333334,1035.2733333333333,195.5,1.2666666666666666,61.45,15.116666666666667,26.266666666666666,0.3566666666666666,50.983333333333334,-18.1,47.91666666666667
2018-12-07 22:00:00,15,44,0.207,9,28,32,34.21666666666667,62.15,0.5816666666666667,55.71666666666667,14.833333333333334,76.43333333333334,1.0566666666666666,1035.165,195.5,1.0,60.166666666666664,19.21666666666667,18.15,0.3746666666666667,46.71666666666667,-13.166666666666666,44.43333333333334
2018-12-07 23:00:00,16,35,0.193,10,22,36,34.53488372093023,64.4186046511628,0.5953488372093023,49.74418604651163,14.813953488372093,75.3953488372093,1.330232558139535,1035.0976744186046,195.5,1.0,61.51162790697674,18.53488372093023,29.418604651162795,0.4023488372093023,39.74418604651163,-7.186046511627907,39.3953488372093
2018-12-08 00:00:00,21,37,0.186,10,19,39,34.66101694915254,65.05084745762711,0.559322033898305,44.79661016949152,14.508474576271187,70.8135593220339,1.0779661016949154,1035.1084745762712,195.5,1.0,61.186440677966104,13.66101694915254,28.050847457627114,0.37332203389830504,34.79661016949152,-4.491525423728813,31.813559322033896
2018-12-08 01:00:00,14,40,0.178,10,18,39,35.333333333333336,66.95,0.5733333333333334,45.53333333333333,15.033333333333333,72.33333333333333,0.86,1034.9633333333334,195.5,0.65,63.25,21.333333333333336,26.950000000000003,0.39533333333333337,35.53333333333333,-2.966666666666667,33.33333333333333
2018-12-08 02:00:00,26,38,0.159,12,18,40,34.166666666666664,63.13333333333333,0.5783333333333333,42.93333333333333,14.666666666666666,68.15,0.9049999999999999,1034.6733333333334,195.49166666666667,0.0,62.05,8.166666666666664,25.133333333333333,0.4193333333333332,30.93333333333333,-3.333333333333334,28.150000000000006
2018-12-08 03:00:00,20,41,0.153,10,16,40,34.05172413793103,63.810344827586206,0.5793103448275863,42.60344827586207,14.413793103448276,70.62068965517241,1.1293103448275863,1034.2465517241378,195.5,0.0,60.98275862068966,14.051724137931032,22.810344827586206,0.42631034482758623,32.60344827586207,-1.5862068965517242,30.620689655172413
2018-12-08 04:00:00,17,44,0.18,10,14,44,31.783333333333335,57.983333333333334,0.58,38.15,14.683333333333334,47.81666666666667,0.8733333333333333,1034.1866666666667,195.5,0.0,52.28333333333333,14.783333333333335,13.983333333333334,0.39999999999999997,28.15,0.6833333333333336,3.81666666666667
2018-12-08 05:00:00,22,39,0.218,15,21,44,36.10526315789474,69.28070175438596,0.5877192982456141,44.666666666666664,14.75438596491228,68.19298245614036,0.9701754385964911,1034.2859649122809,195.5,0.0,51.64912280701754,14.10526315789474,30.28070175438596,0.3697192982456141,29.666666666666664,-6.245614035087719,24.192982456140356
2018-12-08 06:00:00,27,48,0.295,14,26,40,35.71666666666667,68.4,0.595,49.766666666666666,14.566666666666666,75.0,1.0316666666666667,1034.7516666666666,195.5,0.0,54.3,8.716666666666669,20.400000000000006,0.3,35.766666666666666,-11.433333333333334,35.0
2018-12-08 07:00:00,24,45,0.321,12,29,38,35.93333333333333,69.1,0.5983333333333333,53.78333333333333,14.85,75.58333333333333,1.4266666666666665,1035.52,195.5,0.0,53.416666666666664,11.93333333333333,24.099999999999994,0.27733333333333327,41.78333333333333,-14.15,37.58333333333333
