企业代号,企业名称,inferred_rating,approved,credit_yuan,loan_rate,customer_loss_rate,risk_score,shock_risk_delta,expected_yield,expected_interest_income_yuan,priority
E374,***建材经营部,C,False,0.0,0.0585,0.290189,0.502258,0.0,-0.019512,-0.0,0.0
E375,***电器经营部,C,False,0.0,0.0585,0.290189,0.49843,0.0,-0.019047,-0.0,0.0
E376,***建筑装饰设计有限责任公司,C,False,0.0,0.0585,0.290189,0.51524,0.0,-0.02109,-0.0,0.0
E377,***文化传播有限公司,C,False,0.0,0.0585,0.290189,0.508832,0.0,-0.020311,-0.0,0.0
E378,***商贸有限公司,C,False,0.0,0.0585,0.290189,0.558896,0.0,-0.026395,-0.0,0.0
E379,***药业有限公司,C,False,0.0,0.0585,0.290189,0.546715,0.0,-0.024915,-0.0,0.0
E380,***建材有限公司,C,False,0.0,0.0585,0.290189,0.530741,0.0,-0.022974,-0.0,0.0
E381,***通信网络工程有限公司,C,False,0.0,0.0585,0.290189,0.584844,0.0,-0.029549,-0.0,0.0
E382,***教育信息咨询有限公司***分公司,C,False,0.0,0.0585,0.290189,0.450895,0.0,-0.013271,-0.0,0.0
E383,***通讯器材经营部,C,False,0.0,0.0585,0.290189,0.544145,0.0,-0.024603,-0.0,0.0
E384,个体经营E384 ,C,False,0.0,0.0585,0.290189,0.529247,0.0,-0.022792,-0.0,0.0
E385,***装饰工程有限公司,C,False,0.0,0.0585,0.290189,0.537762,0.0,-0.023827,-0.0,0.0
E386,个体经营E386 ,C,False,0.0,0.0585,0.290189,0.482739,0.0,-0.01714,-0.0,0.0
E387,***农副产品经营部,C,False,0.0,0.0585,0.290189,0.514319,0.0,-0.020978,-0.0,0.0
E388,***商贸有限公司,C,False,0.0,0.0585,0.290189,0.462924,0.0,-0.014732,-0.0,0.0
E389,***清洁服务有限公司,C,False,0.0,0.0585,0.290189,0.500226,0.0,-0.019266,-0.0,0.0
E390,***建筑工程有限公司,C,False,0.0,0.0585,0.290189,0.498946,0.0,-0.01911,-0.0,0.0
E391,***五金店,C,False,0.0,0.0585,0.290189,0.468229,0.0,-0.015377,-0.0,0.0
E392,***科技有限公司,C,False,0.0,0.0585,0.290189,0.445225,0.0,-0.012582,-0.0,0.0
E393,***商贸有限责任公司,C,False,0.0,0.0585,0.290189,0.441289,0.0,-0.012103,-0.0,0.0
E394,***环保设计研究院（有限合伙）,C,False,0.0,0.0585,0.290189,0.529945,0.0,-0.022877,-0.0,0.0
E395,***网络科技有限公司,C,False,0.0,0.0585,0.290189,0.486411,0.0,-0.017587,-0.0,0.0
E396,***文化传播有限公司,C,False,0.0,0.0585,0.290189,0.496758,0.0,-0.018844,-0.0,0.0
E397,***大闸蟹经营部,C,False,0.0,0.0585,0.290189,0.574559,0.0,-0.028299,-0.0,0.0
E398,***医疗管理咨询有限公司,C,False,0.0,0.0585,0.290189,0.485618,0.0,-0.01749,-0.0,0.0
E399,***装饰工程有限公司,C,False,0.0,0.0585,0.290189,0.471462,0.0,-0.01577,-0.0,0.0
E400,***办公用品经营部,C,False,0.0,0.0585,0.290189,0.484116,0.0,-0.017308,-0.0,0.0
E401,***遮阳技术发展中心,C,False,0.0,0.0585,0.290189,0.552612,0.0,-0.025632,-0.0,0.0
E402,***商贸有限公司,C,False,0.0,0.0585,0.290189,0.596789,0.0,-0.031,-0.0,0.0
E403,***机械有限公司,C,False,0.0,0.0585,0.290189,0.462655,0.0,-0.0147,-0.0,0.0
E404,个体经营E404 ,C,False,0.0,0.0585,0.290189,0.564627,0.0,-0.027092,-0.0,0.0
E405,***职业技能服务有限公司,C,False,0.0,0.0585,0.290189,0.582759,0.0,-0.029295,-0.0,0.0
E406,***招投标代理有限公司,C,False,0.0,0.0585,0.290189,0.497274,0.0,-0.018907,-0.0,0.0
E407,***装饰工程有限公司,C,False,0.0,0.0585,0.290189,0.507091,0.0,-0.0201,-0.0,0.0
E408,***空调制冷有限责任公司,C,False,0.0,0.0585,0.290189,0.474357,0.0,-0.016122,-0.0,0.0
E409,***塑胶有限公司,C,False,0.0,0.0585,0.290189,0.482113,0.0,-0.017064,-0.0,0.0
E410,***网络科技有限公司,C,False,0.0,0.0585,0.290189,0.45564,0.0,-0.013847,-0.0,0.0
E411,***机电设备有限公司,C,False,0.0,0.0585,0.290189,0.605516,0.0,-0.032061,-0.0,0.0
E412,***汽车贸易有限公司,C,False,0.0,0.0585,0.290189,0.433978,0.0,-0.011215,-0.0,0.0
E413,***石材工艺品有限公司,C,False,0.0,0.0585,0.290189,0.492619,0.0,-0.018341,-0.0,0.0
E414,***物流有限责任公司***分公司,C,False,0.0,0.0585,0.290189,0.485545,0.0,-0.017481,-0.0,0.0
E415,***广告设计服务部,C,False,0.0,0.0585,0.290189,0.51242,0.0,-0.020747,-0.0,0.0
E416,***科技有限公司,C,False,0.0,0.0585,0.290189,0.501915,0.0,-0.019471,-0.0,0.0
E417,***园林景观工程有限公司,C,False,0.0,0.0585,0.290189,0.521534,0.0,-0.021855,-0.0,0.0
E418,***营销策划有限公司,C,False,0.0,0.0585,0.290189,0.478616,0.0,-0.016639,-0.0,0.0
E419,***科技有限公司,D,False,0.0,0.0585,0.290189,0.641242,0.0,-0.036402,-0.0,0.0
E420,***康药房,C,False,0.0,0.0585,0.290189,0.617916,0.0,-0.033568,-0.0,0.0
E421,***保温材料有限公司,C,False,0.0,0.0585,0.290189,0.500682,0.0,-0.019321,-0.0,0.0
E422,***童装店,C,False,0.0,0.0585,0.290189,0.4935,0.0,-0.018448,-0.0,0.0
E423,***通风设备有限公司,C,False,0.0,0.0585,0.290189,0.542114,0.0,-0.024356,-0.0,0.0
E424,***贸易有限公司,D,False,0.0,0.0585,0.290189,0.690913,0.0,-0.042439,-0.0,0.0
E425,***商贸有限公司,D,False,0.0,0.0585,0.290189,0.624669,0.0,-0.034388,-0.0,0.0
