countryiso3code,country,indicator_id,indicator_name,year,value,unit,sourceid,lastupdated,api_url
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2019,1077.11796498188,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2018,1021.91492204011,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2017,951.857298563641,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2016,875.188943730855,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2015,875.543635474862,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2014,846.665541773599,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2013,801.039060847856,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2012,775.310578479839,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2011,742.617252662576,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2010,721.265221364302,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2009,692.400000816919,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2008,666.865095417138,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2007,633.226129136597,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2006,617.477638588722,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2005,603.190108570995,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2004,589.46992868617,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2003,570.28967363428,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2002,556.438454538796,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2001,564.28622920391,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2000,547.221082273632,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1999,524.27256909301,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1998,511.54871132025,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1997,506.426874424217,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1996,492.212428031946,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1995,477.741099613336,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1994,472.951082824345,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1993,448.13094087379,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1992,443.462044821677,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1991,438.15619419594,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1990,422.724738575869,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1989,413.894023064039,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1988,405.638929689076,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1987,384.659636696973,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1986,386.340559561214,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1985,377.725353860231,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1984,364.032308849685,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1983,339.778376746619,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1982,358.609920101425,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1981,353.700814105005,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1980,334.219179007322,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1979,350.320446364022,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1978,350.30570504545,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1977,343.403337654578,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1976,340.906119257416,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1975,333.76929822544,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1974,336.306374003459,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1973,323.260045911092,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1972,331.963144339485,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1971,328.993729996026,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1970,340.306833356848,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1969,339.099773054614,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1968,331.720617039361,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1967,336.664372577306,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1966,349.354951533981,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1965,333.249080677851,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1964,344.303003365182,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1963,326.647935131857,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1962,326.931761367814,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1961,327.106042340229,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1960,327.155239909957,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2025,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2024,93.6401246842117,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2023,93.1169638221139,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2022,92.5870336093326,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2021,92.0505329995059,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2020,91.5076217588488,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2019,90.9584624626018,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2018,90.4032337065468,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2017,89.8420840030234,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2016,89.2751913988418,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2015,88.7026979901049,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2014,88.1248062062868,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2013,87.5415795968781,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2012,86.9532837280701,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2011,86.3599023849968,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2010,85.7617588960131,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2009,85.158729874995,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2008,84.5508362701857,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2007,83.9381629345447,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2006,83.3207910288118,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2005,82.6989066918082,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2004,82.0725089382401,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2003,81.4416869635326,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2002,80.8065175847141,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2001,80.1670910944801,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2000,79.4883969819743,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1999,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1998,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1997,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1996,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1995,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1994,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1993,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1992,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1991,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1990,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1989,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1988,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1987,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1986,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1985,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1984,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1983,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1982,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1981,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1980,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1979,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1978,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1977,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1976,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1975,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1974,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1973,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1972,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1971,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1970,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1969,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1968,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1967,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1966,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1965,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1964,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1963,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1962,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1961,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),1960,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
NPL,Nepal,SH.STA.BASS.ZS,People using at least basic sanitation services (% of population),2025,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.STA.BASS.ZS?format=json&per_page=100
NPL,Nepal,SH.STA.BASS.ZS,People using at least basic sanitation services (% of population),2024,86.0259805937649,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.STA.BASS.ZS?format=json&per_page=100
NPL,Nepal,SH.STA.BASS.ZS,People using at least basic sanitation services (% of population),2023,82.5877911140468,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.STA.BASS.ZS?format=json&per_page=100
NPL,Nepal,SH.STA.BASS.ZS,People using at least basic sanitation services (% of population),2022,79.1866571655946,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/SH.STA.BASS.ZS?format=json&per_page=100
