GlobalID,Lab Status,Detection Date,Submission Date,Latitude,Longitude,positive_probability,distance_to_training_positive_km,priority_score,image_count,has_specimen,Notes
{BDBB22C5-8F84-4A7E-A788-7ECBACE6CD01},Unverified,2020-05-11,2020-05-11,47.353364,-122.211859,0.017663896852498254,159.10404529788215,0.1309516160485489,0.0,1,"This is the 2nd one in 24 hours that I have seen and killed in my front yard. The two stayed within the area throughout the day and stayed mainly low to the ground (grass, driveway and fallen leaves). The first one I squished pretty good and was hard to"
{8CB02EF6-E3F5-41FD-BD0B-1832A3E1FE7D},Unverified,2020-05-01,2020-05-04,47.574686,-122.239938,0.06600205660530079,134.40523206127992,0.1309212750952865,0.0,1,"Was on my thigh as I was biking, flicked off a few times (I believe dead by the end)"
{C898151F-1DF2-4B10-81C6-CC48BE003938},Unverified,2020-05-10,2020-05-10,47.497239,-122.376487,0.01709562629202731,142.3968128604786,0.13059928830105694,0.0,1,Found this dead insect today it is decomposed so no idea what it really is.  I collected it in a jar.
{AE9B41D7-5105-4FA9-9306-0F2869B97417},Unverified,2020-05-05,2020-05-05,47.252771,-122.203263,0.016937525747172385,170.30092182899358,0.13050126596324688,0.0,1,"Triggered motion on my nest camera. Seems larger then typical insects that have triggered camera. Attachement, screenshot from video captured."
{10D1EEE6-6C87-4E2C-A2BC-49FCEAECAB73},Unverified,2020-05-03,2020-05-03,47.506613,-122.357576,0.01578851798719891,141.39269580903166,0.12978888115206333,0.0,1,Found one in my shed. Killed it. Saw an article about them later so I wanted to report it
{2762178E-00E5-418E-92EA-37043762BFF8},Unverified,2020-06-26,2020-06-26,48.397351,-122.223168,0.1442543941570542,44.65178659739,0.1294377243773736,0.0,0,Found it in my back yard .
{90C53A0E-43BC-400E-A55D-70577D585983},Unverified,2020-05-05,2020-05-05,47.350206,-122.58675,0.014902512976254258,159.20279491898881,0.12923955804527765,0.0,1,My dog was fighting it off and killed it
{789DD6CC-C872-4343-968C-A677800EF207},Unverified,2020-09-05,2020-09-05,47.75463,-122.27795,0.014659263091073788,114.2173733918409,0.12908874311646576,3.0,0,"Not the hornet, but what is it...? I’ve never seen in Wa before."
{8A46A22F-7AD4-48D7-8865-10985C490B8A},Unverified,2020-09-29,2020-09-29,47.777943,-122.555434,0.14361756678037768,111.60977014680877,0.12904289140383415,0.0,0,It would seem if was getting pollen from some ground plants we have
{D1CBB58E-BF9B-4305-81E1-E5A7D68D099A},Unverified,2020-08-25,2020-08-25,47.413502,-123.196372,0.1433504028257343,162.29752003197947,0.12887724975195528,0.0,0, 
{A023655C-CC70-49ED-BE26-61950C938129},Unverified,2020-06-28,2020-06-28,48.090673,-123.428019,0.14224058882325494,105.7838550002657,0.12818916507041805,0.0,0,I saw a yellowjacket near a spot that I had plugged to prevent them from getting into our attic. I couldn't see well enough to tell if it had managed to get in so I got my binoculars out to sit and watch. In about 1 minute I saw a huge insect fly into my
{7ED340A9-4A16-48BA-B174-637A563CFDDE},Unverified,2020-08-28,2020-08-29,47.75482,-122.25929,0.17423290096005467,114.33051867999265,0.1280243985952339,0.0,0,"About 1 1/2 inches long, solid golden orange head with black eyes; body orange with black stripes. Sorry no photo. seen at Log Boom Park kenmore wa"
{D74B6DE0-E61B-4C3B-80A7-B7E5877B9FD3},Unverified,2020-05-09,2020-05-09,47.890858,-122.15857,0.012810029757755336,100.45022509218776,0.1279422184498083,0.0,1,We found this hornet dead on our deck...I believe our dog got it...not sure if it is a Murder hornet or not
{529D2F24-8830-4A39-9E7C-C62C02E3CA90},Unverified,2020-09-19,2020-09-19,47.417115,-122.685531,0.011842640474828485,152.56482493997493,0.12734243709439366,0.0,1,I killed a large wasp that is black an white an quit large
{7750CCA9-1756-4DDB-AB9D-C3DA262D09D9},Unverified,2020-10-04,2020-10-04,47.537499,-122.116164,0.14061929050189031,139.698629105425,0.127183960111172,0.0,0,"My 17 year old son was running and was stung by a giant hornet. He did not get a picture as he was trying to get away from the other ones (5-7 more). He was at 166th Way SE & SE 73rd Street in Bellevue, Washington"
{B65AEB7F-AA42-4467-B13F-AEB9579F9114},Unverified,2020-09-07,2020-09-07,47.985029,-122.107762,0.1404752601791877,91.06364593664077,0.12709466131109637,0.0,0,I saw it briefly it was huge! More ob the black side no white color.
{F61CBCD9-2807-4900-B612-35C6BF603A78},Unverified,2020-07-24,2020-08-13,48.417223,-122.315462,0.20154880050556867,40.77655916988351,0.12686501821821447,0.0,0,"Sitting in my lanai, I saw what I thought was a ginormous! Bee. I went directly inside to avoid any stings from this creature."
{D8F21BBA-7ED8-41EE-B068-1C2030580FBD},Unverified,2020-06-05,2020-06-05,47.501456,-122.187503,0.010776473580595377,142.92592227462035,0.12668141361996912,1.0,0,"Orangish, red big bee spotted in Rose bushes at our condo in Renton, WA."
{7F4C95F9-8F1E-4CE8-92AF-A933E22B51BD},Unverified,2020-05-12,2020-05-12,48.054153,-122.156647,0.010721046200322451,82.72714615762531,0.12664704864419993,1.0,0,"Very large, dark body, bright face."
{0D85EEAC-D38E-48DF-8019-223022359C09},Unverified,2020-09-12,2020-09-14,48.089881,-122.871041,0.18273657126313136,83.43110250571286,0.12663000751647477,0.0,0,The insect flew towards my granddaughter's face and she knocked it towards the outside wall of the house.  Her older sister was able to catch it in a jar with a lid.  It is mostly black with yellow stripes on it's face and legs.  The wings are tan in col
{B95A5C78-19CE-4C75-8763-1A8BB952F141},Unverified,2020-07-04,2020-07-04,47.657845,-122.325789,0.010558190373993848,124.69367283973614,0.1265460780318762,1.0,0,"Hornet landed on a hemlock tree right in front (~3 feet) of me.  A neighbor was nearby and saw it and watched as it flew off toward my back yard. I attached a photo from an online site.  The third hornet, with the long 'stinger' at the back end is just w"
{7848E5DA-6F32-4CBA-ACBE-213D9C6C5052},Unverified,2020-05-07,2020-05-07,47.582838,-122.619686,0.010496434505914896,133.67809999335404,0.12650778939366725,0.0,1,The hornet was captured in one of our light bulb containers and we didn't get it out for 2ish weeks.
{F011DF3B-9432-4D12-B7A6-3B1788A01F20},Unverified,2020-08-21,2020-08-22,47.90799,-122.242084,0.1706685882229033,97.56521577930977,0.12581452469820004,0.0,0,Tried to land on my chest. I was wearing hi vis shirt. A coworker was right next to me saw the same. I jumped back swatted at it. Just brushed it with fingertips and it buzzed by my coworker and off. This was in the pkg lot of buzz inn restaurant near in
{CA77FED9-D312-41F2-8A0B-B53A608B8254},Unverified,2020-06-10,2020-06-10,47.231853,-122.536281,0.009272285955659983,172.09486235569204,0.1257488172925092,0.0,1,A large Japanese hornet landed in the lawn outside my townhouse. I quickly brought my dogs inside. I didn’t not try to capture the specimen. Please let me know any follow up information. Thank you.
{49C9943D-F64E-441F-9F8D-4B7D5381CB89},Unverified,2020-09-13,2020-09-13,47.790455,-122.503479,0.1379402939675789,109.93779844310073,0.1255229822598989,0.0,0,Is exactly the murder hornet in Kingston washington and flew into cedars and not able to get photo or trap
{01D12FD6-AEA6-4466-AE79-76F867A128B8},Unverified,2020-10-04,2020-10-04,47.579335,-122.38788,0.008327154340882202,133.25331486271068,0.12516283569134698,1.0,0,I found a decapitated bee on my fence. I don’t know if this was done by a hornet or what. I haven’t seen any giant hornets. Picture is of decapitated bee. Not sure if this is useful or not for your efforts?
{3B42F3BF-C221-4727-8662-FC5571E738E3},Unverified,2020-05-24,2020-05-24,47.662587,-122.166421,0.008226589961668378,125.37637759723319,0.1251004857762344,0.0,1,"Dead in pool large bee, twice size of my thumb...doubt it is this, but largest I have seen!"
{AB5E1F17-FC5C-40FF-BB10-7B94CEAF3793},Unverified,2020-08-28,2020-08-28,47.7131,-122.289544,0.13712051039324843,118.74502015439546,0.12501471644381404,0.0,0,"Was putting up tents in my front yard and one landed on a bright yellow rain fly, flew around, landed and flew away before I could photograph."
{82D11527-5AA3-4982-A26C-0CAE8BBC40D7},Unprocessed,2020-10-23,2020-10-23,47.624576,-120.678818,0.007591268613953829,181.82090778028382,0.12470658654065137,0.0,1,"I was hiking in the Ski Hill area in Leavenworth today and found this hornet carcass on the side of the trail.  It's been dead for awhile, because it's just the exoskeleton.  No guts.  I picked it up with a leaf and put it in a ziplock bag and brought it"
{A76FFAFC-7E5A-4AB0-9FB9-E1FF20115805},Unverified,2020-08-24,2020-08-24,47.534472,-122.377696,0.13598791341592698,138.25569108052514,0.12431250631787472,0.0,0,Flew by and paused on our door.
{6ACEA6A9-7EAF-4DC5-9FBE-A9E0F661CA92},Unverified,2020-08-12,2020-08-12,47.526382,-122.983552,0.005031652768173187,145.29629473011602,0.12311962471626739,1.0,0,Was collecting fire wood with children when one said there was a hornet nearby. Brother in-law went to inspect and found the hornet chasing a bee. He then proceeded to burn both the bee and the hornet after the hornet started to go towards the kids. Atta
{693C0016-8DE1-42D0-AD42-09CED6A05A75},Unverified,2020-07-19,2020-07-19,48.426421,-122.361514,0.1340482309446881,39.26713654450713,0.12310990318570661,0.0,0,"Very orange and very black, about an inch and a half long, the hornet flew into a fencepost hole I was digging. I didn't have a chance to get a picture before it flew away.hole"
{DA9922B1-D426-46D9-9C86-4A357FA088A8},Unverified,2020-09-08,2020-09-08,47.415423,-122.316096,0.005002723363533461,151.65122538492653,0.12310168848539074,1.0,0,We seen a bee exactly like the bee on the far left of this photo. It was huge!
{6501B11F-D583-4989-87BC-849792653C50},Unverified,2020-08-07,2020-08-07,47.650249,-122.548258,0.13343762602836315,125.7160349213329,0.12273132813758517,0.0,0,I wasn’t able to get a picture so I know this info may not be helpful but I’m submitting it in case similar sightings are reported in the same place and my observation can help confirm.
{56AC9F6E-6955-48C3-9110-21C286B69DE0},Unverified,2020-08-31,2020-08-31,48.08104,-123.105015,0.13302273938107587,92.5349306341763,0.12247409841626702,0.0,0,"Large hornet about 2.5-3"" long"
{7C6DD972-8AE9-4791-A6AA-39A210F90A0B},Unverified,2020-05-28,2020-05-28,47.056078,-122.762338,0.003979747731207414,193.12320815163258,0.1224674435933486,3.0,0,Black upper body striped lower body orange yellow head a little over 2 inches in length rounded body very unique  looking I was trained and licensed by wa dept of agi as a pest control technician  and worked the olympia lacey area and south for about a y
{236A652B-8582-4CE1-8ABD-908C10883BE8},Unverified,2020-08-23,2020-08-23,48.389272,-122.511924,0.1325447461626563,43.7150458294117,0.12217774262084691,0.0,0,"In the yard cleaning: saw a huge hornet, when it landed on the rhodi foliage, I saw a bright orange body. I observed it for a few seconds then left. Unfortunately did not have my phone on me to get a picture"
{51791BDC-1F0D-4EEB-9E49-B4BEAA807BED},Unverified,2020-08-03,2020-08-03,47.82068,-117.411081,0.0032221361047785157,385.310202841182,0.12199772438496267,0.0,1,"It was shriveled up and dead, one wing looked missing."
{CB297056-8143-4530-A409-218A6045E223},Unverified,2020-09-18,2020-09-18,47.392169,-121.976509,0.0028259667887341883,157.50657597876727,0.12175209940901521,1.0,0,"We discovered this when we cut down a tree. We have seen the larger hornets on our property? Mostly Black, yellow head and legs were black and yellow. The one we saw was about an 1.75 inches long."
{DF45AAB4-DC2F-411F-90C8-800443F8C18A},Unverified,2020-07-31,2020-07-31,47.812201,-122.228748,0.13166371008475353,108.25523342942459,0.12163150025254718,0.0,0, 
{C3E24A47-1BF8-44CD-8950-6318D9C87DE0},Unverified,2020-07-31,2020-07-31,47.812201,-122.228748,0.13166371008475353,108.25523342942459,0.12163150025254718,0.0,0, 
{C011F557-1F8D-41C7-8865-E49FE2018A3A},Unverified,2020-05-08,2020-05-08,47.547755,-119.458072,0.0022252825963623097,258.6508760884279,0.12137967520974463,0.0,1,"We have been killing these at my cabin in eastern washington for the last 2 years, I sent a sample to some office in ORe. 2 years ago and never heard back"
{4892742E-F185-47A9-81CC-CDDDCFAD65C6},Unverified,2020-05-16,2020-05-16,47.82903,-122.098062,0.002213654924967648,108.10084002064504,0.12137246605347995,1.0,0,"It is about 2 1/2 inches, It is stuck in my sky light trying to find a way out of our home family is too afraid to remove or go near it"
{DE1862A7-F73E-4F46-A22D-4CD89CE69BE8},Unverified,2020-08-05,2020-08-05,47.040227,-120.559772,0.0021858283571673004,237.71119142904524,0.12135521358144372,0.0,1,As I was exiting my home today to get in my vehicle I observed various wasps trying to eat the dead bugs on my bumper. But as I tried to get in my car I noticed a large hornet trying to attack a wasp as I got near to my car the large hornet was aggressiv
{D1EFAFA8-EFAC-41A1-8B51-BFD867CE97EA},Unverified,2020-10-01,2020-10-01,45.734625,-121.492571,0.0020628515003735057,345.49145938910254,0.12127896793023157,0.0,1,"Found intact, dead on patio in White Salmon, WA"
{C1CA9B42-6897-471D-B505-A5BDA9014631},Unverified,2020-07-08,2020-07-08,47.18413,-119.32536,0.001976072911475356,290.47842685363423,0.12122516520511473,0.0,1,"Found on Big Bend community college Campus colleague found and caught one, On July 8th 2020. I also saw one land and was able to get a good view of  another specimen but could not get a picture of it before it flew away."
{0DE34B7A-C87F-4B5B-BF0C-29E730AC674D},Unverified,2020-10-17,2020-10-17,47.5353,-117.23995,0.0017137465015409788,408.1214880611463,0.12106252283095542,0.0,1,"I killed this on my porch deck thinking it’s a yellow jacket.  But, it looks different.  I live 2mes southwest of Valleyford WA."
{0878C602-0ED4-4396-9143-6A38B6577277},Unverified,2020-05-17,2020-05-17,46.854602,-122.610493,0.001679948034287078,214.29985634495418,0.12104156778125799,0.0,1,"Found sitting on a deck planter.  Sprayed and trapped.  Hornet about 1 inch long, with markings similar to descriptions online.  Larger than any hornets or wasps commonly seen on our property.  We kept the specimen if needed.  No photo."
{86CBEF0D-2ED5-4A3C-A40F-B68C12256E8F},Unverified,2019-08-21,2020-05-05,48.418776,-122.65316,0.194867727665877,43.46114547409317,0.12097243130728391,0.0,0,"Date is approximate, can be verified by campsite res. I seen one at campsite 290, disability site. I've been camping here since the 80's. I know the date might be earlier than other reports. This wasp cannot be mistaken for another,freakishly large head"
{18447769-7550-4BDC-A167-B9B1FFAC04AD},Unverified,2020-09-28,2020-09-28,47.613821,-122.314007,0.1303494784509604,129.6312043522679,0.12081667663959544,0.0,0,"It looked similar to a yellow jacket, but was at least 1.5 inches long. We saw it through our apartment window, but were not able to get a picture of it. Wanted to report just in case."
{3472700A-A004-4714-9895-32233BC3C3E8},Unverified,2020-06-20,2020-06-20,47.25513,-122.44164,0.001291510053183535,169.29249763215356,0.1208007362329738,1.0,0,"Looked similar but a little smaller, not entirely sure if it was one but wanted to report just in case."
{1536BBFF-701C-44C4-B2FA-57B0CB415315},Unverified,2020-07-29,2020-07-29,47.31709,-119.54556,0.00127102393217672,268.2672565233694,0.12078803483794956,0.0,1,i caught the suspected bee. it is not dead yet so i cant take a picture
{41EB9554-6676-4CD1-BE5B-5133CB3EE4B0},Unverified,2020-07-21,2020-07-21,47.448041,-121.770144,0.0011053660625116547,155.47304601475324,0.12068532695875722,1.0,0,"It hovered right in front of me for about 5 seconds, them flew towards my husband. We did not get stung. It was about 2 inches long."
{703BBBFB-756E-4C96-BE69-9CFC6F4F2351},Unverified,2020-08-19,2020-08-19,47.045593,-122.830585,0.0010978198578765117,195.01484850640844,0.12068064831188344,1.0,0,"I'm a land surveyor doing a topographic survey of the field directly adjacent to the 5 1/2 mile marker of the Chehalis western trail in Lacey. Saw a two-inch orange and black hornet fly into a half-inch wide hole while mapping the drainage pond, almost e"
{082B5C9A-8B34-4DAE-8723-38CDB62858C9},Unverified,2020-07-27,2020-07-27,47.610611,-119.291253,0.0009182506103091856,265.6255833016445,0.12056931537839169,0.0,1,Hornet landed in some water in my backyard this is the second one I have seen. I killed the first one it was in my pool.
{67150907-EC0F-4FB0-AC84-B49E423FEBA3},Unverified,2020-10-05,2020-10-05,47.25777,-122.458895,0.0008989653492035198,169.01683169252803,0.12055735851650617,2.0,0,It's huge a
{A2F4CD86-6970-445F-9205-2DE2411D71E0},Unverified,2020-05-05,2020-05-05,47.180593,-122.181657,0.0008560458364284576,178.4455036505967,0.12053074841858566,0.0,1,"Is this possibly an adolescent Asian Giant Hornet? More yellow than orange & about 1"" long. Flew in my home office window. Hit it hard enough with a stick it would have killed a yellow jacket. Scooped it into a cup & was fully recovered within a few minu"
{64A33CAA-67F7-4480-B035-3F9E50951077},Unverified,2020-08-21,2020-08-21,46.084387,-122.861328,0.0007873058163942989,301.30908545260763,0.12048812960616448,0.0,1,"I have a Specimen I believe to be an Asian giant hornet.  It was in my kitchen window, I caught it, & placed it in a container  I attempted to drop it off at our local WA St extension office several times.  My husband became ill & I completely forgot abo"
{536BD7C0-FAE6-447B-ABAA-BC8B8533D10B},Unverified,2020-10-16,2020-10-16,45.651467,-122.514675,0.0005670121922433124,347.6789024867541,0.12035154755919086,1.0,0, 
{1C06181B-9890-49C0-8D2E-51B9B59E859F},Unverified,2020-08-21,2020-08-21,45.604839,-122.559753,0.00043519366649843175,352.9490592699883,0.12026982007322903,0.0,1,"I have seen 2. The first one I killed as it landed on my food.  Second one, I tried to get a picture but couldn't. I did not kill the second one.  I live in Vancouver, WA."
{A648ECA2-4D23-4CFE-A020-B8D8E100BB1F},Unverified,2020-08-03,2020-08-03,46.272697,-119.346772,0.0004340656895197493,361.56837254948215,0.12026912072750226,0.0,1,"I found (and killed) one of theses critters this morning (Sunday, Aug, 2) in my side yard."
{98D817B8-BB8B-4C31-9A42-DEED4491599C},Unverified,2020-04-21,2020-04-21,47.586052,-122.007302,0.00033405282873747474,135.9506522021599,0.12020711275381724,1.0,0,"hi, I was out on a walk this evening in the trail between the Beaver Lake ballpark/dog park and Beaver Lake when a very loud angry sounding wasp-like insect circled me. when it continued, I turned around and walked away and it left me alone. I spotted a"
{2751D16B-AEDD-424D-98BD-0F13B306D829},Unverified,2020-07-30,2020-07-30,45.758539,-120.467877,0.00027614779086183535,366.51583827991305,0.12017121163033434,0.0,1,"seen flying and killed, seen drowned in horse water trough"
{345B4FB0-A84F-4163-8B74-9F2E2E33427A},Unverified,2020-07-07,2020-07-07,46.735167,-119.958292,0.0002570027623714893,292.20245318130725,0.12015934171267031,1.0,1,This is 2nd very large hornet I have seen here. Captured alive in jar. The first one was a little bigger/fatter. This one measures about 1.25 inches long. (See 2nd scan for better image)
{940EEAF4-A404-485E-8A03-A7B5A792DAF0},Unverified,2020-09-28,2020-09-28,45.582581,-122.362849,1.8472539204205515e-05,355.2880236652023,0.1200114529743066,1.0,0,At about 1:30pm today a 1.75 - 2 inch (wasp) from stinger to head landed 1' from me. I had the opportunity to see it very clearly. The picture attached is from online. It is exactly what I saw.
{1D85AB2A-548B-4F74-8AEA-E243FA84B9D9},Unverified,2020-07-17,2020-07-17,46.410328,-117.037617,7.92246210103118e-06,481.5946842778988,0.12000491192650264,0.0,1,Captured at  Beachview Park Clarkston WA
{1CF74577-C7D8-48D4-AD42-838F315A6668},Unverified,2020-07-18,2020-07-18,47.63703,-117.23104,6.567531086731311e-06,404.7030692051028,0.12000407186927378,1.0,0,"We saw The largest- long (2 inches), black, looked like too thick of a body for a wasp, I think it had tan wings- insect. It was difficult to see it's face as it first landed on my husband's head while we were driving. He shook it off and as we pulled in"
{CC2AC369-5A44-4F20-A12F-DBE4FBA8A7C4},Unverified,2020-04-26,2020-04-26,45.735873,-122.645621,4.631845060632165e-06,338.65091722019895,0.12000287174393759,1.0,0,Please advise. Can't get a good photo. I don't want to get too close.
{64B14994-876E-4E10-84DE-65E00B1D5CAD},Unverified,2020-07-31,2020-07-31,47.686143,-122.383267,0.12899596931681478,121.3855404447606,0.11997750097642518,0.0,0,"Seen in my backyard this am, in beautiful Ballard"
{3CC14D84-AEF0-45AE-93BC-FBB856634EC5},Unverified,2020-05-02,2020-05-02,48.424824,-122.290882,0.12872524375858996,40.32856757166671,0.11980965113032577,0.0,0,Saw one this morning digging into the dubry under some bushes noticed the orange strips
{1568C9FC-99FD-46EE-B99A-7B2D3111DFF7},Unverified,2020-09-15,2020-09-17,48.00016,-122.207935,0.1691885602165613,87.82878343034292,0.11823024066760135,0.0,0,I didn’t want to get close enough to photo. The hornet I saw was at least 2 inches long and very wide . It was in the breezeway near the hospital parking garage roof at Providence Colby Campus .
{CCC41157-199F-48FD-AB6B-A122F1B73E19},Unverified,2020-09-11,2020-09-11,47.724104,-122.316553,0.12607145175475654,117.37969092210479,0.11816430008794906,0.0,0,He was hanging around our wood pile. I could not see if there was a stinger or not. he was two inches or bigger for sure.  he did not appear to have a cinched waist or pointy rear - he looked like a flying cigar.
{EF5FE10D-47B7-4092-B390-C303043523B7},Unverified,2020-08-14,2020-08-14,47.604186,-122.201567,0.1254603980174312,131.45865028663863,0.11778544677080735,0.0,0, 
{58A2A01C-8353-49AC-9289-1B01632FCD40},Unverified,2020-08-02,2020-08-03,47.570217,-122.399951,0.15707987393670025,134.25484088122298,0.11738952184075416,0.0,0,Not sure if it's what you're looking for. Saw this at the end of my street. I can send a screenshot if the video doesn't work
{C86C3B2A-0C52-4EC2-8B71-33ECAF24D197},Unverified,2020-09-27,2020-09-27,47.37733,-123.04061,0.12442654276149477,162.4068958731565,0.11714445651212677,0.0,0,"Doesn't look exactly like the picture, but we thought we'd report just in case."
{56FF84AA-620C-4E63-BD6E-5C9909AE7D7E},Unverified,2020-09-06,2020-09-06,48.228197,-122.14268,0.12439103690558792,64.37761565559109,0.1171224428814645,0.0,0,"Very large hornet, couldn't get a picture. At least 1.5 inches. Wish I had my phone on me when it was sighted. It was landed on my mailbox got a good look at it. It was a dark yellow."
{CB5B3BD2-507F-461E-87F0-E7875C30C421},Unverified,2020-08-04,2020-08-06,48.703597,-121.671092,0.16653870134044912,55.42835000741578,0.1165873281644118,0.0,0,Absolutely positive this was an asian murder hornet sighting. Orange-ish almost red looking bee 1.5-2 inch in length flew around us a couple times and flew off towards the bathroom at lower sandy campground. Sound of its flying made a low hum sound.
{7BC2BEAD-5CF2-4072-9714-78AF1451B3A9},Unverified,2020-05-08,2020-05-08,48.345613,-121.145297,0.12300830305992735,105.29323484493425,0.11626514789715495,0.0,0,I know this is a horrible picture. Automatically taken by our wildlife camera.
{F48027A0-7045-483D-BAD2-FF9E6F8745F9},Unverified,2019-07-28,2020-05-05,47.500026,-122.285134,0.056815077683747627,142.39741366363572,0.11536669092010728,0.0,1,"I picked up a load of freshly cut wood at a friend's in Issaquah and this came in the load. I killed it- i'm allergic to bee stings. It was about 2"" long, and not aggressive, but kept flying around the wood pile."
{F7CF0A25-E0D1-4E5A-99B9-D61A8D213FF3},Unverified,2020-09-27,2020-09-28,47.58147,-122.006829,0.15379792245818782,136.4553565067968,0.11535471192407645,0.0,0,Huge
{A855C080-C3D3-4E57-88DD-61B0962E71A7},Unverified,2020-10-12,2020-10-13,47.98726,-122.195426,0.15279697473506315,89.40689713079972,0.11473412433573915,0.0,0,"On Monday, Oct 12, around 2:00 PM, I was in my detached workshop and noticed a signficantly l0ud ""buzz"". I looked and spotted a very large bee - certainly more than 1 inch long. I didn't get a good look at the head, but the abdomen was very visible and i"
{1E030ECF-B3A0-4039-ADD1-5CCF929B5651},Unverified,2020-09-04,2020-09-04,48.01318,-122.504941,0.12028428736616681,85.2310497616219,0.11457625816702341,0.0,0,I was cutting wood on our property when this hornet landed on a log. I was able to capture it in a water bottle alive.
{322A230A-FDC8-4553-936A-352457DC141A},Unverified,2020-07-04,2020-07-04,47.769358,-122.260875,0.11961350120518904,112.71032755067452,0.11416037074721722,0.0,0, 
{8E7BBBA6-7A55-4972-89F9-7912E3CF5D7A},Unverified,2020-08-12,2020-08-12,47.976824,-122.049166,0.11939550898745986,93.12216815878453,0.11402521557222511,0.0,0,"Seen one in my garden today, pretty sure it was. I will continue to watch for it and capture if I can."
{009FF50F-7D78-4824-9F2D-DD2C3BD66FFB},Unverified,2020-08-18,2020-08-19,47.678571,-122.284871,0.021507221796986862,122.60013935550874,0.11333447751413186,0.0,1,My friend and I noticed an unusually large wasp/hornet looking insect in my backyard this afternoon.  It was generally flying low to the ground in the same 8 feet by 8 feet area.  I also noticed a dead bee in my front yard yesterday.  We believe that the
{3BB61E0D-ACAE-42C9-A30E-1E6D4283A991},Unverified,2020-04-02,2020-05-08,48.144053,-123.160706,0.05201515934968337,89.19573220864139,0.11333047987788478,0.0,1,Had not read about the hornet. I found an extremely large “wasp” with very different red markings on my front window...inside. I captured it and released outside. Few days later I read about the hornet and saw pictures. It’s very possible that was
{C16B5547-02EF-43A4-B6CD-838E1D04370F},Unverified,2019-10-20,2020-05-05,47.764431,-122.361745,0.18240832210757427,112.73065709760586,0.11329416473182168,0.0,0,"Unfortunately I never got a picture of one, but in my last apartment there were hornets that occasionally came out of the fireplace. I don't know for sure if they were this hornet, but they were bigger than any I've ever seen before. We no longer live th"
{5873AB8A-D6F9-49A2-86DB-3E7D20950E42},Unverified,2020-09-08,2020-09-08,47.381256,-122.210657,0.1177360752132072,156.02578116877967,0.11299636663218846,0.0,0, 
{E69488A4-A94A-4342-97CC-E0E55C076AB2},Unverified,2020-08-10,2020-08-11,47.693253,-122.110196,0.14989897849530334,122.71119332749075,0.11293736666708808,0.0,0, 
{80992B53-978A-484D-AEC3-4FEF3DCBF706},Unverified,2020-09-22,2020-09-22,47.622094,-122.335149,0.11747833522034107,128.62804952675094,0.11283656783661147,0.0,0,Hornet sighted outside of 5th story window.  Attempted to come in through window
{A67A1046-1877-4F52-8FF9-1946EBA8F75E},Unverified,2020-08-03,2020-08-05,47.540169,-122.397162,0.16018413227477812,137.5980976943616,0.11264749534369577,0.0,0,Three of them at LOWman beach park in west Seattle
{09F74556-B731-4EA0-86AA-829070A35D99},Unverified,2020-08-13,2020-08-13,47.530048,-122.386158,0.11662567681305745,138.7351924620579,0.11230791962409561,0.0,0, 
{10C7C30D-9ADF-42CD-9E2A-2553EBEDAA7A},Unverified,2020-08-02,2020-08-02,47.66941,-122.30396,0.11522051225765323,123.51028201790304,0.111436717599745,0.0,0,"Unable to take a photo but the insect was buzzing around my blanket at the park for a few moments. It was very large (1.5-2in), something I’ve never seen before, and had a distinct orange face. I was sitting in an area with a mix of grass and clovers w"
{20CEEAA0-0366-4139-B0F7-2971962C9A88},Unverified,2020-08-21,2020-08-20,48.15243,-122.573399,0.11483389913759758,70.4391310569813,0.1111970174653105,0.0,0,Very large >2” hornet flying around the porch of our cabin. Looked exactly like photos we have seen of the “murder hornet”
{E6636BD7-56A0-441D-8B20-D08C3C6D2D18},Unverified,2020-10-08,2020-10-08,47.493731,-122.220901,0.11468083077004297,143.50441367093634,0.11110211507742665,0.0,0,"Orange head, stinger tip of the abdomen, orange, 2” long."
{78F563DD-0BD4-4834-AF20-8838AC1AD268},Unverified,2020-08-05,2020-08-05,47.530769,-122.358792,0.11456346136867955,138.70512315070397,0.11102934604858133,0.0,0, 
{227BF2E4-52F4-4F91-A5A2-A9B43CA5749C},Unverified,2020-06-12,2020-06-12,47.986015,-122.124337,0.11346962506780627,90.65630931070255,0.11035116754203989,0.0,0, 
{1F634FEC-D434-47AF-A044-988A97E0DA83},Unverified,2020-09-13,2020-09-13,47.664158,-122.373452,0.11317878824887814,123.84712614593238,0.11017084871430444,0.0,0,"No photo. Your location map software is hinky, & it keeps moving the location"
{47504764-7534-4332-8619-79F207A28198},Unverified,2020-08-23,2020-08-26,48.163308,-123.699789,0.1615624107590625,110.27478474438722,0.11016869467061874,0.0,0,Numerous sightings of large wasps with brown wings appearing 1-2” in length. I was personally stung on the back of the neck resulting in the worst swelling I’ve ever experienced from a insect sting. Unfortunately no photos of the wasps themselves. Mo
{323714A4-E5E7-4245-BD0F-6785D52A923E},Unverified,2020-08-12,2020-08-12,47.779217,-122.267322,0.11287138784197039,111.57101465483326,0.10998026046202164,0.0,0,"Brier, Wa, 98036. 6:30pm near my garbage can. About 3"" in length."
