year,season,crop_id,crop_name,crop_type,area_mu,yield_jin_per_mu,production_jin,expected_sales_cap_jin,normal_sales_jin,surplus_jin,price_yuan_per_jin,cost_yuan,profit_yuan,plot,land_type
2026,第二季,37,红萝卜,蔬菜,15.0,3000.0,45000.0,36000.0,36000.0,9000.0,3.7623,8682.1875,143690.2031,D1,水浇地
2026,第一季,29,黄瓜,蔬菜,14.0,12000.0,168000.0,13050.0,0.0,168000.0,8.1034,46999.575,633683.925,D3,水浇地
2026,第二季,35,大白菜,蔬菜,14.0,5000.0,70000.0,150000.0,40000.0,30000.0,2.8941,32413.5,126759.9375,D3,水浇地
2026,单季,14,莜麦,粮食,13.0,380.0,4940.0,14000.0,4940.0,0.0,5.5,6019.65,21150.35,C2,山坡地
2026,第一季,17,豇豆,蔬菜（豆类）,12.0,3000.0,36000.0,36480.0,36000.0,0.0,9.261,27783.0,305613.0,D6,水浇地
2026,第二季,36,白萝卜,蔬菜,12.0,4000.0,48000.0,100000.0,20000.0,28000.0,2.8941,6945.75,91452.375,D6,水浇地
2026,第一季,29,黄瓜,蔬菜,10.0,12000.0,120000.0,13050.0,0.0,120000.0,8.1034,33571.125,452631.375,D2,水浇地
2026,第二季,37,红萝卜,蔬菜,10.0,3000.0,30000.0,36000.0,0.0,30000.0,3.7623,5788.125,50646.0938,D2,水浇地
2026,第一季,18,刀豆,蔬菜（豆类）,10.0,2000.0,20000.0,26880.0,20000.0,0.0,7.814,11576.25,144703.125,D5,水浇地
2026,第二季,37,红萝卜,蔬菜,10.0,3000.0,30000.0,36000.0,0.0,30000.0,3.7623,5788.125,50646.0938,D5,水浇地
2026,第一季,29,黄瓜,蔬菜,6.0,12000.0,72000.0,13050.0,0.0,72000.0,8.1034,20142.675,271578.825,D4,水浇地
2026,第二季,37,红萝卜,蔬菜,6.0,3000.0,18000.0,36000.0,0.0,18000.0,3.7623,3472.875,30387.6563,D4,水浇地
2026,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,2160.0,0.0,7.5246,1666.98,14586.075,E1,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,52.4787,2083.725,155352.3675,E1,普通大棚
2026,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,2160.0,0.0,7.5246,1666.98,14586.075,E10,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,52.4787,2083.725,155352.3675,E10,普通大棚
2026,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,2160.0,0.0,7.5246,1666.98,14586.075,E11,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,52.4787,2083.725,155352.3675,E11,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E12,普通大棚
2026,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,14.6028,6945.75,80670.858,E12,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E13,普通大棚
2026,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,14.6028,6945.75,80670.858,E13,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E14,普通大棚
2026,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,14.6028,6945.75,80670.858,E14,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E15,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E15,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E16,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E16,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E2,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E2,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E3,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E3,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E4,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E4,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E5,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E5,普通大棚
2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.1034,2431.0125,34034.175,E6,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E6,普通大棚
2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1440.0,26880.0,1440.0,0.0,7.814,833.49,10418.625,E7,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E7,普通大棚
2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1440.0,26880.0,1440.0,0.0,7.814,833.49,10418.625,E8,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E8,普通大棚
2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1440.0,26880.0,1440.0,0.0,7.814,833.49,10418.625,E9,普通大棚
2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,52.4787,2083.725,76634.3212,E9,普通大棚
2026,第一季,22,茄子,蔬菜,0.6,8000.0,4800.0,45360.0,4800.0,0.0,6.3669,1666.98,28894.32,F1,智慧大棚
2026,第二季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,13050.0,0.0,8100.0,9.7241,2674.1138,36708.2888,F1,智慧大棚
2026,第一季,22,茄子,蔬菜,0.6,8000.0,4800.0,45360.0,4800.0,0.0,6.3669,1666.98,28894.32,F2,智慧大棚
2026,第二季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,13050.0,0.0,8100.0,9.7241,2674.1138,36708.2888,F2,智慧大棚
2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1440.0,26880.0,1440.0,0.0,7.814,833.49,10418.625,F3,智慧大棚
2026,第二季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,13050.0,0.0,8100.0,9.7241,2674.1138,36708.2888,F3,智慧大棚
2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1440.0,26880.0,1120.0,320.0,7.814,833.49,9168.39,F4,智慧大棚
2026,第二季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,13050.0,0.0,8100.0,9.7241,2674.1138,36708.2888,F4,智慧大棚
2027,单季,9,高粱,粮食,86.0,600.0,51600.0,30000.0,30000.0,21600.0,6.0,41813.415,202986.585,B6,梯田
2027,单季,2,黑豆,粮食（豆类）,80.0,500.0,40000.0,21850.0,21850.0,18150.0,7.5,38896.2,193041.3,A1,平旱地
2027,单季,3,红豆,粮食（豆类）,72.0,400.0,28800.0,22400.0,22400.0,6400.0,8.25,30630.7575,180569.2425,A4,平旱地
2027,单季,7,玉米,粮食,68.0,1000.0,68000.0,177283.5284,68000.0,0.0,3.0,41327.2125,162672.7875,A5,平旱地
2027,单季,4,绿豆,粮食（豆类）,60.0,330.0,19800.0,33040.0,19800.0,0.0,7.0,25525.6313,113074.3687,B1,梯田
2027,单季,10,黍子,粮食,60.0,500.0,30000.0,12500.0,12500.0,17500.0,7.5,26254.935,133120.065,B11,梯田
2027,单季,4,绿豆,粮食（豆类）,55.0,350.0,19250.0,33040.0,13240.0,6010.0,7.0,23398.4953,90316.5047,A2,平旱地
2027,单季,5,爬豆,粮食（豆类）,55.0,415.0,22825.0,9875.0,9875.0,12950.0,6.75,23398.4953,86964.0047,A6,平旱地
2027,单季,2,黑豆,粮食（豆类）,55.0,475.0,26125.0,21850.0,0.0,26125.0,7.5,26741.1375,71227.6125,B7,梯田
2027,单季,2,黑豆,粮食（豆类）,50.0,475.0,23750.0,21850.0,0.0,23750.0,7.5,24310.125,64752.375,B9,梯田
2027,单季,11,荞麦,粮食,46.0,105.0,4830.0,1500.0,1500.0,3330.0,40.0,19569.6506,107030.3494,B2,梯田
2027,单季,2,黑豆,粮食（豆类）,45.0,475.0,21375.0,21850.0,0.0,21375.0,7.5,21879.1125,58277.1375,B12,梯田
2027,单季,2,黑豆,粮食（豆类）,44.0,475.0,20900.0,21850.0,0.0,20900.0,7.5,21392.91,56982.09,B8,梯田
2027,单季,13,红薯,粮食,40.0,2100.0,84000.0,36000.0,36000.0,48000.0,3.25,97240.5,97759.5,B3,梯田
2027,单季,2,黑豆,粮食（豆类）,35.0,500.0,17500.0,21850.0,0.0,17500.0,7.5,17017.0875,48607.9125,A3,平旱地
2027,单季,2,黑豆,粮食（豆类）,35.0,475.0,16625.0,21850.0,0.0,16625.0,7.5,17017.0875,45326.6625,B13,梯田
2027,单季,7,玉米,粮食,28.0,950.0,26600.0,177283.5284,26600.0,0.0,3.0,17017.0875,62782.9125,B4,梯田
2027,单季,2,黑豆,粮食（豆类）,27.0,450.0,12150.0,21850.0,0.0,12150.0,7.5,13127.4675,32435.0325,C5,山坡地
2027,单季,7,玉米,粮食,25.0,950.0,23750.0,177283.5284,23750.0,0.0,3.0,15193.8281,56056.1719,B10,梯田
2027,单季,7,玉米,粮食,25.0,950.0,23750.0,177283.5284,23750.0,0.0,3.0,15193.8281,56056.1719,B5,梯田
2027,第一季,17,豇豆,蔬菜（豆类）,22.0,3000.0,66000.0,36480.0,36480.0,29520.0,9.7241,53482.275,444778.047,D7,水浇地
2027,第二季,35,大白菜,蔬菜,22.0,5000.0,110000.0,150000.0,110000.0,0.0,3.0388,53482.275,280781.9438,D7,水浇地
2027,单季,12,南瓜,粮食,20.0,2850.0,57000.0,35100.0,35100.0,21900.0,1.5,24310.125,44764.875,B14,梯田
2027,单季,7,玉米,粮食,20.0,900.0,18000.0,177283.5284,18000.0,0.0,3.0,12155.0625,41844.9375,C6,山坡地
2027,第一季,18,刀豆,蔬菜（豆类）,20.0,2000.0,40000.0,26880.0,26880.0,13120.0,8.2047,24310.125,250053.9458,D8,水浇地
2027,第二季,36,白萝卜,蔬菜,20.0,4000.0,80000.0,100000.0,80000.0,0.0,3.0388,12155.0625,230946.1875,D8,水浇地
2027,单季,2,黑豆,粮食（豆类）,18.0,450.0,8100.0,21850.0,0.0,8100.0,7.5,8751.645,21623.355,C4,山坡地
2027,单季,2,黑豆,粮食（豆类）,15.0,450.0,6750.0,21850.0,0.0,6750.0,7.5,7293.0375,18019.4625,C1,山坡地
2027,单季,7,玉米,粮食,15.0,900.0,13500.0,177283.5284,13500.0,0.0,3.0,9116.2969,31383.7031,C3,山坡地
2027,第一季,17,豇豆,蔬菜（豆类）,15.0,3000.0,45000.0,36480.0,0.0,45000.0,9.7241,36465.1875,182325.9375,D1,水浇地
2027,第二季,37,红萝卜,蔬菜,15.0,3000.0,45000.0,36000.0,36000.0,9000.0,3.9504,9116.2969,150874.7133,D1,水浇地
2027,第一季,17,豇豆,蔬菜（豆类）,14.0,3000.0,42000.0,36480.0,0.0,42000.0,9.7241,34034.175,170170.875,D3,水浇地
2027,第二季,35,大白菜,蔬菜,14.0,5000.0,70000.0,150000.0,40000.0,30000.0,3.0388,34034.175,133097.9344,D3,水浇地
2027,单季,2,黑豆,粮食（豆类）,13.0,450.0,5850.0,21850.0,0.0,5850.0,7.5,6320.6325,15616.8675,C2,山坡地
2027,第一季,29,黄瓜,蔬菜,12.0,12000.0,144000.0,13050.0,13050.0,130950.0,8.5085,42299.6175,625833.7805,D6,水浇地
2027,第二季,36,白萝卜,蔬菜,12.0,4000.0,48000.0,100000.0,20000.0,28000.0,3.0388,7293.0375,96024.9938,D6,水浇地
2027,第一季,19,芸豆,蔬菜（豆类）,10.0,3000.0,30000.0,6480.0,6480.0,23520.0,7.9008,24310.125,119800.296,D2,水浇地
2027,第二季,37,红萝卜,蔬菜,10.0,3000.0,30000.0,36000.0,0.0,30000.0,3.9504,6077.5313,53178.3984,D2,水浇地
2027,第一季,29,黄瓜,蔬菜,10.0,12000.0,120000.0,13050.0,0.0,120000.0,8.5085,35249.6813,475262.9438,D5,水浇地
2027,第二季,37,红萝卜,蔬菜,10.0,3000.0,30000.0,36000.0,0.0,30000.0,3.9504,6077.5313,53178.3984,D5,水浇地
2027,第一季,17,豇豆,蔬菜（豆类）,6.0,3000.0,18000.0,36480.0,0.0,18000.0,9.7241,14586.075,72930.375,D4,水浇地
2027,第二季,37,红萝卜,蔬菜,6.0,3000.0,18000.0,36000.0,0.0,18000.0,3.9504,3646.5188,31907.0391,D4,水浇地
2027,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.5085,2552.5631,35735.8838,E1,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,50.9043,2187.9113,150525.0985,E1,普通大棚
2027,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.5085,2552.5631,35735.8838,E10,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,50.9043,2187.9113,150525.0985,E10,普通大棚
2027,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.5085,2552.5631,35735.8838,E11,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,50.9043,2187.9113,150525.0985,E11,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E12,普通大棚
2027,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,14.1647,7293.0375,77695.0723,E12,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E13,普通大棚
2027,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,14.1647,7293.0375,77695.0723,E13,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E14,普通大棚
2027,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,14.1647,7293.0375,77695.0723,E14,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E15,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E15,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E16,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E16,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E2,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E2,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E3,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E3,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E4,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E4,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E5,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E5,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,E6,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E6,普通大棚
2027,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.5085,2552.5631,35735.8838,E7,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E7,普通大棚
2027,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.5085,2552.5631,35735.8838,E8,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E8,普通大棚
2027,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.5085,2552.5631,35735.8838,E9,普通大棚
2027,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,0.0,3000.0,50.9043,2187.9113,74168.5936,E9,普通大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,F1,智慧大棚
2027,第二季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,13050.0,0.0,8100.0,10.2103,2807.8194,38543.7032,F1,智慧大棚
2027,第一季,19,芸豆,蔬菜（豆类）,0.6,3600.0,2160.0,6480.0,0.0,2160.0,7.9008,1750.329,6782.5249,F2,智慧大棚
2027,第二季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,13050.0,0.0,8100.0,10.2103,2807.8194,38543.7032,F2,智慧大棚
2027,第一季,22,茄子,蔬菜,0.6,8000.0,4800.0,45360.0,4800.0,0.0,6.6853,1750.329,30339.036,F3,智慧大棚
2027,第二季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,13050.0,0.0,8100.0,10.2103,2807.8194,38543.7032,F3,智慧大棚
2027,第一季,22,茄子,蔬菜,0.6,8000.0,4800.0,45360.0,4800.0,0.0,6.6853,1750.329,30339.036,F4,智慧大棚
2027,第二季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,13050.0,0.0,8100.0,10.2103,2807.8194,38543.7032,F4,智慧大棚
2028,单季,2,黑豆,粮食（豆类）,86.0,475.0,40850.0,21850.0,21850.0,19000.0,7.5,43904.0858,191220.9142,B6,梯田
2028,单季,9,高粱,粮食,80.0,630.0,50400.0,30000.0,30000.0,20400.0,6.0,40841.01,200358.99,A1,平旱地
2028,单季,7,玉米,粮食,72.0,1000.0,72000.0,190579.793,72000.0,0.0,3.0,45946.1363,170053.8637,A4,平旱地
2028,单季,3,红豆,粮食（豆类）,68.0,400.0,27200.0,22400.0,22400.0,4800.0,8.25,30375.5012,174224.4988,A5,平旱地
2028,单季,10,黍子,粮食,60.0,500.0,30000.0,12500.0,12500.0,17500.0,7.5,27567.6818,131807.3182,B1,梯田
2028,单季,11,荞麦,粮食,60.0,105.0,6300.0,1500.0,1500.0,4800.0,40.0,26801.9128,129198.0872,B11,梯田
2028,单季,7,玉米,粮食,55.0,1000.0,55000.0,190579.793,55000.0,0.0,3.0,35097.743,129902.257,A2,平旱地
2028,单季,7,玉米,粮食,55.0,1000.0,55000.0,190579.793,55000.0,0.0,3.0,35097.743,129902.257,A6,平旱地
2028,单季,8,谷子,粮食,55.0,380.0,20900.0,71400.0,20900.0,0.0,6.75,25270.3749,115804.6251,B7,梯田
2028,单季,8,谷子,粮食,50.0,380.0,19000.0,71400.0,19000.0,0.0,6.75,22973.0681,105276.9319,B9,梯田
2028,单季,13,红薯,粮食,46.0,2100.0,96600.0,36000.0,36000.0,60600.0,3.25,117417.9038,98057.0962,B2,梯田
2028,单季,8,谷子,粮食,45.0,380.0,17100.0,71400.0,17100.0,0.0,6.75,20675.7613,94749.2387,B12,梯田
2028,单季,6,小麦,粮食,44.0,760.0,33440.0,245262.9141,33440.0,0.0,3.5,25270.3749,91769.6251,B8,梯田
2028,单季,8,谷子,粮食,40.0,380.0,15200.0,71400.0,14400.0,800.0,6.75,18378.4545,81521.5455,B3,梯田
2028,单季,4,绿豆,粮食（豆类）,35.0,350.0,12250.0,33040.0,12250.0,0.0,7.0,15634.4491,70115.5509,A3,平旱地
2028,单季,5,爬豆,粮食（豆类）,35.0,395.0,13825.0,9875.0,9875.0,3950.0,6.75,15634.4491,64353.0509,B13,梯田
2028,单季,4,绿豆,粮食（豆类）,28.0,330.0,9240.0,33040.0,9240.0,0.0,7.0,12507.5593,52172.4407,B4,梯田
2028,单季,12,南瓜,粮食,27.0,2700.0,72900.0,35100.0,35100.0,37800.0,1.5,34459.6022,46540.3978,C5,山坡地
2028,单季,4,绿豆,粮食（豆类）,25.0,330.0,8250.0,33040.0,8250.0,0.0,7.0,11167.4637,46582.5363,B10,梯田
2028,单季,2,黑豆,粮食（豆类）,25.0,475.0,11875.0,21850.0,0.0,11875.0,7.5,12762.8156,31768.4344,B5,梯田
2028,第一季,29,黄瓜,蔬菜,22.0,12000.0,264000.0,13050.0,13050.0,250950.0,8.934,81426.7637,1156151.5604,D7,水浇地
2028,第二季,35,大白菜,蔬菜,22.0,5000.0,110000.0,150000.0,110000.0,0.0,3.1907,56156.3888,294821.0409,D7,水浇地
2028,单季,2,黑豆,粮食（豆类）,20.0,475.0,9500.0,21850.0,0.0,9500.0,7.5,10210.2525,25414.7475,B14,梯田
2028,单季,4,绿豆,粮食（豆类）,20.0,315.0,6300.0,33040.0,3300.0,3000.0,7.0,8933.9709,24666.0291,C6,山坡地
2028,第一季,29,黄瓜,蔬菜,20.0,12000.0,240000.0,13050.0,0.0,240000.0,8.934,74024.3306,998052.1819,D8,水浇地
2028,第二季,36,白萝卜,蔬菜,20.0,4000.0,80000.0,100000.0,80000.0,0.0,3.1907,12762.8156,242493.4969,D8,水浇地
2028,单季,14,莜麦,粮食,18.0,380.0,6840.0,14000.0,6840.0,0.0,5.5,9189.2273,28430.7727,C4,山坡地
2028,单季,14,莜麦,粮食,15.0,380.0,5700.0,14000.0,5700.0,0.0,5.5,7657.6894,23692.3106,C1,山坡地
2028,单季,11,荞麦,粮食,15.0,100.0,1500.0,1500.0,0.0,1500.0,40.0,6700.4782,23299.5218,C3,山坡地
2028,第一季,29,黄瓜,蔬菜,15.0,12000.0,180000.0,13050.0,0.0,180000.0,8.934,55518.248,748539.1364,D1,水浇地
2028,第二季,37,红萝卜,蔬菜,15.0,3000.0,45000.0,36000.0,36000.0,9000.0,4.1479,9572.1117,158418.4489,D1,水浇地
2028,第一季,29,黄瓜,蔬菜,14.0,12000.0,168000.0,13050.0,0.0,168000.0,8.934,51817.0314,698636.5273,D3,水浇地
2028,第二季,35,大白菜,蔬菜,14.0,5000.0,70000.0,150000.0,40000.0,30000.0,3.1907,35735.8838,139752.8311,D3,水浇地
2028,单季,11,荞麦,粮食,13.0,100.0,1300.0,1500.0,0.0,1300.0,40.0,5807.0811,20192.9189,C2,山坡地
2028,第一季,29,黄瓜,蔬菜,12.0,12000.0,144000.0,13050.0,0.0,144000.0,8.934,44414.5984,598831.3091,D6,水浇地
2028,第二季,36,白萝卜,蔬菜,12.0,4000.0,48000.0,100000.0,20000.0,28000.0,3.1907,7657.6894,100826.2434,D6,水浇地
2028,第一季,29,黄瓜,蔬菜,10.0,12000.0,120000.0,13050.0,0.0,120000.0,8.934,37012.1653,499026.0909,D2,水浇地
2028,第二季,37,红萝卜,蔬菜,10.0,3000.0,30000.0,36000.0,0.0,30000.0,4.1479,6381.4078,55837.3184,D2,水浇地
2028,第一季,29,黄瓜,蔬菜,10.0,12000.0,120000.0,13050.0,0.0,120000.0,8.934,37012.1653,499026.0909,D5,水浇地
2028,第二季,37,红萝卜,蔬菜,10.0,3000.0,30000.0,36000.0,0.0,30000.0,4.1479,6381.4078,55837.3184,D5,水浇地
2028,第一季,29,黄瓜,蔬菜,6.0,12000.0,72000.0,13050.0,0.0,72000.0,8.934,22207.2992,299415.6546,D4,水浇地
2028,第二季,37,红萝卜,蔬菜,6.0,3000.0,18000.0,36000.0,0.0,18000.0,4.1479,3828.8447,33502.391,D4,水浇地
2028,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.934,2680.1913,37522.6779,E1,普通大棚
2028,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,49.3772,2297.3068,145834.3126,E1,普通大棚
2028,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.934,2680.1913,37522.6779,E10,普通大棚
2028,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,49.3772,2297.3068,145834.3126,E10,普通大棚
2028,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.934,2680.1913,37522.6779,E11,普通大棚
2028,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,9000.0,3000.0,0.0,49.3772,2297.3068,145834.3126,E11,普通大棚
2028,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.934,2680.1913,37522.6779,E12,普通大棚
2028,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,13.7397,7657.6894,74780.7771,E12,普通大棚
2028,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.934,2680.1913,37522.6779,E13,普通大棚
2028,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,13.7397,7657.6894,74780.7771,E13,普通大棚
2028,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.934,2680.1913,37522.6779,E14,普通大棚
2028,第二季,40,白灵菇,食用菌,0.6,10000.0,6000.0,18000.0,6000.0,0.0,13.7397,7657.6894,74780.7771,E14,普通大棚
2028,第一季,29,黄瓜,蔬菜,0.6,15000.0,9000.0,13050.0,0.0,9000.0,8.934,2680.1913,37522.6779,E15,普通大棚
