date,brand,config,power,drive,color,model_id,global_sequence,date_position,shift,shift_position,brand_block,paint_line
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,706,246,晚班,4,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,707,247,晚班,5,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,708,248,晚班,6,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,709,249,晚班,7,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,710,250,晚班,8,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,711,251,晚班,9,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,712,252,晚班,10,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,713,253,晚班,11,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,714,254,晚班,12,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,715,255,晚班,13,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,716,256,晚班,14,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,717,257,晚班,15,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,718,258,晚班,16,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,719,259,晚班,17,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,720,260,晚班,18,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,721,261,晚班,19,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,722,262,晚班,20,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,723,263,晚班,21,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,724,264,晚班,22,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,725,265,晚班,23,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,726,266,晚班,24,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,727,267,晚班,25,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,728,268,晚班,26,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,729,269,晚班,27,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,730,270,晚班,28,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,731,271,晚班,29,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,732,272,晚班,30,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,733,273,晚班,31,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,734,274,晚班,32,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,735,275,晚班,33,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,736,276,晚班,34,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,737,277,晚班,35,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,738,278,晚班,36,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,739,279,晚班,37,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,740,280,晚班,38,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,741,281,晚班,39,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,742,282,晚班,40,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,743,283,晚班,41,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,744,284,晚班,42,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,745,285,晚班,43,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,746,286,晚班,44,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,747,287,晚班,45,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,748,288,晚班,46,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,749,289,晚班,47,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,750,290,晚班,48,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,751,291,晚班,49,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,752,292,晚班,50,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,753,293,晚班,51,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,754,294,晚班,52,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,755,295,晚班,53,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,756,296,晚班,54,A1,C1
2018-09-18,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,757,297,晚班,55,A1,C1
2018-09-18,A1,B1,汽油,四驱,白,A1-B1-汽油-四驱-白,758,298,晚班,56,A1,C1
2018-09-18,A1,B1,汽油,两驱,蓝,A1-B1-汽油-两驱-蓝,759,299,晚班,57,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,760,300,晚班,58,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,761,301,晚班,59,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,762,302,晚班,60,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,763,303,晚班,61,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,764,304,晚班,62,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,765,305,晚班,63,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,766,306,晚班,64,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,767,307,晚班,65,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,768,308,晚班,66,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,769,309,晚班,67,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,770,310,晚班,68,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,771,311,晚班,69,A1,C1
2018-09-18,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,772,312,晚班,70,A1,C1
2018-09-18,A1,B5,汽油,两驱,白,A1-B5-汽油-两驱-白,773,313,晚班,71,A1,C1
2018-09-18,A1,B5,汽油,两驱,白,A1-B5-汽油-两驱-白,774,314,晚班,72,A1,C1
2018-09-18,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,775,315,晚班,73,A1,C1
2018-09-18,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,776,316,晚班,74,A1,C1
2018-09-18,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,777,317,晚班,75,A1,C1
2018-09-18,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,778,318,晚班,76,A1,C1
2018-09-18,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,779,319,晚班,77,A1,C1
2018-09-18,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,780,320,晚班,78,A1,C1
2018-09-18,A1,B1,汽油,两驱,红,A1-B1-汽油-两驱-红,781,321,晚班,79,A1,C1
2018-09-18,A1,B1,汽油,两驱,银,A1-B1-汽油-两驱-银,782,322,晚班,80,A1,C1
2018-09-18,A1,B1,汽油,两驱,银,A1-B1-汽油-两驱-银,783,323,晚班,81,A1,C1
2018-09-18,A1,B1,汽油,两驱,黄,A1-B1-汽油-两驱-黄,784,324,晚班,82,A1,C1
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,785,325,晚班,83,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,786,326,晚班,84,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,787,327,晚班,85,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,788,328,晚班,86,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,789,329,晚班,87,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,790,330,晚班,88,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,791,331,晚班,89,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,792,332,晚班,90,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,793,333,晚班,91,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,794,334,晚班,92,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,795,335,晚班,93,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,796,336,晚班,94,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,797,337,晚班,95,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,798,338,晚班,96,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,799,339,晚班,97,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,800,340,晚班,98,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,801,341,晚班,99,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,802,342,晚班,100,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,803,343,晚班,101,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,804,344,晚班,102,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,805,345,晚班,103,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,806,346,晚班,104,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,807,347,晚班,105,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,808,348,晚班,106,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,809,349,晚班,107,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,810,350,晚班,108,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,811,351,晚班,109,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,812,352,晚班,110,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,813,353,晚班,111,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,814,354,晚班,112,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,815,355,晚班,113,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,816,356,晚班,114,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,817,357,晚班,115,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,818,358,晚班,116,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,819,359,晚班,117,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,820,360,晚班,118,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,821,361,晚班,119,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,822,362,晚班,120,A1,C2
2018-09-18,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,823,363,晚班,121,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,824,364,晚班,122,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,825,365,晚班,123,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,826,366,晚班,124,A1,C2
2018-09-18,A1,B1,柴油,两驱,黑,A1-B1-柴油-两驱-黑,827,367,晚班,125,A1,C2
2018-09-18,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,828,368,晚班,126,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,829,369,晚班,127,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,830,370,晚班,128,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,831,371,晚班,129,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,832,372,晚班,130,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,833,373,晚班,131,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,834,374,晚班,132,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,835,375,晚班,133,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,836,376,晚班,134,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,837,377,晚班,135,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,838,378,晚班,136,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,839,379,晚班,137,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,840,380,晚班,138,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,841,381,晚班,139,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,842,382,晚班,140,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,843,383,晚班,141,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,844,384,晚班,142,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,845,385,晚班,143,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,846,386,晚班,144,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,847,387,晚班,145,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,848,388,晚班,146,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,849,389,晚班,147,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,850,390,晚班,148,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,851,391,晚班,149,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,852,392,晚班,150,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,853,393,晚班,151,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,854,394,晚班,152,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,855,395,晚班,153,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,856,396,晚班,154,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,857,397,晚班,155,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,858,398,晚班,156,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,859,399,晚班,157,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,860,400,晚班,158,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,861,401,晚班,159,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,862,402,晚班,160,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,863,403,晚班,161,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,864,404,晚班,162,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,865,405,晚班,163,A1,C2
2018-09-18,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,866,406,晚班,164,A1,C2
2018-09-18,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,867,407,晚班,165,A1,C2
2018-09-18,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,868,408,晚班,166,A1,C2
2018-09-18,A1,B5,汽油,两驱,黑,A1-B5-汽油-两驱-黑,869,409,晚班,167,A1,C2
2018-09-18,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,870,410,晚班,168,A1,C2
2018-09-18,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,871,411,晚班,169,A1,C2
2018-09-18,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,872,412,晚班,170,A1,C2
2018-09-18,A1,B3,汽油,四驱,黑,A1-B3-汽油-四驱-黑,873,413,晚班,171,A1,C2
2018-09-18,A1,B3,汽油,四驱,黑,A1-B3-汽油-四驱-黑,874,414,晚班,172,A1,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,875,415,晚班,173,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,876,416,晚班,174,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,877,417,晚班,175,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,878,418,晚班,176,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,879,419,晚班,177,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,880,420,晚班,178,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,881,421,晚班,179,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,882,422,晚班,180,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,883,423,晚班,181,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,884,424,晚班,182,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,885,425,晚班,183,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,886,426,晚班,184,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,887,427,晚班,185,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,888,428,晚班,186,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,889,429,晚班,187,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,890,430,晚班,188,A2,C2
2018-09-18,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,891,431,晚班,189,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,892,432,晚班,190,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,893,433,晚班,191,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,894,434,晚班,192,A2,C2
2018-09-18,A2,B1,柴油,两驱,黑,A2-B1-柴油-两驱-黑,895,435,晚班,193,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,896,436,晚班,194,A2,C2
2018-09-18,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,897,437,晚班,195,A2,C2
2018-09-18,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,898,438,晚班,196,A2,C2
2018-09-18,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,899,439,晚班,197,A2,C2
2018-09-18,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,900,440,晚班,198,A2,C2
2018-09-18,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,901,441,晚班,199,A2,C2
2018-09-18,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,902,442,晚班,200,A2,C2
2018-09-18,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,903,443,晚班,201,A2,C2
2018-09-18,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,904,444,晚班,202,A2,C2
2018-09-18,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,905,445,晚班,203,A2,C2
2018-09-18,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,906,446,晚班,204,A2,C2
2018-09-18,A2,B1,柴油,两驱,黑,A2-B1-柴油-两驱-黑,907,447,晚班,205,A2,C2
2018-09-18,A2,B6,汽油,两驱,黑,A2-B6-汽油-两驱-黑,908,448,晚班,206,A2,C2
2018-09-18,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,909,449,晚班,207,A2,C1
2018-09-18,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,910,450,晚班,208,A2,C1
2018-09-18,A2,B4,汽油,两驱,白,A2-B4-汽油-两驱-白,911,451,晚班,209,A2,C1
2018-09-18,A2,B4,汽油,两驱,红,A2-B4-汽油-两驱-红,912,452,晚班,210,A2,C1
2018-09-18,A2,B4,汽油,两驱,银,A2-B4-汽油-两驱-银,913,453,晚班,211,A2,C1
2018-09-18,A2,B1,柴油,四驱,白,A2-B1-柴油-四驱-白,914,454,晚班,212,A2,C1
2018-09-18,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,915,455,晚班,213,A2,C2
2018-09-18,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,916,456,晚班,214,A2,C2
2018-09-18,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,917,457,晚班,215,A2,C2
2018-09-18,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,918,458,晚班,216,A2,C2
2018-09-18,A2,B1,柴油,四驱,黑,A2-B1-柴油-四驱-黑,919,459,晚班,217,A2,C2
2018-09-18,A2,B1,柴油,四驱,白,A2-B1-柴油-四驱-白,920,460,晚班,218,A2,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,921,1,白班,1,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,922,2,白班,2,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,923,3,白班,3,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,924,4,白班,4,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,925,5,白班,5,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,926,6,白班,6,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,927,7,白班,7,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,928,8,白班,8,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,929,9,白班,9,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,930,10,白班,10,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,931,11,白班,11,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,932,12,白班,12,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,933,13,白班,13,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,934,14,白班,14,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,935,15,白班,15,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,936,16,白班,16,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,937,17,白班,17,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,938,18,白班,18,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,939,19,白班,19,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,940,20,白班,20,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,941,21,白班,21,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,942,22,白班,22,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,943,23,白班,23,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,944,24,白班,24,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,945,25,白班,25,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,946,26,白班,26,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,947,27,白班,27,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,948,28,白班,28,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,949,29,白班,29,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,950,30,白班,30,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,951,31,白班,31,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,952,32,白班,32,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,953,33,白班,33,A1,C1
2018-09-19,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,954,34,白班,34,A1,C1
