week,supplier_id,material,order_volume_m3,expected_supply_m3,expected_received_m3,product_equivalent_m3
12,S080,C,119.245193,121.5,121.47813,168.719625
12,S067,C,0.830128,1.062747,1.062556,1.475772
12,S314,C,12.910175,7.0,6.99874,9.720472
12,S003,C,54.511915,50.155977,50.146949,69.64854
12,S213,C,0.764826,1.006135,1.005954,1.397158
12,S076,C,1.481481,2.0,1.99964,2.777278
12,S374,C,965.407461,977.541667,977.041208,1357.001678
12,S037,C,260.434251,195.049628,194.912118,270.711275
12,S108,B,1131.020578,1003.958333,1003.250542,1520.076579
12,S340,B,832.879318,830.1,829.51478,1256.840575
12,S131,B,685.542439,676.35,675.873173,1024.050262
12,S140,B,2046.758476,1285.0,1284.094075,1945.597083
12,S308,B,776.15851,570.825,570.422568,864.276619
12,S330,B,720.750257,569.383333,568.981918,862.093815
12,S031,B,176.704701,179.55,179.423417,271.853663
12,S346,B,105.262039,99.0,98.764269,149.642832
12,S040,B,134.833392,132.9375,132.036184,200.054824
12,S139,B,516.989847,441.699065,438.704345,664.703553
12,S367,B,3.143119,2.99472,2.974415,4.50669
12,S364,B,0.020493,0.020304,0.020167,0.030555
13,S229,A,1596.725321,1574.55,1574.55,2624.25
13,S275,A,706.948695,708.75,708.75,1181.25
13,S329,A,675.27408,676.0,676.0,1126.666667
13,S282,A,989.798965,994.55,994.55,1657.583333
13,S352,A,527.18789,525.6,525.6,876.0
13,S143,A,495.142814,433.45,433.45,722.416667
13,S266,A,23.750737,27.55,27.55,45.916667
13,S123,A,26.528139,28.0,28.0,46.666667
13,S348,A,628.094603,347.372745,347.372745,578.954575
13,S189,A,2.399833,2.453642,2.453642,4.089403
13,S307,A,488.095937,374.25,374.25,623.75
13,S395,A,296.835735,213.521959,213.521959,355.869932
13,S005,A,74.725408,79.0,79.0,131.666667
13,S007,A,28.595529,29.583333,29.583333,49.305555
13,S361,C,1512.567462,1488.2,1488.2,2066.944444
13,S268,C,539.041443,540.775,540.775,751.076389
13,S306,C,545.295073,547.1,547.1,759.861111
13,S194,C,425.162924,425.1,425.1,590.416667
13,S151,C,1110.458721,810.408333,810.408333,1125.567129
13,S356,C,786.928389,773.25,773.25,1073.958333
13,S247,C,238.576384,241.55,241.55,335.486111
13,S365,C,170.666639,173.4625,173.4625,240.920139
13,S294,C,78.373394,81.0,81.0,112.5
13,S284,C,189.645905,194.154167,194.154167,269.658565
13,S218,C,80.064204,84.1,84.1,116.805556
13,S244,C,87.150078,84.1,84.1,116.805556
13,S080,C,119.245193,121.5,121.5,168.75
13,S067,C,0.830128,1.062747,1.062747,1.476038
13,S314,C,12.910175,7.0,7.0,9.722222
13,S003,C,54.511915,50.155977,50.155977,69.661079
13,S213,C,0.764826,1.006135,1.006135,1.39741
13,S076,C,1.481481,2.0,2.0,2.777778
13,S374,C,965.407461,977.541667,977.450188,1357.569706
13,S037,C,260.434251,195.049628,195.020761,270.862168
13,S108,B,1131.020578,1003.958333,1003.809747,1520.923859
13,S340,B,832.879318,830.1,829.977145,1257.541129
13,S131,B,685.542439,676.35,676.2499,1024.621061
13,S140,B,2046.758476,1285.0,1284.80982,1946.681545
13,S308,B,776.15851,570.825,570.740518,864.75836
13,S330,B,720.750257,569.383333,569.299064,862.57434
13,S031,B,176.704701,179.55,179.523427,272.005192
13,S346,B,105.262039,99.0,98.980541,149.970516
13,S040,B,134.833392,132.9375,132.894428,201.355194
13,S139,B,510.752099,436.369739,436.228355,660.952053
13,S367,B,0.14839,0.141384,0.141338,0.214148
13,S364,B,4.6e-05,4.6e-05,4.6e-05,6.9e-05
14,S229,A,1596.725321,1574.55,1574.55,2624.25
14,S275,A,706.948695,708.75,708.75,1181.25
14,S329,A,675.27408,676.0,676.0,1126.666667
14,S282,A,989.798965,994.55,994.55,1657.583333
14,S352,A,527.18789,525.6,525.6,876.0
14,S143,A,495.142814,433.45,433.45,722.416667
14,S266,A,23.750737,27.55,27.55,45.916667
14,S123,A,26.528139,28.0,28.0,46.666667
14,S348,A,628.094603,347.372745,347.372745,578.954575
14,S189,A,2.399833,2.453642,2.453642,4.089403
14,S307,A,488.095937,374.25,374.25,623.75
14,S395,A,296.835735,213.521959,213.521959,355.869932
14,S005,A,74.725408,79.0,79.0,131.666667
14,S007,A,28.595529,29.583333,29.583333,49.305555
14,S361,C,1512.567462,1488.2,1488.2,2066.944444
14,S268,C,539.041443,540.775,540.775,751.076389
14,S306,C,545.295073,547.1,547.1,759.861111
14,S194,C,425.162924,425.1,425.1,590.416667
14,S151,C,1110.458721,810.408333,810.408333,1125.567129
14,S356,C,786.928389,773.25,773.25,1073.958333
14,S247,C,238.576384,241.55,241.55,335.486111
14,S365,C,170.666639,173.4625,173.4625,240.920139
14,S294,C,78.373394,81.0,81.0,112.5
14,S284,C,189.645905,194.154167,194.154167,269.658565
14,S218,C,80.064204,84.1,84.1,116.805556
14,S244,C,87.150078,84.1,84.1,116.805556
14,S080,C,119.245193,121.5,121.5,168.75
14,S067,C,0.830128,1.062747,1.062747,1.476038
14,S314,C,12.910175,7.0,7.0,9.722222
14,S003,C,54.511915,50.155977,50.155977,69.661079
14,S213,C,0.764826,1.006135,1.006135,1.39741
14,S076,C,1.481481,2.0,2.0,2.777778
14,S374,C,965.407461,977.541667,977.515707,1357.660704
14,S037,C,260.434251,195.049628,195.041436,270.890883
14,S108,B,1131.020578,1003.958333,1003.916167,1521.085101
14,S340,B,832.879318,830.1,830.065136,1257.674448
14,S131,B,685.542439,676.35,676.321593,1024.729687
14,S140,B,2046.758476,1285.0,1284.94603,1946.887924
14,S308,B,776.15851,570.825,570.801025,864.850038
14,S330,B,720.750257,569.383333,569.359419,862.665786
14,S031,B,176.704701,179.55,179.542459,272.034029
14,S346,B,105.262039,99.0,98.858095,149.784992
14,S040,B,134.833392,132.9375,132.261513,200.396232
14,S139,B,510.909107,436.503881,434.284259,658.006453
14,S367,B,2.329613,2.219622,2.208335,3.345963
14,S364,B,0.011392,0.011287,0.011229,0.017014
15,S229,A,1596.725321,1574.55,1574.433483,2624.055806
15,S275,A,706.948695,708.75,708.697553,1181.162588
15,S329,A,675.27408,676.0,675.949976,1126.583293
15,S282,A,989.798965,994.55,994.476403,1657.460672
15,S352,A,527.18789,525.6,525.561106,875.935176
15,S143,A,495.142814,433.45,433.417925,722.363208
15,S266,A,23.750737,27.55,27.547961,45.913269
15,S123,A,26.528139,28.0,27.997928,46.663213
15,S348,A,628.094603,347.372745,347.347039,578.911732
15,S189,A,2.399833,2.453642,2.45346,4.089101
15,S307,A,488.095937,374.25,374.222306,623.703843
15,S395,A,296.835735,213.521959,213.506158,355.843597
15,S005,A,74.725408,79.0,78.994154,131.656923
15,S007,A,28.595529,29.583333,29.577486,49.29581
15,S361,C,1512.567462,1488.2,1487.717823,2066.274754
15,S268,C,539.041443,540.775,540.599789,750.83304
15,S306,C,545.295073,547.1,546.92274,759.614916
15,S194,C,425.162924,425.1,424.962268,590.225372
15,S151,C,1110.458721,810.408333,810.145761,1125.202445
15,S356,C,786.928389,773.25,772.999467,1073.610371
15,S247,C,238.576384,241.55,241.471738,335.377414
15,S365,C,170.666639,173.4625,173.406298,240.842081
15,S294,C,78.373394,81.0,80.973756,112.46355
15,S284,C,189.645905,194.154167,194.091261,269.571196
15,S218,C,80.064204,84.1,84.072752,116.767711
15,S244,C,87.150078,84.1,84.072752,116.767711
15,S080,C,119.245193,121.5,121.460634,168.695325
15,S067,C,0.830128,1.062747,1.062403,1.475559
15,S314,C,12.910175,7.0,6.997732,9.719072
15,S003,C,54.511915,50.155977,50.139726,69.638509
15,S213,C,0.764826,1.006135,1.005809,1.396957
15,S076,C,1.481481,2.0,1.999352,2.776878
15,S374,C,965.407461,977.541667,977.055585,1357.021645
15,S037,C,260.434251,195.049628,194.932988,270.740262
15,S108,B,1131.020578,1003.958333,1003.357966,1520.239342
15,S340,B,832.879318,830.1,829.6036,1256.975152
15,S131,B,685.542439,676.35,675.945543,1024.159913
15,S140,B,2046.758476,1285.0,1284.23157,1945.805409
15,S308,B,776.15851,570.825,570.483647,864.369162
15,S330,B,720.750257,569.383333,569.042842,862.186124
15,S031,B,176.704701,179.55,179.442629,271.882771
15,S346,B,105.262039,99.0,98.910834,149.8649
15,S040,B,134.833392,132.9375,132.712171,201.079047
15,S139,B,516.830467,441.562896,440.814447,667.900677
15,S367,B,0.751298,0.715826,0.714613,1.082747
15,S364,B,0.001171,0.00116,0.001158,0.001755
16,S229,A,1596.725321,1574.55,1574.55,2624.25
16,S275,A,706.948695,708.75,708.75,1181.25
16,S329,A,675.27408,676.0,676.0,1126.666667
16,S282,A,989.798965,994.55,994.55,1657.583333
16,S352,A,527.18789,525.6,525.6,876.0
16,S143,A,495.142814,433.45,433.45,722.416667
16,S266,A,23.750737,27.55,27.55,45.916667
16,S123,A,26.528139,28.0,28.0,46.666667
16,S348,A,628.094603,347.372745,347.372745,578.954575
16,S189,A,2.399833,2.453642,2.453642,4.089403
16,S307,A,488.095937,374.25,374.25,623.75
16,S395,A,296.835735,213.521959,213.521959,355.869932
16,S005,A,74.725408,79.0,79.0,131.666667
16,S007,A,28.595529,29.583333,29.58086,49.301434
16,S361,C,1512.567462,1488.2,1487.948494,2066.595131
16,S268,C,539.041443,540.775,540.683609,750.949457
16,S306,C,545.295073,547.1,547.00754,759.732695
16,S194,C,425.162924,425.1,425.028158,590.316886
16,S151,C,1110.458721,810.408333,810.271374,1125.376908
16,S356,C,786.928389,773.25,773.119321,1073.776834
16,S247,C,238.576384,241.55,241.509178,335.429414
16,S365,C,170.666639,173.4625,173.433185,240.879423
16,S294,C,78.373394,81.0,80.986311,112.480988
16,S284,C,189.645905,194.154167,194.121355,269.612993
16,S218,C,80.064204,84.1,84.085787,116.785815
16,S244,C,87.150078,84.1,84.085787,116.785815
16,S080,C,119.245193,121.5,121.479467,168.721481
16,S067,C,0.830128,1.062747,1.062567,1.475788
16,S314,C,12.910175,7.0,6.998817,9.720579
16,S003,C,54.511915,50.155977,50.147501,69.649306
16,S213,C,0.764826,1.006135,1.005965,1.397174
16,S076,C,1.481481,2.0,1.999662,2.777308
16,S374,C,965.407461,977.541667,976.095145,1355.687701
16,S037,C,260.434251,195.049628,194.612327,270.294898
16,S108,B,1131.020578,1003.958333,1001.707458,1517.738573
16,S340,B,832.879318,830.1,828.238916,1254.907448
16,S131,B,685.542439,676.35,674.833623,1022.475187
16,S140,B,2046.758476,1285.0,1282.11903,1942.604591
16,S308,B,776.15851,570.825,569.54521,862.947288
16,S330,B,720.750257,569.383333,568.106776,860.767842
16,S031,B,176.704701,179.55,179.147449,271.435529
16,S346,B,105.262039,99.0,98.700387,149.546041
16,S040,B,134.833392,132.9375,132.261513,200.396232
16,S139,B,527.273125,450.484758,448.194043,679.081883
16,S367,B,2.404228,2.290715,2.279067,3.453131
16,S364,B,0.011756,0.011648,0.011589,0.017559
17,S229,A,1596.725321,1574.55,1574.017802,2623.363004
17,S275,A,706.948695,708.75,708.510443,1180.850738
17,S329,A,675.27408,676.0,675.771512,1126.285853
17,S282,A,989.798965,994.55,994.213842,1657.02307
17,S352,A,527.18789,525.6,525.422347,875.703912
17,S143,A,495.142814,433.45,433.303494,722.17249
17,S266,A,23.750737,27.55,27.540688,45.901147
17,S123,A,26.528139,28.0,27.990536,46.650893
17,S348,A,628.094603,347.372745,347.255333,578.758888
17,S189,A,2.399833,2.453642,2.452813,4.088021
17,S307,A,488.095937,374.25,374.123504,623.539173
17,S395,A,296.835735,213.521959,213.449789,355.749648
17,S005,A,74.725408,79.0,78.973298,131.622163
17,S007,A,28.595529,29.583333,29.564072,49.273453
17,S361,C,1512.567462,1488.2,1486.754958,2064.937441
17,S268,C,539.041443,540.775,540.249907,750.347094
17,S306,C,545.295073,547.1,546.568766,759.123286
17,S194,C,425.162924,425.1,424.687228,589.843372
17,S151,C,1110.458721,810.408333,809.621427,1124.474203
17,S356,C,786.928389,773.25,772.499174,1072.91552
17,S247,C,238.576384,241.55,241.315455,335.160354
17,S365,C,170.666639,173.4625,173.294068,240.686205
17,S294,C,78.373394,81.0,80.921349,112.390762
17,S284,C,189.645905,194.154167,193.965643,269.396727
17,S218,C,80.064204,84.1,84.018339,116.692137
17,S244,C,87.150078,84.1,84.018339,116.692137
17,S080,C,119.245193,121.5,121.382023,168.586144
17,S067,C,0.830128,1.062747,1.061715,1.474604
17,S314,C,12.910175,7.0,6.993203,9.712782
17,S003,C,54.511915,50.155977,50.107276,69.593438
17,S213,C,0.764826,1.006135,1.005158,1.396053
17,S076,C,1.481481,2.0,1.998058,2.775081
17,S374,C,965.407461,977.541667,976.096759,1355.689943
17,S037,C,260.434251,195.049628,194.703805,270.421951
17,S108,B,1131.020578,1003.958333,1002.178315,1518.451992
17,S340,B,832.879318,830.1,828.628233,1255.497322
17,S131,B,685.542439,676.35,675.150831,1022.955805
17,S140,B,2046.758476,1285.0,1282.721695,1943.51772
17,S308,B,776.15851,570.825,569.812927,863.35292
17,S330,B,720.750257,569.383333,568.373816,861.172449
17,S031,B,176.704701,179.55,179.231658,271.563118
17,S346,B,105.262039,99.0,98.813984,149.718158
17,S040,B,134.833392,132.9375,132.650754,200.985991
17,S139,B,531.423538,454.030734,453.05139,686.4415
17,S367,B,0.8671,0.826161,0.824379,1.249059
17,S364,B,0.001517,0.001503,0.0015,0.002273
18,S229,A,1596.725321,1574.55,1574.55,2624.25
18,S275,A,706.948695,708.75,708.75,1181.25
18,S329,A,675.27408,676.0,676.0,1126.666667
18,S282,A,989.798965,994.55,994.55,1657.583333
18,S352,A,527.18789,525.6,525.6,876.0
18,S143,A,495.142814,433.45,433.45,722.416667
18,S266,A,23.750737,27.55,27.55,45.916667
18,S123,A,26.528139,28.0,28.0,46.666667
18,S348,A,628.094603,347.372745,347.372745,578.954575
18,S189,A,2.399833,2.453642,2.453642,4.089403
18,S307,A,488.095937,374.25,374.25,623.75
18,S395,A,296.835735,213.521959,213.521959,355.869932
18,S005,A,74.725408,79.0,79.0,131.666667
18,S007,A,28.595529,29.583333,29.583333,49.305555
18,S361,C,1512.567462,1488.2,1488.2,2066.944444
18,S268,C,539.041443,540.775,540.775,751.076389
18,S306,C,545.295073,547.1,547.1,759.861111
18,S194,C,425.162924,425.1,425.1,590.416667
18,S151,C,1110.458721,810.408333,810.408333,1125.567129
18,S356,C,786.928389,773.25,773.25,1073.958333
18,S247,C,238.576384,241.55,241.55,335.486111
18,S365,C,170.666639,173.4625,173.4625,240.920139
18,S294,C,78.373394,81.0,81.0,112.5
18,S284,C,189.645905,194.154167,194.154167,269.658565
18,S218,C,80.064204,84.1,84.1,116.805556
18,S244,C,87.150078,84.1,84.1,116.805556
18,S080,C,119.245193,121.5,121.5,168.75
18,S067,C,0.830128,1.062747,1.062747,1.476038
18,S314,C,12.910175,7.0,7.0,9.722222
18,S003,C,54.511915,50.155977,50.155977,69.661079
18,S213,C,0.764826,1.006135,1.006135,1.39741
18,S076,C,1.481481,2.0,2.0,2.777778
18,S374,C,965.407461,977.541667,977.515707,1357.660704
18,S037,C,260.434251,195.049628,195.041436,270.890883
18,S108,B,1131.020578,1003.958333,1003.916167,1521.085101
18,S340,B,832.879318,830.1,830.065136,1257.674448
18,S131,B,685.542439,676.35,676.321593,1024.729687
18,S140,B,2046.758476,1285.0,1284.94603,1946.887924
18,S308,B,776.15851,570.825,570.801025,864.850038
18,S330,B,720.750257,569.383333,569.359419,862.665786
18,S031,B,176.704701,179.55,179.542459,272.034029
18,S346,B,105.262039,99.0,98.991144,149.986582
18,S040,B,134.833392,132.9375,132.909051,201.377351
18,S139,B,509.995463,435.723294,435.630049,660.045529
18,S367,B,0.097865,0.093245,0.093225,0.14125
18,S364,B,2e-05,2e-05,2e-05,3e-05
19,S229,A,1596.725321,1574.55,1574.55,2624.25
19,S275,A,706.948695,708.75,708.75,1181.25
19,S329,A,675.27408,676.0,676.0,1126.666667
19,S282,A,989.798965,994.55,994.55,1657.583333
19,S352,A,527.18789,525.6,525.6,876.0
19,S143,A,495.142814,433.45,433.45,722.416667
19,S266,A,23.750737,27.55,27.55,45.916667
19,S123,A,26.528139,28.0,28.0,46.666667
19,S348,A,628.094603,347.372745,347.372745,578.954575
19,S189,A,2.399833,2.453642,2.453642,4.089403
19,S307,A,488.095937,374.25,374.25,623.75
19,S395,A,296.835735,213.521959,213.521959,355.869932
19,S005,A,74.725408,79.0,79.0,131.666667
19,S007,A,28.595529,29.583333,29.58225,49.30375
19,S361,C,1512.567462,1488.2,1488.089873,2066.791491
19,S268,C,539.041443,540.775,540.734983,751.020809
19,S306,C,545.295073,547.1,547.059515,759.804881
19,S194,C,425.162924,425.1,425.068543,590.372976
19,S151,C,1110.458721,810.408333,810.348363,1125.483837
19,S356,C,786.928389,773.25,773.19278,1073.87886
19,S247,C,238.576384,241.55,241.532125,335.461285
19,S365,C,170.666639,173.4625,173.449664,240.902311
19,S294,C,78.373394,81.0,80.994006,112.491675
19,S284,C,189.645905,194.154167,194.1398,269.638611
19,S218,C,80.064204,84.1,84.093777,116.796912
19,S244,C,87.150078,84.1,84.093777,116.796912
19,S080,C,119.245193,121.5,121.491009,168.737512
19,S067,C,0.830128,1.062747,1.062668,1.475928
19,S314,C,12.910175,7.0,6.999482,9.721503
19,S003,C,54.511915,50.155977,50.152265,69.655924
19,S213,C,0.764826,1.006135,1.006061,1.397306
19,S076,C,1.481481,2.0,1.999852,2.777572
19,S374,C,965.407461,977.541667,977.314804,1357.381673
19,S037,C,260.434251,195.049628,194.986432,270.814489
19,S108,B,1131.020578,1003.958333,1003.633051,1520.656137
19,S340,B,832.879318,830.1,829.831048,1257.319769
19,S131,B,685.542439,676.35,676.130863,1024.440701
19,S140,B,2046.758476,1285.0,1284.58366,1946.338879
19,S308,B,776.15851,570.825,570.640053,864.60614
19,S330,B,720.750257,569.383333,569.198853,862.422504
19,S031,B,176.704701,179.55,179.491826,271.957312
19,S346,B,105.262039,99.0,98.884178,149.824512
19,S040,B,134.833392,132.9375,132.486842,200.737639
19,S139,B,513.025835,438.312344,436.826465,661.85828
19,S367,B,1.55951,1.485879,1.480842,2.2437
19,S364,B,0.005084,0.005037,0.00502,0.007606
20,S229,A,1596.725321,1574.55,1574.55,2624.25
20,S275,A,706.948695,708.75,708.75,1181.25
20,S329,A,675.27408,676.0,676.0,1126.666667
20,S282,A,989.798965,994.55,994.55,1657.583333
20,S352,A,527.18789,525.6,525.6,876.0
20,S143,A,495.142814,433.45,433.45,722.416667
20,S266,A,23.750737,27.55,27.55,45.916667
20,S123,A,26.528139,28.0,28.0,46.666667
20,S348,A,628.094603,347.372745,347.372745,578.954575
20,S189,A,2.399833,2.453642,2.453642,4.089403
20,S307,A,488.095937,374.25,374.25,623.75
20,S395,A,296.835735,213.521959,213.521959,355.869932
20,S005,A,74.725408,79.0,79.0,131.666667
20,S007,A,28.595529,29.583333,29.583333,49.305555
20,S361,C,1512.567462,1488.2,1488.2,2066.944444
20,S268,C,539.041443,540.775,540.775,751.076389
20,S306,C,545.295073,547.1,547.1,759.861111
20,S194,C,425.162924,425.1,425.1,590.416667
20,S151,C,1110.458721,810.408333,810.408333,1125.567129
20,S356,C,786.928389,773.25,773.25,1073.958333
20,S247,C,238.576384,241.55,241.55,335.486111
20,S365,C,170.666639,173.4625,173.4625,240.920139
20,S294,C,78.373394,81.0,81.0,112.5
20,S284,C,189.645905,194.154167,194.154167,269.658565
20,S218,C,80.064204,84.1,84.1,116.805556
20,S244,C,87.150078,84.1,84.1,116.805556
20,S080,C,119.245193,121.5,121.5,168.75
20,S067,C,0.830128,1.062747,1.062747,1.476038
20,S314,C,12.910175,7.0,7.0,9.722222
20,S003,C,54.511915,50.155977,50.155977,69.661079
20,S213,C,0.764826,1.006135,1.006135,1.39741
20,S076,C,1.481481,2.0,2.0,2.777778
20,S374,C,965.407461,977.541667,977.541667,1357.69676
20,S037,C,260.434251,195.049628,195.049628,270.902261
20,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
20,S340,B,832.879318,830.1,830.1,1257.727273
20,S131,B,685.542439,676.35,676.35,1024.772727
20,S140,B,2046.758476,1285.0,1285.0,1946.969697
20,S308,B,776.15851,570.825,570.825,864.886364
20,S330,B,720.750257,569.383333,569.383333,862.70202
20,S031,B,176.704701,179.55,179.55,272.045455
20,S346,B,105.262039,99.0,99.0,150.0
20,S040,B,134.833392,132.9375,132.9375,201.420455
20,S139,B,509.663699,435.439846,435.439846,659.757342
21,S229,A,1596.725321,1574.55,1574.55,2624.25
21,S275,A,706.948695,708.75,708.75,1181.25
21,S329,A,675.27408,676.0,676.0,1126.666667
21,S282,A,989.798965,994.55,994.55,1657.583333
21,S352,A,527.18789,525.6,525.6,876.0
21,S143,A,495.142814,433.45,433.45,722.416667
21,S266,A,23.750737,27.55,27.55,45.916667
21,S123,A,26.528139,28.0,28.0,46.666667
21,S348,A,628.094603,347.372745,347.372745,578.954575
21,S189,A,2.399833,2.453642,2.453642,4.089403
21,S307,A,488.095937,374.25,374.25,623.75
21,S395,A,296.835735,213.521959,213.521959,355.869932
21,S005,A,74.725408,79.0,79.0,131.666667
21,S007,A,28.595529,29.583333,29.583333,49.305555
21,S361,C,1512.567462,1488.2,1488.2,2066.944444
21,S268,C,539.041443,540.775,540.775,751.076389
21,S306,C,545.295073,547.1,547.1,759.861111
21,S194,C,425.162924,425.1,425.1,590.416667
21,S151,C,1110.458721,810.408333,810.408333,1125.567129
21,S356,C,786.928389,773.25,773.25,1073.958333
21,S247,C,238.576384,241.55,241.55,335.486111
21,S365,C,170.666639,173.4625,173.4625,240.920139
21,S294,C,78.373394,81.0,81.0,112.5
21,S284,C,189.645905,194.154167,194.154167,269.658565
21,S218,C,80.064204,84.1,84.1,116.805556
21,S244,C,87.150078,84.1,84.1,116.805556
21,S080,C,119.245193,121.5,121.5,168.75
21,S067,C,0.830128,1.062747,1.062747,1.476038
21,S314,C,12.910175,7.0,7.0,9.722222
21,S003,C,54.511915,50.155977,50.155977,69.661079
21,S213,C,0.764826,1.006135,1.006135,1.39741
21,S076,C,1.481481,2.0,2.0,2.777778
21,S374,C,965.407461,977.541667,977.141757,1357.14133
21,S037,C,260.434251,195.049628,194.923431,270.726987
21,S108,B,1131.020578,1003.958333,1003.308772,1520.164806
21,S340,B,832.879318,830.1,829.562925,1256.913523
21,S131,B,685.542439,676.35,675.912402,1024.109699
21,S140,B,2046.758476,1285.0,1284.168605,1945.710008
21,S308,B,776.15851,570.825,570.455676,864.326782
21,S330,B,720.750257,569.383333,569.014942,862.143851
21,S031,B,176.704701,179.55,179.433831,271.869441
21,S346,B,105.262039,99.0,98.909179,149.862392
21,S040,B,134.833392,132.9375,132.721211,201.092743
21,S139,B,514.461272,439.538734,438.823604,664.884249
21,S367,B,0.750567,0.71513,0.713966,1.081767
21,S364,B,0.001174,0.001164,0.001162,0.00176
22,S229,A,1596.725321,1574.55,1574.55,2624.25
22,S275,A,706.948695,708.75,708.75,1181.25
22,S329,A,675.27408,676.0,676.0,1126.666667
22,S282,A,989.798965,994.55,994.55,1657.583333
22,S352,A,527.18789,525.6,525.6,876.0
22,S143,A,495.142814,433.45,433.45,722.416667
22,S266,A,23.750737,27.55,27.55,45.916667
22,S123,A,26.528139,28.0,28.0,46.666667
22,S348,A,628.094603,347.372745,347.372745,578.954575
22,S189,A,2.399833,2.453642,2.453642,4.089403
22,S307,A,488.095937,374.25,374.25,623.75
22,S395,A,296.835735,213.521959,213.521959,355.869932
22,S005,A,74.725408,79.0,79.0,131.666667
22,S007,A,28.595529,29.583333,29.583333,49.305555
22,S361,C,1512.567462,1488.2,1488.2,2066.944444
22,S268,C,539.041443,540.775,540.775,751.076389
22,S306,C,545.295073,547.1,547.1,759.861111
22,S194,C,425.162924,425.1,425.1,590.416667
22,S151,C,1110.458721,810.408333,810.408333,1125.567129
22,S356,C,786.928389,773.25,773.25,1073.958333
22,S247,C,238.576384,241.55,241.55,335.486111
22,S365,C,170.666639,173.4625,173.4625,240.920139
22,S294,C,78.373394,81.0,81.0,112.5
22,S284,C,189.645905,194.154167,194.154167,269.658565
22,S218,C,80.064204,84.1,84.1,116.805556
22,S244,C,87.150078,84.1,84.1,116.805556
22,S080,C,119.245193,121.5,121.5,168.75
22,S067,C,0.830128,1.062747,1.062747,1.476038
22,S314,C,12.910175,7.0,7.0,9.722222
22,S003,C,54.511915,50.155977,50.155977,69.661079
22,S213,C,0.764826,1.006135,1.006135,1.39741
22,S076,C,1.481481,2.0,2.0,2.777778
22,S374,C,965.407461,977.541667,977.541667,1357.69676
22,S037,C,260.434251,195.049628,195.049628,270.902261
22,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
22,S340,B,832.879318,830.1,830.1,1257.727273
22,S131,B,685.542439,676.35,676.35,1024.772727
22,S140,B,2046.758476,1285.0,1285.0,1946.969697
22,S308,B,776.15851,570.825,570.825,864.886364
22,S330,B,720.750257,569.383333,569.383333,862.70202
22,S031,B,176.704701,179.55,179.55,272.045455
22,S346,B,105.262039,99.0,98.9997,149.999545
22,S040,B,134.833392,132.9375,132.936038,201.418239
22,S139,B,509.665763,435.441609,435.436819,659.752756
22,S367,B,0.005027,0.00479,0.00479,0.007257
23,S229,A,1596.725321,1574.55,1574.55,2624.25
23,S275,A,706.948695,708.75,708.75,1181.25
23,S329,A,675.27408,676.0,676.0,1126.666667
23,S282,A,989.798965,994.55,994.55,1657.583333
23,S352,A,527.18789,525.6,525.6,876.0
23,S143,A,495.142814,433.45,433.45,722.416667
23,S266,A,23.750737,27.55,27.55,45.916667
23,S123,A,26.528139,28.0,28.0,46.666667
23,S348,A,628.094603,347.372745,347.372745,578.954575
23,S189,A,2.399833,2.453642,2.453642,4.089403
23,S307,A,488.095937,374.25,374.25,623.75
23,S395,A,296.835735,213.521959,213.521959,355.869932
23,S005,A,74.725408,79.0,79.0,131.666667
23,S007,A,28.595529,29.583333,29.583333,49.305555
23,S361,C,1512.567462,1488.2,1488.2,2066.944444
23,S268,C,539.041443,540.775,540.775,751.076389
23,S306,C,545.295073,547.1,547.1,759.861111
23,S194,C,425.162924,425.1,425.1,590.416667
23,S151,C,1110.458721,810.408333,810.408333,1125.567129
23,S356,C,786.928389,773.25,773.25,1073.958333
23,S247,C,238.576384,241.55,241.55,335.486111
23,S365,C,170.666639,173.4625,173.4625,240.920139
23,S294,C,78.373394,81.0,81.0,112.5
23,S284,C,189.645905,194.154167,194.154167,269.658565
23,S218,C,80.064204,84.1,84.1,116.805556
23,S244,C,87.150078,84.1,84.1,116.805556
23,S080,C,119.245193,121.5,121.5,168.75
23,S067,C,0.830128,1.062747,1.062747,1.476038
23,S314,C,12.910175,7.0,7.0,9.722222
23,S003,C,54.511915,50.155977,50.155977,69.661079
23,S213,C,0.764826,1.006135,1.006135,1.39741
23,S076,C,1.481481,2.0,2.0,2.777778
23,S374,C,965.407461,977.541667,977.541667,1357.69676
23,S037,C,260.434251,195.049628,195.049628,270.902261
23,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
23,S340,B,832.879318,830.1,830.1,1257.727273
23,S131,B,685.542439,676.35,676.35,1024.772727
23,S140,B,2046.758476,1285.0,1285.0,1946.969697
23,S308,B,776.15851,570.825,570.825,864.886364
23,S330,B,720.750257,569.383333,569.383333,862.70202
23,S031,B,176.704701,179.55,179.55,272.045455
23,S346,B,105.262039,99.0,98.964628,149.946406
23,S040,B,134.833392,132.9375,132.765346,201.159615
23,S139,B,509.9066,435.647372,435.083209,659.216983
23,S367,B,0.59212,0.564163,0.563433,0.853686
23,S364,B,0.000737,0.000731,0.00073,0.001106
24,S229,A,1596.725321,1574.55,1574.55,2624.25
24,S275,A,706.948695,708.75,708.75,1181.25
24,S329,A,675.27408,676.0,676.0,1126.666667
