time_ms,pressure_mpa,target_mpa,inflow_mm3_per_ms,outflow_mm3_per_ms,relief_mm3_per_ms
543.0,101.623533,100.0,3.524432,0.0,20.220195
544.0,101.815447,100.0,3.41822,0.0,0.0
545.0,102.000511,100.0,3.288823,0.0,0.0
546.0,101.614508,100.0,3.143284,0.0,0.0
547.0,101.782448,100.0,2.976238,0.0,0.0
548.0,101.940369,100.0,2.787303,0.0,0.0
549.0,101.523999,100.0,2.582607,0.0,20.213207
550.0,101.658703,100.0,2.366906,0.0,0.0
551.0,100.660132,100.0,2.134574,20.131816,0.0
552.0,99.65694,100.0,1.883509,20.036093,0.0
553.0,99.75047,100.0,1.624717,0.0,0.0
554.0,99.829301,100.0,1.358196,0.0,0.0
555.0,99.892995,100.0,1.083947,0.0,0.0
556.0,99.940971,100.0,0.795735,0.0,0.0
557.0,99.972992,100.0,0.50702,0.0,0.0
558.0,99.98897,100.0,0.218306,0.0,0.0
559.0,99.991009,100.0,0.0,0.0,0.0
560.0,99.991009,100.0,0.0,0.0,0.0
561.0,99.991009,100.0,0.0,0.0,0.0
562.0,99.991009,100.0,0.0,0.0,0.0
563.0,99.991009,100.0,0.0,0.0,0.0
564.0,99.991009,100.0,0.0,0.0,0.0
565.0,99.991009,100.0,0.0,0.0,0.0
566.0,99.991009,100.0,0.0,0.0,0.0
567.0,99.991009,100.0,0.0,0.0,0.0
568.0,99.991009,100.0,0.0,0.0,0.0
569.0,99.991009,100.0,0.0,0.0,0.0
570.0,99.991009,100.0,0.0,0.0,0.0
571.0,99.991009,100.0,0.0,0.0,0.0
572.0,99.991009,100.0,0.0,0.0,0.0
573.0,99.991009,100.0,0.0,0.0,0.0
574.0,99.991009,100.0,0.0,0.0,0.0
575.0,99.991009,100.0,0.0,0.0,0.0
576.0,99.991009,100.0,0.0,0.0,0.0
577.0,99.991009,100.0,0.0,0.0,0.0
578.0,99.991009,100.0,0.0,0.0,0.0
579.0,99.991009,100.0,0.0,0.0,0.0
580.0,99.991009,100.0,0.0,0.0,0.0
581.0,99.991009,100.0,0.0,0.0,0.0
582.0,99.991009,100.0,0.0,0.0,0.0
583.0,99.991009,100.0,0.0,0.0,0.0
584.0,99.991009,100.0,0.0,0.0,0.0
585.0,99.991009,100.0,0.0,0.0,0.0
586.0,99.991009,100.0,0.0,0.0,0.0
587.0,99.991009,100.0,0.0,0.0,0.0
588.0,99.991009,100.0,0.0,0.0,0.0
589.0,99.991009,100.0,0.0,0.0,0.0
590.0,99.991009,100.0,0.0,0.0,0.0
591.0,99.991009,100.0,0.0,0.0,0.0
592.0,99.991009,100.0,0.0,0.0,0.0
593.0,99.991009,100.0,0.0,0.0,0.0
594.0,99.991009,100.0,0.0,0.0,0.0
595.0,99.991009,100.0,0.0,0.0,0.0
596.0,99.991009,100.0,0.0,0.0,0.0
597.0,99.991009,100.0,0.0,0.0,0.0
598.0,99.991009,100.0,0.0,0.0,0.0
599.0,99.993974,100.0,0.107244,0.0,0.0
600.0,100.011909,100.0,0.397139,0.0,0.0
601.0,98.941209,100.0,0.686844,19.970186,0.0
602.0,97.896525,100.0,0.973387,19.868068,0.0
603.0,97.961455,100.0,1.250799,0.0,0.0
604.0,98.041535,100.0,1.525048,0.0,0.0
605.0,98.13621,100.0,1.789975,0.0,0.0
606.0,98.245094,100.0,2.042633,0.0,0.0
607.0,98.367417,100.0,2.285582,0.0,0.0
608.0,98.502335,100.0,2.506122,0.0,0.0
609.0,98.648908,100.0,2.713188,0.0,0.0
610.0,98.806361,100.0,2.907786,0.0,0.0
611.0,98.973843,100.0,3.082544,0.0,0.0
612.0,99.150107,100.0,3.237511,0.0,0.0
613.0,99.334413,100.0,3.378582,0.0,0.0
614.0,99.525521,100.0,3.493513,0.0,0.0
615.0,99.722003,100.0,3.577532,0.0,0.0
616.0,99.923015,100.0,3.653822,0.0,0.0
617.0,100.126974,100.0,3.6992,0.0,0.0
618.0,100.332803,100.0,3.725563,0.0,0.0
619.0,100.539179,100.0,3.724952,0.0,0.0
620.0,100.7449,100.0,3.701768,0.0,0.0
621.0,100.948677,100.0,3.66193,0.0,0.0
622.0,101.149188,100.0,3.593368,0.0,0.0
623.0,101.345206,100.0,3.502406,0.0,0.0
624.0,101.53569,100.0,3.396194,0.0,0.0
625.0,101.719329,100.0,3.266797,0.0,0.0
626.0,101.894707,100.0,3.110245,0.0,0.0
627.0,102.061084,100.0,2.943199,0.0,0.0
628.0,101.653741,100.0,2.752968,0.0,0.0
629.0,101.798475,100.0,2.547282,0.0,0.0
630.0,101.931174,100.0,2.32613,0.0,0.0
631.0,102.050813,100.0,2.090522,0.0,0.0
632.0,101.593494,100.0,1.839457,0.0,0.0
633.0,101.684973,100.0,1.575901,0.0,0.0
634.0,101.761706,100.0,1.31037,0.0,0.0
635.0,101.822817,100.0,1.029384,0.0,0.0
636.0,101.868143,100.0,0.74067,0.0,0.0
637.0,101.897585,100.0,0.459683,0.0,0.0
638.0,101.910697,100.0,0.16324,0.0,0.0
639.0,101.912419,100.0,0.0,0.0,0.0
640.0,101.912419,100.0,0.0,0.0,0.0
641.0,101.912419,100.0,0.0,0.0,0.0
642.0,101.912419,100.0,0.0,0.0,0.0
643.0,101.912419,100.0,0.0,0.0,0.0
644.0,101.912419,100.0,0.0,0.0,0.0
645.0,101.912419,100.0,0.0,0.0,0.0
646.0,101.912419,100.0,0.0,0.0,0.0
647.0,101.912419,100.0,0.0,0.0,0.0
648.0,101.912419,100.0,0.0,0.0,0.0
649.0,101.912419,100.0,0.0,0.0,0.0
650.0,101.912419,100.0,0.0,0.0,0.0
651.0,100.789775,100.0,0.0,20.149914,0.0
652.0,99.677849,100.0,0.0,20.043128,0.0
653.0,99.677849,100.0,0.0,0.0,0.0
654.0,99.677849,100.0,0.0,0.0,0.0
655.0,99.677849,100.0,0.0,0.0,0.0
656.0,99.677849,100.0,0.0,0.0,0.0
657.0,99.677849,100.0,0.0,0.0,0.0
658.0,99.677849,100.0,0.0,0.0,0.0
659.0,99.677849,100.0,0.0,0.0,0.0
660.0,99.677849,100.0,0.0,0.0,0.0
661.0,99.677849,100.0,0.0,0.0,0.0
662.0,99.677849,100.0,0.0,0.0,0.0
663.0,99.677849,100.0,0.0,0.0,0.0
664.0,99.677849,100.0,0.0,0.0,0.0
665.0,99.677849,100.0,0.0,0.0,0.0
666.0,99.677849,100.0,0.0,0.0,0.0
667.0,99.677849,100.0,0.0,0.0,0.0
668.0,99.677849,100.0,0.0,0.0,0.0
669.0,99.677849,100.0,0.0,0.0,0.0
670.0,99.677849,100.0,0.0,0.0,0.0
671.0,99.677849,100.0,0.0,0.0,0.0
672.0,99.677849,100.0,0.0,0.0,0.0
673.0,99.677849,100.0,0.0,0.0,0.0
674.0,99.677849,100.0,0.0,0.0,0.0
675.0,99.677849,100.0,0.0,0.0,0.0
676.0,99.677849,100.0,0.0,0.0,0.0
677.0,99.677849,100.0,0.0,0.0,0.0
678.0,99.677849,100.0,0.0,0.0,0.0
679.0,99.682401,100.0,0.154581,0.0,0.0
680.0,99.703327,100.0,0.451023,0.0,0.0
681.0,99.740204,100.0,0.739738,0.0,0.0
682.0,99.793017,100.0,1.02833,0.0,0.0
683.0,99.861387,100.0,1.30171,0.0,0.0
684.0,99.944877,100.0,1.574969,0.0,0.0
685.0,100.04271,100.0,1.832771,0.0,0.0
686.0,100.154545,100.0,2.086685,0.0,0.0
687.0,100.279721,100.0,2.319397,0.0,0.0
688.0,100.417468,100.0,2.542446,0.0,0.0
689.0,100.567097,100.0,2.753955,0.0,0.0
690.0,100.727532,100.0,2.944186,0.0,0.0
691.0,100.897773,100.0,3.111232,0.0,0.0
692.0,101.076964,100.0,3.264879,0.0,0.0
693.0,101.263766,100.0,3.394275,0.0,0.0
694.0,101.457031,100.0,3.504526,0.0,0.0
695.0,101.655847,100.0,3.596273,0.0,0.0
696.0,101.858745,100.0,3.658815,0.0,0.0
697.0,102.064753,100.0,3.709496,0.0,0.0
698.0,101.708977,100.0,3.73268,0.0,0.0
699.0,101.916554,100.0,3.724952,0.0,0.0
700.0,101.560029,100.0,3.701768,0.0,20.213669
701.0,100.644145,100.0,3.655399,20.126238,0.0
702.0,99.732584,100.0,3.582355,20.038852,0.0
703.0,99.926852,100.0,3.490608,0.0,0.0
704.0,100.115091,100.0,3.374168,0.0,0.0
705.0,100.296288,100.0,3.244252,0.0,0.0
706.0,100.46939,100.0,3.084462,0.0,0.0
707.0,100.63315,100.0,2.91016,0.0,0.0
708.0,100.786533,100.0,2.714655,0.0,0.0
709.0,100.928702,100.0,2.509959,0.0,0.0
710.0,101.058605,100.0,2.285371,0.0,0.0
711.0,101.175397,100.0,2.038742,0.0,0.0
712.0,101.278495,100.0,1.788989,0.0,0.0
713.0,101.36705,100.0,1.528884,0.0,0.0
714.0,101.440627,100.0,1.255305,0.0,0.0
715.0,101.498952,100.0,0.980386,0.0,0.0
716.0,101.541452,100.0,0.690681,0.0,0.0
717.0,101.567859,100.0,0.400532,0.0,0.0
718.0,101.577991,100.0,0.108175,0.0,0.0
719.0,101.577991,100.0,0.0,0.0,0.0
720.0,101.577991,100.0,0.0,0.0,0.0
721.0,101.577991,100.0,0.0,0.0,0.0
722.0,101.577991,100.0,0.0,0.0,0.0
723.0,101.577991,100.0,0.0,0.0,0.0
724.0,101.577991,100.0,0.0,0.0,0.0
725.0,101.577991,100.0,0.0,0.0,0.0
726.0,101.577991,100.0,0.0,0.0,0.0
727.0,101.577991,100.0,0.0,0.0,0.0
728.0,101.577991,100.0,0.0,0.0,0.0
729.0,101.577991,100.0,0.0,0.0,0.0
730.0,101.577991,100.0,0.0,0.0,0.0
731.0,101.577991,100.0,0.0,0.0,0.0
732.0,101.577991,100.0,0.0,0.0,0.0
733.0,101.577991,100.0,0.0,0.0,0.0
734.0,101.577991,100.0,0.0,0.0,0.0
735.0,101.577991,100.0,0.0,0.0,0.0
736.0,101.577991,100.0,0.0,0.0,0.0
737.0,101.577991,100.0,0.0,0.0,0.0
738.0,101.577991,100.0,0.0,0.0,0.0
739.0,101.577991,100.0,0.0,0.0,0.0
740.0,101.577991,100.0,0.0,0.0,0.0
741.0,101.577991,100.0,0.0,0.0,0.0
742.0,101.577991,100.0,0.0,0.0,0.0
743.0,101.577991,100.0,0.0,0.0,0.0
744.0,101.577991,100.0,0.0,0.0,0.0
745.0,101.577991,100.0,0.0,0.0,0.0
746.0,101.577991,100.0,0.0,0.0,0.0
747.0,101.577991,100.0,0.0,0.0,0.0
748.0,101.577991,100.0,0.0,0.0,0.0
749.0,101.577991,100.0,0.0,0.0,0.0
750.0,101.577991,100.0,0.0,0.0,0.0
751.0,100.458553,100.0,0.0,20.118172,0.0
752.0,99.349778,100.0,0.0,20.011494,0.0
753.0,99.349778,100.0,0.0,0.0,0.0
754.0,99.349778,100.0,0.0,0.0,0.0
755.0,99.349778,100.0,0.0,0.0,0.0
756.0,99.349778,100.0,0.0,0.0,0.0
757.0,99.349778,100.0,0.0,0.0,0.0
758.0,99.349778,100.0,0.0,0.0,0.0
759.0,99.357362,100.0,0.209646,0.0,0.0
760.0,99.381156,100.0,0.500699,0.0,0.0
761.0,99.421032,100.0,0.794803,0.0,0.0
762.0,99.476328,100.0,1.072382,0.0,0.0
763.0,99.547306,100.0,1.354359,0.0,0.0
764.0,99.63323,100.0,1.62088,0.0,0.0
765.0,99.733901,100.0,1.887401,0.0,0.0
766.0,99.848263,100.0,2.130737,0.0,0.0
767.0,99.975651,100.0,2.364799,0.0,0.0
768.0,100.115526,100.0,2.586498,0.0,0.0
769.0,100.266984,100.0,2.786994,0.0,0.0
770.0,100.42885,100.0,2.969497,0.0,0.0
771.0,100.600652,100.0,3.142052,0.0,0.0
772.0,100.780951,100.0,3.286905,0.0,0.0
773.0,100.968785,100.0,3.416301,0.0,0.0
774.0,101.163051,100.0,3.522513,0.0,0.0
775.0,101.36238,100.0,3.607286,0.0,0.0
776.0,101.565827,100.0,3.675848,0.0,0.0
777.0,101.771785,100.0,3.709496,0.0,0.0
778.0,101.978982,100.0,3.724952,0.0,0.0
779.0,101.623066,100.0,3.724952,0.0,20.219618
780.0,101.829171,100.0,3.69301,0.0,0.0
781.0,102.032738,100.0,3.639904,0.0,0.0
782.0,101.669202,100.0,3.564566,0.0,0.0
783.0,101.863814,100.0,3.47381,0.0,0.0
784.0,102.052224,100.0,3.352142,0.0,0.0
785.0,101.669696,100.0,3.211213,0.0,0.0
786.0,101.841883,100.0,3.051895,0.0,0.0
787.0,102.004664,100.0,2.877121,0.0,0.0
788.0,101.593449,100.0,2.679162,0.0,0.0
789.0,101.733616,100.0,2.465907,0.0,0.0
790.0,101.861606,100.0,2.239176,0.0,0.0
791.0,101.976462,100.0,2.000277,0.0,0.0
792.0,101.514204,100.0,1.751353,0.0,20.214482
793.0,101.600389,100.0,1.484832,0.0,0.0
794.0,101.671485,100.0,1.207968,0.0,0.0
795.0,101.727091,100.0,0.926982,0.0,0.0
796.0,101.766637,100.0,0.638267,0.0,0.0
797.0,101.790109,100.0,0.349195,0.0,0.0
798.0,101.797654,100.0,0.06587,0.0,0.0
799.0,101.797654,100.0,0.0,0.0,0.0
800.0,101.797654,100.0,0.0,0.0,0.0
801.0,100.67611,100.0,0.0,20.139028,0.0
802.0,99.565267,100.0,0.0,20.032279,0.0
803.0,99.565267,100.0,0.0,0.0,0.0
804.0,99.565267,100.0,0.0,0.0,0.0
805.0,99.565267,100.0,0.0,0.0,0.0
806.0,99.565267,100.0,0.0,0.0,0.0
807.0,99.565267,100.0,0.0,0.0,0.0
808.0,99.565267,100.0,0.0,0.0,0.0
809.0,99.565267,100.0,0.0,0.0,0.0
810.0,99.565267,100.0,0.0,0.0,0.0
811.0,99.565267,100.0,0.0,0.0,0.0
812.0,99.565267,100.0,0.0,0.0,0.0
813.0,99.565267,100.0,0.0,0.0,0.0
814.0,99.565267,100.0,0.0,0.0,0.0
815.0,99.565267,100.0,0.0,0.0,0.0
816.0,99.565267,100.0,0.0,0.0,0.0
817.0,99.565267,100.0,0.0,0.0,0.0
818.0,99.565267,100.0,0.0,0.0,0.0
819.0,99.565267,100.0,0.0,0.0,0.0
820.0,99.565267,100.0,0.0,0.0,0.0
821.0,99.565267,100.0,0.0,0.0,0.0
822.0,99.565267,100.0,0.0,0.0,0.0
823.0,99.565267,100.0,0.0,0.0,0.0
824.0,99.565267,100.0,0.0,0.0,0.0
825.0,99.565267,100.0,0.0,0.0,0.0
826.0,99.565267,100.0,0.0,0.0,0.0
827.0,99.565267,100.0,0.0,0.0,0.0
828.0,99.565267,100.0,0.0,0.0,0.0
829.0,99.565267,100.0,0.0,0.0,0.0
830.0,99.565267,100.0,0.0,0.0,0.0
831.0,99.565267,100.0,0.0,0.0,0.0
832.0,99.565267,100.0,0.0,0.0,0.0
833.0,99.565267,100.0,0.0,0.0,0.0
834.0,99.565267,100.0,0.0,0.0,0.0
835.0,99.565267,100.0,0.0,0.0,0.0
836.0,99.565267,100.0,0.0,0.0,0.0
837.0,99.565267,100.0,0.0,0.0,0.0
838.0,99.565267,100.0,0.0,0.0,0.0
839.0,99.575831,100.0,0.264711,0.0,0.0
840.0,99.602404,100.0,0.553425,0.0,0.0
841.0,99.645137,100.0,0.849868,0.0,0.0
842.0,99.703581,100.0,1.129819,0.0,0.0
843.0,99.777204,100.0,1.404113,0.0,0.0
844.0,99.865759,100.0,1.669643,0.0,0.0
845.0,99.968723,100.0,1.927733,0.0,0.0
846.0,100.085613,100.0,2.17479,0.0,0.0
847.0,100.215693,100.0,2.40866,0.0,0.0
848.0,100.357867,100.0,2.622074,0.0,0.0
849.0,100.511304,100.0,2.820033,0.0,0.0
850.0,100.675526,100.0,3.00903,0.0,0.0
851.0,99.737415,100.0,3.164078,20.040432,0.0
852.0,98.816097,100.0,3.313444,19.951066,0.0
853.0,99.003927,100.0,3.438327,0.0,0.0
854.0,99.1979,100.0,3.542008,0.0,0.0
855.0,99.396689,100.0,3.626027,0.0,0.0
856.0,99.599096,100.0,3.679133,0.0,0.0
857.0,99.803961,100.0,3.716783,0.0,0.0
858.0,100.010167,100.0,3.731248,0.0,0.0
859.0,100.216037,100.0,3.719647,0.0,0.0
860.0,100.420508,100.0,3.686312,0.0,0.0
861.0,100.622372,100.0,3.628891,0.0,0.0
862.0,100.820375,100.0,3.552601,0.0,0.0
863.0,101.013184,100.0,3.451784,0.0,0.0
864.0,101.199745,100.0,3.329764,0.0,0.0
865.0,101.378831,100.0,3.185263,0.0,0.0
866.0,101.549158,100.0,3.024954,0.0,0.0
867.0,101.709917,100.0,2.844082,0.0,0.0
868.0,101.85997,100.0,2.646123,0.0,0.0
869.0,101.998349,100.0,2.429583,0.0,0.0
870.0,101.560663,100.0,2.196109,0.0,20.21773
871.0,101.672948,100.0,1.958366,0.0,0.0
872.0,101.771116,100.0,1.69942,0.0,0.0
873.0,101.854536,100.0,1.43389,0.0,0.0
874.0,101.922763,100.0,1.152903,0.0,0.0
875.0,101.975492,100.0,0.876826,0.0,0.0
876.0,102.012116,100.0,0.58712,0.0,0.0
877.0,101.469593,100.0,0.294488,0.0,0.0
878.0,101.475486,100.0,0.061825,0.0,0.0
879.0,101.475486,100.0,0.0,0.0,0.0
880.0,101.475486,100.0,0.0,0.0,0.0
881.0,101.475486,100.0,0.0,0.0,0.0
882.0,101.475486,100.0,0.0,0.0,0.0
883.0,101.475486,100.0,0.0,0.0,0.0
884.0,101.475486,100.0,0.0,0.0,0.0
885.0,101.475486,100.0,0.0,0.0,0.0
886.0,101.475486,100.0,0.0,0.0,0.0
887.0,101.475486,100.0,0.0,0.0,0.0
888.0,101.475486,100.0,0.0,0.0,0.0
889.0,101.475486,100.0,0.0,0.0,0.0
890.0,101.475486,100.0,0.0,0.0,0.0
891.0,101.475486,100.0,0.0,0.0,0.0
892.0,101.475486,100.0,0.0,0.0,0.0
893.0,101.475486,100.0,0.0,0.0,0.0
894.0,101.475486,100.0,0.0,0.0,0.0
895.0,101.475486,100.0,0.0,0.0,0.0
896.0,101.475486,100.0,0.0,0.0,0.0
897.0,101.475486,100.0,0.0,0.0,0.0
898.0,101.475486,100.0,0.0,0.0,0.0
899.0,101.475486,100.0,0.0,0.0,0.0
900.0,101.475486,100.0,0.0,0.0,0.0
901.0,100.357025,100.0,0.0,20.108431,0.0
902.0,99.249216,100.0,0.0,20.001787,0.0
903.0,99.249216,100.0,0.0,0.0,0.0
904.0,99.249216,100.0,0.0,0.0,0.0
905.0,99.249216,100.0,0.0,0.0,0.0
906.0,99.249216,100.0,0.0,0.0,0.0
907.0,99.249216,100.0,0.0,0.0,0.0
908.0,99.249216,100.0,0.0,0.0,0.0
909.0,99.249216,100.0,0.0,0.0,0.0
910.0,99.249216,100.0,0.0,0.0,0.0
911.0,99.249216,100.0,0.0,0.0,0.0
912.0,99.249216,100.0,0.0,0.0,0.0
913.0,99.249216,100.0,0.0,0.0,0.0
914.0,99.249216,100.0,0.0,0.0,0.0
915.0,99.249216,100.0,0.0,0.0,0.0
916.0,99.249216,100.0,0.0,0.0,0.0
917.0,99.249216,100.0,0.0,0.0,0.0
918.0,99.24986,100.0,0.023333,0.0,0.0
919.0,99.263303,100.0,0.319776,0.0,0.0
920.0,99.292886,100.0,0.60849,0.0,0.0
921.0,99.338311,100.0,0.893965,0.0,0.0
922.0,99.399625,100.0,1.18367,0.0,0.0
923.0,99.476135,100.0,1.457919,0.0,0.0
924.0,99.567338,100.0,1.71698,0.0,0.0
925.0,99.672632,100.0,1.967777,0.0,0.0
926.0,99.791674,100.0,2.212827,0.0,0.0
927.0,99.923445,100.0,2.441699,0.0,0.0
928.0,100.067525,100.0,2.659146,0.0,0.0
929.0,100.222824,100.0,2.853072,0.0,0.0
930.0,100.388464,100.0,3.035575,0.0,0.0
931.0,100.563504,100.0,3.201561,0.0,0.0
932.0,100.746647,100.0,3.338685,0.0,0.0
933.0,100.936692,100.0,3.453547,0.0,0.0
934.0,101.132782,100.0,3.558837,0.0,0.0
935.0,101.333607,100.0,3.632215,0.0,0.0
936.0,101.53801,100.0,3.690146,0.0,0.0
937.0,101.744726,100.0,3.722109,0.0,0.0
938.0,101.95243,100.0,3.730827,0.0,0.0
939.0,101.596406,100.0,3.717224,0.0,20.217097
940.0,101.801736,100.0,3.678712,0.0,0.0
941.0,102.004253,100.0,3.617878,0.0,0.0
942.0,101.639207,100.0,3.53597,0.0,0.0
943.0,101.831703,100.0,3.429758,0.0,0.0
944.0,102.01742,100.0,3.300361,0.0,0.0
945.0,101.632312,100.0,3.160591,0.0,0.0
946.0,101.801227,100.0,2.993545,0.0,0.0
947.0,101.960283,100.0,2.810379,0.0,0.0
948.0,101.544951,100.0,2.605683,0.0,20.215144
949.0,101.680826,100.0,2.385531,0.0,0.0
950.0,101.804252,100.0,2.15765,0.0,0.0
951.0,100.791903,100.0,1.909885,20.145036,0.0
952.0,99.77472,100.0,1.647793,20.048066,0.0
953.0,99.854833,100.0,1.381272,0.0,0.0
954.0,99.919808,100.0,1.107023,0.0,0.0
955.0,99.969382,100.0,0.82458,0.0,0.0
956.0,100.003,100.0,0.535865,0.0,0.0
957.0,100.020431,100.0,0.245635,0.0,0.0
958.0,100.023059,100.0,0.0,0.0,0.0
959.0,100.023059,100.0,0.0,0.0,0.0
960.0,100.023059,100.0,0.0,0.0,0.0
961.0,100.023059,100.0,0.0,0.0,0.0
962.0,100.023059,100.0,0.0,0.0,0.0
963.0,100.023059,100.0,0.0,0.0,0.0
964.0,100.023059,100.0,0.0,0.0,0.0
965.0,100.023059,100.0,0.0,0.0,0.0
966.0,100.023059,100.0,0.0,0.0,0.0
967.0,100.023059,100.0,0.0,0.0,0.0
968.0,100.023059,100.0,0.0,0.0,0.0
969.0,100.023059,100.0,0.0,0.0,0.0
970.0,100.023059,100.0,0.0,0.0,0.0
971.0,100.023059,100.0,0.0,0.0,0.0
972.0,100.023059,100.0,0.0,0.0,0.0
973.0,100.023059,100.0,0.0,0.0,0.0
974.0,100.023059,100.0,0.0,0.0,0.0
975.0,100.023059,100.0,0.0,0.0,0.0
976.0,100.023059,100.0,0.0,0.0,0.0
977.0,100.023059,100.0,0.0,0.0,0.0
978.0,100.023059,100.0,0.0,0.0,0.0
979.0,100.023059,100.0,0.0,0.0,0.0
980.0,100.023059,100.0,0.0,0.0,0.0
981.0,100.023059,100.0,0.0,0.0,0.0
982.0,100.023059,100.0,0.0,0.0,0.0
983.0,100.023059,100.0,0.0,0.0,0.0
984.0,100.023059,100.0,0.0,0.0,0.0
985.0,100.023059,100.0,0.0,0.0,0.0
986.0,100.023059,100.0,0.0,0.0,0.0
987.0,100.023059,100.0,0.0,0.0,0.0
988.0,100.023059,100.0,0.0,0.0,0.0
989.0,100.023059,100.0,0.0,0.0,0.0
990.0,100.023059,100.0,0.0,0.0,0.0
991.0,100.023059,100.0,0.0,0.0,0.0
992.0,100.023059,100.0,0.0,0.0,0.0
993.0,100.023059,100.0,0.0,0.0,0.0
994.0,100.023059,100.0,0.0,0.0,0.0
995.0,100.023059,100.0,0.0,0.0,0.0
996.0,100.023059,100.0,0.0,0.0,0.0
997.0,100.023059,100.0,0.0,0.0,0.0
998.0,100.025227,100.0,0.078398,0.0,0.0
999.0,100.041729,100.0,0.374063,0.0,0.0
1000.0,100.074221,100.0,0.663556,0.0,0.0
1001.0,99.017415,100.0,0.944542,19.976868,0.0
1002.0,97.985771,100.0,1.227722,19.876069,0.0
1003.0,98.064506,100.0,1.501971,0.0,0.0
1004.0,98.157906,100.0,1.768492,0.0,0.0
1005.0,98.26556,100.0,2.019557,0.0,0.0
1006.0,98.386463,100.0,2.256736,0.0,0.0
1007.0,98.520121,100.0,2.483046,0.0,0.0
1008.0,98.66575,100.0,2.695881,0.0,0.0
1009.0,98.822138,100.0,2.886111,0.0,0.0
1010.0,98.988662,100.0,3.068614,0.0,0.0
1011.0,99.164233,100.0,3.223587,0.0,0.0
1012.0,99.347777,100.0,3.364066,0.0,0.0
1013.0,99.538268,100.0,3.48238,0.0,0.0
1014.0,99.73428,100.0,3.571763,0.0,0.0
1015.0,99.934823,100.0,3.648053,0.0,0.0
1016.0,100.138644,100.0,3.69404,0.0,0.0
1017.0,100.344122,100.0,3.717224,0.0,0.0
1018.0,100.550406,100.0,3.724952,0.0,0.0
1019.0,100.756408,100.0,3.70893,0.0,0.0
1020.0,100.960468,100.0,3.667699,0.0,0.0
1021.0,101.161462,100.0,3.6047,0.0,0.0
1022.0,101.35797,100.0,3.513944,0.0,0.0
1023.0,101.549105,100.0,3.407732,0.0,0.0
1024.0,101.733396,100.0,3.278335,0.0,0.0
1025.0,101.909622,100.0,3.127552,0.0,0.0
1026.0,102.076876,100.0,2.960506,0.0,0.0
1027.0,101.670431,100.0,2.770276,0.0,0.0
1028.0,101.816137,100.0,2.564589,0.0,0.0
1029.0,101.949984,100.0,2.349207,0.0,0.0
1030.0,101.507765,100.0,2.113598,0.0,20.212905
1031.0,101.614958,100.0,1.862533,0.0,0.0
1032.0,101.708008,100.0,1.603741,0.0,0.0
1033.0,101.786256,100.0,1.33722,0.0,0.0
1034.0,101.848978,100.0,1.058229,0.0,0.0
1035.0,101.895852,100.0,0.769515,0.0,0.0
1036.0,101.926729,100.0,0.48356,0.0,0.0
1037.0,101.94145,100.0,0.192086,0.0,0.0
1038.0,101.943172,100.0,0.0,0.0,0.0
1039.0,101.943172,100.0,0.0,0.0,0.0
1040.0,101.943172,100.0,0.0,0.0,0.0
1041.0,101.943172,100.0,0.0,0.0,0.0
1042.0,101.943172,100.0,0.0,0.0,0.0
1043.0,101.943172,100.0,0.0,0.0,0.0
1044.0,101.943172,100.0,0.0,0.0,0.0
1045.0,101.943172,100.0,0.0,0.0,0.0
1046.0,101.943172,100.0,0.0,0.0,0.0
1047.0,101.943172,100.0,0.0,0.0,0.0
1048.0,101.943172,100.0,0.0,0.0,0.0
1049.0,101.943172,100.0,0.0,0.0,0.0
1050.0,101.943172,100.0,0.0,0.0,0.0
1051.0,100.820233,100.0,0.0,20.15283,0.0
1052.0,99.708017,100.0,0.0,20.046034,0.0
1053.0,99.708017,100.0,0.0,0.0,0.0
1054.0,99.708017,100.0,0.0,0.0,0.0
1055.0,99.708017,100.0,0.0,0.0,0.0
1056.0,99.708017,100.0,0.0,0.0,0.0
1057.0,99.708017,100.0,0.0,0.0,0.0
1058.0,99.708017,100.0,0.0,0.0,0.0
1059.0,99.708017,100.0,0.0,0.0,0.0
1060.0,99.708017,100.0,0.0,0.0,0.0
1061.0,99.708017,100.0,0.0,0.0,0.0
1062.0,99.708017,100.0,0.0,0.0,0.0
1063.0,99.708017,100.0,0.0,0.0,0.0
1064.0,99.708017,100.0,0.0,0.0,0.0
1065.0,99.708017,100.0,0.0,0.0,0.0
1066.0,99.708017,100.0,0.0,0.0,0.0
1067.0,99.708017,100.0,0.0,0.0,0.0
1068.0,99.708017,100.0,0.0,0.0,0.0
1069.0,99.708017,100.0,0.0,0.0,0.0
1070.0,99.708017,100.0,0.0,0.0,0.0
1071.0,99.708017,100.0,0.0,0.0,0.0
1072.0,99.708017,100.0,0.0,0.0,0.0
1073.0,99.708017,100.0,0.0,0.0,0.0
1074.0,99.708017,100.0,0.0,0.0,0.0
1075.0,99.708017,100.0,0.0,0.0,0.0
1076.0,99.708017,100.0,0.0,0.0,0.0
1077.0,99.708017,100.0,0.0,0.0,0.0
1078.0,99.711564,100.0,0.12841,0.0,0.0
1079.0,99.730899,100.0,0.422178,0.0,0.0
1080.0,99.766186,100.0,0.710893,0.0,0.0
1081.0,99.817572,100.0,0.999607,0.0,0.0
1082.0,99.884353,100.0,1.272865,0.0,0.0
1083.0,99.966255,100.0,1.546124,0.0,0.0
1084.0,100.062699,100.0,1.805707,0.0,0.0
