medicine_id,height_mm,type_id,spacing_mm,redundancy_mm
996,34,1,42.0,4.0
997,32,1,42.0,6.0
998,50,3,59.0,5.0
999,91,9,115.0,20.0
1000,42,2,48.0,2.0
1001,71,6,80.0,5.0
1002,71,6,80.0,5.0
1003,35,1,42.0,3.0
1004,67,5,75.0,4.0
1005,80,7,85.0,1.0
1006,73,6,80.0,3.0
1007,40,2,48.0,4.0
1008,85,8,90.0,1.0
1009,65,4,69.0,0.0
1010,81,7,85.0,0.0
1011,35,1,42.0,3.0
1012,72,6,80.0,4.0
1013,62,4,69.0,3.0
1014,71,6,80.0,5.0
1015,81,7,85.0,0.0
1016,67,5,75.0,4.0
1017,50,3,59.0,5.0
1018,77,7,85.0,4.0
1019,60,4,69.0,5.0
1020,71,6,80.0,5.0
1021,70,5,75.0,1.0
1022,67,5,75.0,4.0
1023,46,3,59.0,9.0
1024,85,8,90.0,1.0
1025,70,5,75.0,1.0
1026,103,9,115.0,8.0
1027,63,4,69.0,2.0
1028,76,6,80.0,0.0
1029,110,9,115.0,1.0
1030,60,4,69.0,5.0
1031,70,5,75.0,1.0
1032,53,3,59.0,2.0
1033,71,6,80.0,5.0
1034,85,8,90.0,1.0
1035,69,5,75.0,2.0
1036,67,5,75.0,4.0
1037,50,3,59.0,5.0
1038,70,5,75.0,1.0
1039,60,4,69.0,5.0
1040,60,4,69.0,5.0
1041,60,4,69.0,5.0
1042,60,4,69.0,5.0
1043,60,4,69.0,5.0
1044,60,4,69.0,5.0
1045,60,4,69.0,5.0
1046,71,6,80.0,5.0
1047,80,7,85.0,1.0
1048,78,7,85.0,3.0
1049,72,6,80.0,4.0
1050,36,1,42.0,2.0
1051,41,2,48.0,3.0
1052,70,5,75.0,1.0
1053,71,6,80.0,5.0
1054,66,5,75.0,5.0
1055,75,6,80.0,1.0
1056,40,2,48.0,4.0
1057,45,3,59.0,10.0
1058,41,2,48.0,3.0
1059,73,6,80.0,3.0
1060,60,4,69.0,5.0
1061,62,4,69.0,3.0
1062,62,4,69.0,3.0
1063,50,3,59.0,5.0
1064,37,1,42.0,1.0
1065,31,1,42.0,7.0
1066,36,1,42.0,2.0
1067,34,1,42.0,4.0
1068,34,1,42.0,4.0
1069,59,4,69.0,6.0
1070,46,3,59.0,9.0
1071,47,3,59.0,8.0
1072,76,6,80.0,0.0
1073,75,6,80.0,1.0
1074,67,5,75.0,4.0
1075,61,4,69.0,4.0
1076,61,4,69.0,4.0
1077,43,2,48.0,1.0
1078,50,3,59.0,5.0
1079,67,5,75.0,4.0
1080,67,5,75.0,4.0
1081,62,4,69.0,3.0
1082,73,6,80.0,3.0
1083,56,4,69.0,9.0
1084,66,5,75.0,5.0
1085,60,4,69.0,5.0
1086,46,3,59.0,9.0
1087,73,6,80.0,3.0
1088,61,4,69.0,4.0
1089,100,9,115.0,11.0
1090,62,4,69.0,3.0
1091,49,3,59.0,6.0
1092,70,5,75.0,1.0
1093,68,5,75.0,3.0
1094,67,5,75.0,4.0
1095,74,6,80.0,2.0
1096,37,1,42.0,1.0
1097,52,3,59.0,3.0
1098,31,1,42.0,7.0
1099,31,1,42.0,7.0
1100,65,4,69.0,0.0
1101,50,3,59.0,5.0
1102,64,4,69.0,1.0
1103,75,6,80.0,1.0
1104,73,6,80.0,3.0
1105,66,5,75.0,5.0
1106,35,1,42.0,3.0
1107,44,2,48.0,0.0
1108,42,2,48.0,2.0
1109,61,4,69.0,4.0
1110,53,3,59.0,2.0
1111,110,9,115.0,1.0
1112,64,4,69.0,1.0
1113,87,9,115.0,24.0
1114,45,3,59.0,10.0
1115,62,4,69.0,3.0
1116,75,6,80.0,1.0
1117,55,3,59.0,0.0
1118,72,6,80.0,4.0
1119,70,5,75.0,1.0
1120,60,4,69.0,5.0
1121,36,1,42.0,2.0
1122,75,6,80.0,1.0
1123,67,5,75.0,4.0
1124,67,5,75.0,4.0
1125,69,5,75.0,2.0
1126,36,1,42.0,2.0
1127,48,3,59.0,7.0
1128,40,2,48.0,4.0
1129,47,3,59.0,8.0
1130,33,1,42.0,5.0
1131,68,5,75.0,3.0
1132,66,5,75.0,5.0
1133,66,5,75.0,5.0
1134,61,4,69.0,4.0
1135,71,6,80.0,5.0
1136,76,6,80.0,0.0
1137,45,3,59.0,10.0
1138,55,3,59.0,0.0
1139,81,7,85.0,0.0
1140,70,5,75.0,1.0
1141,48,3,59.0,7.0
1142,62,4,69.0,3.0
1143,67,5,75.0,4.0
1144,44,2,48.0,0.0
1145,51,3,59.0,4.0
1146,106,9,115.0,5.0
1147,61,4,69.0,4.0
1148,58,4,69.0,7.0
1149,31,1,42.0,7.0
1150,52,3,59.0,3.0
1151,69,5,75.0,2.0
1152,73,6,80.0,3.0
1153,71,6,80.0,5.0
1154,84,8,90.0,2.0
1155,72,6,80.0,4.0
1156,66,5,75.0,5.0
1157,60,4,69.0,5.0
1158,37,1,42.0,1.0
1159,70,5,75.0,1.0
1160,65,4,69.0,0.0
1161,34,1,42.0,4.0
1162,72,6,80.0,4.0
1163,61,4,69.0,4.0
1164,65,4,69.0,0.0
1165,47,3,59.0,8.0
1166,40,2,48.0,4.0
1167,45,3,59.0,10.0
1168,72,6,80.0,4.0
1169,62,4,69.0,3.0
1170,66,5,75.0,5.0
1171,71,6,80.0,5.0
1172,67,5,75.0,4.0
1173,67,5,75.0,4.0
1174,72,6,80.0,4.0
1175,52,3,59.0,3.0
1176,80,7,85.0,1.0
1177,66,5,75.0,5.0
1178,68,5,75.0,3.0
1179,67,5,75.0,4.0
1180,81,7,85.0,0.0
1181,65,4,69.0,0.0
1182,37,1,42.0,1.0
1183,46,3,59.0,9.0
1184,70,5,75.0,1.0
1185,71,6,80.0,5.0
1186,74,6,80.0,2.0
1187,77,7,85.0,4.0
1188,72,6,80.0,4.0
1189,71,6,80.0,5.0
1190,62,4,69.0,3.0
1191,66,5,75.0,5.0
1192,71,6,80.0,5.0
1193,70,5,75.0,1.0
1194,50,3,59.0,5.0
1195,61,4,69.0,4.0
1196,41,2,48.0,3.0
1197,61,4,69.0,4.0
1198,60,4,69.0,5.0
1199,75,6,80.0,1.0
1200,77,7,85.0,4.0
1201,66,5,75.0,5.0
1202,32,1,42.0,6.0
1203,42,2,48.0,2.0
1204,61,4,69.0,4.0
1205,35,1,42.0,3.0
1206,48,3,59.0,7.0
1207,75,6,80.0,1.0
1208,60,4,69.0,5.0
1209,70,5,75.0,1.0
1210,70,5,75.0,1.0
1211,55,3,59.0,0.0
1212,82,8,90.0,4.0
1213,52,3,59.0,3.0
1214,32,1,42.0,6.0
1215,33,1,42.0,5.0
1216,45,3,59.0,10.0
1217,60,4,69.0,5.0
1218,52,3,59.0,3.0
1219,47,3,59.0,8.0
1220,74,6,80.0,2.0
1221,79,7,85.0,2.0
1222,71,6,80.0,5.0
1223,52,3,59.0,3.0
1224,52,3,59.0,3.0
1225,65,5,75.0,6.0
1226,72,6,80.0,4.0
1227,66,5,75.0,5.0
1228,72,6,80.0,4.0
1229,45,3,59.0,10.0
1230,40,2,48.0,4.0
1231,51,3,59.0,4.0
1232,69,5,75.0,2.0
1233,50,3,59.0,5.0
1234,51,3,59.0,4.0
1235,76,6,80.0,0.0
1236,60,4,69.0,5.0
1237,45,3,59.0,10.0
1238,65,5,75.0,6.0
1239,67,5,75.0,4.0
1240,81,7,85.0,0.0
1241,31,1,42.0,7.0
1242,38,2,48.0,6.0
1243,39,2,48.0,5.0
1244,68,5,75.0,3.0
1245,60,4,69.0,5.0
1246,79,7,85.0,2.0
1247,81,7,85.0,0.0
1248,80,7,85.0,1.0
1249,47,3,59.0,8.0
1250,47,3,59.0,8.0
1251,47,3,59.0,8.0
1252,76,6,80.0,0.0
1253,75,6,80.0,1.0
1254,92,9,115.0,19.0
1255,81,7,85.0,0.0
1256,74,6,80.0,2.0
1257,77,7,85.0,4.0
1258,70,5,75.0,1.0
1259,77,7,85.0,4.0
1260,80,7,85.0,1.0
1261,85,8,90.0,1.0
1262,81,7,85.0,0.0
1263,81,7,85.0,0.0
1264,81,7,85.0,0.0
1265,51,3,59.0,4.0
1266,90,9,115.0,21.0
1267,90,9,115.0,21.0
1268,90,9,115.0,21.0
1269,90,9,115.0,21.0
1270,90,9,115.0,21.0
1271,80,7,85.0,1.0
1272,61,4,69.0,4.0
1273,62,4,69.0,3.0
1274,44,2,48.0,0.0
1275,43,2,48.0,1.0
1276,41,2,48.0,3.0
1277,32,1,42.0,6.0
1278,66,5,75.0,5.0
1279,72,6,80.0,4.0
1280,64,4,69.0,1.0
1281,80,7,85.0,1.0
1282,77,7,85.0,4.0
1283,65,5,75.0,6.0
1284,65,5,75.0,6.0
1285,65,5,75.0,6.0
1286,65,5,75.0,6.0
1287,65,5,75.0,6.0
1288,65,5,75.0,6.0
1289,65,5,75.0,6.0
1290,70,5,75.0,1.0
1291,70,5,75.0,1.0
1292,70,5,75.0,1.0
1293,70,5,75.0,1.0
1294,90,9,115.0,21.0
1295,58,4,69.0,7.0
1296,46,3,59.0,9.0
1297,59,4,69.0,6.0
1298,66,5,75.0,5.0
1299,49,3,59.0,6.0
1300,70,5,75.0,1.0
1301,73,6,80.0,3.0
1302,111,9,115.0,0.0
1303,50,3,59.0,5.0
1304,66,5,75.0,5.0
1305,50,3,59.0,5.0
1306,76,6,80.0,0.0
1307,46,3,59.0,9.0
1308,81,7,85.0,0.0
1309,71,6,80.0,5.0
1310,59,4,69.0,6.0
1311,51,3,59.0,4.0
1312,60,4,69.0,5.0
1313,111,9,115.0,0.0
1314,71,6,80.0,5.0
1315,62,4,69.0,3.0
1316,74,6,80.0,2.0
1317,44,2,48.0,0.0
1318,66,5,75.0,5.0
1319,46,3,59.0,9.0
1320,73,6,80.0,3.0
1321,72,6,80.0,4.0
1322,68,5,75.0,3.0
1323,91,9,115.0,20.0
1324,76,6,80.0,0.0
1325,41,2,48.0,3.0
1326,34,1,42.0,4.0
1327,56,4,69.0,9.0
1328,50,3,59.0,5.0
1329,47,3,59.0,8.0
1330,70,5,75.0,1.0
1331,70,5,75.0,1.0
1332,70,5,75.0,1.0
1333,55,3,59.0,0.0
1334,65,5,75.0,6.0
1335,45,3,59.0,10.0
1336,44,2,48.0,0.0
1337,72,6,80.0,4.0
1338,62,4,69.0,3.0
1339,40,2,48.0,4.0
1340,82,8,90.0,4.0
1341,76,6,80.0,0.0
1342,76,6,80.0,0.0
1343,44,3,59.0,11.0
1344,57,4,69.0,8.0
1345,64,4,69.0,1.0
1346,71,6,80.0,5.0
1347,74,6,80.0,2.0
1348,38,2,48.0,6.0
1349,85,8,90.0,1.0
1350,90,9,115.0,21.0
1351,63,4,69.0,2.0
1352,100,9,115.0,11.0
1353,62,4,69.0,3.0
1354,77,7,85.0,4.0
1355,76,6,80.0,0.0
1356,90,9,115.0,21.0
1357,100,9,115.0,11.0
1358,65,5,75.0,6.0
1359,77,7,85.0,4.0
1360,76,6,80.0,0.0
1361,70,5,75.0,1.0
1362,87,9,115.0,24.0
1363,71,6,80.0,5.0
1364,67,5,75.0,4.0
1365,71,6,80.0,5.0
1366,85,8,90.0,1.0
1367,56,4,69.0,9.0
1368,37,1,42.0,1.0
1369,77,7,85.0,4.0
1370,60,4,69.0,5.0
1371,71,6,80.0,5.0
1372,68,5,75.0,3.0
1373,82,8,90.0,4.0
1374,71,6,80.0,5.0
1375,82,8,90.0,4.0
1376,73,6,80.0,3.0
1377,76,6,80.0,0.0
1378,76,6,80.0,0.0
1379,73,6,80.0,3.0
1380,67,5,75.0,4.0
1381,77,7,85.0,4.0
1382,73,6,80.0,3.0
1383,71,6,80.0,5.0
1384,67,5,75.0,4.0
1385,72,6,80.0,4.0
1386,72,6,80.0,4.0
1387,47,3,59.0,8.0
1388,46,3,59.0,9.0
1389,75,6,80.0,1.0
1390,80,7,85.0,1.0
1391,75,6,80.0,1.0
1392,36,1,42.0,2.0
1393,70,5,75.0,1.0
1394,75,6,80.0,1.0
1395,90,9,115.0,21.0
1396,90,9,115.0,21.0
1397,73,6,80.0,3.0
1398,60,4,69.0,5.0
1399,72,6,80.0,4.0
1400,72,6,80.0,4.0
1401,95,9,115.0,16.0
1402,71,6,80.0,5.0
1403,82,8,90.0,4.0
1404,71,6,80.0,5.0
1405,74,6,80.0,2.0
1406,78,7,85.0,3.0
1407,70,5,75.0,1.0
1408,62,4,69.0,3.0
1409,70,5,75.0,1.0
1410,82,8,90.0,4.0
1411,82,8,90.0,4.0
1412,51,3,59.0,4.0
1413,67,5,75.0,4.0
1414,64,4,69.0,1.0
1415,69,5,75.0,2.0
1416,72,6,80.0,4.0
1417,71,6,80.0,5.0
1418,68,5,75.0,3.0
1419,70,5,75.0,1.0
1420,91,9,115.0,20.0
1421,91,9,115.0,20.0
1422,67,5,75.0,4.0
1423,67,5,75.0,4.0
1424,72,6,80.0,4.0
1425,69,5,75.0,2.0
1426,72,6,80.0,4.0
1427,78,7,85.0,3.0
1428,70,5,75.0,1.0
1429,36,1,42.0,2.0
1430,70,5,75.0,1.0
1431,36,1,42.0,2.0
1432,61,4,69.0,4.0
1433,61,4,69.0,4.0
1434,73,6,80.0,3.0
1435,72,6,80.0,4.0
1436,73,6,80.0,3.0
1437,72,6,80.0,4.0
1438,64,4,69.0,1.0
1439,77,7,85.0,4.0
1440,67,5,75.0,4.0
1441,60,4,69.0,5.0
1442,76,6,80.0,0.0
1443,75,6,80.0,1.0
1444,66,5,75.0,5.0
1445,82,8,90.0,4.0
1446,89,9,115.0,22.0
1447,81,7,85.0,0.0
1448,82,8,90.0,4.0
1449,76,6,80.0,0.0
1450,73,6,80.0,3.0
1451,75,6,80.0,1.0
1452,75,6,80.0,1.0
1453,76,6,80.0,0.0
1454,70,5,75.0,1.0
1455,57,4,69.0,8.0
1456,71,6,80.0,5.0
1457,73,6,80.0,3.0
1458,61,4,69.0,4.0
1459,62,4,69.0,3.0
1460,67,5,75.0,4.0
1461,70,5,75.0,1.0
1462,73,6,80.0,3.0
1463,65,5,75.0,6.0
1464,72,6,80.0,4.0
1465,62,4,69.0,3.0
1466,63,4,69.0,2.0
1467,80,7,85.0,1.0
1468,98,9,115.0,13.0
1469,77,7,85.0,4.0
1470,64,4,69.0,1.0
1471,60,4,69.0,5.0
1472,75,6,80.0,1.0
1473,77,7,85.0,4.0
1474,74,6,80.0,2.0
1475,66,5,75.0,5.0
1476,66,5,75.0,5.0
1477,65,5,75.0,6.0
1478,81,7,85.0,0.0
1479,77,7,85.0,4.0
1480,72,6,80.0,4.0
1481,51,3,59.0,4.0
1482,80,7,85.0,1.0
1483,68,5,75.0,3.0
1484,39,2,48.0,5.0
1485,71,6,80.0,5.0
1486,62,4,69.0,3.0
1487,50,3,59.0,5.0
1488,35,1,42.0,3.0
1489,50,3,59.0,5.0
1490,70,5,75.0,1.0
1491,66,5,75.0,5.0
1492,73,6,80.0,3.0
1493,75,6,80.0,1.0
1494,96,9,115.0,15.0
1495,50,3,59.0,5.0
1496,85,8,90.0,1.0
1497,75,6,80.0,1.0
1498,67,5,75.0,4.0
1499,35,1,42.0,3.0
1500,84,8,90.0,2.0
1501,82,8,90.0,4.0
1502,43,2,48.0,1.0
1503,79,7,85.0,2.0
1504,96,9,115.0,15.0
1505,71,6,80.0,5.0
1506,80,7,85.0,1.0
1507,77,7,85.0,4.0
1508,62,4,69.0,3.0
1509,63,4,69.0,2.0
1510,63,4,69.0,2.0
1511,74,6,80.0,2.0
1512,52,3,59.0,3.0
1513,72,6,80.0,4.0
1514,71,6,80.0,5.0
1515,74,6,80.0,2.0
1516,76,6,80.0,0.0
1517,60,4,69.0,5.0
1518,80,7,85.0,1.0
1519,70,5,75.0,1.0
1520,73,6,80.0,3.0
1521,72,6,80.0,4.0
1522,77,7,85.0,4.0
1523,80,7,85.0,1.0
1524,71,6,80.0,5.0
1525,70,5,75.0,1.0
1526,71,6,80.0,5.0
1527,72,6,80.0,4.0
1528,71,6,80.0,5.0
1529,90,9,115.0,21.0
1530,61,4,69.0,4.0
1531,73,6,80.0,3.0
1532,73,6,80.0,3.0
1533,73,6,80.0,3.0
1534,52,3,59.0,3.0
1535,74,6,80.0,2.0
1536,95,9,115.0,16.0
1537,95,9,115.0,16.0
1538,94,9,115.0,17.0
1539,41,2,48.0,3.0
1540,62,4,69.0,3.0
1541,72,6,80.0,4.0
1542,77,7,85.0,4.0
1543,45,3,59.0,10.0
1544,83,8,90.0,3.0
1545,76,6,80.0,0.0
1546,82,8,90.0,4.0
1547,70,5,75.0,1.0
1548,75,6,80.0,1.0
1549,51,3,59.0,4.0
1550,57,4,69.0,8.0
1551,52,3,59.0,3.0
1552,36,1,42.0,2.0
1553,71,6,80.0,5.0
1554,66,5,75.0,5.0
1555,77,7,85.0,4.0
1556,66,5,75.0,5.0
1557,73,6,80.0,3.0
1558,80,7,85.0,1.0
1559,85,8,90.0,1.0
1560,86,9,115.0,25.0
1561,77,7,85.0,4.0
1562,75,6,80.0,1.0
1563,82,8,90.0,4.0
1564,89,9,115.0,22.0
1565,54,3,59.0,1.0
1566,54,3,59.0,1.0
1567,71,6,80.0,5.0
1568,47,3,59.0,8.0
1569,80,7,85.0,1.0
1570,82,8,90.0,4.0
1571,73,6,80.0,3.0
1572,81,7,85.0,0.0
1573,80,7,85.0,1.0
1574,80,7,85.0,1.0
1575,62,4,69.0,3.0
1576,40,2,48.0,4.0
1577,56,4,69.0,9.0
1578,51,3,59.0,4.0
1579,66,5,75.0,5.0
1580,75,6,80.0,1.0
1581,56,4,69.0,9.0
1582,55,3,59.0,0.0
1583,80,7,85.0,1.0
1584,73,6,80.0,3.0
1585,76,6,80.0,0.0
1586,83,8,90.0,3.0
1587,32,1,42.0,6.0
1588,50,3,59.0,5.0
1589,28,1,42.0,10.0
1590,64,4,69.0,1.0
1591,68,5,75.0,3.0
1592,68,5,75.0,3.0
1593,85,8,90.0,1.0
1594,75,6,80.0,1.0
1595,76,7,85.0,5.0
1596,50,3,59.0,5.0
1597,45,3,59.0,10.0
1598,46,3,59.0,9.0
1599,53,3,59.0,2.0
1600,70,5,75.0,1.0
1601,80,7,85.0,1.0
1602,72,6,80.0,4.0
1603,70,5,75.0,1.0
1604,60,4,69.0,5.0
1605,44,3,59.0,11.0
1606,52,3,59.0,3.0
1607,53,3,59.0,2.0
1608,52,3,59.0,3.0
1609,35,1,42.0,3.0
1610,69,5,75.0,2.0
1611,79,7,85.0,2.0
1612,66,5,75.0,5.0
1613,47,3,59.0,8.0
1614,74,6,80.0,2.0
1615,66,5,75.0,5.0
1616,47,3,59.0,8.0
1617,65,5,75.0,6.0
1618,61,4,69.0,4.0
1619,70,5,75.0,1.0
1620,67,5,75.0,4.0
1621,66,5,75.0,5.0
1622,66,5,75.0,5.0
1623,70,5,75.0,1.0
1624,65,5,75.0,6.0
1625,43,2,48.0,1.0
1626,70,5,75.0,1.0
1627,72,6,80.0,4.0
1628,70,5,75.0,1.0
1629,43,2,48.0,1.0
1630,74,6,80.0,2.0
1631,61,4,69.0,4.0
1632,87,9,115.0,24.0
1633,75,6,80.0,1.0
1634,50,3,59.0,5.0
1635,72,6,80.0,4.0
1636,36,1,42.0,2.0
1637,76,7,85.0,5.0
1638,86,9,115.0,25.0
1639,90,9,115.0,21.0
1640,85,8,90.0,1.0
1641,72,6,80.0,4.0
1642,55,3,59.0,0.0
1643,70,5,75.0,1.0
1644,47,3,59.0,8.0
1645,50,3,59.0,5.0
1646,77,7,85.0,4.0
1647,62,4,69.0,3.0
1648,75,6,80.0,1.0
1649,82,8,90.0,4.0
1650,82,8,90.0,4.0
1651,74,6,80.0,2.0
1652,62,4,69.0,3.0
1653,72,6,80.0,4.0
1654,34,1,42.0,4.0
1655,80,7,85.0,1.0
1656,73,6,80.0,3.0
1657,82,8,90.0,4.0
1658,80,7,85.0,1.0
1659,81,7,85.0,0.0
1660,82,8,90.0,4.0
1661,81,7,85.0,0.0
1662,81,7,85.0,0.0
1663,97,9,115.0,14.0
1664,70,5,75.0,1.0
1665,71,6,80.0,5.0
1666,70,5,75.0,1.0
1667,56,4,69.0,9.0
1668,80,7,85.0,1.0
1669,80,7,85.0,1.0
1670,85,8,90.0,1.0
1671,81,7,85.0,0.0
1672,97,9,115.0,14.0
1673,72,6,80.0,4.0
1674,85,8,90.0,1.0
1675,80,7,85.0,1.0
1676,80,7,85.0,1.0
1677,40,2,48.0,4.0
1678,46,3,59.0,9.0
1679,75,6,80.0,1.0
1680,70,5,75.0,1.0
1681,82,8,90.0,4.0
1682,81,7,85.0,0.0
1683,42,2,48.0,2.0
1684,71,6,80.0,5.0
1685,72,6,80.0,4.0
1686,78,7,85.0,3.0
1687,77,7,85.0,4.0
1688,72,6,80.0,4.0
1689,75,6,80.0,1.0
1690,47,3,59.0,8.0
1691,70,5,75.0,1.0
1692,69,5,75.0,2.0
1693,70,5,75.0,1.0
1694,77,7,85.0,4.0
1695,46,3,59.0,9.0
1696,40,2,48.0,4.0
1697,62,4,69.0,3.0
1698,66,5,75.0,5.0
1699,68,5,75.0,3.0
1700,70,5,75.0,1.0
1701,70,5,75.0,1.0
1702,74,6,80.0,2.0
1703,50,3,59.0,5.0
1704,82,8,90.0,4.0
1705,80,7,85.0,1.0
1706,85,8,90.0,1.0
1707,71,6,80.0,5.0
1708,73,6,80.0,3.0
1709,84,8,90.0,2.0
1710,70,5,75.0,1.0
1711,71,6,80.0,5.0
1712,72,6,80.0,4.0
1713,65,5,75.0,6.0
1714,70,5,75.0,1.0
1715,89,9,115.0,22.0
1716,70,5,75.0,1.0
1717,70,5,75.0,1.0
1718,67,5,75.0,4.0
1719,68,5,75.0,3.0
1720,67,5,75.0,4.0
1721,71,6,80.0,5.0
1722,75,6,80.0,1.0
1723,86,9,115.0,25.0
1724,43,2,48.0,1.0
1725,60,4,69.0,5.0
1726,72,6,80.0,4.0
1727,90,9,115.0,21.0
1728,45,3,59.0,10.0
1729,60,4,69.0,5.0
1730,66,5,75.0,5.0
1731,77,7,85.0,4.0
1732,72,6,80.0,4.0
1733,71,6,80.0,5.0
1734,66,5,75.0,5.0
1735,80,7,85.0,1.0
1736,72,6,80.0,4.0
1737,60,4,69.0,5.0
1738,65,5,75.0,6.0
1739,60,4,69.0,5.0
1740,70,5,75.0,1.0
1741,75,6,80.0,1.0
1742,46,3,59.0,9.0
1743,75,6,80.0,1.0
1744,73,6,80.0,3.0
1745,73,6,80.0,3.0
1746,70,5,75.0,1.0
1747,32,1,42.0,6.0
1748,70,5,75.0,1.0
1749,78,7,85.0,3.0
1750,80,7,85.0,1.0
1751,51,3,59.0,4.0
1752,64,4,69.0,1.0
1753,64,4,69.0,1.0
1754,50,3,59.0,5.0
1755,75,6,80.0,1.0
1756,36,1,42.0,2.0
1757,52,3,59.0,3.0
1758,112,10,129.0,13.0
1759,32,1,42.0,6.0
1760,32,1,42.0,6.0
1761,70,5,75.0,1.0
1762,40,2,48.0,4.0
1763,67,5,75.0,4.0
1764,66,5,75.0,5.0
1765,65,5,75.0,6.0
1766,62,4,69.0,3.0
1767,100,9,115.0,11.0
1768,72,6,80.0,4.0
1769,71,6,80.0,5.0
1770,76,7,85.0,5.0
1771,54,3,59.0,1.0
1772,51,3,59.0,4.0
1773,57,4,69.0,8.0
1774,77,7,85.0,4.0
1775,61,4,69.0,4.0
1776,51,3,59.0,4.0
1777,51,3,59.0,4.0
1778,46,3,59.0,9.0
1779,77,7,85.0,4.0
1780,71,6,80.0,5.0
1781,65,5,75.0,6.0
1782,82,8,90.0,4.0
1783,81,8,90.0,5.0
1784,70,5,75.0,1.0
1785,62,4,69.0,3.0
1786,65,5,75.0,6.0
1787,75,6,80.0,1.0
1788,38,2,48.0,6.0
1789,55,3,59.0,0.0
1790,62,4,69.0,3.0
1791,73,6,80.0,3.0
1792,73,6,80.0,3.0
1793,60,4,69.0,5.0
1794,66,5,75.0,5.0
1795,75,6,80.0,1.0
1796,40,2,48.0,4.0
1797,66,5,75.0,5.0
1798,35,1,42.0,3.0
1799,53,3,59.0,2.0
1800,65,5,75.0,6.0
1801,37,1,42.0,1.0
1802,66,5,75.0,5.0
1803,72,6,80.0,4.0
1804,71,6,80.0,5.0
1805,70,5,75.0,1.0
1806,76,7,85.0,5.0
1807,50,3,59.0,5.0
1808,59,4,69.0,6.0
1809,65,5,75.0,6.0
1810,70,5,75.0,1.0
1811,80,7,85.0,1.0
1812,80,7,85.0,1.0
1813,70,5,75.0,1.0
1814,61,4,69.0,4.0
1815,70,5,75.0,1.0
1816,60,4,69.0,5.0
1817,65,5,75.0,6.0
1818,61,4,69.0,4.0
1819,75,6,80.0,1.0
1820,75,6,80.0,1.0
1821,60,4,69.0,5.0
1822,60,4,69.0,5.0
1823,60,4,69.0,5.0
1824,61,4,69.0,4.0
1825,61,4,69.0,4.0
1826,61,4,69.0,4.0
1827,55,3,59.0,0.0
1828,70,5,75.0,1.0
1829,34,1,42.0,4.0
1830,30,1,42.0,8.0
1831,65,5,75.0,6.0
1832,70,5,75.0,1.0
1833,70,5,75.0,1.0
1834,39,2,48.0,5.0
1835,71,6,80.0,5.0
1836,68,5,75.0,3.0
1837,79,7,85.0,2.0
1838,43,2,48.0,1.0
1839,76,7,85.0,5.0
1840,60,4,69.0,5.0
1841,60,4,69.0,5.0
1842,60,4,69.0,5.0
1843,60,4,69.0,5.0
1844,60,4,69.0,5.0
1845,60,4,69.0,5.0
1846,60,4,69.0,5.0
1847,60,4,69.0,5.0
1848,60,4,69.0,5.0
1849,60,4,69.0,5.0
1850,60,4,69.0,5.0
1851,60,4,69.0,5.0
1852,60,4,69.0,5.0
1853,60,4,69.0,5.0
1854,60,4,69.0,5.0
1855,60,4,69.0,5.0
1856,65,5,75.0,6.0
1857,40,2,48.0,4.0
1858,75,6,80.0,1.0
1859,76,7,85.0,5.0
1860,76,7,85.0,5.0
1861,75,6,80.0,1.0
1862,75,6,80.0,1.0
1863,75,6,80.0,1.0
1864,75,6,80.0,1.0
1865,74,6,80.0,2.0
1866,65,5,75.0,6.0
1867,81,8,90.0,5.0
1868,56,4,69.0,9.0
1869,75,6,80.0,1.0
1870,67,5,75.0,4.0
1871,50,3,59.0,5.0
1872,65,5,75.0,6.0
1873,60,4,69.0,5.0
1874,81,8,90.0,5.0
1875,81,8,90.0,5.0
1876,80,7,85.0,1.0
1877,65,5,75.0,6.0
1878,88,9,115.0,23.0
1879,82,8,90.0,4.0
1880,76,7,85.0,5.0
1881,77,7,85.0,4.0
1882,62,4,69.0,3.0
1883,62,4,69.0,3.0
1884,65,5,75.0,6.0
1885,62,4,69.0,3.0
1886,62,4,69.0,3.0
1887,68,5,75.0,3.0
1888,53,3,59.0,2.0
1889,62,4,69.0,3.0
1890,62,4,69.0,3.0
1891,77,7,85.0,4.0
1892,78,7,85.0,3.0
1893,71,6,80.0,5.0
1894,75,6,80.0,1.0
1895,46,3,59.0,9.0
1896,76,7,85.0,5.0
1897,125,10,129.0,0.0
1898,120,10,129.0,5.0
1899,60,4,69.0,5.0
1900,65,5,75.0,6.0
1901,65,5,75.0,6.0
1902,65,5,75.0,6.0
1903,60,4,69.0,5.0
1904,75,6,80.0,1.0
1905,61,4,69.0,4.0
1906,61,4,69.0,4.0
1907,61,4,69.0,4.0
1908,70,5,75.0,1.0
1909,67,5,75.0,4.0
1910,49,3,59.0,6.0
1911,91,9,115.0,20.0
1912,67,5,75.0,4.0
1913,92,9,115.0,19.0
1914,50,3,59.0,5.0
1915,75,6,80.0,1.0
1916,66,5,75.0,5.0
1917,46,3,59.0,9.0
1918,66,5,75.0,5.0
1919,45,3,59.0,10.0
