企业代号,企业名称,inferred_rating,approved,credit_yuan,loan_rate,customer_loss_rate,risk_score,shock_risk_delta,expected_yield,expected_interest_income_yuan,priority
E370,***设计服务部,C,False,0.0,0.0585,0.290189,0.591807,0.089086,-0.030395,-0.0,0.0
E371,***自动化科技有限公司,C,False,0.0,0.0585,0.290189,0.508303,0.048664,-0.020247,-0.0,0.0
E372,***汽车维修有限责任公司,C,False,0.0,0.0585,0.290189,0.558921,0.11198,-0.026398,-0.0,0.0
E373,个体经营E373 ,D,False,0.0,0.0585,0.290189,0.662249,0.058081,-0.038955,-0.0,0.0
E374,***建材经营部,D,False,0.0,0.0585,0.290189,0.620913,0.118655,-0.033932,-0.0,0.0
E375,***电器经营部,D,False,0.0,0.0585,0.290189,0.67188,0.17345,-0.040126,-0.0,0.0
E376,***建筑装饰设计有限责任公司,D,False,0.0,0.0585,0.290189,0.625262,0.110022,-0.03446,-0.0,0.0
E377,***文化传播有限公司,C,False,0.0,0.0585,0.290189,0.554395,0.045563,-0.025848,-0.0,0.0
E378,***商贸有限公司,D,False,0.0,0.0585,0.290189,0.645745,0.086849,-0.03695,-0.0,0.0
E379,***药业有限公司,D,False,0.0,0.0585,0.290189,0.693721,0.147006,-0.04278,-0.0,0.0
E380,***建材有限公司,D,False,0.0,0.0585,0.290189,0.66516,0.13442,-0.039309,-0.0,0.0
E381,***通信网络工程有限公司,C,False,0.0,0.0585,0.290189,0.613398,0.028554,-0.033019,-0.0,0.0
E382,***教育信息咨询有限公司***分公司,C,False,0.0,0.0585,0.290189,0.565173,0.114278,-0.027158,-0.0,0.0
E383,***通讯器材经营部,D,False,0.0,0.0585,0.290189,0.733981,0.189836,-0.047672,-0.0,0.0
E384,个体经营E384 ,D,False,0.0,0.0585,0.290189,0.621322,0.092075,-0.033982,-0.0,0.0
E385,***装饰工程有限公司,C,False,0.0,0.0585,0.290189,0.586127,0.048365,-0.029705,-0.0,0.0
E386,个体经营E386 ,C,False,0.0,0.0585,0.290189,0.618519,0.13578,-0.033641,-0.0,0.0
E387,***农副产品经营部,D,False,0.0,0.0585,0.290189,0.634319,0.12,-0.035561,-0.0,0.0
E388,***商贸有限公司,C,False,0.0,0.0585,0.290189,0.529056,0.066131,-0.022769,-0.0,0.0
E389,***清洁服务有限公司,C,False,0.0,0.0585,0.290189,0.619343,0.119117,-0.033741,-0.0,0.0
E390,***建筑工程有限公司,C,False,0.0,0.0585,0.290189,0.618946,0.12,-0.033693,-0.0,0.0
E391,***五金店,C,False,0.0,0.0585,0.290189,0.594405,0.126177,-0.030711,-0.0,0.0
E392,***科技有限公司,C,False,0.0,0.0585,0.290189,0.492367,0.047142,-0.01831,-0.0,0.0
E393,***商贸有限责任公司,C,False,0.0,0.0585,0.290189,0.518288,0.076999,-0.02146,-0.0,0.0
E394,***环保设计研究院（有限合伙）,C,False,0.0,0.0585,0.290189,0.562574,0.032629,-0.026842,-0.0,0.0
E395,***网络科技有限公司,C,False,0.0,0.0585,0.290189,0.587787,0.101377,-0.029906,-0.0,0.0
E396,***文化传播有限公司,C,False,0.0,0.0585,0.290189,0.615307,0.118549,-0.033251,-0.0,0.0
E397,***大闸蟹经营部,D,False,0.0,0.0585,0.290189,0.686407,0.111848,-0.041891,-0.0,0.0
E398,***医疗管理咨询有限公司,D,False,0.0,0.0585,0.290189,0.661037,0.175419,-0.038808,-0.0,0.0
E399,***装饰工程有限公司,C,False,0.0,0.0585,0.290189,0.52784,0.056378,-0.022621,-0.0,0.0
E400,***办公用品经营部,C,False,0.0,0.0585,0.290189,0.59976,0.115644,-0.031361,-0.0,0.0
E401,***遮阳技术发展中心,C,False,0.0,0.0585,0.290189,0.607506,0.054894,-0.032303,-0.0,0.0
E402,***商贸有限公司,D,False,0.0,0.0585,0.290189,0.759032,0.162243,-0.050717,-0.0,0.0
E403,***机械有限公司,C,False,0.0,0.0585,0.290189,0.59042,0.127765,-0.030226,-0.0,0.0
E404,个体经营E404 ,D,False,0.0,0.0585,0.290189,0.629339,0.064712,-0.034956,-0.0,0.0
E405,***职业技能服务有限公司,D,False,0.0,0.0585,0.290189,0.769451,0.186691,-0.051983,-0.0,0.0
E406,***招投标代理有限公司,C,False,0.0,0.0585,0.290189,0.55726,0.059987,-0.026197,-0.0,0.0
E407,***装饰工程有限公司,C,False,0.0,0.0585,0.290189,0.560403,0.053311,-0.026578,-0.0,0.0
E408,***空调制冷有限责任公司,C,False,0.0,0.0585,0.290189,0.553631,0.079274,-0.025755,-0.0,0.0
E409,***塑胶有限公司,C,False,0.0,0.0585,0.290189,0.552357,0.070244,-0.025601,-0.0,0.0
E410,***网络科技有限公司,C,False,0.0,0.0585,0.290189,0.526025,0.070385,-0.022401,-0.0,0.0
E411,***机电设备有限公司,D,False,0.0,0.0585,0.290189,0.703569,0.098054,-0.043977,-0.0,0.0
E412,***汽车贸易有限公司,C,False,0.0,0.0585,0.290189,0.538872,0.104894,-0.023962,-0.0,0.0
E413,***石材工艺品有限公司,C,False,0.0,0.0585,0.290189,0.569336,0.076717,-0.027664,-0.0,0.0
E414,***物流有限责任公司***分公司,D,False,0.0,0.0585,0.290189,0.624034,0.138489,-0.034311,-0.0,0.0
E415,***广告设计服务部,D,False,0.0,0.0585,0.290189,0.685805,0.173385,-0.041818,-0.0,0.0
E416,***科技有限公司,D,False,0.0,0.0585,0.290189,0.62008,0.118165,-0.033831,-0.0,0.0
E417,***园林景观工程有限公司,D,False,0.0,0.0585,0.290189,0.649564,0.12803,-0.037414,-0.0,0.0
E418,***营销策划有限公司,C,False,0.0,0.0585,0.290189,0.604251,0.125635,-0.031907,-0.0,0.0
E419,***科技有限公司,D,False,0.0,0.0585,0.290189,0.731672,0.09043,-0.047392,-0.0,0.0
E420,***康药房,D,False,0.0,0.0585,0.290189,0.738207,0.120291,-0.048186,-0.0,0.0
E421,***保温材料有限公司,C,False,0.0,0.0585,0.290189,0.611305,0.110623,-0.032764,-0.0,0.0
E422,***童装店,C,False,0.0,0.0585,0.290189,0.616756,0.123255,-0.033427,-0.0,0.0
E423,***通风设备有限公司,D,False,0.0,0.0585,0.290189,0.661407,0.119293,-0.038853,-0.0,0.0
E424,***贸易有限公司,D,False,0.0,0.0585,0.290189,0.792504,0.101591,-0.054784,-0.0,0.0
E425,***商贸有限公司,D,False,0.0,0.0585,0.290189,0.814153,0.189484,-0.057415,-0.0,0.0
