section,week,supplier_count_used,order_volume_m3,expected_supply_m3,expected_received_m3,product_equivalent_m3,demand_satisfaction_ratio,weighted_loss_rate_pct,cost_proxy,A_supply_m3,B_supply_m3,C_supply_m3,supplier_id,material,importance_score,rank,total_supplied_m3,total_product_equivalent_m3,robust_weekly_supply_m3,robust_weekly_product_m3,fulfillment_ratio,reliability_score,stability_score,active_week_ratio,unit_raw_cost_index,raw_per_product_m3,transporter,transport_volume_m3,loss_rate_pct
transport_plan_sample,1,,,,79.0,,,,,,,,S005,A,,,,,,,,,,,,,T3,79.0,0.0
transport_plan_sample,1,,,,14.951654,,,,,,,,S007,A,,,,,,,,,,,,,T3,14.951654,0.0
transport_plan_sample,1,,,,14.631679,,,,,,,,S007,A,,,,,,,,,,,,,T4,14.631679,0.0
transport_plan_sample,1,,,,1003.958333,,,,,,,,S108,B,,,,,,,,,,,,,T4,1003.958333,0.0
transport_plan_sample,1,,,,830.1,,,,,,,,S340,B,,,,,,,,,,,,,T4,830.1,0.0
transport_plan_sample,1,,,,676.35,,,,,,,,S131,B,,,,,,,,,,,,,T4,676.35,0.0
transport_plan_sample,1,,,,1285.0,,,,,,,,S140,B,,,,,,,,,,,,,T4,1285.0,0.0
transport_plan_sample,1,,,,570.825,,,,,,,,S308,B,,,,,,,,,,,,,T4,570.825,0.0
transport_plan_sample,1,,,,569.383333,,,,,,,,S330,B,,,,,,,,,,,,,T4,569.383333,0.0
transport_plan_sample,1,,,,179.55,,,,,,,,S031,B,,,,,,,,,,,,,T4,179.55,0.0
transport_plan_sample,1,,,,99.0,,,,,,,,S346,B,,,,,,,,,,,,,T4,99.0,0.0
transport_plan_sample,1,,,,132.9375,,,,,,,,S040,B,,,,,,,,,,,,,T4,132.9375,0.0
transport_plan_sample,1,,,,638.264155,,,,,,,,S139,B,,,,,,,,,,,,,T4,638.264155,0.0
transport_plan_sample,1,,,,17.360845,,,,,,,,S139,B,,,,,,,,,,,,,T5,17.360845,0.0
transport_plan_sample,1,,,,148.2,,,,,,,,S367,B,,,,,,,,,,,,,T5,148.2,0.0
transport_plan_sample,1,,,,121.020833,,,,,,,,S364,B,,,,,,,,,,,,,T5,121.020833,0.0
transport_plan_sample,1,,,,1488.2,,,,,,,,S361,C,,,,,,,,,,,,,T5,1488.2,0.0
transport_plan_sample,1,,,,540.775,,,,,,,,S268,C,,,,,,,,,,,,,T5,540.775,0.0
transport_plan_sample,1,,,,547.1,,,,,,,,S306,C,,,,,,,,,,,,,T5,547.1,0.0
transport_plan_sample,1,,,,425.1,,,,,,,,S194,C,,,,,,,,,,,,,T5,425.1,0.0
transport_plan_sample,1,,,,810.408333,,,,,,,,S151,C,,,,,,,,,,,,,T5,810.408333,0.0
transport_plan_sample,1,,,,773.25,,,,,,,,S356,C,,,,,,,,,,,,,T5,773.25,0.0
transport_plan_sample,1,,,,241.55,,,,,,,,S247,C,,,,,,,,,,,,,T5,241.55,0.0
transport_plan_sample,1,,,,173.4625,,,,,,,,S365,C,,,,,,,,,,,,,T5,173.4625,0.0
transport_plan_sample,1,,,,81.0,,,,,,,,S294,C,,,,,,,,,,,,,T5,81.0,0.0
transport_plan_sample,1,,,,194.154167,,,,,,,,S284,C,,,,,,,,,,,,,T5,194.154167,0.0
transport_plan_sample,1,,,,84.1,,,,,,,,S218,C,,,,,,,,,,,,,T5,84.1,0.0
transport_plan_sample,1,,,,84.1,,,,,,,,S244,C,,,,,,,,,,,,,T5,84.1,0.0
transport_plan_sample,1,,,,121.5,,,,,,,,S080,C,,,,,,,,,,,,,T5,121.5,0.0
transport_plan_sample,1,,,,1.062747,,,,,,,,S067,C,,,,,,,,,,,,,T5,1.062747,0.0
transport_plan_sample,1,,,,7.0,,,,,,,,S314,C,,,,,,,,,,,,,T5,7.0,0.0
transport_plan_sample,1,,,,50.155977,,,,,,,,S003,C,,,,,,,,,,,,,T5,50.155977,0.0
transport_plan_sample,1,,,,1.006135,,,,,,,,S213,C,,,,,,,,,,,,,T5,1.006135,0.0
transport_plan_sample,1,,,,2.0,,,,,,,,S076,C,,,,,,,,,,,,,T5,2.0,0.0
transport_plan_sample,1,,,,87.493463,,,,,,,,S374,C,,,,,,,,,,,,,T5,87.493463,0.0
transport_plan_sample,1,,,,551.141964,,,,,,,,S374,C,,,,,,,,,,,,,T6,551.200392,0.0106
transport_plan_sample,1,,,,0.058421,,,,,,,,S037,C,,,,,,,,,,,,,T6,0.058427,0.0106
transport_plan_sample,2,,,,1574.55,,,,,,,,S229,A,,,,,,,,,,,,,T3,1574.55,0.0
transport_plan_sample,2,,,,708.75,,,,,,,,S275,A,,,,,,,,,,,,,T3,708.75,0.0
transport_plan_sample,2,,,,676.0,,,,,,,,S329,A,,,,,,,,,,,,,T3,676.0,0.0
transport_plan_sample,2,,,,994.55,,,,,,,,S282,A,,,,,,,,,,,,,T3,994.55,0.0
transport_plan_sample,2,,,,525.6,,,,,,,,S352,A,,,,,,,,,,,,,T3,525.6,0.0
transport_plan_sample,2,,,,433.45,,,,,,,,S143,A,,,,,,,,,,,,,T3,433.45,0.0
transport_plan_sample,2,,,,27.55,,,,,,,,S266,A,,,,,,,,,,,,,T3,27.55,0.0
transport_plan_sample,2,,,,28.0,,,,,,,,S123,A,,,,,,,,,,,,,T3,28.0,0.0
transport_plan_sample,2,,,,347.372745,,,,,,,,S348,A,,,,,,,,,,,,,T3,347.372745,0.0
transport_plan_sample,2,,,,2.453642,,,,,,,,S189,A,,,,,,,,,,,,,T3,2.453642,0.0
transport_plan_sample,2,,,,374.25,,,,,,,,S307,A,,,,,,,,,,,,,T3,374.25,0.0
transport_plan_sample,2,,,,213.521959,,,,,,,,S395,A,,,,,,,,,,,,,T3,213.521959,0.0
transport_plan_sample,2,,,,79.0,,,,,,,,S005,A,,,,,,,,,,,,,T3,79.0,0.0
transport_plan_sample,2,,,,14.951654,,,,,,,,S007,A,,,,,,,,,,,,,T3,14.951654,0.0
transport_plan_sample,2,,,,14.631679,,,,,,,,S007,A,,,,,,,,,,,,,T4,14.631679,0.0
transport_plan_sample,2,,,,1003.958333,,,,,,,,S108,B,,,,,,,,,,,,,T4,1003.958333,0.0
transport_plan_sample,2,,,,830.1,,,,,,,,S340,B,,,,,,,,,,,,,T4,830.1,0.0
transport_plan_sample,2,,,,676.35,,,,,,,,S131,B,,,,,,,,,,,,,T4,676.35,0.0
transport_plan_sample,2,,,,1285.0,,,,,,,,S140,B,,,,,,,,,,,,,T4,1285.0,0.0
transport_plan_sample,2,,,,570.825,,,,,,,,S308,B,,,,,,,,,,,,,T4,570.825,0.0
transport_plan_sample,2,,,,569.383333,,,,,,,,S330,B,,,,,,,,,,,,,T4,569.383333,0.0
transport_plan_sample,2,,,,179.55,,,,,,,,S031,B,,,,,,,,,,,,,T4,179.55,0.0
transport_plan_sample,2,,,,99.0,,,,,,,,S346,B,,,,,,,,,,,,,T4,99.0,0.0
transport_plan_sample,2,,,,132.9375,,,,,,,,S040,B,,,,,,,,,,,,,T4,132.9375,0.0
transport_plan_sample,2,,,,638.264155,,,,,,,,S139,B,,,,,,,,,,,,,T4,638.264155,0.0
transport_plan_sample,2,,,,17.360845,,,,,,,,S139,B,,,,,,,,,,,,,T5,17.360845,0.0
transport_plan_sample,2,,,,148.2,,,,,,,,S367,B,,,,,,,,,,,,,T5,148.2,0.0
transport_plan_sample,2,,,,121.020833,,,,,,,,S364,B,,,,,,,,,,,,,T5,121.020833,0.0
transport_plan_sample,2,,,,1488.2,,,,,,,,S361,C,,,,,,,,,,,,,T5,1488.2,0.0
transport_plan_sample,2,,,,540.775,,,,,,,,S268,C,,,,,,,,,,,,,T5,540.775,0.0
transport_plan_sample,2,,,,547.1,,,,,,,,S306,C,,,,,,,,,,,,,T5,547.1,0.0
transport_plan_sample,2,,,,425.1,,,,,,,,S194,C,,,,,,,,,,,,,T5,425.1,0.0
transport_plan_sample,2,,,,810.408333,,,,,,,,S151,C,,,,,,,,,,,,,T5,810.408333,0.0
transport_plan_sample,2,,,,773.25,,,,,,,,S356,C,,,,,,,,,,,,,T5,773.25,0.0
transport_plan_sample,2,,,,241.55,,,,,,,,S247,C,,,,,,,,,,,,,T5,241.55,0.0
transport_plan_sample,2,,,,173.4625,,,,,,,,S365,C,,,,,,,,,,,,,T5,173.4625,0.0
transport_plan_sample,2,,,,81.0,,,,,,,,S294,C,,,,,,,,,,,,,T5,81.0,0.0
transport_plan_sample,2,,,,194.154167,,,,,,,,S284,C,,,,,,,,,,,,,T5,194.154167,0.0
transport_plan_sample,2,,,,84.1,,,,,,,,S218,C,,,,,,,,,,,,,T5,84.1,0.0
transport_plan_sample,2,,,,84.1,,,,,,,,S244,C,,,,,,,,,,,,,T5,84.1,0.0
transport_plan_sample,2,,,,121.5,,,,,,,,S080,C,,,,,,,,,,,,,T5,121.5,0.0
transport_plan_sample,2,,,,1.062747,,,,,,,,S067,C,,,,,,,,,,,,,T5,1.062747,0.0
transport_plan_sample,2,,,,7.0,,,,,,,,S314,C,,,,,,,,,,,,,T5,7.0,0.0
transport_plan_sample,2,,,,50.155977,,,,,,,,S003,C,,,,,,,,,,,,,T5,50.155977,0.0
transport_plan_sample,2,,,,1.006135,,,,,,,,S213,C,,,,,,,,,,,,,T5,1.006135,0.0
transport_plan_sample,2,,,,2.0,,,,,,,,S076,C,,,,,,,,,,,,,T5,2.0,0.0
transport_plan_sample,2,,,,87.493463,,,,,,,,S374,C,,,,,,,,,,,,,T5,87.493463,0.0
transport_plan_sample,2,,,,551.200392,,,,,,,,S374,C,,,,,,,,,,,,,T8,551.200392,0.0
transport_plan_sample,3,,,,1574.55,,,,,,,,S229,A,,,,,,,,,,,,,T4,1574.55,0.0
transport_plan_sample,3,,,,708.75,,,,,,,,S275,A,,,,,,,,,,,,,T4,708.75,0.0
transport_plan_sample,3,,,,676.0,,,,,,,,S329,A,,,,,,,,,,,,,T4,676.0,0.0
transport_plan_sample,3,,,,994.55,,,,,,,,S282,A,,,,,,,,,,,,,T4,994.55,0.0
transport_plan_sample,3,,,,525.6,,,,,,,,S352,A,,,,,,,,,,,,,T4,525.6,0.0
transport_plan_sample,3,,,,433.45,,,,,,,,S143,A,,,,,,,,,,,,,T4,433.45,0.0
transport_plan_sample,3,,,,27.55,,,,,,,,S266,A,,,,,,,,,,,,,T4,27.55,0.0
transport_plan_sample,3,,,,28.0,,,,,,,,S123,A,,,,,,,,,,,,,T4,28.0,0.0
transport_plan_sample,3,,,,347.372745,,,,,,,,S348,A,,,,,,,,,,,,,T4,347.372745,0.0
transport_plan_sample,3,,,,2.453642,,,,,,,,S189,A,,,,,,,,,,,,,T4,2.453642,0.0
transport_plan_sample,3,,,,374.25,,,,,,,,S307,A,,,,,,,,,,,,,T4,374.25,0.0
transport_plan_sample,3,,,,213.521959,,,,,,,,S395,A,,,,,,,,,,,,,T4,213.521959,0.0
transport_plan_sample,3,,,,79.0,,,,,,,,S005,A,,,,,,,,,,,,,T4,79.0,0.0
transport_plan_sample,3,,,,14.951654,,,,,,,,S007,A,,,,,,,,,,,,,T4,14.951654,0.0
transport_plan_sample,3,,,,14.631679,,,,,,,,S007,A,,,,,,,,,,,,,T5,14.631679,0.0
transport_plan_sample,3,,,,1003.958333,,,,,,,,S108,B,,,,,,,,,,,,,T5,1003.958333,0.0
transport_plan_sample,3,,,,830.1,,,,,,,,S340,B,,,,,,,,,,,,,T5,830.1,0.0
transport_plan_sample,3,,,,676.35,,,,,,,,S131,B,,,,,,,,,,,,,T5,676.35,0.0
transport_plan_sample,3,,,,1285.0,,,,,,,,S140,B,,,,,,,,,,,,,T5,1285.0,0.0
transport_plan_sample,3,,,,570.825,,,,,,,,S308,B,,,,,,,,,,,,,T5,570.825,0.0
transport_plan_sample,3,,,,569.383333,,,,,,,,S330,B,,,,,,,,,,,,,T5,569.383333,0.0
transport_plan_sample,3,,,,179.55,,,,,,,,S031,B,,,,,,,,,,,,,T5,179.55,0.0
transport_plan_sample,3,,,,99.0,,,,,,,,S346,B,,,,,,,,,,,,,T5,99.0,0.0
