week,supplier_id,material,transporter,transport_volume_m3,loss_rate_pct,expected_received_m3
13,S348,A,T4,347.372745,0.0,347.372745
13,S189,A,T4,2.453642,0.0,2.453642
13,S307,A,T4,374.25,0.0,374.25
13,S395,A,T4,213.521959,0.0,213.521959
13,S005,A,T4,79.0,0.0,79.0
13,S007,A,T4,14.951654,0.0,14.951654
13,S007,A,T5,14.631679,0.0,14.631679
13,S108,B,T5,1003.958333,0.0,1003.958333
13,S340,B,T5,830.1,0.0,830.1
13,S131,B,T5,676.35,0.0,676.35
13,S140,B,T5,1285.0,0.0,1285.0
13,S308,B,T5,570.825,0.0,570.825
13,S330,B,T5,569.383333,0.0,569.383333
13,S031,B,T5,179.55,0.0,179.55
13,S346,B,T5,99.0,0.0,99.0
13,S040,B,T5,132.9375,0.0,132.9375
13,S139,B,T5,638.264155,0.0,638.264155
13,S139,B,T6,17.360845,0.0148,17.358276
13,S367,B,T6,148.2,0.0148,148.178066
13,S364,B,T6,121.020833,0.0148,121.002922
13,S361,C,T6,1488.2,0.0148,1487.979746
13,S268,C,T6,540.775,0.0148,540.694965
13,S306,C,T6,547.1,0.0148,547.019029
13,S194,C,T6,425.1,0.0148,425.037085
13,S151,C,T6,810.408333,0.0148,810.288393
13,S356,C,T6,773.25,0.0148,773.135559
13,S247,C,T6,241.55,0.0148,241.514251
13,S365,C,T6,173.4625,0.0148,173.436828
13,S294,C,T6,81.0,0.0148,80.988012
13,S284,C,T6,194.154167,0.0148,194.125432
13,S218,C,T6,84.1,0.0148,84.087553
13,S244,C,T6,84.1,0.0148,84.087553
13,S080,C,T6,121.5,0.0148,121.482018
13,S067,C,T6,1.062747,0.0148,1.06259
13,S314,C,T6,7.0,0.0148,6.998964
13,S003,C,T6,50.155977,0.0148,50.148554
13,S213,C,T6,1.006135,0.0148,1.005986
13,S076,C,T6,2.0,0.0148,1.999704
13,S374,C,T6,87.493463,0.0148,87.480514
13,S374,C,T3,552.079298,0.0324,551.900425
13,S037,C,T3,0.191823,0.0324,0.191761
14,S229,A,T3,1574.55,0.0,1574.55
14,S275,A,T3,708.75,0.0,708.75
14,S329,A,T3,676.0,0.0,676.0
14,S282,A,T3,994.55,0.0,994.55
14,S352,A,T3,525.6,0.0,525.6
14,S143,A,T3,433.45,0.0,433.45
14,S266,A,T3,27.55,0.0,27.55
14,S123,A,T3,28.0,0.0,28.0
14,S348,A,T3,347.372745,0.0,347.372745
14,S189,A,T3,2.453642,0.0,2.453642
14,S307,A,T3,374.25,0.0,374.25
14,S395,A,T3,213.521959,0.0,213.521959
14,S005,A,T3,79.0,0.0,79.0
14,S007,A,T3,14.951654,0.0,14.951654
14,S007,A,T4,14.631679,0.0,14.631679
14,S108,B,T4,1003.958333,0.0,1003.958333
14,S340,B,T4,830.1,0.0,830.1
14,S131,B,T4,676.35,0.0,676.35
14,S140,B,T4,1285.0,0.0,1285.0
14,S308,B,T4,570.825,0.0,570.825
14,S330,B,T4,569.383333,0.0,569.383333
14,S031,B,T4,179.55,0.0,179.55
14,S346,B,T4,99.0,0.0,99.0
14,S040,B,T4,132.9375,0.0,132.9375
14,S139,B,T4,638.264155,0.0,638.264155
14,S139,B,T6,17.360845,0.0042,17.360116
14,S367,B,T6,148.2,0.0042,148.193776
14,S364,B,T6,121.020833,0.0042,121.01575
14,S361,C,T6,1488.2,0.0042,1488.137496
14,S268,C,T6,540.775,0.0042,540.752287
14,S306,C,T6,547.1,0.0042,547.077022
14,S194,C,T6,425.1,0.0042,425.082146
14,S151,C,T6,810.408333,0.0042,810.374296
14,S356,C,T6,773.25,0.0042,773.217523
14,S247,C,T6,241.55,0.0042,241.539855
14,S365,C,T6,173.4625,0.0042,173.455215
14,S294,C,T6,81.0,0.0042,80.996598
14,S284,C,T6,194.154167,0.0042,194.146013
14,S218,C,T6,84.1,0.0042,84.096468
14,S244,C,T6,84.1,0.0042,84.096468
14,S080,C,T6,121.5,0.0042,121.494897
14,S067,C,T6,1.062747,0.0042,1.062702
14,S314,C,T6,7.0,0.0042,6.999706
14,S003,C,T6,50.155977,0.0042,50.15387
14,S213,C,T6,1.006135,0.0042,1.006093
14,S076,C,T6,2.0,0.0042,1.999916
14,S374,C,T6,87.493463,0.0042,87.489788
14,S374,C,T8,551.449811,0.5085,548.645689
14,S037,C,T8,2.807797,0.5085,2.793519
15,S229,A,T6,1574.55,0.0074,1574.433483
15,S275,A,T6,708.75,0.0074,708.697553
15,S329,A,T6,676.0,0.0074,675.949976
15,S282,A,T6,994.55,0.0074,994.476403
15,S352,A,T6,525.6,0.0074,525.561106
15,S143,A,T6,433.45,0.0074,433.417925
15,S266,A,T6,27.55,0.0074,27.547961
15,S123,A,T6,28.0,0.0074,27.997928
15,S348,A,T6,347.372745,0.0074,347.347039
15,S189,A,T6,2.453642,0.0074,2.45346
15,S307,A,T6,374.25,0.0074,374.222306
15,S395,A,T6,213.521959,0.0074,213.506158
15,S005,A,T6,79.0,0.0074,78.994154
15,S007,A,T6,14.951654,0.0074,14.950548
15,S007,A,T3,14.631679,0.0324,14.626938
15,S108,B,T3,1003.958333,0.0324,1003.633051
15,S340,B,T3,830.1,0.0324,829.831048
15,S131,B,T3,676.35,0.0324,676.130863
15,S140,B,T3,1285.0,0.0324,1284.58366
15,S308,B,T3,570.825,0.0324,570.640053
15,S330,B,T3,569.383333,0.0324,569.198853
15,S031,B,T3,179.55,0.0324,179.491826
15,S346,B,T3,99.0,0.0324,98.967924
15,S040,B,T3,132.9375,0.0324,132.894428
15,S139,B,T3,638.264155,0.0324,638.057357
15,S139,B,T4,17.360845,0.0598,17.350463
15,S367,B,T4,148.2,0.0598,148.111376
15,S364,B,T4,121.020833,0.0598,120.948463
15,S361,C,T4,1488.2,0.0598,1487.310056
15,S268,C,T4,540.775,0.0598,540.451617
15,S306,C,T4,547.1,0.0598,546.772834
15,S194,C,T4,425.1,0.0598,424.84579
15,S151,C,T4,810.408333,0.0598,809.923709
15,S356,C,T4,773.25,0.0598,772.787597
15,S247,C,T4,241.55,0.0598,241.405553
15,S365,C,T4,173.4625,0.0598,173.358769
15,S294,C,T4,81.0,0.0598,80.951562
15,S284,C,T4,194.154167,0.0598,194.038063
15,S218,C,T4,84.1,0.0598,84.049708
15,S244,C,T4,84.1,0.0598,84.049708
15,S080,C,T4,121.5,0.0598,121.427343
15,S067,C,T4,1.062747,0.0598,1.062111
15,S314,C,T4,7.0,0.0598,6.995814
15,S003,C,T4,50.155977,0.0598,50.125984
15,S213,C,T4,1.006135,0.0598,1.005533
15,S076,C,T4,2.0,0.0598,1.998804
15,S374,C,T4,87.493463,0.0598,87.441142
15,S374,C,T8,557.453421,0.1695,556.508537
15,S037,C,T8,0.949549,0.1695,0.947939
16,S229,A,T3,1574.55,0.0,1574.55
16,S275,A,T3,708.75,0.0,708.75
16,S329,A,T3,676.0,0.0,676.0
16,S282,A,T3,994.55,0.0,994.55
16,S352,A,T3,525.6,0.0,525.6
16,S143,A,T3,433.45,0.0,433.45
16,S266,A,T3,27.55,0.0,27.55
16,S123,A,T3,28.0,0.0,28.0
16,S348,A,T3,347.372745,0.0,347.372745
16,S189,A,T3,2.453642,0.0,2.453642
16,S307,A,T3,374.25,0.0,374.25
16,S395,A,T3,213.521959,0.0,213.521959
16,S005,A,T3,79.0,0.0,79.0
16,S007,A,T3,14.951654,0.0,14.951654
16,S007,A,T6,14.631679,0.0169,14.629206
16,S108,B,T6,1003.958333,0.0169,1003.788664
16,S340,B,T6,830.1,0.0169,829.959713
16,S131,B,T6,676.35,0.0169,676.235697
16,S140,B,T6,1285.0,0.0169,1284.782835
16,S308,B,T6,570.825,0.0169,570.728531
16,S330,B,T6,569.383333,0.0169,569.287107
16,S031,B,T6,179.55,0.0169,179.519656
16,S346,B,T6,99.0,0.0169,98.983269
16,S040,B,T6,132.9375,0.0169,132.915034
16,S139,B,T6,638.264155,0.0169,638.156288
16,S139,B,T4,17.360845,0.2242,17.321922
16,S367,B,T4,148.2,0.2242,147.867736
16,S364,B,T4,121.020833,0.2242,120.749504
16,S361,C,T4,1488.2,0.2242,1484.863456
16,S268,C,T4,540.775,0.2242,539.562582
16,S306,C,T4,547.1,0.2242,545.873402
16,S194,C,T4,425.1,0.2242,424.146926
16,S151,C,T4,810.408333,0.2242,808.591398
16,S356,C,T4,773.25,0.2242,771.516373
16,S247,C,T4,241.55,0.2242,241.008445
16,S365,C,T4,173.4625,0.2242,173.073597
16,S294,C,T4,81.0,0.2242,80.818398
16,S284,C,T4,194.154167,0.2242,193.718873
16,S218,C,T4,84.1,0.2242,83.911448
16,S244,C,T4,84.1,0.2242,83.911448
16,S080,C,T4,121.5,0.2242,121.227597
16,S067,C,T4,1.062747,0.2242,1.060364
16,S314,C,T4,7.0,0.2242,6.984306
16,S003,C,T4,50.155977,0.2242,50.043527
16,S213,C,T4,1.006135,0.2242,1.003879
16,S076,C,T4,2.0,0.2242,1.995516
16,S374,C,T4,87.493463,0.2242,87.297303
16,S374,C,T8,565.621093,0.5085,562.74491
16,S037,C,T8,3.072344,0.5085,3.056721
17,S229,A,T6,1574.55,0.0338,1574.017802
17,S275,A,T6,708.75,0.0338,708.510443
17,S329,A,T6,676.0,0.0338,675.771512
17,S282,A,T6,994.55,0.0338,994.213842
17,S352,A,T6,525.6,0.0338,525.422347
17,S143,A,T6,433.45,0.0338,433.303494
17,S266,A,T6,27.55,0.0338,27.540688
17,S123,A,T6,28.0,0.0338,27.990536
17,S348,A,T6,347.372745,0.0338,347.255333
17,S189,A,T6,2.453642,0.0338,2.452813
17,S307,A,T6,374.25,0.0338,374.123504
17,S395,A,T6,213.521959,0.0338,213.449789
17,S005,A,T6,79.0,0.0338,78.973298
17,S007,A,T6,14.951654,0.0338,14.9466
17,S007,A,T3,14.631679,0.0971,14.617472
17,S108,B,T3,1003.958333,0.0971,1002.983489
17,S340,B,T3,830.1,0.0971,829.293973
17,S131,B,T3,676.35,0.0971,675.693264
17,S140,B,T3,1285.0,0.0971,1283.752265
17,S308,B,T3,570.825,0.0971,570.270729
17,S330,B,T3,569.383333,0.0971,568.830462
17,S031,B,T3,179.55,0.0971,179.375657
17,S346,B,T3,99.0,0.0971,98.903871
17,S040,B,T3,132.9375,0.0971,132.808418
17,S139,B,T3,638.264155,0.0971,637.644401
17,S139,B,T2,17.360845,0.1773,17.330064
17,S367,B,T2,148.2,0.1773,147.937241
17,S364,B,T2,121.020833,0.1773,120.806263
17,S361,C,T2,1488.2,0.1773,1485.561421
17,S268,C,T2,540.775,0.1773,539.816206
17,S306,C,T2,547.1,0.1773,546.129992
17,S194,C,T2,425.1,0.1773,424.346298
17,S151,C,T2,810.408333,0.1773,808.971479
17,S356,C,T2,773.25,0.1773,771.879028
17,S247,C,T2,241.55,0.1773,241.121732
17,S365,C,T2,173.4625,0.1773,173.154951
17,S294,C,T2,81.0,0.1773,80.856387
17,S284,C,T2,194.154167,0.1773,193.809932
17,S218,C,T2,84.1,0.1773,83.950891
17,S244,C,T2,84.1,0.1773,83.950891
17,S080,C,T2,121.5,0.1773,121.284581
17,S067,C,T2,1.062747,0.1773,1.060863
17,S314,C,T2,7.0,0.1773,6.987589
17,S003,C,T2,50.155977,0.1773,50.06705
17,S213,C,T2,1.006135,0.1773,1.004351
17,S076,C,T2,2.0,0.1773,1.996454
17,S374,C,T2,87.493463,0.1773,87.338337
17,S374,C,T4,570.742727,0.2157,569.511635
17,S037,C,T4,1.164128,0.2157,1.161617
18,S229,A,T3,1574.55,0.0,1574.55
18,S275,A,T3,708.75,0.0,708.75
18,S329,A,T3,676.0,0.0,676.0
18,S282,A,T3,994.55,0.0,994.55
18,S352,A,T3,525.6,0.0,525.6
18,S143,A,T3,433.45,0.0,433.45
18,S266,A,T3,27.55,0.0,27.55
18,S123,A,T3,28.0,0.0,28.0
18,S348,A,T3,347.372745,0.0,347.372745
18,S189,A,T3,2.453642,0.0,2.453642
18,S307,A,T3,374.25,0.0,374.25
18,S395,A,T3,213.521959,0.0,213.521959
18,S005,A,T3,79.0,0.0,79.0
18,S007,A,T3,14.951654,0.0,14.951654
18,S007,A,T5,14.631679,0.0,14.631679
18,S108,B,T5,1003.958333,0.0,1003.958333
18,S340,B,T5,830.1,0.0,830.1
18,S131,B,T5,676.35,0.0,676.35
18,S140,B,T5,1285.0,0.0,1285.0
18,S308,B,T5,570.825,0.0,570.825
18,S330,B,T5,569.383333,0.0,569.383333
18,S031,B,T5,179.55,0.0,179.55
18,S346,B,T5,99.0,0.0,99.0
18,S040,B,T5,132.9375,0.0,132.9375
18,S139,B,T5,638.264155,0.0,638.264155
18,S139,B,T6,17.360845,0.0042,17.360116
18,S367,B,T6,148.2,0.0042,148.193776
18,S364,B,T6,121.020833,0.0042,121.01575
18,S361,C,T6,1488.2,0.0042,1488.137496
18,S268,C,T6,540.775,0.0042,540.752287
18,S306,C,T6,547.1,0.0042,547.077022
18,S194,C,T6,425.1,0.0042,425.082146
18,S151,C,T6,810.408333,0.0042,810.374296
18,S356,C,T6,773.25,0.0042,773.217523
18,S247,C,T6,241.55,0.0042,241.539855
18,S365,C,T6,173.4625,0.0042,173.455215
18,S294,C,T6,81.0,0.0042,80.996598
18,S284,C,T6,194.154167,0.0042,194.146013
18,S218,C,T6,84.1,0.0042,84.096468
18,S244,C,T6,84.1,0.0042,84.096468
18,S080,C,T6,121.5,0.0042,121.494897
18,S067,C,T6,1.062747,0.0042,1.062702
18,S314,C,T6,7.0,0.0042,6.999706
18,S003,C,T6,50.155977,0.0042,50.15387
18,S213,C,T6,1.006135,0.0042,1.006093
18,S076,C,T6,2.0,0.0042,1.999916
18,S374,C,T6,87.493463,0.0042,87.489788
18,S374,C,T4,551.449811,0.0214,551.331801
18,S037,C,T4,0.121685,0.0214,0.121659
19,S229,A,T4,1574.55,0.0,1574.55
19,S275,A,T4,708.75,0.0,708.75
19,S329,A,T4,676.0,0.0,676.0
19,S282,A,T4,994.55,0.0,994.55
19,S352,A,T4,525.6,0.0,525.6
19,S143,A,T4,433.45,0.0,433.45
19,S266,A,T4,27.55,0.0,27.55
19,S123,A,T4,28.0,0.0,28.0
19,S348,A,T4,347.372745,0.0,347.372745
19,S189,A,T4,2.453642,0.0,2.453642
19,S307,A,T4,374.25,0.0,374.25
19,S395,A,T4,213.521959,0.0,213.521959
19,S005,A,T4,79.0,0.0,79.0
19,S007,A,T4,14.951654,0.0,14.951654
19,S007,A,T6,14.631679,0.0074,14.630596
19,S108,B,T6,1003.958333,0.0074,1003.88404
19,S340,B,T6,830.1,0.0074,830.038573
19,S131,B,T6,676.35,0.0074,676.29995
19,S140,B,T6,1285.0,0.0074,1284.90491
19,S308,B,T6,570.825,0.0074,570.782759
19,S330,B,T6,569.383333,0.0074,569.341199
19,S031,B,T6,179.55,0.0074,179.536713
19,S346,B,T6,99.0,0.0074,98.992674
19,S040,B,T6,132.9375,0.0074,132.927663
19,S139,B,T6,638.264155,0.0074,638.216923
19,S139,B,T3,17.360845,0.0324,17.35522
19,S367,B,T3,148.2,0.0324,148.151983
19,S364,B,T3,121.020833,0.0324,120.981622
19,S361,C,T3,1488.2,0.0324,1487.717823
19,S268,C,T3,540.775,0.0324,540.599789
19,S306,C,T3,547.1,0.0324,546.92274
19,S194,C,T3,425.1,0.0324,424.962268
19,S151,C,T3,810.408333,0.0324,810.145761
19,S356,C,T3,773.25,0.0324,772.999467
19,S247,C,T3,241.55,0.0324,241.471738
19,S365,C,T3,173.4625,0.0324,173.406298
19,S294,C,T3,81.0,0.0324,80.973756
19,S284,C,T3,194.154167,0.0324,194.091261
19,S218,C,T3,84.1,0.0324,84.072752
19,S244,C,T3,84.1,0.0324,84.072752
19,S080,C,T3,121.5,0.0324,121.460634
19,S067,C,T3,1.062747,0.0324,1.062403
19,S314,C,T3,7.0,0.0324,6.997732
19,S003,C,T3,50.155977,0.0324,50.139726
19,S213,C,T3,1.006135,0.0324,1.005809
19,S076,C,T3,2.0,0.0324,1.999352
19,S374,C,T3,87.493463,0.0324,87.465115
19,S374,C,T8,553.608967,0.339,551.732232
19,S037,C,T8,1.905082,0.339,1.898624
20,S229,A,T3,1574.55,0.0,1574.55
20,S275,A,T3,708.75,0.0,708.75
20,S329,A,T3,676.0,0.0,676.0
20,S282,A,T3,994.55,0.0,994.55
20,S352,A,T3,525.6,0.0,525.6
20,S143,A,T3,433.45,0.0,433.45
20,S266,A,T3,27.55,0.0,27.55
20,S123,A,T3,28.0,0.0,28.0
20,S348,A,T3,347.372745,0.0,347.372745
20,S189,A,T3,2.453642,0.0,2.453642
20,S307,A,T3,374.25,0.0,374.25
20,S395,A,T3,213.521959,0.0,213.521959
20,S005,A,T3,79.0,0.0,79.0
20,S007,A,T3,14.951654,0.0,14.951654
20,S007,A,T4,14.631679,0.0,14.631679
20,S108,B,T4,1003.958333,0.0,1003.958333
20,S340,B,T4,830.1,0.0,830.1
20,S131,B,T4,676.35,0.0,676.35
20,S140,B,T4,1285.0,0.0,1285.0
20,S308,B,T4,570.825,0.0,570.825
20,S330,B,T4,569.383333,0.0,569.383333
20,S031,B,T4,179.55,0.0,179.55
20,S346,B,T4,99.0,0.0,99.0
20,S040,B,T4,132.9375,0.0,132.9375
20,S139,B,T4,638.264155,0.0,638.264155
20,S139,B,T5,17.360845,0.0,17.360845
20,S367,B,T5,148.2,0.0,148.2
20,S364,B,T5,121.020833,0.0,121.020833
20,S361,C,T5,1488.2,0.0,1488.2
20,S268,C,T5,540.775,0.0,540.775
20,S306,C,T5,547.1,0.0,547.1
20,S194,C,T5,425.1,0.0,425.1
20,S151,C,T5,810.408333,0.0,810.408333
20,S356,C,T5,773.25,0.0,773.25
20,S247,C,T5,241.55,0.0,241.55
20,S365,C,T5,173.4625,0.0,173.4625
20,S294,C,T5,81.0,0.0,81.0
20,S284,C,T5,194.154167,0.0,194.154167
20,S218,C,T5,84.1,0.0,84.1
20,S244,C,T5,84.1,0.0,84.1
20,S080,C,T5,121.5,0.0,121.5
20,S067,C,T5,1.062747,0.0,1.062747
20,S314,C,T5,7.0,0.0,7.0
20,S003,C,T5,50.155977,0.0,50.155977
20,S213,C,T5,1.006135,0.0,1.006135
20,S076,C,T5,2.0,0.0,2.0
20,S374,C,T5,87.493463,0.0,87.493463
20,S374,C,T6,551.200392,0.0,551.200392
21,S229,A,T4,1574.55,0.0,1574.55
21,S275,A,T4,708.75,0.0,708.75
21,S329,A,T4,676.0,0.0,676.0
21,S282,A,T4,994.55,0.0,994.55
21,S352,A,T4,525.6,0.0,525.6
21,S143,A,T4,433.45,0.0,433.45
21,S266,A,T4,27.55,0.0,27.55
21,S123,A,T4,28.0,0.0,28.0
21,S348,A,T4,347.372745,0.0,347.372745
21,S189,A,T4,2.453642,0.0,2.453642
21,S307,A,T4,374.25,0.0,374.25
21,S395,A,T4,213.521959,0.0,213.521959
21,S005,A,T4,79.0,0.0,79.0
21,S007,A,T4,14.951654,0.0,14.951654
21,S007,A,T5,14.631679,0.0,14.631679
21,S108,B,T5,1003.958333,0.0,1003.958333
21,S340,B,T5,830.1,0.0,830.1
21,S131,B,T5,676.35,0.0,676.35
21,S140,B,T5,1285.0,0.0,1285.0
21,S308,B,T5,570.825,0.0,570.825
21,S330,B,T5,569.383333,0.0,569.383333
21,S031,B,T5,179.55,0.0,179.55
21,S346,B,T5,99.0,0.0,99.0
21,S040,B,T5,132.9375,0.0,132.9375
21,S139,B,T5,638.264155,0.0,638.264155
21,S139,B,T3,17.360845,0.0647,17.349613
21,S367,B,T3,148.2,0.0647,148.104115
21,S364,B,T3,121.020833,0.0647,120.942533
21,S361,C,T3,1488.2,0.0647,1487.237135
21,S268,C,T3,540.775,0.0647,540.425119
21,S306,C,T3,547.1,0.0647,546.746026
21,S194,C,T3,425.1,0.0647,424.82496
21,S151,C,T3,810.408333,0.0647,809.883999
21,S356,C,T3,773.25,0.0647,772.749707
21,S247,C,T3,241.55,0.0647,241.393717
21,S365,C,T3,173.4625,0.0647,173.35027
21,S294,C,T3,81.0,0.0647,80.947593
21,S284,C,T3,194.154167,0.0647,194.028549
21,S218,C,T3,84.1,0.0647,84.045587
21,S244,C,T3,84.1,0.0647,84.045587
21,S080,C,T3,121.5,0.0647,121.42139
21,S067,C,T3,1.062747,0.0647,1.062059
21,S314,C,T3,7.0,0.0647,6.995471
21,S003,C,T3,50.155977,0.0647,50.123526
21,S213,C,T3,1.006135,0.0647,1.005484
21,S076,C,T3,2.0,0.0647,1.998706
21,S374,C,T3,87.493463,0.0647,87.436855
21,S374,C,T6,555.04264,0.1627,554.139585
21,S037,C,T6,0.959663,0.1627,0.958101
22,S229,A,T3,1574.55,0.0,1574.55
22,S275,A,T3,708.75,0.0,708.75
22,S329,A,T3,676.0,0.0,676.0
22,S282,A,T3,994.55,0.0,994.55
22,S352,A,T3,525.6,0.0,525.6
22,S143,A,T3,433.45,0.0,433.45
22,S266,A,T3,27.55,0.0,27.55
22,S123,A,T3,28.0,0.0,28.0
22,S348,A,T3,347.372745,0.0,347.372745
22,S189,A,T3,2.453642,0.0,2.453642
22,S307,A,T3,374.25,0.0,374.25
22,S395,A,T3,213.521959,0.0,213.521959
22,S005,A,T3,79.0,0.0,79.0
22,S007,A,T3,14.951654,0.0,14.951654
22,S007,A,T4,14.631679,0.0,14.631679
22,S108,B,T4,1003.958333,0.0,1003.958333
22,S340,B,T4,830.1,0.0,830.1
22,S131,B,T4,676.35,0.0,676.35
22,S140,B,T4,1285.0,0.0,1285.0
22,S308,B,T4,570.825,0.0,570.825
22,S330,B,T4,569.383333,0.0,569.383333
22,S031,B,T4,179.55,0.0,179.55
22,S346,B,T4,99.0,0.0,99.0
22,S040,B,T4,132.9375,0.0,132.9375
22,S139,B,T4,638.264155,0.0,638.264155
22,S139,B,T5,17.360845,0.0,17.360845
22,S367,B,T5,148.2,0.0,148.2
22,S364,B,T5,121.020833,0.0,121.020833
22,S361,C,T5,1488.2,0.0,1488.2
22,S268,C,T5,540.775,0.0,540.775
22,S306,C,T5,547.1,0.0,547.1
22,S194,C,T5,425.1,0.0,425.1
22,S151,C,T5,810.408333,0.0,810.408333
22,S356,C,T5,773.25,0.0,773.25
22,S247,C,T5,241.55,0.0,241.55
22,S365,C,T5,173.4625,0.0,173.4625
22,S294,C,T5,81.0,0.0,81.0
22,S284,C,T5,194.154167,0.0,194.154167
22,S218,C,T5,84.1,0.0,84.1
22,S244,C,T5,84.1,0.0,84.1
22,S080,C,T5,121.5,0.0,121.5
22,S067,C,T5,1.062747,0.0,1.062747
22,S314,C,T5,7.0,0.0,7.0
22,S003,C,T5,50.155977,0.0,50.155977
22,S213,C,T5,1.006135,0.0,1.006135
22,S076,C,T5,2.0,0.0,2.0
22,S374,C,T5,87.493463,0.0,87.493463
22,S374,C,T6,551.200392,0.0011,551.194328
22,S037,C,T6,0.006063,0.0011,0.006063
23,S229,A,T4,1574.55,0.0,1574.55
23,S275,A,T4,708.75,0.0,708.75
23,S329,A,T4,676.0,0.0,676.0
23,S282,A,T4,994.55,0.0,994.55
23,S352,A,T4,525.6,0.0,525.6
23,S143,A,T4,433.45,0.0,433.45
23,S266,A,T4,27.55,0.0,27.55
23,S123,A,T4,28.0,0.0,28.0
23,S348,A,T4,347.372745,0.0,347.372745
23,S189,A,T4,2.453642,0.0,2.453642
23,S307,A,T4,374.25,0.0,374.25
23,S395,A,T4,213.521959,0.0,213.521959
23,S005,A,T4,79.0,0.0,79.0
23,S007,A,T4,14.951654,0.0,14.951654
23,S007,A,T5,14.631679,0.0,14.631679
23,S108,B,T5,1003.958333,0.0,1003.958333
23,S340,B,T5,830.1,0.0,830.1
23,S131,B,T5,676.35,0.0,676.35
23,S140,B,T5,1285.0,0.0,1285.0
23,S308,B,T5,570.825,0.0,570.825
23,S330,B,T5,569.383333,0.0,569.383333
23,S031,B,T5,179.55,0.0,179.55
23,S346,B,T5,99.0,0.0,99.0
23,S040,B,T5,132.9375,0.0,132.9375
23,S139,B,T5,638.264155,0.0,638.264155
23,S139,B,T6,17.360845,0.0,17.360845
23,S367,B,T6,148.2,0.0,148.2
23,S364,B,T6,121.020833,0.0,121.020833
23,S361,C,T6,1488.2,0.0,1488.2
23,S268,C,T6,540.775,0.0,540.775
23,S306,C,T6,547.1,0.0,547.1
23,S194,C,T6,425.1,0.0,425.1
23,S151,C,T6,810.408333,0.0,810.408333
23,S356,C,T6,773.25,0.0,773.25
23,S247,C,T6,241.55,0.0,241.55
23,S365,C,T6,173.4625,0.0,173.4625
23,S294,C,T6,81.0,0.0,81.0
23,S284,C,T6,194.154167,0.0,194.154167
23,S218,C,T6,84.1,0.0,84.1
23,S244,C,T6,84.1,0.0,84.1
23,S080,C,T6,121.5,0.0,121.5
23,S067,C,T6,1.062747,0.0,1.062747
23,S314,C,T6,7.0,0.0,7.0
23,S003,C,T6,50.155977,0.0,50.155977
23,S213,C,T6,1.006135,0.0,1.006135
23,S076,C,T6,2.0,0.0,2.0
23,S374,C,T6,87.493463,0.0,87.493463
23,S374,C,T3,551.200392,0.1295,550.486587
23,S037,C,T3,0.713805,0.1295,0.71288
24,S229,A,T3,1574.55,0.0,1574.55
24,S275,A,T3,708.75,0.0,708.75
24,S329,A,T3,676.0,0.0,676.0
24,S282,A,T3,994.55,0.0,994.55
24,S352,A,T3,525.6,0.0,525.6
24,S143,A,T3,433.45,0.0,433.45
24,S266,A,T3,27.55,0.0,27.55
24,S123,A,T3,28.0,0.0,28.0
24,S348,A,T3,347.372745,0.0,347.372745
24,S189,A,T3,2.453642,0.0,2.453642
24,S307,A,T3,374.25,0.0,374.25
24,S395,A,T3,213.521959,0.0,213.521959
24,S005,A,T3,79.0,0.0,79.0
24,S007,A,T3,14.951654,0.0,14.951654
24,S007,A,T4,14.631679,0.0,14.631679
24,S108,B,T4,1003.958333,0.0,1003.958333
24,S340,B,T4,830.1,0.0,830.1
24,S131,B,T4,676.35,0.0,676.35
24,S140,B,T4,1285.0,0.0,1285.0
24,S308,B,T4,570.825,0.0,570.825
24,S330,B,T4,569.383333,0.0,569.383333
24,S031,B,T4,179.55,0.0,179.55
24,S346,B,T4,99.0,0.0,99.0
24,S040,B,T4,132.9375,0.0,132.9375
24,S139,B,T4,638.264155,0.0,638.264155
24,S139,B,T5,17.360845,0.0,17.360845
24,S367,B,T5,148.2,0.0,148.2
24,S364,B,T5,121.020833,0.0,121.020833
24,S361,C,T5,1488.2,0.0,1488.2
24,S268,C,T5,540.775,0.0,540.775
24,S306,C,T5,547.1,0.0,547.1
24,S194,C,T5,425.1,0.0,425.1
24,S151,C,T5,810.408333,0.0,810.408333
24,S356,C,T5,773.25,0.0,773.25
24,S247,C,T5,241.55,0.0,241.55
24,S365,C,T5,173.4625,0.0,173.4625
24,S294,C,T5,81.0,0.0,81.0
24,S284,C,T5,194.154167,0.0,194.154167
24,S218,C,T5,84.1,0.0,84.1
24,S244,C,T5,84.1,0.0,84.1
24,S080,C,T5,121.5,0.0,121.5
24,S067,C,T5,1.062747,0.0,1.062747
24,S314,C,T5,7.0,0.0,7.0
24,S003,C,T5,50.155977,0.0,50.155977
24,S213,C,T5,1.006135,0.0,1.006135
24,S076,C,T5,2.0,0.0,2.0
24,S374,C,T5,87.493463,0.0,87.493463
24,S374,C,T6,551.200392,0.0,551.200392
