time_s,time_min,skin_temperature_c
1181,19.683333,42.209148
1182,19.7,42.21131
1183,19.716667,42.213469
1184,19.733333,42.215626
1185,19.75,42.217781
1186,19.766667,42.219933
1187,19.783333,42.222083
1188,19.8,42.224231
1189,19.816667,42.226376
1190,19.833333,42.228519
1191,19.85,42.230659
1192,19.866667,42.232797
1193,19.883333,42.234933
1194,19.9,42.237067
1195,19.916667,42.239198
1196,19.933333,42.241327
1197,19.95,42.243453
1198,19.966667,42.245577
1199,19.983333,42.247699
1200,20.0,42.249819
1201,20.016667,42.251936
1202,20.033333,42.254051
1203,20.05,42.256164
1204,20.066667,42.258274
1205,20.083333,42.260382
1206,20.1,42.262488
1207,20.116667,42.264592
1208,20.133333,42.266693
1209,20.15,42.268792
1210,20.166667,42.270888
1211,20.183333,42.272982
1212,20.2,42.275075
1213,20.216667,42.277164
1214,20.233333,42.279252
1215,20.25,42.281337
1216,20.266667,42.28342
1217,20.283333,42.2855
1218,20.3,42.287579
1219,20.316667,42.289655
1220,20.333333,42.291729
1221,20.35,42.2938
1222,20.366667,42.29587
1223,20.383333,42.297937
1224,20.4,42.300002
1225,20.416667,42.302064
1226,20.433333,42.304124
1227,20.45,42.306182
1228,20.466667,42.308238
1229,20.483333,42.310292
1230,20.5,42.312343
1231,20.516667,42.314392
1232,20.533333,42.316439
1233,20.55,42.318484
1234,20.566667,42.320526
1235,20.583333,42.322566
1236,20.6,42.324604
1237,20.616667,42.32664
1238,20.633333,42.328673
1239,20.65,42.330705
1240,20.666667,42.332734
1241,20.683333,42.334761
1242,20.7,42.336785
1243,20.716667,42.338808
1244,20.733333,42.340828
1245,20.75,42.342846
1246,20.766667,42.344862
1247,20.783333,42.346875
1248,20.8,42.348887
1249,20.816667,42.350896
1250,20.833333,42.352903
1251,20.85,42.354908
1252,20.866667,42.356911
1253,20.883333,42.358911
1254,20.9,42.360909
1255,20.916667,42.362906
1256,20.933333,42.3649
1257,20.95,42.366891
1258,20.966667,42.368881
1259,20.983333,42.370868
1260,21.0,42.372854
1261,21.016667,42.374837
1262,21.033333,42.376818
1263,21.05,42.378796
1264,21.066667,42.380773
1265,21.083333,42.382748
1266,21.1,42.38472
1267,21.116667,42.38669
1268,21.133333,42.388658
1269,21.15,42.390624
1270,21.166667,42.392588
1271,21.183333,42.394549
1272,21.2,42.396509
1273,21.216667,42.398466
1274,21.233333,42.400421
1275,21.25,42.402374
1276,21.266667,42.404325
1277,21.283333,42.406274
1278,21.3,42.40822
1279,21.316667,42.410165
1280,21.333333,42.412107
1281,21.35,42.414048
1282,21.366667,42.415986
1283,21.383333,42.417922
1284,21.4,42.419856
1285,21.416667,42.421788
1286,21.433333,42.423717
1287,21.45,42.425645
1288,21.466667,42.427571
1289,21.483333,42.429494
1290,21.5,42.431415
1291,21.516667,42.433334
1292,21.533333,42.435252
1293,21.55,42.437167
1294,21.566667,42.43908
1295,21.583333,42.44099
1296,21.6,42.442899
1297,21.616667,42.444806
1298,21.633333,42.446711
1299,21.65,42.448613
1300,21.666667,42.450514
1301,21.683333,42.452412
1302,21.7,42.454308
1303,21.716667,42.456203
1304,21.733333,42.458095
1305,21.75,42.459985
1306,21.766667,42.461873
1307,21.783333,42.463759
1308,21.8,42.465643
1309,21.816667,42.467525
1310,21.833333,42.469405
1311,21.85,42.471283
1312,21.866667,42.473158
1313,21.883333,42.475032
1314,21.9,42.476904
1315,21.916667,42.478773
1316,21.933333,42.480641
1317,21.95,42.482506
1318,21.966667,42.48437
1319,21.983333,42.486231
1320,22.0,42.488091
1321,22.016667,42.489948
1322,22.033333,42.491804
1323,22.05,42.493657
1324,22.066667,42.495508
1325,22.083333,42.497358
1326,22.1,42.499205
1327,22.116667,42.50105
1328,22.133333,42.502894
1329,22.15,42.504735
1330,22.166667,42.506574
1331,22.183333,42.508411
1332,22.2,42.510247
1333,22.216667,42.51208
1334,22.233333,42.513911
1335,22.25,42.51574
1336,22.266667,42.517568
1337,22.283333,42.519393
1338,22.3,42.521216
1339,22.316667,42.523037
1340,22.333333,42.524857
1341,22.35,42.526674
1342,22.366667,42.528489
1343,22.383333,42.530303
1344,22.4,42.532114
1345,22.416667,42.533924
1346,22.433333,42.535731
1347,22.45,42.537536
1348,22.466667,42.53934
1349,22.483333,42.541141
1350,22.5,42.542941
1351,22.516667,42.544739
1352,22.533333,42.546534
1353,22.55,42.548328
1354,22.566667,42.55012
1355,22.583333,42.551909
1356,22.6,42.553697
1357,22.616667,42.555483
1358,22.633333,42.557267
1359,22.65,42.559049
1360,22.666667,42.560829
1361,22.683333,42.562607
1362,22.7,42.564383
1363,22.716667,42.566157
1364,22.733333,42.56793
1365,22.75,42.5697
1366,22.766667,42.571468
1367,22.783333,42.573235
1368,22.8,42.574999
1369,22.816667,42.576762
1370,22.833333,42.578523
1371,22.85,42.580282
1372,22.866667,42.582038
1373,22.883333,42.583793
1374,22.9,42.585546
1375,22.916667,42.587298
1376,22.933333,42.589047
1377,22.95,42.590794
1378,22.966667,42.59254
1379,22.983333,42.594283
1380,23.0,42.596025
1381,23.016667,42.597764
1382,23.033333,42.599502
1383,23.05,42.601238
1384,23.066667,42.602972
1385,23.083333,42.604704
1386,23.1,42.606434
1387,23.116667,42.608163
1388,23.133333,42.609889
1389,23.15,42.611614
1390,23.166667,42.613337
1391,23.183333,42.615057
1392,23.2,42.616776
1393,23.216667,42.618493
1394,23.233333,42.620209
1395,23.25,42.621922
1396,23.266667,42.623633
1397,23.283333,42.625343
1398,23.3,42.627051
1399,23.316667,42.628756
1400,23.333333,42.63046
1401,23.35,42.632163
1402,23.366667,42.633863
1403,23.383333,42.635561
1404,23.4,42.637258
1405,23.416667,42.638953
1406,23.433333,42.640646
1407,23.45,42.642337
1408,23.466667,42.644026
1409,23.483333,42.645713
1410,23.5,42.647399
1411,23.516667,42.649082
1412,23.533333,42.650764
1413,23.55,42.652444
1414,23.566667,42.654122
1415,23.583333,42.655799
1416,23.6,42.657473
1417,23.616667,42.659146
1418,23.633333,42.660817
1419,23.65,42.662486
1420,23.666667,42.664153
1421,23.683333,42.665818
1422,23.7,42.667482
1423,23.716667,42.669144
1424,23.733333,42.670804
1425,23.75,42.672462
1426,23.766667,42.674118
1427,23.783333,42.675773
1428,23.8,42.677425
1429,23.816667,42.679076
1430,23.833333,42.680725
1431,23.85,42.682373
1432,23.866667,42.684018
1433,23.883333,42.685662
1434,23.9,42.687304
1435,23.916667,42.688944
1436,23.933333,42.690582
1437,23.95,42.692219
1438,23.966667,42.693854
1439,23.983333,42.695487
1440,24.0,42.697118
1441,24.016667,42.698747
1442,24.033333,42.700375
1443,24.05,42.702001
1444,24.066667,42.703625
1445,24.083333,42.705247
1446,24.1,42.706868
1447,24.116667,42.708487
1448,24.133333,42.710104
1449,24.15,42.711719
1450,24.166667,42.713333
1451,24.183333,42.714944
1452,24.2,42.716554
1453,24.216667,42.718163
1454,24.233333,42.719769
1455,24.25,42.721374
1456,24.266667,42.722977
1457,24.283333,42.724578
1458,24.3,42.726178
1459,24.316667,42.727775
1460,24.333333,42.729371
1461,24.35,42.730966
1462,24.366667,42.732558
1463,24.383333,42.734149
1464,24.4,42.735738
1465,24.416667,42.737325
1466,24.433333,42.738911
1467,24.45,42.740495
1468,24.466667,42.742077
1469,24.483333,42.743657
1470,24.5,42.745236
1471,24.516667,42.746813
1472,24.533333,42.748388
1473,24.55,42.749962
1474,24.566667,42.751534
1475,24.583333,42.753104
1476,24.6,42.754672
1477,24.616667,42.756239
1478,24.633333,42.757804
1479,24.65,42.759367
1480,24.666667,42.760929
1481,24.683333,42.762488
1482,24.7,42.764047
1483,24.716667,42.765603
1484,24.733333,42.767158
1485,24.75,42.768711
1486,24.766667,42.770262
1487,24.783333,42.771812
1488,24.8,42.77336
1489,24.816667,42.774906
1490,24.833333,42.776451
1491,24.85,42.777994
1492,24.866667,42.779535
1493,24.883333,42.781074
1494,24.9,42.782612
1495,24.916667,42.784149
1496,24.933333,42.785683
1497,24.95,42.787216
1498,24.966667,42.788747
1499,24.983333,42.790277
1500,25.0,42.791804
1501,25.016667,42.793331
1502,25.033333,42.794855
1503,25.05,42.796378
1504,25.066667,42.797899
1505,25.083333,42.799419
1506,25.1,42.800937
1507,25.116667,42.802453
1508,25.133333,42.803967
1509,25.15,42.80548
1510,25.166667,42.806992
1511,25.183333,42.808501
1512,25.2,42.810009
1513,25.216667,42.811515
1514,25.233333,42.81302
1515,25.25,42.814523
1516,25.266667,42.816025
1517,25.283333,42.817524
1518,25.3,42.819022
1519,25.316667,42.820519
1520,25.333333,42.822014
1521,25.35,42.823507
1522,25.366667,42.824999
1523,25.383333,42.826489
1524,25.4,42.827977
1525,25.416667,42.829464
1526,25.433333,42.830949
1527,25.45,42.832432
1528,25.466667,42.833914
1529,25.483333,42.835394
1530,25.5,42.836873
1531,25.516667,42.83835
1532,25.533333,42.839825
1533,25.55,42.841299
1534,25.566667,42.842771
1535,25.583333,42.844242
1536,25.6,42.845711
1537,25.616667,42.847178
1538,25.633333,42.848644
1539,25.65,42.850108
1540,25.666667,42.851571
1541,25.683333,42.853032
1542,25.7,42.854491
1543,25.716667,42.855949
1544,25.733333,42.857405
1545,25.75,42.85886
1546,25.766667,42.860313
1547,25.783333,42.861764
1548,25.8,42.863214
1549,25.816667,42.864663
1550,25.833333,42.866109
1551,25.85,42.867554
1552,25.866667,42.868998
1553,25.883333,42.87044
1554,25.9,42.87188
1555,25.916667,42.873319
1556,25.933333,42.874757
1557,25.95,42.876192
1558,25.966667,42.877626
1559,25.983333,42.879059
1560,26.0,42.88049
1561,26.016667,42.881919
1562,26.033333,42.883347
1563,26.05,42.884774
1564,26.066667,42.886198
1565,26.083333,42.887622
1566,26.1,42.889043
1567,26.116667,42.890463
1568,26.133333,42.891882
1569,26.15,42.893299
1570,26.166667,42.894715
1571,26.183333,42.896128
1572,26.2,42.897541
1573,26.216667,42.898952
1574,26.233333,42.900361
1575,26.25,42.901769
1576,26.266667,42.903175
1577,26.283333,42.90458
1578,26.3,42.905983
1579,26.316667,42.907385
1580,26.333333,42.908785
1581,26.35,42.910183
1582,26.366667,42.91158
1583,26.383333,42.912976
1584,26.4,42.91437
1585,26.416667,42.915762
1586,26.433333,42.917153
1587,26.45,42.918543
1588,26.466667,42.919931
1589,26.483333,42.921317
1590,26.5,42.922702
1591,26.516667,42.924086
1592,26.533333,42.925468
1593,26.55,42.926848
1594,26.566667,42.928227
1595,26.583333,42.929604
1596,26.6,42.93098
1597,26.616667,42.932354
1598,26.633333,42.933727
1599,26.65,42.935099
1600,26.666667,42.936469
1601,26.683333,42.937837
1602,26.7,42.939204
1603,26.716667,42.940569
1604,26.733333,42.941933
1605,26.75,42.943296
1606,26.766667,42.944657
1607,26.783333,42.946016
1608,26.8,42.947374
1609,26.816667,42.948731
1610,26.833333,42.950086
1611,26.85,42.951439
1612,26.866667,42.952791
1613,26.883333,42.954142
1614,26.9,42.955491
1615,26.916667,42.956839
1616,26.933333,42.958185
1617,26.95,42.95953
1618,26.966667,42.960873
1619,26.983333,42.962215
1620,27.0,42.963555
1621,27.016667,42.964894
1622,27.033333,42.966231
1623,27.05,42.967567
1624,27.066667,42.968902
1625,27.083333,42.970235
1626,27.1,42.971566
1627,27.116667,42.972896
1628,27.133333,42.974225
1629,27.15,42.975552
1630,27.166667,42.976878
1631,27.183333,42.978202
1632,27.2,42.979525
1633,27.216667,42.980847
1634,27.233333,42.982167
1635,27.25,42.983485
1636,27.266667,42.984802
1637,27.283333,42.986118
1638,27.3,42.987432
1639,27.316667,42.988745
1640,27.333333,42.990056
1641,27.35,42.991366
1642,27.366667,42.992675
1643,27.383333,42.993982
1644,27.4,42.995288
1645,27.416667,42.996592
1646,27.433333,42.997895
1647,27.45,42.999196
1648,27.466667,43.000496
1649,27.483333,43.001795
1650,27.5,43.003092
1651,27.516667,43.004388
1652,27.533333,43.005682
1653,27.55,43.006975
1654,27.566667,43.008266
1655,27.583333,43.009556
1656,27.6,43.010845
1657,27.616667,43.012132
1658,27.633333,43.013418
1659,27.65,43.014703
1660,27.666667,43.015986
1661,27.683333,43.017268
1662,27.7,43.018548
1663,27.716667,43.019827
1664,27.733333,43.021104
1665,27.75,43.02238
1666,27.766667,43.023655
1667,27.783333,43.024928
1668,27.8,43.0262
1669,27.816667,43.027471
1670,27.833333,43.02874
1671,27.85,43.030008
1672,27.866667,43.031274
1673,27.883333,43.032539
1674,27.9,43.033803
1675,27.916667,43.035065
1676,27.933333,43.036326
1677,27.95,43.037585
1678,27.966667,43.038843
1679,27.983333,43.0401
1680,28.0,43.041356
1681,28.016667,43.04261
1682,28.033333,43.043862
1683,28.05,43.045113
1684,28.066667,43.046363
1685,28.083333,43.047612
1686,28.1,43.048859
1687,28.116667,43.050105
1688,28.133333,43.051349
1689,28.15,43.052592
1690,28.166667,43.053834
1691,28.183333,43.055075
1692,28.2,43.056314
1693,28.216667,43.057551
1694,28.233333,43.058788
1695,28.25,43.060023
1696,28.266667,43.061256
1697,28.283333,43.062489
1698,28.3,43.06372
1699,28.316667,43.064949
1700,28.333333,43.066177
1701,28.35,43.067404
1702,28.366667,43.06863
1703,28.383333,43.069854
1704,28.4,43.071077
1705,28.416667,43.072299
1706,28.433333,43.073519
1707,28.45,43.074738
1708,28.466667,43.075956
1709,28.483333,43.077172
1710,28.5,43.078387
1711,28.516667,43.0796
1712,28.533333,43.080813
1713,28.55,43.082024
1714,28.566667,43.083233
1715,28.583333,43.084442
1716,28.6,43.085649
1717,28.616667,43.086854
1718,28.633333,43.088059
1719,28.65,43.089262
1720,28.666667,43.090464
1721,28.683333,43.091664
1722,28.7,43.092863
1723,28.716667,43.094061
1724,28.733333,43.095257
1725,28.75,43.096453
1726,28.766667,43.097647
1727,28.783333,43.098839
1728,28.8,43.100031
1729,28.816667,43.101221
1730,28.833333,43.102409
1731,28.85,43.103597
1732,28.866667,43.104783
1733,28.883333,43.105968
1734,28.9,43.107151
1735,28.916667,43.108333
1736,28.933333,43.109514
1737,28.95,43.110694
1738,28.966667,43.111872
1739,28.983333,43.11305
1740,29.0,43.114225
1741,29.016667,43.1154
1742,29.033333,43.116573
1743,29.05,43.117745
1744,29.066667,43.118916
1745,29.083333,43.120085
1746,29.1,43.121253
1747,29.116667,43.12242
1748,29.133333,43.123586
1749,29.15,43.12475
1750,29.166667,43.125913
1751,29.183333,43.127075
1752,29.2,43.128236
1753,29.216667,43.129395
1754,29.233333,43.130553
1755,29.25,43.131709
1756,29.266667,43.132865
1757,29.283333,43.134019
1758,29.3,43.135172
1759,29.316667,43.136324
1760,29.333333,43.137474
1761,29.35,43.138623
1762,29.366667,43.139771
1763,29.383333,43.140918
1764,29.4,43.142063
1765,29.416667,43.143208
1766,29.433333,43.14435
1767,29.45,43.145492
1768,29.466667,43.146633
1769,29.483333,43.147772
1770,29.5,43.14891
1771,29.516667,43.150046
1772,29.533333,43.151182
1773,29.55,43.152316
1774,29.566667,43.153449
1775,29.583333,43.154581
1776,29.6,43.155711
1777,29.616667,43.156841
1778,29.633333,43.157969
1779,29.65,43.159096
1780,29.666667,43.160221
1781,29.683333,43.161345
1782,29.7,43.162469
1783,29.716667,43.163591
1784,29.733333,43.164711
1785,29.75,43.165831
1786,29.766667,43.166949
1787,29.783333,43.168066
1788,29.8,43.169182
1789,29.816667,43.170296
1790,29.833333,43.17141
1791,29.85,43.172522
1792,29.866667,43.173633
1793,29.883333,43.174743
1794,29.9,43.175851
1795,29.916667,43.176958
1796,29.933333,43.178065
1797,29.95,43.179169
1798,29.966667,43.180273
1799,29.983333,43.181376
1800,30.0,43.182477
1801,30.016667,43.183577
1802,30.033333,43.184676
1803,30.05,43.185774
1804,30.066667,43.18687
1805,30.083333,43.187965
1806,30.1,43.18906
1807,30.116667,43.190152
1808,30.133333,43.191244
1809,30.15,43.192335
1810,30.166667,43.193424
1811,30.183333,43.194512
1812,30.2,43.195599
1813,30.216667,43.196685
1814,30.233333,43.19777
1815,30.25,43.198853
1816,30.266667,43.199935
1817,30.283333,43.201016
1818,30.3,43.202096
1819,30.316667,43.203175
1820,30.333333,43.204252
1821,30.35,43.205329
1822,30.366667,43.206404
1823,30.383333,43.207478
1824,30.4,43.208551
1825,30.416667,43.209622
1826,30.433333,43.210693
1827,30.45,43.211762
1828,30.466667,43.21283
1829,30.483333,43.213897
1830,30.5,43.214963
1831,30.516667,43.216028
1832,30.533333,43.217091
1833,30.55,43.218154
1834,30.566667,43.219215
1835,30.583333,43.220275
1836,30.6,43.221334
1837,30.616667,43.222391
1838,30.633333,43.223448
1839,30.65,43.224503
1840,30.666667,43.225558
1841,30.683333,43.226611
1842,30.7,43.227663
1843,30.716667,43.228714
1844,30.733333,43.229763
1845,30.75,43.230812
1846,30.766667,43.231859
1847,30.783333,43.232905
1848,30.8,43.23395
1849,30.816667,43.234994
1850,30.833333,43.236037
1851,30.85,43.237079
1852,30.866667,43.238119
1853,30.883333,43.239159
1854,30.9,43.240197
1855,30.916667,43.241234
1856,30.933333,43.24227
1857,30.95,43.243305
1858,30.966667,43.244339
1859,30.983333,43.245372
1860,31.0,43.246403
1861,31.016667,43.247433
1862,31.033333,43.248463
1863,31.05,43.249491
1864,31.066667,43.250518
1865,31.083333,43.251544
1866,31.1,43.252568
1867,31.116667,43.253592
1868,31.133333,43.254615
1869,31.15,43.255636
1870,31.166667,43.256656
1871,31.183333,43.257676
1872,31.2,43.258694
1873,31.216667,43.259711
1874,31.233333,43.260726
1875,31.25,43.261741
1876,31.266667,43.262755
1877,31.283333,43.263767
1878,31.3,43.264779
1879,31.316667,43.265789
1880,31.333333,43.266798
1881,31.35,43.267807
1882,31.366667,43.268814
1883,31.383333,43.26982
1884,31.4,43.270824
1885,31.416667,43.271828
1886,31.433333,43.272831
1887,31.45,43.273832
1888,31.466667,43.274833
1889,31.483333,43.275832
1890,31.5,43.27683
1891,31.516667,43.277828
1892,31.533333,43.278824
1893,31.55,43.279819
1894,31.566667,43.280813
1895,31.583333,43.281805
1896,31.6,43.282797
1897,31.616667,43.283788
1898,31.633333,43.284778
1899,31.65,43.285766
1900,31.666667,43.286753
1901,31.683333,43.28774
1902,31.7,43.288725
1903,31.716667,43.289709
1904,31.733333,43.290692
1905,31.75,43.291675
1906,31.766667,43.292656
1907,31.783333,43.293635
1908,31.8,43.294614
1909,31.816667,43.295592
1910,31.833333,43.296569
1911,31.85,43.297545
1912,31.866667,43.298519
1913,31.883333,43.299493
1914,31.9,43.300465
1915,31.916667,43.301437
1916,31.933333,43.302407
1917,31.95,43.303376
1918,31.966667,43.304344
1919,31.983333,43.305312
1920,32.0,43.306278
1921,32.016667,43.307243
1922,32.033333,43.308207
1923,32.05,43.30917
1924,32.066667,43.310132
1925,32.083333,43.311093
1926,32.1,43.312052
1927,32.116667,43.313011
1928,32.133333,43.313969
1929,32.15,43.314926
1930,32.166667,43.315881
1931,32.183333,43.316836
1932,32.2,43.317789
1933,32.216667,43.318742
1934,32.233333,43.319693
1935,32.25,43.320644
1936,32.266667,43.321593
1937,32.283333,43.322542
1938,32.3,43.323489
1939,32.316667,43.324435
1940,32.333333,43.32538
1941,32.35,43.326325
1942,32.366667,43.327268
1943,32.383333,43.32821
1944,32.4,43.329151
1945,32.416667,43.330091
1946,32.433333,43.33103
1947,32.45,43.331969
1948,32.466667,43.332906
1949,32.483333,43.333842
1950,32.5,43.334777
1951,32.516667,43.335711
1952,32.533333,43.336644
1953,32.55,43.337576
1954,32.566667,43.338507
1955,32.583333,43.339436
1956,32.6,43.340365
1957,32.616667,43.341293
1958,32.633333,43.34222
1959,32.65,43.343146
1960,32.666667,43.344071
1961,32.683333,43.344995
1962,32.7,43.345918
1963,32.716667,43.346839
1964,32.733333,43.34776
1965,32.75,43.34868
1966,32.766667,43.349599
1967,32.783333,43.350517
1968,32.8,43.351434
1969,32.816667,43.352349
1970,32.833333,43.353264
1971,32.85,43.354178
1972,32.866667,43.355091
1973,32.883333,43.356003
1974,32.9,43.356914
1975,32.916667,43.357823
1976,32.933333,43.358732
1977,32.95,43.35964
1978,32.966667,43.360547
1979,32.983333,43.361453
1980,33.0,43.362358
1981,33.016667,43.363262
1982,33.033333,43.364165
1983,33.05,43.365067
1984,33.066667,43.365967
1985,33.083333,43.366867
1986,33.1,43.367766
1987,33.116667,43.368664
1988,33.133333,43.369561
1989,33.15,43.370458
1990,33.166667,43.371353
1991,33.183333,43.372247
1992,33.2,43.37314
1993,33.216667,43.374032
1994,33.233333,43.374923
1995,33.25,43.375813
1996,33.266667,43.376703
1997,33.283333,43.377591
1998,33.3,43.378478
1999,33.316667,43.379364
2000,33.333333,43.38025
2001,33.35,43.381134
2002,33.366667,43.382018
2003,33.383333,43.3829
2004,33.4,43.383782
2005,33.416667,43.384662
2006,33.433333,43.385542
2007,33.45,43.38642
2008,33.466667,43.387298
2009,33.483333,43.388175
2010,33.5,43.389051
2011,33.516667,43.389925
2012,33.533333,43.390799
2013,33.55,43.391672
2014,33.566667,43.392544
2015,33.583333,43.393415
2016,33.6,43.394285
2017,33.616667,43.395154
2018,33.633333,43.396022
2019,33.65,43.396889
2020,33.666667,43.397756
2021,33.683333,43.398621
2022,33.7,43.399485
2023,33.716667,43.400349
2024,33.733333,43.401211
2025,33.75,43.402073
2026,33.766667,43.402933
2027,33.783333,43.403793
2028,33.8,43.404652
2029,33.816667,43.40551
2030,33.833333,43.406366
2031,33.85,43.407222
2032,33.866667,43.408077
2033,33.883333,43.408931
2034,33.9,43.409784
2035,33.916667,43.410637
2036,33.933333,43.411488
2037,33.95,43.412338
2038,33.966667,43.413188
2039,33.983333,43.414036
2040,34.0,43.414884
2041,34.016667,43.41573
2042,34.033333,43.416576
2043,34.05,43.417421
2044,34.066667,43.418265
2045,34.083333,43.419107
2046,34.1,43.41995
2047,34.116667,43.420791
2048,34.133333,43.421631
2049,34.15,43.42247
2050,34.166667,43.423308
2051,34.183333,43.424146
2052,34.2,43.424982
2053,34.216667,43.425818
2054,34.233333,43.426653
2055,34.25,43.427486
2056,34.266667,43.428319
2057,34.283333,43.429151
2058,34.3,43.429982
2059,34.316667,43.430813
2060,34.333333,43.431642
2061,34.35,43.43247
2062,34.366667,43.433298
2063,34.383333,43.434124
2064,34.4,43.43495
2065,34.416667,43.435774
2066,34.433333,43.436598
2067,34.45,43.437421
2068,34.466667,43.438243
2069,34.483333,43.439064
2070,34.5,43.439885
2071,34.516667,43.440704
2072,34.533333,43.441523
2073,34.55,43.44234
2074,34.566667,43.443157
2075,34.583333,43.443973
2076,34.6,43.444787
2077,34.616667,43.445601
2078,34.633333,43.446415
2079,34.65,43.447227
2080,34.666667,43.448038
2081,34.683333,43.448849
2082,34.7,43.449658
2083,34.716667,43.450467
2084,34.733333,43.451275
2085,34.75,43.452082
2086,34.766667,43.452888
2087,34.783333,43.453693
2088,34.8,43.454497
2089,34.816667,43.455301
2090,34.833333,43.456103
2091,34.85,43.456905
2092,34.866667,43.457706
2093,34.883333,43.458505
2094,34.9,43.459305
2095,34.916667,43.460103
2096,34.933333,43.4609
2097,34.95,43.461696
2098,34.966667,43.462492
2099,34.983333,43.463287
2100,35.0,43.464081
2101,35.016667,43.464874
2102,35.033333,43.465666
2103,35.05,43.466457
2104,35.066667,43.467247
2105,35.083333,43.468037
2106,35.1,43.468825
2107,35.116667,43.469613
2108,35.133333,43.4704
2109,35.15,43.471186
2110,35.166667,43.471971
2111,35.183333,43.472756
2112,35.2,43.473539
2113,35.216667,43.474322
2114,35.233333,43.475104
2115,35.25,43.475885
2116,35.266667,43.476665
2117,35.283333,43.477444
2118,35.3,43.478222
2119,35.316667,43.479
2120,35.333333,43.479777
2121,35.35,43.480552
2122,35.366667,43.481327
2123,35.383333,43.482102
2124,35.4,43.482875
2125,35.416667,43.483647
2126,35.433333,43.484419
2127,35.45,43.48519
2128,35.466667,43.48596
2129,35.483333,43.486729
2130,35.5,43.487497
2131,35.516667,43.488265
2132,35.533333,43.489031
2133,35.55,43.489797
2134,35.566667,43.490562
2135,35.583333,43.491326
2136,35.6,43.492089
2137,35.616667,43.492852
2138,35.633333,43.493613
2139,35.65,43.494374
2140,35.666667,43.495134
2141,35.683333,43.495893
2142,35.7,43.496651
2143,35.716667,43.497409
2144,35.733333,43.498165
2145,35.75,43.498921
2146,35.766667,43.499676
2147,35.783333,43.50043
2148,35.8,43.501184
2149,35.816667,43.501936
2150,35.833333,43.502688
2151,35.85,43.503439
2152,35.866667,43.504189
2153,35.883333,43.504938
2154,35.9,43.505686
2155,35.916667,43.506434
2156,35.933333,43.507181
2157,35.95,43.507927
2158,35.966667,43.508672
2159,35.983333,43.509416
2160,36.0,43.51016
2161,36.016667,43.510902
2162,36.033333,43.511644
2163,36.05,43.512385
2164,36.066667,43.513126
2165,36.083333,43.513865
2166,36.1,43.514604
2167,36.116667,43.515342
2168,36.133333,43.516079
2169,36.15,43.516815
2170,36.166667,43.51755
2171,36.183333,43.518285
2172,36.2,43.519019
2173,36.216667,43.519752
2174,36.233333,43.520484
2175,36.25,43.521216
2176,36.266667,43.521946
2177,36.283333,43.522676
2178,36.3,43.523405
2179,36.316667,43.524133
2180,36.333333,43.524861
2181,36.35,43.525588
2182,36.366667,43.526313
2183,36.383333,43.527039
2184,36.4,43.527763
2185,36.416667,43.528486
2186,36.433333,43.529209
2187,36.45,43.529931
2188,36.466667,43.530652
2189,36.483333,43.531373
2190,36.5,43.532092
2191,36.516667,43.532811
2192,36.533333,43.533529
2193,36.55,43.534246
2194,36.566667,43.534963
2195,36.583333,43.535678
2196,36.6,43.536393
2197,36.616667,43.537107
2198,36.633333,43.537821
2199,36.65,43.538533
2200,36.666667,43.539245
2201,36.683333,43.539956
2202,36.7,43.540666
2203,36.716667,43.541375
2204,36.733333,43.542084
2205,36.75,43.542792
2206,36.766667,43.543499
2207,36.783333,43.544206
2208,36.8,43.544911
2209,36.816667,43.545616
2210,36.833333,43.54632
2211,36.85,43.547023
2212,36.866667,43.547726
2213,36.883333,43.548427
2214,36.9,43.549128
2215,36.916667,43.549829
2216,36.933333,43.550528
2217,36.95,43.551227
2218,36.966667,43.551925
2219,36.983333,43.552622
2220,37.0,43.553318
2221,37.016667,43.554014
2222,37.033333,43.554709
2223,37.05,43.555403
2224,37.066667,43.556096
2225,37.083333,43.556789
2226,37.1,43.557481
2227,37.116667,43.558172
2228,37.133333,43.558862
2229,37.15,43.559552
2230,37.166667,43.560241
2231,37.183333,43.560929
2232,37.2,43.561616
2233,37.216667,43.562303
2234,37.233333,43.562989
2235,37.25,43.563674
2236,37.266667,43.564358
2237,37.283333,43.565042
2238,37.3,43.565724
2239,37.316667,43.566407
2240,37.333333,43.567088
2241,37.35,43.567769
2242,37.366667,43.568448
2243,37.383333,43.569128
2244,37.4,43.569806
2245,37.416667,43.570484
2246,37.433333,43.571161
2247,37.45,43.571837
2248,37.466667,43.572512
2249,37.483333,43.573187
2250,37.5,43.573861
2251,37.516667,43.574534
2252,37.533333,43.575207
2253,37.55,43.575878
2254,37.566667,43.576549
2255,37.583333,43.57722
2256,37.6,43.577889
2257,37.616667,43.578558
2258,37.633333,43.579226
2259,37.65,43.579894
2260,37.666667,43.58056
2261,37.683333,43.581226
2262,37.7,43.581891
2263,37.716667,43.582556
2264,37.733333,43.58322
2265,37.75,43.583883
2266,37.766667,43.584545
2267,37.783333,43.585207
2268,37.8,43.585867
2269,37.816667,43.586528
2270,37.833333,43.587187
2271,37.85,43.587846
2272,37.866667,43.588504
2273,37.883333,43.589161
2274,37.9,43.589817
2275,37.916667,43.590473
2276,37.933333,43.591128
2277,37.95,43.591783
2278,37.966667,43.592436
2279,37.983333,43.593089
2280,38.0,43.593742
2281,38.016667,43.594393
2282,38.033333,43.595044
2283,38.05,43.595694
2284,38.066667,43.596344
