medicine_id,height_mm,type_id,spacing_mm,redundancy_mm
996,34,1,59.0,21.0
997,32,1,59.0,23.0
998,50,1,59.0,5.0
999,91,2,115.0,20.0
1000,42,1,59.0,13.0
1001,71,2,115.0,40.0
1002,71,2,115.0,40.0
1003,35,1,59.0,20.0
1004,67,2,115.0,44.0
1005,80,2,115.0,31.0
1006,73,2,115.0,38.0
1007,40,1,59.0,15.0
1008,85,2,115.0,26.0
1009,65,2,115.0,46.0
1010,81,2,115.0,30.0
1011,35,1,59.0,20.0
1012,72,2,115.0,39.0
1013,62,2,115.0,49.0
1014,71,2,115.0,40.0
1015,81,2,115.0,30.0
1016,67,2,115.0,44.0
1017,50,1,59.0,5.0
1018,77,2,115.0,34.0
1019,60,2,115.0,51.0
1020,71,2,115.0,40.0
1021,70,2,115.0,41.0
1022,67,2,115.0,44.0
1023,46,1,59.0,9.0
1024,85,2,115.0,26.0
1025,70,2,115.0,41.0
1026,103,2,115.0,8.0
1027,63,2,115.0,48.0
1028,76,2,115.0,35.0
1029,110,2,115.0,1.0
1030,60,2,115.0,51.0
1031,70,2,115.0,41.0
1032,53,1,59.0,2.0
1033,71,2,115.0,40.0
1034,85,2,115.0,26.0
1035,69,2,115.0,42.0
1036,67,2,115.0,44.0
1037,50,1,59.0,5.0
1038,70,2,115.0,41.0
1039,60,2,115.0,51.0
1040,60,2,115.0,51.0
1041,60,2,115.0,51.0
1042,60,2,115.0,51.0
1043,60,2,115.0,51.0
1044,60,2,115.0,51.0
1045,60,2,115.0,51.0
1046,71,2,115.0,40.0
1047,80,2,115.0,31.0
1048,78,2,115.0,33.0
1049,72,2,115.0,39.0
1050,36,1,59.0,19.0
1051,41,1,59.0,14.0
1052,70,2,115.0,41.0
1053,71,2,115.0,40.0
1054,66,2,115.0,45.0
1055,75,2,115.0,36.0
1056,40,1,59.0,15.0
1057,45,1,59.0,10.0
1058,41,1,59.0,14.0
1059,73,2,115.0,38.0
1060,60,2,115.0,51.0
1061,62,2,115.0,49.0
1062,62,2,115.0,49.0
1063,50,1,59.0,5.0
1064,37,1,59.0,18.0
1065,31,1,59.0,24.0
1066,36,1,59.0,19.0
1067,34,1,59.0,21.0
1068,34,1,59.0,21.0
1069,59,2,115.0,52.0
1070,46,1,59.0,9.0
1071,47,1,59.0,8.0
1072,76,2,115.0,35.0
1073,75,2,115.0,36.0
1074,67,2,115.0,44.0
1075,61,2,115.0,50.0
1076,61,2,115.0,50.0
1077,43,1,59.0,12.0
1078,50,1,59.0,5.0
1079,67,2,115.0,44.0
1080,67,2,115.0,44.0
1081,62,2,115.0,49.0
1082,73,2,115.0,38.0
1083,56,2,115.0,55.0
1084,66,2,115.0,45.0
1085,60,2,115.0,51.0
1086,46,1,59.0,9.0
1087,73,2,115.0,38.0
1088,61,2,115.0,50.0
1089,100,2,115.0,11.0
1090,62,2,115.0,49.0
1091,49,1,59.0,6.0
1092,70,2,115.0,41.0
1093,68,2,115.0,43.0
1094,67,2,115.0,44.0
1095,74,2,115.0,37.0
1096,37,1,59.0,18.0
1097,52,1,59.0,3.0
1098,31,1,59.0,24.0
1099,31,1,59.0,24.0
1100,65,2,115.0,46.0
1101,50,1,59.0,5.0
1102,64,2,115.0,47.0
1103,75,2,115.0,36.0
1104,73,2,115.0,38.0
1105,66,2,115.0,45.0
1106,35,1,59.0,20.0
1107,44,1,59.0,11.0
1108,42,1,59.0,13.0
1109,61,2,115.0,50.0
1110,53,1,59.0,2.0
1111,110,2,115.0,1.0
1112,64,2,115.0,47.0
1113,87,2,115.0,24.0
1114,45,1,59.0,10.0
1115,62,2,115.0,49.0
1116,75,2,115.0,36.0
1117,55,1,59.0,0.0
1118,72,2,115.0,39.0
1119,70,2,115.0,41.0
1120,60,2,115.0,51.0
1121,36,1,59.0,19.0
1122,75,2,115.0,36.0
1123,67,2,115.0,44.0
1124,67,2,115.0,44.0
1125,69,2,115.0,42.0
1126,36,1,59.0,19.0
1127,48,1,59.0,7.0
1128,40,1,59.0,15.0
1129,47,1,59.0,8.0
1130,33,1,59.0,22.0
1131,68,2,115.0,43.0
1132,66,2,115.0,45.0
1133,66,2,115.0,45.0
1134,61,2,115.0,50.0
1135,71,2,115.0,40.0
1136,76,2,115.0,35.0
1137,45,1,59.0,10.0
1138,55,1,59.0,0.0
1139,81,2,115.0,30.0
1140,70,2,115.0,41.0
1141,48,1,59.0,7.0
1142,62,2,115.0,49.0
1143,67,2,115.0,44.0
1144,44,1,59.0,11.0
1145,51,1,59.0,4.0
1146,106,2,115.0,5.0
1147,61,2,115.0,50.0
1148,58,2,115.0,53.0
1149,31,1,59.0,24.0
1150,52,1,59.0,3.0
1151,69,2,115.0,42.0
1152,73,2,115.0,38.0
1153,71,2,115.0,40.0
1154,84,2,115.0,27.0
1155,72,2,115.0,39.0
1156,66,2,115.0,45.0
1157,60,2,115.0,51.0
1158,37,1,59.0,18.0
1159,70,2,115.0,41.0
1160,65,2,115.0,46.0
1161,34,1,59.0,21.0
1162,72,2,115.0,39.0
1163,61,2,115.0,50.0
1164,65,2,115.0,46.0
1165,47,1,59.0,8.0
1166,40,1,59.0,15.0
1167,45,1,59.0,10.0
1168,72,2,115.0,39.0
1169,62,2,115.0,49.0
1170,66,2,115.0,45.0
1171,71,2,115.0,40.0
1172,67,2,115.0,44.0
1173,67,2,115.0,44.0
1174,72,2,115.0,39.0
1175,52,1,59.0,3.0
1176,80,2,115.0,31.0
1177,66,2,115.0,45.0
1178,68,2,115.0,43.0
1179,67,2,115.0,44.0
1180,81,2,115.0,30.0
1181,65,2,115.0,46.0
1182,37,1,59.0,18.0
1183,46,1,59.0,9.0
1184,70,2,115.0,41.0
1185,71,2,115.0,40.0
1186,74,2,115.0,37.0
1187,77,2,115.0,34.0
1188,72,2,115.0,39.0
1189,71,2,115.0,40.0
1190,62,2,115.0,49.0
1191,66,2,115.0,45.0
1192,71,2,115.0,40.0
1193,70,2,115.0,41.0
1194,50,1,59.0,5.0
1195,61,2,115.0,50.0
1196,41,1,59.0,14.0
1197,61,2,115.0,50.0
1198,60,2,115.0,51.0
1199,75,2,115.0,36.0
1200,77,2,115.0,34.0
1201,66,2,115.0,45.0
1202,32,1,59.0,23.0
1203,42,1,59.0,13.0
1204,61,2,115.0,50.0
1205,35,1,59.0,20.0
1206,48,1,59.0,7.0
1207,75,2,115.0,36.0
1208,60,2,115.0,51.0
1209,70,2,115.0,41.0
1210,70,2,115.0,41.0
1211,55,1,59.0,0.0
1212,82,2,115.0,29.0
1213,52,1,59.0,3.0
1214,32,1,59.0,23.0
1215,33,1,59.0,22.0
1216,45,1,59.0,10.0
1217,60,2,115.0,51.0
1218,52,1,59.0,3.0
1219,47,1,59.0,8.0
1220,74,2,115.0,37.0
1221,79,2,115.0,32.0
1222,71,2,115.0,40.0
1223,52,1,59.0,3.0
1224,52,1,59.0,3.0
1225,65,2,115.0,46.0
1226,72,2,115.0,39.0
1227,66,2,115.0,45.0
1228,72,2,115.0,39.0
1229,45,1,59.0,10.0
1230,40,1,59.0,15.0
1231,51,1,59.0,4.0
1232,69,2,115.0,42.0
1233,50,1,59.0,5.0
1234,51,1,59.0,4.0
1235,76,2,115.0,35.0
1236,60,2,115.0,51.0
1237,45,1,59.0,10.0
1238,65,2,115.0,46.0
1239,67,2,115.0,44.0
1240,81,2,115.0,30.0
1241,31,1,59.0,24.0
1242,38,1,59.0,17.0
1243,39,1,59.0,16.0
1244,68,2,115.0,43.0
1245,60,2,115.0,51.0
1246,79,2,115.0,32.0
1247,81,2,115.0,30.0
1248,80,2,115.0,31.0
1249,47,1,59.0,8.0
1250,47,1,59.0,8.0
1251,47,1,59.0,8.0
1252,76,2,115.0,35.0
1253,75,2,115.0,36.0
1254,92,2,115.0,19.0
1255,81,2,115.0,30.0
1256,74,2,115.0,37.0
1257,77,2,115.0,34.0
1258,70,2,115.0,41.0
1259,77,2,115.0,34.0
1260,80,2,115.0,31.0
1261,85,2,115.0,26.0
1262,81,2,115.0,30.0
1263,81,2,115.0,30.0
1264,81,2,115.0,30.0
1265,51,1,59.0,4.0
1266,90,2,115.0,21.0
1267,90,2,115.0,21.0
1268,90,2,115.0,21.0
1269,90,2,115.0,21.0
1270,90,2,115.0,21.0
1271,80,2,115.0,31.0
1272,61,2,115.0,50.0
1273,62,2,115.0,49.0
1274,44,1,59.0,11.0
1275,43,1,59.0,12.0
1276,41,1,59.0,14.0
1277,32,1,59.0,23.0
1278,66,2,115.0,45.0
1279,72,2,115.0,39.0
1280,64,2,115.0,47.0
1281,80,2,115.0,31.0
1282,77,2,115.0,34.0
1283,65,2,115.0,46.0
1284,65,2,115.0,46.0
1285,65,2,115.0,46.0
1286,65,2,115.0,46.0
1287,65,2,115.0,46.0
1288,65,2,115.0,46.0
1289,65,2,115.0,46.0
1290,70,2,115.0,41.0
1291,70,2,115.0,41.0
1292,70,2,115.0,41.0
1293,70,2,115.0,41.0
1294,90,2,115.0,21.0
1295,58,2,115.0,53.0
1296,46,1,59.0,9.0
1297,59,2,115.0,52.0
1298,66,2,115.0,45.0
1299,49,1,59.0,6.0
1300,70,2,115.0,41.0
1301,73,2,115.0,38.0
1302,111,2,115.0,0.0
1303,50,1,59.0,5.0
1304,66,2,115.0,45.0
1305,50,1,59.0,5.0
1306,76,2,115.0,35.0
1307,46,1,59.0,9.0
1308,81,2,115.0,30.0
1309,71,2,115.0,40.0
1310,59,2,115.0,52.0
1311,51,1,59.0,4.0
1312,60,2,115.0,51.0
1313,111,2,115.0,0.0
1314,71,2,115.0,40.0
1315,62,2,115.0,49.0
1316,74,2,115.0,37.0
1317,44,1,59.0,11.0
1318,66,2,115.0,45.0
1319,46,1,59.0,9.0
1320,73,2,115.0,38.0
1321,72,2,115.0,39.0
1322,68,2,115.0,43.0
1323,91,2,115.0,20.0
1324,76,2,115.0,35.0
1325,41,1,59.0,14.0
1326,34,1,59.0,21.0
1327,56,2,115.0,55.0
1328,50,1,59.0,5.0
1329,47,1,59.0,8.0
1330,70,2,115.0,41.0
1331,70,2,115.0,41.0
1332,70,2,115.0,41.0
1333,55,1,59.0,0.0
1334,65,2,115.0,46.0
1335,45,1,59.0,10.0
1336,44,1,59.0,11.0
1337,72,2,115.0,39.0
1338,62,2,115.0,49.0
1339,40,1,59.0,15.0
1340,82,2,115.0,29.0
1341,76,2,115.0,35.0
1342,76,2,115.0,35.0
1343,44,1,59.0,11.0
1344,57,2,115.0,54.0
1345,64,2,115.0,47.0
1346,71,2,115.0,40.0
1347,74,2,115.0,37.0
1348,38,1,59.0,17.0
1349,85,2,115.0,26.0
1350,90,2,115.0,21.0
1351,63,2,115.0,48.0
1352,100,2,115.0,11.0
1353,62,2,115.0,49.0
1354,77,2,115.0,34.0
1355,76,2,115.0,35.0
1356,90,2,115.0,21.0
1357,100,2,115.0,11.0
1358,65,2,115.0,46.0
1359,77,2,115.0,34.0
1360,76,2,115.0,35.0
1361,70,2,115.0,41.0
1362,87,2,115.0,24.0
1363,71,2,115.0,40.0
1364,67,2,115.0,44.0
1365,71,2,115.0,40.0
1366,85,2,115.0,26.0
1367,56,2,115.0,55.0
1368,37,1,59.0,18.0
1369,77,2,115.0,34.0
1370,60,2,115.0,51.0
1371,71,2,115.0,40.0
1372,68,2,115.0,43.0
1373,82,2,115.0,29.0
1374,71,2,115.0,40.0
1375,82,2,115.0,29.0
1376,73,2,115.0,38.0
1377,76,2,115.0,35.0
1378,76,2,115.0,35.0
1379,73,2,115.0,38.0
1380,67,2,115.0,44.0
1381,77,2,115.0,34.0
1382,73,2,115.0,38.0
1383,71,2,115.0,40.0
1384,67,2,115.0,44.0
1385,72,2,115.0,39.0
1386,72,2,115.0,39.0
1387,47,1,59.0,8.0
1388,46,1,59.0,9.0
1389,75,2,115.0,36.0
1390,80,2,115.0,31.0
1391,75,2,115.0,36.0
1392,36,1,59.0,19.0
1393,70,2,115.0,41.0
1394,75,2,115.0,36.0
1395,90,2,115.0,21.0
1396,90,2,115.0,21.0
1397,73,2,115.0,38.0
1398,60,2,115.0,51.0
1399,72,2,115.0,39.0
1400,72,2,115.0,39.0
1401,95,2,115.0,16.0
1402,71,2,115.0,40.0
1403,82,2,115.0,29.0
1404,71,2,115.0,40.0
1405,74,2,115.0,37.0
1406,78,2,115.0,33.0
1407,70,2,115.0,41.0
1408,62,2,115.0,49.0
1409,70,2,115.0,41.0
1410,82,2,115.0,29.0
1411,82,2,115.0,29.0
1412,51,1,59.0,4.0
1413,67,2,115.0,44.0
1414,64,2,115.0,47.0
1415,69,2,115.0,42.0
1416,72,2,115.0,39.0
1417,71,2,115.0,40.0
1418,68,2,115.0,43.0
1419,70,2,115.0,41.0
1420,91,2,115.0,20.0
1421,91,2,115.0,20.0
1422,67,2,115.0,44.0
1423,67,2,115.0,44.0
1424,72,2,115.0,39.0
1425,69,2,115.0,42.0
1426,72,2,115.0,39.0
1427,78,2,115.0,33.0
1428,70,2,115.0,41.0
1429,36,1,59.0,19.0
1430,70,2,115.0,41.0
1431,36,1,59.0,19.0
1432,61,2,115.0,50.0
1433,61,2,115.0,50.0
1434,73,2,115.0,38.0
1435,72,2,115.0,39.0
1436,73,2,115.0,38.0
1437,72,2,115.0,39.0
1438,64,2,115.0,47.0
1439,77,2,115.0,34.0
1440,67,2,115.0,44.0
1441,60,2,115.0,51.0
1442,76,2,115.0,35.0
1443,75,2,115.0,36.0
1444,66,2,115.0,45.0
1445,82,2,115.0,29.0
1446,89,2,115.0,22.0
1447,81,2,115.0,30.0
1448,82,2,115.0,29.0
1449,76,2,115.0,35.0
1450,73,2,115.0,38.0
1451,75,2,115.0,36.0
1452,75,2,115.0,36.0
1453,76,2,115.0,35.0
1454,70,2,115.0,41.0
1455,57,2,115.0,54.0
1456,71,2,115.0,40.0
1457,73,2,115.0,38.0
1458,61,2,115.0,50.0
1459,62,2,115.0,49.0
1460,67,2,115.0,44.0
1461,70,2,115.0,41.0
1462,73,2,115.0,38.0
1463,65,2,115.0,46.0
1464,72,2,115.0,39.0
1465,62,2,115.0,49.0
1466,63,2,115.0,48.0
1467,80,2,115.0,31.0
1468,98,2,115.0,13.0
1469,77,2,115.0,34.0
1470,64,2,115.0,47.0
1471,60,2,115.0,51.0
1472,75,2,115.0,36.0
1473,77,2,115.0,34.0
1474,74,2,115.0,37.0
1475,66,2,115.0,45.0
1476,66,2,115.0,45.0
1477,65,2,115.0,46.0
1478,81,2,115.0,30.0
1479,77,2,115.0,34.0
1480,72,2,115.0,39.0
1481,51,1,59.0,4.0
1482,80,2,115.0,31.0
1483,68,2,115.0,43.0
1484,39,1,59.0,16.0
1485,71,2,115.0,40.0
1486,62,2,115.0,49.0
1487,50,1,59.0,5.0
1488,35,1,59.0,20.0
1489,50,1,59.0,5.0
1490,70,2,115.0,41.0
1491,66,2,115.0,45.0
1492,73,2,115.0,38.0
1493,75,2,115.0,36.0
1494,96,2,115.0,15.0
1495,50,1,59.0,5.0
1496,85,2,115.0,26.0
1497,75,2,115.0,36.0
1498,67,2,115.0,44.0
1499,35,1,59.0,20.0
1500,84,2,115.0,27.0
1501,82,2,115.0,29.0
1502,43,1,59.0,12.0
1503,79,2,115.0,32.0
1504,96,2,115.0,15.0
1505,71,2,115.0,40.0
1506,80,2,115.0,31.0
1507,77,2,115.0,34.0
1508,62,2,115.0,49.0
1509,63,2,115.0,48.0
1510,63,2,115.0,48.0
1511,74,2,115.0,37.0
1512,52,1,59.0,3.0
1513,72,2,115.0,39.0
1514,71,2,115.0,40.0
1515,74,2,115.0,37.0
1516,76,2,115.0,35.0
1517,60,2,115.0,51.0
1518,80,2,115.0,31.0
1519,70,2,115.0,41.0
1520,73,2,115.0,38.0
1521,72,2,115.0,39.0
1522,77,2,115.0,34.0
1523,80,2,115.0,31.0
1524,71,2,115.0,40.0
1525,70,2,115.0,41.0
1526,71,2,115.0,40.0
1527,72,2,115.0,39.0
1528,71,2,115.0,40.0
1529,90,2,115.0,21.0
1530,61,2,115.0,50.0
1531,73,2,115.0,38.0
1532,73,2,115.0,38.0
1533,73,2,115.0,38.0
1534,52,1,59.0,3.0
1535,74,2,115.0,37.0
1536,95,2,115.0,16.0
1537,95,2,115.0,16.0
1538,94,2,115.0,17.0
1539,41,1,59.0,14.0
1540,62,2,115.0,49.0
1541,72,2,115.0,39.0
1542,77,2,115.0,34.0
1543,45,1,59.0,10.0
1544,83,2,115.0,28.0
1545,76,2,115.0,35.0
1546,82,2,115.0,29.0
1547,70,2,115.0,41.0
1548,75,2,115.0,36.0
1549,51,1,59.0,4.0
1550,57,2,115.0,54.0
1551,52,1,59.0,3.0
1552,36,1,59.0,19.0
1553,71,2,115.0,40.0
1554,66,2,115.0,45.0
1555,77,2,115.0,34.0
1556,66,2,115.0,45.0
1557,73,2,115.0,38.0
1558,80,2,115.0,31.0
1559,85,2,115.0,26.0
1560,86,2,115.0,25.0
1561,77,2,115.0,34.0
1562,75,2,115.0,36.0
1563,82,2,115.0,29.0
1564,89,2,115.0,22.0
1565,54,1,59.0,1.0
1566,54,1,59.0,1.0
1567,71,2,115.0,40.0
1568,47,1,59.0,8.0
1569,80,2,115.0,31.0
1570,82,2,115.0,29.0
1571,73,2,115.0,38.0
1572,81,2,115.0,30.0
1573,80,2,115.0,31.0
1574,80,2,115.0,31.0
1575,62,2,115.0,49.0
1576,40,1,59.0,15.0
1577,56,2,115.0,55.0
1578,51,1,59.0,4.0
1579,66,2,115.0,45.0
1580,75,2,115.0,36.0
1581,56,2,115.0,55.0
1582,55,1,59.0,0.0
1583,80,2,115.0,31.0
1584,73,2,115.0,38.0
1585,76,2,115.0,35.0
1586,83,2,115.0,28.0
1587,32,1,59.0,23.0
1588,50,1,59.0,5.0
1589,28,1,59.0,27.0
1590,64,2,115.0,47.0
1591,68,2,115.0,43.0
1592,68,2,115.0,43.0
1593,85,2,115.0,26.0
1594,75,2,115.0,36.0
1595,76,2,115.0,35.0
1596,50,1,59.0,5.0
1597,45,1,59.0,10.0
1598,46,1,59.0,9.0
1599,53,1,59.0,2.0
1600,70,2,115.0,41.0
1601,80,2,115.0,31.0
1602,72,2,115.0,39.0
1603,70,2,115.0,41.0
1604,60,2,115.0,51.0
1605,44,1,59.0,11.0
1606,52,1,59.0,3.0
1607,53,1,59.0,2.0
1608,52,1,59.0,3.0
1609,35,1,59.0,20.0
1610,69,2,115.0,42.0
1611,79,2,115.0,32.0
1612,66,2,115.0,45.0
1613,47,1,59.0,8.0
1614,74,2,115.0,37.0
1615,66,2,115.0,45.0
1616,47,1,59.0,8.0
1617,65,2,115.0,46.0
1618,61,2,115.0,50.0
1619,70,2,115.0,41.0
1620,67,2,115.0,44.0
1621,66,2,115.0,45.0
1622,66,2,115.0,45.0
1623,70,2,115.0,41.0
1624,65,2,115.0,46.0
1625,43,1,59.0,12.0
1626,70,2,115.0,41.0
1627,72,2,115.0,39.0
1628,70,2,115.0,41.0
1629,43,1,59.0,12.0
1630,74,2,115.0,37.0
1631,61,2,115.0,50.0
1632,87,2,115.0,24.0
1633,75,2,115.0,36.0
1634,50,1,59.0,5.0
1635,72,2,115.0,39.0
1636,36,1,59.0,19.0
1637,76,2,115.0,35.0
1638,86,2,115.0,25.0
1639,90,2,115.0,21.0
1640,85,2,115.0,26.0
1641,72,2,115.0,39.0
1642,55,1,59.0,0.0
1643,70,2,115.0,41.0
1644,47,1,59.0,8.0
1645,50,1,59.0,5.0
1646,77,2,115.0,34.0
1647,62,2,115.0,49.0
1648,75,2,115.0,36.0
1649,82,2,115.0,29.0
1650,82,2,115.0,29.0
1651,74,2,115.0,37.0
1652,62,2,115.0,49.0
1653,72,2,115.0,39.0
1654,34,1,59.0,21.0
1655,80,2,115.0,31.0
1656,73,2,115.0,38.0
1657,82,2,115.0,29.0
1658,80,2,115.0,31.0
1659,81,2,115.0,30.0
1660,82,2,115.0,29.0
1661,81,2,115.0,30.0
1662,81,2,115.0,30.0
1663,97,2,115.0,14.0
1664,70,2,115.0,41.0
1665,71,2,115.0,40.0
1666,70,2,115.0,41.0
1667,56,2,115.0,55.0
1668,80,2,115.0,31.0
1669,80,2,115.0,31.0
1670,85,2,115.0,26.0
1671,81,2,115.0,30.0
1672,97,2,115.0,14.0
1673,72,2,115.0,39.0
1674,85,2,115.0,26.0
1675,80,2,115.0,31.0
1676,80,2,115.0,31.0
1677,40,1,59.0,15.0
1678,46,1,59.0,9.0
1679,75,2,115.0,36.0
1680,70,2,115.0,41.0
1681,82,2,115.0,29.0
1682,81,2,115.0,30.0
1683,42,1,59.0,13.0
1684,71,2,115.0,40.0
1685,72,2,115.0,39.0
1686,78,2,115.0,33.0
1687,77,2,115.0,34.0
1688,72,2,115.0,39.0
1689,75,2,115.0,36.0
1690,47,1,59.0,8.0
1691,70,2,115.0,41.0
1692,69,2,115.0,42.0
1693,70,2,115.0,41.0
1694,77,2,115.0,34.0
1695,46,1,59.0,9.0
1696,40,1,59.0,15.0
1697,62,2,115.0,49.0
1698,66,2,115.0,45.0
1699,68,2,115.0,43.0
1700,70,2,115.0,41.0
1701,70,2,115.0,41.0
1702,74,2,115.0,37.0
1703,50,1,59.0,5.0
1704,82,2,115.0,29.0
1705,80,2,115.0,31.0
1706,85,2,115.0,26.0
1707,71,2,115.0,40.0
1708,73,2,115.0,38.0
1709,84,2,115.0,27.0
1710,70,2,115.0,41.0
1711,71,2,115.0,40.0
1712,72,2,115.0,39.0
1713,65,2,115.0,46.0
1714,70,2,115.0,41.0
1715,89,2,115.0,22.0
1716,70,2,115.0,41.0
1717,70,2,115.0,41.0
1718,67,2,115.0,44.0
1719,68,2,115.0,43.0
1720,67,2,115.0,44.0
1721,71,2,115.0,40.0
1722,75,2,115.0,36.0
1723,86,2,115.0,25.0
1724,43,1,59.0,12.0
1725,60,2,115.0,51.0
1726,72,2,115.0,39.0
1727,90,2,115.0,21.0
1728,45,1,59.0,10.0
1729,60,2,115.0,51.0
1730,66,2,115.0,45.0
1731,77,2,115.0,34.0
1732,72,2,115.0,39.0
1733,71,2,115.0,40.0
1734,66,2,115.0,45.0
1735,80,2,115.0,31.0
1736,72,2,115.0,39.0
1737,60,2,115.0,51.0
1738,65,2,115.0,46.0
1739,60,2,115.0,51.0
1740,70,2,115.0,41.0
1741,75,2,115.0,36.0
1742,46,1,59.0,9.0
1743,75,2,115.0,36.0
1744,73,2,115.0,38.0
1745,73,2,115.0,38.0
1746,70,2,115.0,41.0
1747,32,1,59.0,23.0
1748,70,2,115.0,41.0
1749,78,2,115.0,33.0
1750,80,2,115.0,31.0
1751,51,1,59.0,4.0
1752,64,2,115.0,47.0
1753,64,2,115.0,47.0
1754,50,1,59.0,5.0
1755,75,2,115.0,36.0
1756,36,1,59.0,19.0
1757,52,1,59.0,3.0
1758,112,3,129.0,13.0
1759,32,1,59.0,23.0
1760,32,1,59.0,23.0
1761,70,2,115.0,41.0
1762,40,1,59.0,15.0
1763,67,2,115.0,44.0
1764,66,2,115.0,45.0
1765,65,2,115.0,46.0
1766,62,2,115.0,49.0
1767,100,2,115.0,11.0
1768,72,2,115.0,39.0
1769,71,2,115.0,40.0
1770,76,2,115.0,35.0
1771,54,1,59.0,1.0
1772,51,1,59.0,4.0
1773,57,2,115.0,54.0
1774,77,2,115.0,34.0
1775,61,2,115.0,50.0
1776,51,1,59.0,4.0
1777,51,1,59.0,4.0
1778,46,1,59.0,9.0
1779,77,2,115.0,34.0
1780,71,2,115.0,40.0
1781,65,2,115.0,46.0
1782,82,2,115.0,29.0
1783,81,2,115.0,30.0
1784,70,2,115.0,41.0
1785,62,2,115.0,49.0
1786,65,2,115.0,46.0
1787,75,2,115.0,36.0
1788,38,1,59.0,17.0
1789,55,1,59.0,0.0
1790,62,2,115.0,49.0
1791,73,2,115.0,38.0
1792,73,2,115.0,38.0
1793,60,2,115.0,51.0
1794,66,2,115.0,45.0
1795,75,2,115.0,36.0
1796,40,1,59.0,15.0
1797,66,2,115.0,45.0
1798,35,1,59.0,20.0
1799,53,1,59.0,2.0
1800,65,2,115.0,46.0
1801,37,1,59.0,18.0
1802,66,2,115.0,45.0
1803,72,2,115.0,39.0
1804,71,2,115.0,40.0
1805,70,2,115.0,41.0
1806,76,2,115.0,35.0
1807,50,1,59.0,5.0
1808,59,2,115.0,52.0
1809,65,2,115.0,46.0
1810,70,2,115.0,41.0
1811,80,2,115.0,31.0
1812,80,2,115.0,31.0
1813,70,2,115.0,41.0
1814,61,2,115.0,50.0
1815,70,2,115.0,41.0
1816,60,2,115.0,51.0
1817,65,2,115.0,46.0
1818,61,2,115.0,50.0
1819,75,2,115.0,36.0
1820,75,2,115.0,36.0
1821,60,2,115.0,51.0
1822,60,2,115.0,51.0
1823,60,2,115.0,51.0
1824,61,2,115.0,50.0
1825,61,2,115.0,50.0
1826,61,2,115.0,50.0
1827,55,1,59.0,0.0
1828,70,2,115.0,41.0
1829,34,1,59.0,21.0
1830,30,1,59.0,25.0
1831,65,2,115.0,46.0
1832,70,2,115.0,41.0
1833,70,2,115.0,41.0
1834,39,1,59.0,16.0
1835,71,2,115.0,40.0
1836,68,2,115.0,43.0
1837,79,2,115.0,32.0
1838,43,1,59.0,12.0
1839,76,2,115.0,35.0
1840,60,2,115.0,51.0
1841,60,2,115.0,51.0
1842,60,2,115.0,51.0
1843,60,2,115.0,51.0
1844,60,2,115.0,51.0
1845,60,2,115.0,51.0
1846,60,2,115.0,51.0
1847,60,2,115.0,51.0
1848,60,2,115.0,51.0
1849,60,2,115.0,51.0
1850,60,2,115.0,51.0
1851,60,2,115.0,51.0
1852,60,2,115.0,51.0
1853,60,2,115.0,51.0
1854,60,2,115.0,51.0
1855,60,2,115.0,51.0
1856,65,2,115.0,46.0
1857,40,1,59.0,15.0
1858,75,2,115.0,36.0
1859,76,2,115.0,35.0
1860,76,2,115.0,35.0
1861,75,2,115.0,36.0
1862,75,2,115.0,36.0
1863,75,2,115.0,36.0
1864,75,2,115.0,36.0
1865,74,2,115.0,37.0
1866,65,2,115.0,46.0
1867,81,2,115.0,30.0
1868,56,2,115.0,55.0
1869,75,2,115.0,36.0
1870,67,2,115.0,44.0
1871,50,1,59.0,5.0
1872,65,2,115.0,46.0
1873,60,2,115.0,51.0
1874,81,2,115.0,30.0
1875,81,2,115.0,30.0
1876,80,2,115.0,31.0
1877,65,2,115.0,46.0
1878,88,2,115.0,23.0
1879,82,2,115.0,29.0
1880,76,2,115.0,35.0
1881,77,2,115.0,34.0
1882,62,2,115.0,49.0
1883,62,2,115.0,49.0
1884,65,2,115.0,46.0
1885,62,2,115.0,49.0
1886,62,2,115.0,49.0
1887,68,2,115.0,43.0
1888,53,1,59.0,2.0
1889,62,2,115.0,49.0
1890,62,2,115.0,49.0
1891,77,2,115.0,34.0
1892,78,2,115.0,33.0
1893,71,2,115.0,40.0
1894,75,2,115.0,36.0
1895,46,1,59.0,9.0
1896,76,2,115.0,35.0
1897,125,3,129.0,0.0
1898,120,3,129.0,5.0
1899,60,2,115.0,51.0
1900,65,2,115.0,46.0
1901,65,2,115.0,46.0
1902,65,2,115.0,46.0
1903,60,2,115.0,51.0
1904,75,2,115.0,36.0
1905,61,2,115.0,50.0
1906,61,2,115.0,50.0
1907,61,2,115.0,50.0
1908,70,2,115.0,41.0
1909,67,2,115.0,44.0
1910,49,1,59.0,6.0
1911,91,2,115.0,20.0
1912,67,2,115.0,44.0
1913,92,2,115.0,19.0
1914,50,1,59.0,5.0
1915,75,2,115.0,36.0
1916,66,2,115.0,45.0
1917,46,1,59.0,9.0
1918,66,2,115.0,45.0
1919,45,1,59.0,10.0
