countryiso3code,country,indicator_id,indicator_name,year,value,unit,sourceid,lastupdated,api_url
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1981,24.17542588,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1980,24.85981308,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1979,25.58857584,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1978,26.36617471,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1977,27.19768882,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1976,28.08892689,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1975,29.04656319,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1974,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1973,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1972,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1971,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1970,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1969,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1968,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1967,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1966,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1965,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1964,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1963,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1962,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1961,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1960,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWDM.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2025,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2024,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2023,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2022,3.337979473,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2021,3.337979473,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2020,3.337979473,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2019,3.337979473,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2018,3.205128205,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2017,3.046697039,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2016,3.112728666,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2015,3.693407466,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2014,5.057223907,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2013,4.328523862,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2012,3.886925795,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2011,4.471137805,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2010,4.479283315,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2009,4.287369641,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2008,4.202586207,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2007,5.25751073,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2006,4.143947655,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2005,4.081198852,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2004,4.418604651,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2003,4.47761194,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2002,4.607721046,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2001,4.308093995,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",2000,4.52876377,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1999,4.356258392,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1998,4.192139738,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1997,4.035810715,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1996,3.886729595,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1995,3.744403744,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1994,3.608384187,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1993,3.47826087,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1992,3.353658537,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1991,4.019292605,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1990,4.761904762,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1989,4.605739089,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1988,4.428424305,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1987,4.225352113,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1986,3.990470518,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1985,3.715670436,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1984,3.885752242,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1983,4.065596174,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1982,4.256067534,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1981,4.458137006,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1980,4.672897196,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1979,4.901582401,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1978,5.145592341,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1977,5.406520842,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1976,5.68619068,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1975,5.986696231,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1974,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1973,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1972,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1971,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1970,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1969,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1968,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1967,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1966,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1965,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1964,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1963,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1962,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1961,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1960,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWIN.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2025,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2024,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2023,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2022,139.277126099707,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2021,135.721407624633,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2020,140.398826979472,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2019,138.099706744868,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2018,135.33724340176,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2017,132.976539589443,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2016,132.492668621701,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2015,127.302052785924,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2014,142.199413489736,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2013,132.111436950147,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2012,124.486803519062,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2011,116.715542521994,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2010,130.938416422287,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2009,126.539589442815,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2008,136.070381231672,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2007,136.656891495601,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2006,134.457478005865,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2005,127.008797653959,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2004,117.709467888563,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2003,108.976749120235,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2002,108.308546334311,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2001,102.361751173021,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",2000,109.318181818182,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
