task_id,lat,lon,price,nearest_member_km,members_within_3km,members_within_5km,quota_within_3km,credit_within_3km,credit_within_5km,task_density_1km,supply_score,original_or_base_price,recommended_price,recommended_completion_prob
C0411,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.9806,73469.66330000001,44,5.020472505026403,67.0,55.0,0.846801
C0412,23.1408031794597,113.350434978442,79.0,0.610324654236302,37,85,224.0,16053.6107,42960.991799999996,30,5.523558987221715,67.0,79.0,0.720474
C0413,23.1253018210981,113.403138562695,57.5,0.09760071924165645,44,74,201.0,8361.3167,23981.785800000005,55,5.441333779666626,67.0,57.5,0.721954
C0414,23.167320152268,113.323787284481,76.5,0.26438058263228215,14,65,186.0,12751.4253,66542.0367,11,5.393603918933288,67.0,76.5,0.721898
C0415,23.1212871984071,113.407067174282,75.0,0.31479207867019643,41,68,162.0,5846.3767,23858.262499999997,39,5.100500507272193,67.0,75.0,0.72437
C0416,23.1275940613668,113.408763579322,55.0,0.2343416802893411,42,70,195.0,8319.4704,23826.586600000006,57,5.362484479129247,67.0,55.0,0.744408
C0417,23.1400421183246,113.379629399066,80.5,0.14394863673483588,38,84,246.0,20296.4663,34943.5006,31,5.864935639770785,67.0,80.5,0.722988
C0418,23.1553241668861,113.331017565867,81.0,0.29668239279008224,27,71,235.0,13204.676599999999,79860.03899999999,18,5.624086499549082,67.0,81.0,0.722288
C0419,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.9806,73469.6633,44,5.020472505026403,67.0,55.0,0.846801
C0420,23.1371192421634,113.389886490324,77.0,0.20229109733473505,43,83,289.0,23130.766900000002,24298.485300000008,37,6.061694376913362,67.0,77.0,0.720871
C0421,23.1551263380983,113.33084694082,81.0,0.2943010574546517,27,73,235.0,13204.676599999999,80225.80559999999,18,5.624919966916483,67.0,81.0,0.722224
C0422,23.1256512084006,113.428833693494,69.5,0.09741349250156851,28,57,136.0,5546.3715,8084.873299999999,32,4.996813633452576,67.0,69.5,0.722803
C0423,23.1486365953332,113.442869313743,83.5,1.1393181998755229,9,37,16.0,86.1568,5612.1313,4,2.436175110099783,67.0,83.5,0.721443
C0424,23.1745072027921,113.361228656327,79.5,0.5744228066140856,23,66,379.0,50268.576199999996,74204.6946,16,6.744494794405502,67.0,79.5,0.721748
C0425,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.9806,73469.6633,44,5.020472505026403,67.0,55.0,0.846801
C0426,23.1571379834538,113.341841787936,89.0,0.86404737117955,28,79,232.0,15003.932099999998,82226.93909999999,12,5.448700515652858,67.0,89.0,0.724334
C0427,23.1383053046856,113.365009895506,95.0,0.2801171555315164,43,92,243.0,18478.6034,35145.768299999996,14,5.768699288857172,67.0,95.0,0.599905
C0428,23.1637637912665,113.435694787485,82.5,0.488226612563228,3,29,6.0,39.938900000000004,3110.5779999999995,1,1.7758296126581834,67.0,82.5,0.723146
C0429,23.1272320110071,113.403613999869,55.0,0.10799688293590536,44,75,201.0,8361.3167,24001.708900000005,57,5.437695122373639,67.0,55.0,0.722096
C0430,23.1247004521054,113.410432097365,62.0,0.06015448046172422,39,67,158.0,5822.4235,23804.3111,48,5.164298604058628,67.0,62.0,0.721546
C0431,23.1468291133959,113.440889332519,87.5,0.8706462989498599,12,45,25.0,147.91840000000002,5950.824500000001,4,2.956328701389031,67.0,87.5,0.721934
C0432,23.1632900116537,113.344705000206,84.5,1.4426658330822468,25,79,217.0,14877.464799999998,83653.18639999999,12,5.1771113172103025,67.0,84.5,0.724465
C0433,23.1154526943948,113.40263502383,95.0,0.6551759633001529,38,70,157.0,5826.0365,23976.089900000006,10,4.949804175871914,67.0,95.0,0.607093
C0434,23.1166529932481,113.37099699453,94.5,0.4271449459864122,35,90,130.0,3397.1681999999996,24510.249099999997,18,4.793639956105906,67.0,94.5,0.72356
C0435,23.117706184894,113.370131364285,95.0,0.3293761133401362,37,92,226.0,18269.5974,24530.17990000001,18,5.675060325812355,67.0,95.0,0.718076
C0436,23.1245602528465,113.400407713945,66.0,0.14717570647674857,43,75,200.0,8364.921999999999,24002.08260000001,47,5.4190918507922134,67.0,66.0,0.720911
C0437,23.1784309303639,113.348472180903,77.0,0.5361115735125959,24,64,436.0,54103.30759999999,71689.7577,17,6.974360296366181,67.0,77.0,0.720386
C0438,23.1589144144631,113.403393991375,90.5,1.6368808972869655,18,62,42.0,411.5541,23498.485600000007,5,3.1965228836431248,67.0,90.5,0.722067
C0439,23.1175172158158,113.370779290489,95.0,0.33365026626035077,38,89,227.0,18269.6351,24506.26450000001,18,5.6779607377633186,67.0,95.0,0.707098
C0440,23.1300237147343,113.401492956832,60.0,0.3604663763808094,45,78,297.0,23237.9747,24081.4014,52,6.035689748772121,67.0,60.0,0.721597
C0441,23.1323622746093,113.40091430166,63.5,0.5536100132936059,44,78,296.0,23237.5953,24081.401400000002,48,5.964720540149938,67.0,63.5,0.724128
C0442,23.1232607593583,113.377261778352,95.0,0.4162505345298189,45,80,283.0,20819.228900000002,24353.843700000005,14,5.91967112907577,67.0,95.0,0.597052
C0443,23.13044997687,113.404684187155,60.0,0.11362942627199529,44,77,201.0,8361.3167,24021.631999999998,53,5.435723732206007,67.0,60.0,0.722517
C0444,23.1279185287221,113.4032901395,55.0,0.09883784160674086,44,75,201.0,8361.3167,24001.708899999998,57,5.440900786838847,67.0,55.0,0.721852
C0445,23.1293652507027,113.403405718754,57.5,0.17416310558535755,44,76,201.0,8361.3167,24041.55520000001,55,5.41453694444633,67.0,57.5,0.723995
C0446,23.1263654346101,113.401945523148,59.0,0.07959616594877732,44,75,201.0,8361.3167,24001.708899999998,54,5.447635373319134,67.0,59.0,0.723831
C0447,23.1292690785049,113.401235861795,56.5,0.2937148604801774,44,78,296.0,23237.5953,24081.401400000002,54,6.055683843634638,67.0,56.5,0.721374
C0448,23.1268609135724,113.398938643979,66.0,0.08387294278846855,44,77,294.0,23223.6492,24041.92880000001,47,6.122092810363856,67.0,66.0,0.722001
C0449,23.1286597531859,113.400306110202,58.0,0.1919818837873407,44,78,296.0,23237.5953,24081.40140000001,53,6.091290385477131,67.0,58.0,0.721018
C0450,23.1276761151142,113.399921983089,58.5,0.07599732428726634,43,76,293.0,23217.6722,24041.555200000003,52,6.121334147838138,67.0,58.5,0.720868
C0451,23.1283881130014,113.399926671345,59.5,0.1540672969071978,43,77,293.0,23217.6722,24061.47830000001,51,6.094009657421163,67.0,59.5,0.720726
C0452,23.1257743590303,113.402133064839,59.0,0.018329767278492844,44,74,201.0,8361.3167,23981.785800000005,54,5.469078612853733,67.0,59.0,0.722198
C0453,23.171100011767,113.386175999891,55.0,0.04489394391413974,12,56,121.0,10632.9473,68487.29609999999,44,5.000967110363308,67.0,55.0,0.854554
C0454,23.1702714000464,113.384585374817,55.0,0.1269024314587875,12,55,121.0,10632.9473,68454.36909999998,44,4.972264139722681,67.0,55.0,0.855906
C0455,23.1699350009652,113.387396188926,55.0,0.10277860581157124,10,59,26.0,165.36180000000002,71340.8769,44,3.263171589970279,67.0,55.0,0.852666
C0456,23.1708869448444,113.38494499436,55.0,0.059726968282769334,12,54,121.0,10632.9473,68454.3444,44,4.995775551834288,67.0,55.0,0.8548
C0457,23.1729753399245,113.389167899815,55.0,0.19367995403493396,11,54,33.0,223.13890000000004,68329.7537,44,3.463035318703935,67.0,55.0,0.84952
C0458,23.1322452457752,113.401533722834,61.0,0.49258768305972916,44,77,296.0,23237.5953,24021.632000000005,50,5.986078355731794,67.0,61.0,0.722367
C0459,23.1223545046605,113.403996630406,68.5,0.20524167831882936,44,71,199.0,8345.3782,23959.8705,46,5.393390343136446,67.0,68.5,0.722021
C0460,23.1673301811272,113.388460317141,55.0,0.21422989558765806,12,59,125.0,15061.9429,33916.799499999994,44,5.0625403014957975,67.0,55.0,0.851307
C0461,23.1661270451821,113.391131188727,55.0,0.20480862807357952,14,62,131.0,15105.7839,33880.720100000006,44,5.113234580760618,67.0,55.0,0.838398
C0462,23.1378311634248,113.349155252413,87.0,0.5544543386955242,38,85,221.0,16031.494000000002,43007.35279999999,25,5.529248243328846,67.0,87.0,0.722245
C0463,23.1052404738358,113.265157488051,95.0,0.3415842841609006,58,112,208.0,3090.3378,13785.081700000002,18,5.284586508508496,67.0,95.0,0.472952
C0464,23.1033559892238,113.279148720331,95.0,0.047256195668539995,51,120,243.0,6757.9692,15184.3383,21,5.615787940809213,67.0,95.0,0.616394
C0465,23.1019131584668,113.275166894922,95.0,0.39087447917642665,51,113,240.0,6698.4923,14322.6468,25,5.481960711778906,67.0,95.0,0.676873
C0466,23.1661292654245,113.385642891326,55.0,0.35701198123482303,13,62,126.0,15061.980599999999,73469.66329999999,44,5.020472505026403,67.0,55.0,0.846801
C0467,23.1110372373943,113.288306247018,95.0,0.34467109505668003,64,123,342.0,8567.5142,23624.625399999997,14,5.888445847896102,67.0,95.0,0.410062
C0468,23.1289567572535,113.427640923438,64.0,0.22611203503561025,28,57,136.0,5546.3715,8581.102799999999,36,4.951769143565662,67.0,64.0,0.721382
C0469,23.1962816386433,113.334793323585,69.0,0.34904154505328605,24,43,398.0,45352.3797,61741.69959999999,24,6.7738444701212135,67.0,69.0,0.723558
C0470,23.1966554197047,113.337286031544,73.5,0.4093366995297582,24,41,430.0,51944.0478,56529.8802,20,6.961721201268332,67.0,73.5,0.721489
C0471,23.1090703557804,113.254701360139,95.0,0.3789089841775734,53,107,216.0,3089.1267000000003,12969.301,4,5.309061743078309,67.0,95.0,0.356551
C0472,23.1328373319042,113.419356570367,70.5,0.28150839956206436,36,65,148.0,5755.4021999999995,23586.8995,38,5.020526410098737,67.0,70.5,0.720129
C0473,23.1012999896381,113.294652099919,91.5,0.10882085852989103,45,117,238.0,5993.101099999999,10373.587699999998,26,5.558238273446049,67.0,91.5,0.720082
C0474,23.1012298553534,113.294672200403,92.0,0.10089791304926911,45,117,238.0,5993.101099999999,10373.587699999998,26,5.561011304364267,67.0,92.0,0.724458
C0475,23.1076787043219,113.338601334064,95.0,0.7265567940308127,37,81,149.0,1830.0282,6848.951399999999,9,4.792940980185471,67.0,95.0,0.616756
C0476,23.0742033980381,113.363084420765,69.5,1.2673393350735065,9,50,36.0,684.7482,1623.0848,14,3.181044109368497,67.0,69.5,0.72087
C0477,23.1040893557202,113.335138942138,91.5,0.28220718123647065,31,77,115.0,1429.7459999999999,6723.292699999999,17,4.683412597673599,67.0,91.5,0.723157
C0478,23.0742033980381,113.363084420765,69.5,1.2673393350735065,9,50,36.0,684.7482,1623.0848,14,3.181044109368497,67.0,69.5,0.72087
C0479,23.0641883935012,113.362687049034,79.5,0.29331762173450365,4,45,24.0,620.2647,1747.5744999999997,4,3.1286199512611246,67.0,79.5,0.722828
C0480,23.056712516586,113.345719799771,86.5,0.7115156218710934,12,54,47.0,605.6628999999999,16143.230900000002,4,3.6342838012530083,67.0,86.5,0.720389
C0481,23.090897128267,113.300322312093,76.5,0.31923163578584035,37,95,214.0,5728.920399999999,7715.015599999998,31,5.373485363602618,67.0,76.5,0.723443
C0482,23.0991965394349,113.329603273672,84.0,0.07394843688728846,32,82,158.0,4420.793599999999,7191.472099999999,23,5.13143812130968,67.0,84.0,0.722697
C0483,23.1149570036435,113.281444659857,95.0,0.20260206989405694,67,126,296.0,7163.975199999998,23814.080899999994,12,5.766100918339779,67.0,95.0,0.313965
C0484,23.0831271094614,113.300752305787,56.5,0.7670530100395934,27,85,188.0,5468.103399999999,7310.6271,37,5.0826405295457855,67.0,56.5,0.720382
C0485,23.0796051598373,113.304378308791,58.5,0.8461494281778654,25,83,140.0,2234.9825,7207.1134999999995,35,4.697307240515916,67.0,58.5,0.721769
C0486,23.0845867955137,113.282659920788,94.0,0.46027567563563615,36,86,146.0,1990.6435000000001,7618.666699999999,18,4.869148970306264,67.0,94.0,0.721572
C0487,23.094985826253,113.341136882213,85.5,0.4359054825129088,26,68,80.0,979.9930999999999,5506.6168,18,4.26148209779292,67.0,85.5,0.721596
C0488,23.0861900555086,113.32553799658,55.0,0.523552261143477,30,70,110.0,1283.3677,6847.217,56,4.551954263912117,67.0,55.0,0.829756
C0489,23.1016784508803,113.342520799105,95.0,0.39372050785980073,33,76,112.0,1373.4288999999999,5688.607199999999,11,4.61705421896141,67.0,95.0,0.661947
C0490,23.1032025871125,113.326406926601,88.0,0.15464165321593523,36,88,169.0,4500.8483,7776.3186,23,5.171690824424685,67.0,88.0,0.721944
C0491,23.1150640108448,113.281722000006,95.0,0.17916166526379587,67,126,296.0,7163.975199999998,23814.080899999994,12,5.774305059960371,67.0,95.0,0.313293
C0492,23.0809828802221,113.287799970118,72.0,0.3971243807738828,28,78,123.0,1802.0297,7237.659099999999,29,4.7173286263341785,67.0,72.0,0.72214
C0493,23.1015784513952,113.326699469672,85.5,0.09010043635823674,36,87,169.0,4500.8483,7774.3263,25,5.19428025032488,67.0,85.5,0.720081
C0494,23.0976150698753,113.305591138009,82.0,0.14552002388164142,41,100,213.0,5623.735799999999,8474.632099999999,31,5.427518722663277,67.0,82.0,0.723172
C0495,23.0945474817537,113.287680253841,95.0,0.33188539254599825,48,109,248.0,6022.384999999999,9702.1367,22,5.521740709073608,67.0,95.0,0.682367
C0496,23.094581805312,113.292393393359,89.5,0.694125838217049,46,105,245.0,6012.686899999999,9627.0808,27,5.382641230556395,67.0,89.5,0.721334
C0497,23.0973254269329,113.30348525747,91.5,0.10584151158494962,43,110,224.0,5791.770799999999,10235.428,25,5.494891289149688,67.0,91.5,0.723908
C0498,23.1057446897126,113.301110647042,95.0,0.1743818666010587,41,130,218.0,5938.747499999999,19238.133299999998,19,5.44681302650613,67.0,95.0,0.708249
C0499,23.0926363187351,113.341983630376,88.5,0.5269034561700874,24,66,64.0,554.2601,5497.3312,14,4.001056262236107,67.0,88.5,0.720599
C0500,23.1042006852508,113.353216654215,95.0,0.4855321028239382,35,79,103.0,974.7230000000001,19974.079599999997,3,4.493949123152994,67.0,95.0,0.523629
C0501,23.1048315471985,113.344849867241,95.0,0.7344204649385049,31,79,87.0,795.0513,6198.2557,8,4.23619067774973,67.0,95.0,0.644716
C0502,23.0828092189751,113.292927166493,64.0,0.6934613059265942,30,86,170.0,4861.8554,7409.877799999998,35,4.996189207428352,67.0,64.0,0.721246
C0503,23.0829311168138,113.293443790076,61.0,0.735085230050584,30,86,176.0,5006.805200000001,7409.877799999998,37,5.019006006056125,67.0,61.0,0.720734
C0504,23.1081535948914,113.311710749971,95.0,0.17152799311054434,39,120,181.0,4837.760199999999,19129.104999999996,18,5.240727093488105,67.0,95.0,0.700863
C0505,23.0968528001017,113.290603519631,95.0,0.6072006755025935,47,112,252.0,6094.359699999999,10368.8477,23,5.442756446301613,67.0,95.0,0.71623
C0506,23.0631573428513,113.364699690851,81.5,0.05824599970102534,5,42,25.0,622.257,1723.6667999999997,4,3.2501555781261233,67.0,81.5,0.724047
C0507,23.0728443231143,113.311360914772,75.0,0.34506838595867506,21,67,100.0,1613.6783,6810.4415,21,4.5266201477557235,67.0,75.0,0.724277
C0508,23.0726704763536,113.310999628872,73.5,0.36893910489409915,20,67,99.0,1611.686,6810.4415,21,4.5082752192751565,67.0,73.5,0.722027
C0509,23.0735083168471,113.308942254585,69.5,0.38518208778999363,19,72,83.0,1173.3771,7075.5298999999995,24,4.319470610116816,67.0,69.5,0.723232
C0510,23.0986607469292,113.287638529347,95.0,0.4112750029516729,47,117,247.0,6040.3036999999995,10304.4316,23,5.490288569131897,67.0,95.0,0.708064
C0511,23.1060820354367,113.315002525332,83.0,0.26722258348299194,34,109,165.0,4522.298499999999,17351.887799999997,25,5.108905854137497,67.0,83.0,0.722389
C0512,23.1090992737482,113.286377868954,95.0,0.2575183118718879,60,125,322.0,8406.902199999999,23654.710199999994,18,5.855658958067496,67.0,95.0,0.506146
C0513,23.0729150383554,113.359154108685,69.5,1.267939965635029,9,51,36.0,684.7482,1888.7268,14,3.1808338886719643,67.0,69.5,0.720886
C0514,23.1090452404087,113.286744933653,95.0,0.2856706503267046,60,125,322.0,8406.902199999999,23656.134899999997,17,5.84580563960831,67.0,95.0,0.492876
C0515,23.0761908692526,113.297271180598,55.0,0.8465094000939671,23,83,115.0,1737.8141,7270.807899999999,38,4.492068183073476,67.0,55.0,0.733383
C0516,23.0967452096068,113.273385694333,93.0,0.3667772397123594,43,110,165.0,2148.2965,10099.239699999998,25,5.026581684457218,67.0,93.0,0.720203
C0517,23.0741465293896,113.363313777924,69.5,1.2572311488225967,9,50,36.0,684.7482,1623.0848,14,3.1845819745563153,67.0,69.5,0.720599
C0518,23.0876292287885,113.333841266126,55.0,0.3103677957700566,25,62,80.0,922.4070999999999,6595.096999999999,60,4.304268568152919,67.0,55.0,0.87927
C0519,23.1095973264298,113.264458310822,95.0,0.21241077821378235,59,114,205.0,3147.9759,13883.1764,12,5.316491914414758,67.0,95.0,0.369811
C0520,23.1130232557855,113.271793281631,95.0,0.12067241442239322,66,124,245.0,3865.4578,15341.4214,11,5.540405346884525,67.0,95.0,0.290011
C0521,23.0862622799659,113.325283322476,55.0,0.5431559131082565,30,71,110.0,1283.3677,6867.1401,56,4.545092985724445,67.0,55.0,0.830125
C0522,23.0876292287885,113.333841266126,55.0,0.3103677957700566,25,62,80.0,922.4070999999999,6595.096999999999,60,4.304268568152919,67.0,55.0,0.87927
C0523,23.0908338592948,113.34810276983,91.5,0.617726600293729,23,58,54.0,399.6232,2268.1933,11,3.799121339129666,67.0,91.5,0.722323
C0524,23.0944303826708,113.291259282653,92.0,0.6981651218699697,47,107,244.0,5980.909999999999,9665.2983,26,5.3765186178902376,67.0,92.0,0.721032
C0525,23.0861148372755,113.357109747701,87.0,1.2526225342350263,22,53,56.0,497.1820000000001,2321.8857,12,3.6145770208522916,67.0,87.0,0.721754
C0526,23.0907429668485,113.347183019971,91.5,0.5636182362585184,23,60,54.0,399.6232,5328.019,11,3.8180592665419897,67.0,91.5,0.720876
C0527,23.0875959421184,113.292560552743,78.5,0.6066104113635189,41,90,226.0,5816.799299999999,7945.502899999999,32,5.328972359504172,67.0,78.5,0.721812
C0528,23.0699754230513,113.287103367433,82.0,0.08079223915048847,19,66,96.0,1415.4973,6939.158899999999,14,4.574743640800712,67.0,82.0,0.722739
C0529,23.0939587818989,113.291845311116,88.5,0.7418210376470369,46,104,238.0,5921.140599999999,9625.0885,28,5.335249000755049,67.0,88.5,0.721011
C0530,23.0939587818989,113.291845311116,88.5,0.7418210376470369,46,104,238.0,5921.140599999999,9625.0885,28,5.335249000755049,67.0,88.5,0.721011
C0531,23.0780924686457,113.288160576899,70.5,0.11301296222457602,29,75,138.0,2021.1841,7119.7631999999985,31,4.93534307835209,67.0,70.5,0.720299
C0532,23.1057266175108,113.315566923999,79.0,0.33438358616764247,33,111,164.0,4519.2539,17583.946299999996,27,5.079296296741905,67.0,79.0,0.721159
C0533,23.0870243776235,113.319858403402,71.5,0.8337689025837518,32,76,161.0,4429.750699999999,6931.859699999999,31,4.884372233328071,67.0,71.5,0.721231
C0534,23.0749212755029,113.284110855763,78.0,0.2403679088476182,23,69,115.0,1827.9318,6978.674199999999,20,4.706020059009698,67.0,78.0,0.722898
C0535,23.0866350416188,113.325101505441,55.0,0.5436997022253205,30,71,110.0,1283.3677,6847.596399999999,56,4.544902659533472,67.0,55.0,0.830135
C0536,23.0861900555086,113.32553799658,55.0,0.523552261143477,30,70,110.0,1283.3677,6847.217,56,4.551954263912117,67.0,55.0,0.829756
C0537,23.0876292287885,113.333841266126,55.0,0.3103677957700566,25,62,80.0,922.4070999999999,6595.096999999999,60,4.304268568152919,67.0,55.0,0.87927
C0538,23.0877710661597,113.327694005261,55.0,0.2518299337076516,31,67,111.0,1285.36,6777.383999999999,57,4.6560655944974165,67.0,55.0,0.824969
C0539,23.0839327142735,113.357589823915,85.5,1.3247751334137619,20,55,54.0,494.82750000000004,2324.2493,11,3.5535584385376544,67.0,85.5,0.720239
C0540,23.08854919987,113.325072310512,55.0,0.47720962559052726,31,73,111.0,1285.36,6875.578999999999,63,4.57718270233841,67.0,55.0,0.87229
C0541,23.1045085042375,113.314874656536,73.0,0.25791979123098197,33,107,164.0,4519.2539,17270.633299999994,32,5.106058624969736,67.0,73.0,0.721073
C0542,23.0823857461421,113.303899159818,62.5,0.7953649219413241,29,85,193.0,5452.172499999999,7310.6271,34,5.098523886383864,67.0,62.5,0.722043
C0543,23.0813522789248,113.301590359252,55.0,0.9310420812071036,24,84,169.0,5153.353999999999,7290.704,37,4.913000788627776,67.0,55.0,0.734956
C0544,23.0816901506448,113.302637938883,61.0,0.876731815916545,28,85,192.0,5450.172499999999,7310.6271,34,5.064837503334095,67.0,61.0,0.721325
C0545,23.0837175823519,113.296943041274,58.0,0.9344613949464368,28,85,176.0,5251.3281,7310.625699999999,37,4.9541148063425755,67.0,58.0,0.720768
C0546,23.0802418297641,113.297160539902,55.0,0.8696596274920557,25,85,126.0,1942.5333,7291.080399999999,40,4.578656882836372,67.0,55.0,0.739564
C0547,23.0870324784428,113.2980198338,73.5,0.629296479718293,34,89,204.0,5625.846799999999,7745.341499999999,30,5.2152731472370055,67.0,73.5,0.721609
C0548,23.0870386370032,113.300143254652,71.0,0.44443830804032874,32,90,193.0,5548.154299999999,7747.3337999999985,31,5.223267837249213,67.0,71.0,0.721845
C0549,23.1076436197974,113.270192875806,95.0,0.22951008563246592,57,118,222.0,3851.5442999999996,15044.216600000002,17,5.403874127488756,67.0,95.0,0.476843
C0550,23.0983072683405,113.277113198673,95.0,0.553361352045845,46,110,214.0,5254.3335,9959.0124,23,5.282048224911617,67.0,95.0,0.706194
C0551,23.0604548073644,113.339668376383,89.0,0.7603832246539302,14,56,49.0,608.0187999999999,16346.7239,4,3.6580492527992705,67.0,89.0,0.722912
C0552,23.0885562186488,113.327618410157,55.0,0.2504985377819178,30,68,110.0,1283.3677,6780.428599999999,60,4.647523067088663,67.0,55.0,0.855063
C0553,23.0564221593712,113.346879610099,84.5,0.7397035523356567,10,55,43.0,583.7475,16104.110400000001,4,3.5369683406007812,67.0,84.5,0.723382
C0554,23.0753584673652,113.299435723182,58.0,1.0825700952657844,22,82,114.0,1735.8218,7230.9616,33,4.400749031020226,67.0,58.0,0.721218
C0555,23.0945056360883,113.349419112589,95.0,0.6930142845131776,28,62,81.0,793.059,2317.1683000000003,9,4.180025427684641,67.0,95.0,0.690171
C0556,23.0769887021101,113.306174005335,58.0,0.5698305969454958,23,79,124.0,1943.9045999999998,7183.5786,35,4.667751120371378,67.0,58.0,0.724152
C0557,23.0983072683405,113.277113198673,95.0,0.553361352045845,46,110,214.0,5254.3335,9959.0124,23,5.282048224911617,67.0,95.0,0.706194
C0558,23.1076436197974,113.270192875806,95.0,0.22951008563246592,57,118,222.0,3851.5442999999996,15044.216600000002,17,5.403874127488756,67.0,95.0,0.476843
C0559,23.1150277506488,113.269138520257,95.0,0.3672592756195046,68,124,266.0,4183.5028999999995,15360.9823,7,5.5423779699334235,67.0,95.0,0.240958
C0560,23.0908046953325,113.286798999967,87.5,0.4863315630738842,43,98,202.0,5150.0849,9243.179,28,5.2459916299659275,67.0,87.5,0.720517
C0561,23.0821697287641,113.339942770089,55.0,0.03278418421822531,25,57,59.0,384.2494,5592.1294,45,4.090555085745722,67.0,55.0,0.739214
C0562,23.0826745923287,113.341835196171,55.5,0.16310619328563264,23,59,51.0,344.40319999999997,6230.317299999999,41,3.901044614931456,67.0,55.5,0.720294
C0563,23.1171205770157,113.278745688377,95.0,0.5013796887158679,71,125,304.0,7186.6089999999995,23909.754399999998,10,5.688561065556858,67.0,95.0,0.257123
C0564,23.1000470548828,113.270340197011,95.0,0.30564432071712766,45,112,160.0,2681.3318,14281.5736,23,5.028055488733468,67.0,95.0,0.685515
C0565,23.0751065724343,113.276269971867,91.0,0.32085000304782935,21,67,97.0,1594.3987,6396.7719,8,4.504557951603832,67.0,91.0,0.720512
C0566,23.1094777640312,113.274779942637,95.0,0.14253881952931446,63,123,278.0,7297.426099999999,15281.6641,19,5.727271716986106,67.0,95.0,0.445842
C0567,23.086056159361,113.29108932325,73.0,0.429402142697535,37,85,206.0,5538.4722,6946.046699999999,34,5.2931974873212315,67.0,73.0,0.724336
C0568,23.0837108500631,113.290770604456,74.5,0.4709603003012254,31,83,171.0,4881.7785,7403.176399999999,28,5.080293941708025,67.0,74.5,0.720911
C0569,23.0928025368226,113.314021535793,55.0,0.630864683393319,33,86,188.0,5172.7296,7503.524599999999,49,5.124398967871981,67.0,55.0,0.769087
C0570,23.097347523613,113.314883729421,55.0,0.46977493684768606,29,90,161.0,4514.956499999999,8056.926299999999,55,5.013474237335694,67.0,55.0,0.843106
C0571,23.0960693954319,113.313258094686,55.0,0.6235087656628227,32,87,199.0,5479.4608,7981.378699999999,55,5.189678514566048,67.0,55.0,0.835895
C0572,23.0876292287885,113.333841266126,55.0,0.3103677957700566,25,62,80.0,922.4070999999999,6595.096999999999,60,4.304268568152919,67.0,55.0,0.87927
C0573,23.0876292287885,113.333841266126,55.0,0.3103677957700566,25,62,80.0,922.4070999999999,6595.096999999999,60,4.304268568152919,67.0,55.0,0.87927
C0574,23.0964040161608,113.314410861401,55.0,0.573179460210997,29,88,161.0,4514.956499999999,8039.1557999999995,54,4.977282654158535,67.0,55.0,0.837324
C0575,23.0928025368226,113.314021535793,55.0,0.630864683393319,33,86,188.0,5172.7296,7503.524599999999,49,5.124398967871981,67.0,55.0,0.769087
C0576,23.0854436679364,113.385593545785,86.5,0.8395304730426117,9,49,25.0,246.15390000000005,3895.2619000000004,2,2.9691839504565682,67.0,86.5,0.723207
C0577,23.0961858213171,113.314030739831,55.0,0.5993335484645286,30,88,181.0,5146.8296,8039.1557999999995,54,5.09717653711421,67.0,55.0,0.836767
C0578,23.0933870506333,113.313420946695,55.0,0.6200404301943527,33,85,193.0,5254.4145,7065.215699999999,52,5.155932298495305,67.0,55.0,0.799891
C0579,23.0979505452759,113.314310129014,55.0,0.4016306201800128,29,91,158.0,4495.399799999999,8076.849399999999,56,5.018241481157227,67.0,55.0,0.848236
C0580,23.095286189755,113.31855768038,55.0,0.8112288158722496,33,86,169.0,4541.220099999999,7621.650799999999,50,4.942692753494975,67.0,55.0,0.775112
C0581,23.0938918320218,113.315989733046,55.0,0.8657625592549809,32,86,168.0,4540.856499999999,7187.415099999998,49,4.91769894918383,67.0,55.0,0.775913
C0582,23.0943600005872,113.316725379233,55.0,0.8319488918072897,32,86,168.0,4540.856499999999,7047.953199999999,50,4.929533732790522,67.0,55.0,0.78488
C0583,23.0938918320218,113.315989733046,55.0,0.8657625592549809,32,86,168.0,4540.856499999999,7187.415099999998,49,4.91769894918383,67.0,55.0,0.775913
C0584,23.0971614599529,113.313698676708,55.0,0.49579739831021347,30,88,162.0,4515.322899999999,8021.265899999999,56,5.010527569398187,67.0,55.0,0.843914
C0585,23.0876292287885,113.333841266126,55.0,0.3103677957700566,25,62,80.0,922.4070999999999,6595.096999999999,60,4.304268568152919,67.0,55.0,0.87927
C0586,23.0938918320218,113.315989733046,55.0,0.8657625592549809,32,86,168.0,4540.856499999999,7187.415099999998,49,4.91769894918383,67.0,55.0,0.775913
C0587,23.0940955461247,113.316330791801,55.0,0.8505184531535775,32,86,168.0,4540.856499999999,7187.415099999998,50,4.923034386319321,67.0,55.0,0.785297
C0588,23.0942002412013,113.318889891723,55.0,0.8166467137826934,33,83,169.0,4541.220099999999,6920.194099999999,52,4.94079648922632,67.0,55.0,0.794421
C0589,23.0878842030094,113.345114762264,86.5,0.19508419676015065,23,60,56.0,403.80899999999997,5259.7845,16,3.9828479789684974,67.0,86.5,0.723336
C0590,23.0969250869932,113.32698481462,69.0,0.17554098073931407,31,80,157.0,4396.885799999999,6954.219899999999,34,5.089093405768207,67.0,69.0,0.724126
